,0
24,"[[0.47333242 0.         1.         0.29792077 0.09759183]
 [0.76368645 0.5286707  0.44823127 0.         1.        ]
 [1.         0.         0.15058363 0.91585633 0.74986508]
 [1.         0.9822992  0.         0.79649504 0.0266103 ]
 [0.09395841 0.73668774 0.01366839 1.         0.        ]]"
25,"[[0.         0.99206233 0.69205532 1.         0.17384645]
 [0.45012302 0.34611832 0.24476257 0.         1.        ]
 [1.         0.         0.68015886 0.61545846 0.02181765]
 [0.06515707 0.89909599 0.32658676 1.         0.        ]
 [1.         0.         0.41548091 0.30031981 0.32403827]]"
26,"[[0.34390755 1.         0.67696687 0.54004977 0.        ]
 [1.         0.64877345 0.         0.76691062 0.62029882]
 [0.0333685  1.         0.29577523 0.         0.24385005]
 [0.         0.19753777 0.81810402 1.         0.80286889]
 [0.         1.         0.37178286 0.24638625 0.1297768 ]]"
27,"[[0.95287493 0.95454284 0.33068283 1.         0.        ]
 [0.         1.         0.4741496  0.12881991 0.32444692]
 [0.66797876 1.         0.64862301 0.48904802 0.        ]
 [0.16603446 0.8618226  0.         0.98660353 1.        ]
 [0.57851356 0.16852765 0.         0.49536869 1.        ]]"
28,"[[0.67320122 1.         0.49879243 0.33757825 0.        ]
 [1.         0.43519491 0.         0.41510144 0.14576933]
 [1.         0.26514321 0.08928355 0.         0.42894145]
 [0.         0.94248719 1.         0.62399213 0.70771073]
 [0.58106768 1.         0.27033243 0.09037569 0.        ]]"
29,"[[0.8542568  1.         0.82569289 0.         0.73810568]
 [1.         0.05003698 0.26772435 0.         0.90210155]
 [0.25190596 0.5542488  0.         1.         0.64877014]
 [0.16705246 0.20260313 1.         0.10209664 0.        ]
 [0.         0.02160393 1.         0.73050375 0.21052156]]"
30,"[[0.21882722 0.21234368 0.49720225 0.         1.        ]
 [1.         0.77011832 0.         0.24056678 0.78587671]
 [1.         0.02456494 0.0356372  0.         0.65938092]
 [1.         0.41028935 0.30476707 0.36387866 0.        ]
 [0.85190018 1.         0.         0.03145156 0.02717022]]"
31,"[[0.         1.         0.67994483 0.40035492 0.53638905]
 [0.78832028 0.43971708 0.95965306 1.         0.        ]
 [1.         0.77454344 0.80249673 0.         0.49890973]
 [0.45498934 1.         0.06869246 0.20318111 0.        ]
 [0.48299266 0.26189975 0.89671458 1.         0.        ]]"
32,"[[1.         0.43756836 0.         0.52363235 0.42308654]
 [0.09005171 0.         0.93113752 1.         0.87684525]
 [1.         0.4721496  0.         0.13352739 0.10655949]
 [0.23049906 1.         0.24404352 0.         0.39156715]
 [0.46679892 1.         0.39699965 0.69990881 0.        ]]"
33,"[[1.         0.70244995 0.09050506 0.03371148 0.        ]
 [0.03218901 0.90570516 0.         0.67685785 1.        ]
 [0.33070473 0.20588838 1.         0.         0.75085581]
 [1.         0.50334364 0.         0.5158917  0.57803458]
 [0.51914822 0.20031711 0.90321437 0.         1.        ]]"
34,"[[1.         0.86622544 0.52237362 0.89106551 0.        ]
 [1.         0.12043366 0.         0.26900048 0.24564507]
 [0.51039701 0.         0.51974516 1.         0.69171398]
 [1.         0.88062787 0.16625883 0.40792947 0.        ]
 [1.         0.83462514 0.13929584 0.21311825 0.        ]]"
35,"[[0.87946235 0.58112262 1.         0.25891754 0.        ]
 [0.96942668 0.47044223 0.63342785 1.         0.        ]
 [0.01804912 1.         0.03190199 0.         0.11144634]
 [0.91322001 1.         0.         0.10004566 0.74864485]
 [0.82453186 1.         0.         0.15697568 0.45857552]]"
36,"[[0.         1.         0.97993293 0.64757749 0.15145475]
 [0.         0.74908854 1.         0.11020012 0.14464521]
 [0.81958754 1.         0.67437821 0.16189751 0.        ]
 [0.76385668 0.11838223 1.         0.         0.45136404]
 [0.46694578 0.96063508 1.         0.         0.78085657]]"
37,"[[1.         0.08282004 0.         0.60454954 0.68922293]
 [0.78034426 0.76946884 0.66018648 0.         1.        ]
 [1.         0.         0.22751221 0.54708893 0.06341313]
 [0.         1.         0.12222675 0.59579527 0.34536155]
 [0.63198635 1.         0.         0.48045142 0.52746869]]"
38,"[[0.28581995 0.25085212 1.         0.42749502 0.        ]
 [1.         0.         0.36066121 0.92243233 0.05506461]
 [0.62595764 0.7108438  0.45813001 1.         0.        ]
 [1.         0.86418669 0.         0.32307691 0.04949997]
 [0.         0.48698418 0.50379812 0.06618084 1.        ]]"
39,"[[0.10340993 0.46745919 0.         1.         0.04261422]
 [0.81800599 0.35135901 1.         0.8037494  0.        ]
 [0.         1.         0.61585426 0.96923487 0.82501554]
 [0.6637114  1.         0.         0.13600206 0.89419778]
 [0.1124524  1.         0.13109905 0.38297081 0.        ]]"
40,"[[0.37603594 0.02962151 1.         0.91387235 0.        ]
 [1.         0.88748329 0.         0.37291796 0.32311377]
 [0.42015189 1.         0.         0.65703147 0.70383359]
 [0.81031967 0.         1.         0.53409178 0.24055152]
 [0.66073473 1.         0.90794177 0.2663759  0.        ]]"
41,"[[1.         0.57230379 0.63063055 0.         0.40556774]
 [1.         0.77791442 0.29240232 0.         0.51194548]
 [0.56737424 0.         1.         0.80005214 0.19763184]
 [0.29082583 0.32262888 0.27717256 0.         1.        ]
 [0.2139373  0.03577335 0.56918127 0.         1.        ]]"
42,"[[0.63310111 0.         0.6624958  0.19882747 1.        ]
 [0.76872161 1.         0.13491509 0.         0.85342221]
 [0.77328654 0.         0.90638735 0.20222381 1.        ]
 [0.15993235 1.         0.74216534 0.83613323 0.        ]
 [0.41259601 0.72426242 0.21908497 0.         1.        ]]"
43,"[[0.90918519 1.         0.         0.26638306 0.19096305]
 [1.         0.14480888 0.         0.50474846 0.06882472]
 [1.         0.67189199 0.63692729 0.33613622 0.        ]
 [1.         0.73182536 0.79914675 0.27233056 0.        ]
 [0.44983562 0.61247794 0.         1.         0.86386231]]"
44,"[[0.23847839 1.         0.28844124 0.77669623 0.        ]
 [1.         0.7915808  0.         0.43634497 0.39877158]
 [0.77332114 1.         0.         0.00643036 0.35381648]
 [1.         0.50592906 0.         0.93437683 0.63543288]
 [0.5549933  0.75010739 0.91098422 0.         1.        ]]"
45,"[[0.97961571 0.29662539 0.75828858 1.         0.        ]
 [1.         0.88989905 0.         0.7203899  0.56730003]
 [0.09726051 1.         0.07543989 0.         0.07503085]
 [0.12780338 0.07435716 0.4979194  1.         0.        ]
 [0.22527522 0.2636662  0.         1.         0.31613765]]"
46,"[[0.1057098  1.         0.57919592 0.         0.97697595]
 [0.74047354 0.51507338 0.99094175 1.         0.        ]
 [0.10185977 1.         0.13207118 0.         0.94239322]
 [0.9505032  0.11086937 1.         0.08903399 0.        ]
 [1.         0.         0.70166429 0.66951738 0.76929271]]"
47,"[[0.96214805 0.4122536  0.         0.10367142 1.        ]
 [0.3409262  1.         0.94512868 0.         0.45968113]
 [0.32847235 1.         0.06796231 0.725418   0.        ]
 [0.49451716 0.25477062 0.         1.         0.39047991]
 [0.31031658 0.10630126 1.         0.08374484 0.        ]]"
48,"[[0.32939066 1.         0.26327537 0.81308427 0.        ]
 [0.2729363  0.3823639  0.         1.         0.50722496]
 [0.77345036 1.         0.60595183 0.36678212 0.        ]
 [0.88338334 0.8367594  1.         0.         0.31555144]
 [0.6148273  0.1588109  1.         0.42357596 0.        ]]"
49,"[[0.33748691 0.60140606 1.         0.28959303 0.        ]
 [0.93034018 0.         0.60984758 1.         0.48581099]
 [0.         1.         0.71249826 0.08871398 0.38607655]
 [1.         0.2370988  0.46870845 0.0759419  0.        ]
 [1.         0.25794295 0.28466796 0.         0.38786362]]"
50,"[[1.         0.31531794 0.401847   0.         0.23059953]
 [0.65550603 0.63370338 1.         0.         0.2211191 ]
 [1.         0.83632071 0.14093679 0.         0.99950956]
 [0.36435274 0.16607733 0.02066625 0.         1.        ]
 [0.         1.         0.32469497 0.80771431 0.39774903]]"
51,"[[0.47701021 0.17368252 0.95246448 0.         1.        ]
 [0.83067954 1.         0.51390199 0.37364987 0.        ]
 [0.14263424 1.         0.         0.77125065 0.23860071]
 [0.8823222  0.78098549 0.         0.98137799 1.        ]
 [0.1992407  1.         0.05310757 0.         0.36127211]]"
52,"[[1.         0.95594312 0.94450397 0.31762011 0.        ]
 [1.         0.43871421 0.         0.47996433 0.3930626 ]
 [0.15414871 0.1759693  0.         0.90785581 1.        ]
 [0.2866894  0.51646572 0.00270246 1.         0.        ]
 [0.93763996 1.         0.         0.37503821 0.43743391]]"
53,"[[0.69382555 0.49935812 0.13172642 1.         0.        ]
 [1.         0.         0.3233706  0.53567526 0.79217486]
 [1.         0.16653296 0.70572869 0.         0.39327139]
 [0.         0.95095611 0.17723082 1.         0.44798736]
 [0.8914635  0.         1.         0.68107715 0.9883611 ]]"
54,"[[0.         1.         0.77470613 0.65829601 0.17981967]
 [0.43150514 0.90585279 0.         0.19115166 1.        ]
 [1.         0.66325236 0.         0.21011153 0.30069283]
 [1.         0.80962673 0.70012542 0.         0.36257375]
 [0.69738214 0.54376791 1.         0.3647959  0.        ]]"
55,"[[0.72445373 1.         0.2615046  0.01766183 0.        ]
 [0.         0.12503353 0.36634324 0.28906328 1.        ]
 [0.86875215 0.39945063 1.         0.89974721 0.        ]
 [0.63397568 0.56171305 1.         0.27205181 0.        ]
 [0.80815192 0.         1.         0.7223944  0.68310546]]"
56,"[[0.6190919  0.         1.         0.94171459 0.76998549]
 [1.         0.58621791 0.81310197 0.         0.36511587]
 [0.         1.         0.84110107 0.58307485 0.44821058]
 [0.94872654 0.91203285 1.         0.71857604 0.        ]
 [0.80038232 1.         0.14122159 0.81083291 0.        ]]"
57,"[[1.         0.         0.9863691  0.31695457 0.49282475]
 [1.         0.97857127 0.54013693 0.43518103 0.        ]
 [0.         0.5489228  0.46403598 0.38444231 1.        ]
 [0.4463168  1.         0.82418016 0.36261236 0.        ]
 [0.3518691  1.         0.80917224 0.         0.12030634]]"
58,"[[0.13778604 0.59890191 0.74387149 1.         0.        ]
 [1.         0.85230916 0.49395537 0.48366917 0.        ]
 [0.80757625 1.         0.91819568 0.         0.47021455]
 [0.03100016 0.34780504 1.         0.         0.43564043]
 [0.83704659 0.06348469 0.21411033 0.         1.        ]]"
59,"[[0.98396368 0.71923872 0.         0.97530998 1.        ]
 [0.         1.         0.13349604 0.56308987 0.42284702]
 [1.         0.04622591 0.97016353 0.22292326 0.        ]
 [0.11056489 0.58675439 0.5251089  1.         0.        ]
 [0.98145474 1.         0.008286   0.60262017 0.        ]]"
60,"[[1.         0.         0.2106535  0.4664297  0.05552693]
 [0.79537224 0.23955569 1.         0.         0.13268179]
 [0.         0.61140096 1.         0.03574653 0.70242456]
 [1.         0.04947227 0.02378976 0.         0.25874692]
 [0.86944293 1.         0.         0.93713596 0.62176461]]"
61,"[[0.         1.         0.52369732 0.49927564 0.62663718]
 [0.79827164 0.89059402 0.36186755 0.         1.        ]
 [1.         0.         0.94149407 0.45557926 0.70669758]
 [0.77126004 0.3189382  0.22827397 1.         0.        ]
 [1.         0.3267497  0.40730473 0.         0.28568246]]"
62,"[[0.45187322 0.04703763 0.14380787 0.         1.        ]
 [0.59621562 0.         0.55802002 0.58156946 1.        ]
 [0.         1.         0.45967606 0.88556449 0.48156379]
 [0.12096502 1.         0.         0.32043431 0.31731786]
 [0.47517779 0.9690741  0.29427861 1.         0.        ]]"
63,"[[0.0419779  0.30694981 1.         0.22677997 0.        ]
 [1.         0.55800302 0.         0.10656758 0.72495626]
 [1.         0.73204974 0.         0.54457815 0.15758918]
 [0.06363504 0.50590603 0.         0.41700118 1.        ]
 [0.55866968 0.16232615 1.         0.14265304 0.        ]]"
64,"[[0.95737903 0.56776611 0.02889778 0.         1.        ]
 [0.90318273 0.         0.74423857 1.         0.53033646]
 [0.         1.         0.71573229 0.9134247  0.04461638]
 [0.48982299 1.         0.3370014  0.         0.67253071]
 [0.54412601 0.35534932 0.30502173 1.         0.        ]]"
65,"[[1.         0.92848302 0.9704831  0.         0.31639218]
 [0.         0.11482168 1.         0.60141199 0.56567504]
 [0.02538092 1.         0.62324644 0.         0.14155283]
 [0.56531609 0.         0.45781695 1.         0.39845742]
 [0.33335428 0.45611689 1.         0.69005609 0.        ]]"
66,"[[1.         0.18888877 0.         0.27753965 0.47500596]
 [0.67256387 0.94048573 1.         0.83324002 0.        ]
 [0.99020866 1.         0.7679289  0.27985558 0.        ]
 [0.93825152 1.         0.90914634 0.         0.46606941]
 [0.44848906 1.         0.36997864 0.         0.02648625]]"
67,"[[0.33807701 0.64293762 0.63096048 0.         1.        ]
 [0.         0.79468092 1.         0.78468612 0.49621003]
 [0.45383278 0.17834376 0.         0.49635007 1.        ]
 [0.         0.66206963 0.66827571 1.         0.45524888]
 [0.86721982 0.18811484 0.         0.75260416 1.        ]]"
68,"[[1.         0.72284886 0.         0.10609592 0.34737526]
 [0.83632739 0.25564328 1.         0.         0.85052343]
 [0.60255137 1.         0.58124757 0.54111233 0.        ]
 [0.81702736 0.53574034 0.         0.21348394 1.        ]
 [0.16627698 0.         0.83195352 1.         0.34401329]]"
69,"[[0.36279537 0.         0.33607293 1.         0.72431886]
 [0.30907566 1.         0.         0.97717151 0.57937163]
 [1.         0.43140724 0.47630568 0.38394837 0.        ]
 [1.         0.69322871 0.09961032 0.44741419 0.        ]
 [0.2728621  0.36534799 1.         0.94432754 0.        ]]"
70,"[[0.284915   0.40254068 1.         0.01213332 0.        ]
 [0.98669302 0.38702294 1.         0.55088694 0.        ]
 [0.44018544 1.         0.         0.87178776 0.25915567]
 [1.         0.         0.81449579 0.46602555 0.04642718]
 [0.39423764 0.55553222 1.         0.32137208 0.        ]]"
71,"[[0.78370975 0.49528838 1.         0.4951708  0.        ]
 [0.52979528 1.         0.27572298 0.21447546 0.        ]
 [0.97748166 1.         0.         0.07444438 0.35048614]
 [0.21130573 0.2837134  0.         1.         0.16382449]
 [0.74357245 0.         0.0905008  1.         0.52312486]]"
72,"[[0.         1.         0.00712453 0.59725006 0.67650473]
 [1.         0.61298634 0.         0.26443641 0.30596992]
 [0.59443586 0.07898365 1.         0.56319085 0.        ]
 [0.69032983 0.52438068 1.         0.73267593 0.        ]
 [1.         0.65981475 0.16676778 0.         0.11264945]]"
73,"[[0.50874469 0.64362949 1.         0.10163573 0.        ]
 [0.08329434 0.3191706  1.         0.56882177 0.        ]
 [0.96236002 0.40420862 0.         1.         0.95552567]
 [0.38463505 0.37146232 1.         0.         0.1632357 ]
 [0.74785703 0.         0.38301642 1.         0.12408671]]"
74,"[[0.92135233 1.         0.43922588 0.03322395 0.        ]
 [0.90544946 1.         0.16115122 0.56414028 0.        ]
 [0.02391741 0.82820235 0.         1.         0.22447816]
 [0.93885996 0.32978576 1.         0.59247737 0.        ]
 [1.         0.2536839  0.         0.38342232 0.91676865]]"
75,"[[1.         0.         0.49898671 0.61730419 0.05397516]
 [0.96204464 0.09948434 1.         0.         0.11702321]
 [0.35579794 0.63323994 0.         1.         0.70623719]
 [0.03032319 1.         0.8198171  0.         0.73241458]
 [0.9180955  1.         0.         0.07813524 0.12582373]]"
76,"[[0.67584437 0.         0.32736803 1.         0.2634759 ]
 [0.5101818  1.         0.47170979 0.33364824 0.        ]
 [0.06472527 0.17027352 1.         0.10523286 0.        ]
 [0.         0.11176436 1.         0.17374044 0.09185693]
 [0.29723867 1.         0.         0.32002491 0.7530216 ]]"
77,"[[0.         0.04423551 0.9471637  0.64751888 1.        ]
 [0.         1.         0.10208378 0.62121381 0.94430847]
 [1.         0.6358059  0.86349908 0.         0.84429723]
 [0.95904717 0.67189601 1.         0.         0.37075824]
 [0.38505291 1.         0.         0.64136739 0.08952447]]"
78,"[[1.         0.         0.00688514 0.01648918 0.39990305]
 [0.14071184 1.         0.         0.37757013 0.48760999]
 [0.71054298 1.         0.         0.0280934  0.95430827]
 [0.13111072 0.44416347 1.         0.94145427 0.        ]
 [1.         0.43708614 0.17704764 0.         0.55760514]]"
79,"[[0.48383753 1.         0.24658109 0.         0.97308891]
 [0.35254339 0.08604826 1.         0.47685934 0.        ]
 [1.         0.76101673 0.         0.67092333 0.23398019]
 [1.         0.96955744 0.70337525 0.         0.67746469]
 [0.         0.59297157 0.42975176 0.82663357 1.        ]]"
80,"[[3.39326146e-01 9.93555270e-04 1.00000000e+00 5.06745255e-01
  0.00000000e+00]
 [7.94211829e-01 3.33452115e-01 9.28379675e-01 0.00000000e+00
  1.00000000e+00]
 [0.00000000e+00 5.22011483e-01 7.73632219e-04 2.06184003e-01
  1.00000000e+00]
 [6.73421666e-01 0.00000000e+00 7.56422708e-01 1.00000000e+00
  7.70419989e-01]
 [1.00000000e+00 0.00000000e+00 4.34593227e-01 3.35085422e-01
  2.20953711e-01]]"
81,"[[0.         0.45319946 0.9464362  0.56297659 1.        ]
 [0.95813405 0.         1.         0.84482774 0.47397238]
 [0.1841876  1.         0.         0.55811322 0.62241257]
 [1.         0.83801027 0.         0.1699679  0.73759018]
 [0.03561573 1.         0.85689668 0.         0.17501707]]"
82,"[[0.17377214 0.7842731  0.         1.         0.90290816]
 [0.96365952 1.         0.27114912 0.         0.94800723]
 [0.21253228 1.         0.43075164 0.98091037 0.        ]
 [1.         0.14356467 0.85924076 0.75009964 0.        ]
 [1.         0.         0.32642914 0.28150368 0.991738  ]]"
83,"[[1.         0.         0.34549957 0.89548029 0.95018293]
 [0.         0.54004426 1.         0.50086585 0.45516788]
 [0.54691523 1.         0.49249123 0.28002473 0.        ]
 [0.33858629 1.         0.00269015 0.87523697 0.        ]
 [1.         0.04699611 0.03879362 0.         0.7968295 ]]"
84,"[[1.         0.08872307 0.74606691 0.         0.37449314]
 [0.         0.18350066 0.85924868 0.84717177 1.        ]
 [0.1022343  1.         0.45345605 0.14804802 0.        ]
 [0.20086538 0.         1.         0.28493191 0.85407174]
 [0.84391325 0.33492539 0.36404857 1.         0.        ]]"
85,"[[0.36024359 1.         0.56025477 0.         0.48483677]
 [0.86566195 0.         0.07965327 1.         0.58272344]
 [0.69776387 1.         0.41179968 0.33679215 0.        ]
 [1.         0.         0.74541278 0.08263217 0.1780402 ]
 [0.0674355  1.         0.         0.16408128 0.03689311]]"
86,"[[1.         0.85596023 0.38339392 0.         0.32859785]
 [0.24390045 0.56516557 1.         0.04903094 0.        ]
 [1.         0.57453027 0.         0.69872356 0.87813466]
 [1.         0.88472818 0.617938   0.         0.33754936]
 [0.89623147 0.0028479  1.         0.         0.77779442]]"
87,"[[0.44565587 0.         0.0908207  0.44924411 1.        ]
 [0.16050996 1.         0.39189015 0.         0.27773019]
 [0.77006685 0.9948727  0.85932722 1.         0.        ]
 [0.91167215 0.         1.         0.057537   0.27980766]
 [0.84596332 0.58081695 0.         0.50774074 1.        ]]"
88,"[[0.90276431 0.04926942 0.29327116 0.         1.        ]
 [0.70428604 1.         0.80837204 0.         0.58107014]
 [0.56476378 1.         0.21204437 0.         0.98597686]
 [1.         0.06690715 0.         0.30633064 0.23419496]
 [0.63492341 0.51848469 0.         1.         0.69548335]]"
89,"[[0.97606985 0.         0.83575139 1.         0.43985947]
 [0.40053679 0.75148196 0.         0.64945353 1.        ]
 [1.         0.49995659 0.17388166 0.42378557 0.        ]
 [1.         0.18318181 0.2175633  0.         0.71751312]
 [1.         0.99203646 0.35509513 0.13305912 0.        ]]"
90,"[[1.         0.24783797 0.         0.81832807 0.11335123]
 [0.08702519 1.         0.90991924 0.80075563 0.        ]
 [0.65284036 0.81791256 0.         0.85551526 1.        ]
 [0.21065127 1.         0.         0.38832079 0.63462656]
 [1.         0.85567063 0.06788629 0.         0.24223285]]"
91,"[[1.         0.3482314  0.99737769 0.81183063 0.        ]
 [0.62857438 0.         0.53057131 1.         0.51852189]
 [0.96913702 1.         0.56868046 0.         0.3460947 ]
 [1.         0.78178936 0.         0.22807333 0.61703281]
 [1.         0.8505007  0.48408114 0.07006316 0.        ]]"
92,"[[1.         0.68890185 0.         0.57740806 0.29755178]
 [0.         0.28850975 0.40171972 1.         0.76967696]
 [0.27037559 0.78827823 1.         0.         0.03609788]
 [0.14787963 0.81351917 0.         1.         0.93344195]
 [0.91302674 1.         0.6081914  0.08090252 0.        ]]"
93,"[[1.         0.2525271  0.         0.46731722 0.1264242 ]
 [1.         0.         0.90558752 0.7635321  0.24773534]
 [1.         0.         0.11541246 0.14770071 0.1976369 ]
 [0.2593974  1.         0.44497233 0.         0.32865033]
 [0.47145771 0.62156959 0.         0.20463836 1.        ]]"
94,"[[0.04611235 0.90303797 1.         0.         0.9221964 ]
 [0.94230128 1.         0.         0.47996824 0.2247181 ]
 [0.8723928  0.53176164 1.         0.99855637 0.        ]
 [0.98131157 1.         0.83375267 0.49761494 0.        ]
 [0.         0.470171   0.26650611 0.75467804 1.        ]]"
95,"[[0.89335121 0.49314532 0.02344416 1.         0.        ]
 [0.24350224 0.40771508 0.52184595 1.         0.        ]
 [0.92527651 0.20009117 0.         1.         0.13550974]
 [0.93164948 0.         0.16103855 1.         0.3054016 ]
 [0.91826917 1.         0.96535443 0.         0.0159267 ]]"
96,"[[0.71571696 1.         0.21435047 0.31547902 0.        ]
 [1.         0.63918887 0.70532137 0.         0.05303319]
 [0.         1.         0.76316095 0.47186351 0.59411666]
 [1.         0.67610109 0.40506479 0.34293391 0.        ]
 [0.86990425 0.         0.12368354 0.03182346 1.        ]]"
