,0
11,"[[1.         0.87553251 0.71132513 0.         0.58266777]
 [1.         0.7589508  0.         0.57064512 0.42431199]
 [1.         0.90913311 0.         0.72076754 0.60337036]
 [1.         0.78657552 0.50738233 0.81726472 0.        ]
 [0.99038657 0.51290452 0.         0.7935016  1.        ]]"
12,"[[0.34160411 1.         0.1568091  0.         0.52104258]
 [0.42250819 0.68706704 0.         1.         0.14135069]
 [0.56667138 1.         0.         0.04759248 0.04273779]
 [0.14136627 1.         0.99507225 0.36006403 0.        ]
 [0.96725304 0.85967377 0.19314786 1.         0.        ]]"
13,"[[1.         0.67833515 0.26172419 0.2813522  0.        ]
 [0.91752884 0.38720522 1.         0.71945144 0.        ]
 [0.         0.88200526 0.92552843 0.74412248 1.        ]
 [1.         0.24516598 0.77012148 0.         0.08108493]
 [0.48925627 0.55984387 1.         0.19370081 0.        ]]"
14,"[[0.74769485 1.         0.         0.9528908  0.37984771]
 [0.53425273 0.08001766 0.05941929 0.         1.        ]
 [0.68272709 0.61870978 0.44977309 0.         1.        ]
 [1.         0.9381109  0.48071206 0.79565648 0.        ]
 [0.79712607 0.29405761 0.         1.         0.26715313]]"
15,"[[1.         0.99743829 0.93887593 0.         0.365475  ]
 [1.         0.53214303 0.967356   0.97349674 0.        ]
 [0.10417687 1.         0.73983313 0.         0.02938499]
 [0.         0.10782882 0.11488241 0.13713729 1.        ]
 [0.9405168  1.         0.         0.43270315 0.09083608]]"
16,"[[1.         0.81547512 0.34279682 0.52954777 0.        ]
 [0.98202615 0.4314118  1.         0.         0.50832773]
 [0.87834527 0.67992871 0.45499823 1.         0.        ]
 [0.04200096 0.4097774  0.         0.40762616 1.        ]
 [0.42178994 1.         0.70423028 0.         0.39493309]]"
17,"[[0.57237738 1.         0.92359336 0.         0.66698805]
 [0.43125015 1.         0.         0.83202529 0.14097131]
 [0.         0.52949545 0.00692045 1.         0.39113432]
 [0.         1.         0.90865568 0.45699105 0.1586423 ]
 [1.         0.09523275 0.         0.98237015 0.31053054]]"
18,"[[0.18237262 0.         0.68695764 0.21090248 1.        ]
 [0.41185571 1.         0.70052034 0.         0.28920602]
 [1.         0.         0.87971998 0.57566256 0.91284769]
 [1.         0.84007502 0.44391318 0.32214221 0.        ]
 [0.77877046 0.20921308 1.         0.         0.78278678]]"
19,"[[0.517831   0.         0.43141809 0.05345611 1.        ]
 [0.4416463  0.55561659 0.         0.35463158 1.        ]
 [0.8737945  0.73671503 1.         0.4263752  0.        ]
 [1.         0.         0.71307768 0.32903146 0.39986971]
 [0.69309243 0.         0.42886486 1.         0.45403885]]"
20,"[[0.81815759 0.42592233 1.         0.36477739 0.        ]
 [0.7198627  0.         1.         0.91089637 0.81734752]
 [1.         0.67881612 0.96920482 0.84249281 0.        ]
 [0.961564   1.         0.3046556  0.68111328 0.        ]
 [0.27438825 0.59470593 0.         1.         0.92267315]]"
21,"[[0.79429976 1.         0.         0.38119718 0.11075838]
 [0.58279081 0.         1.         0.6283616  0.25612959]
 [1.         0.50632536 0.         0.82292123 0.2701156 ]
 [1.         0.         0.62082791 0.95135212 0.25989903]
 [0.2038258  0.         0.90643696 1.         0.5395737 ]]"
22,"[[1.         0.74471732 0.03268896 0.02011995 0.        ]
 [1.         0.67704624 0.2615752  0.         0.6322847 ]
 [0.         0.61021198 0.04739742 1.         0.58285823]
 [0.86907394 1.         0.         0.17670781 0.45104754]
 [0.08683972 0.78078411 1.         0.98375716 0.        ]]"
23,"[[0.         0.36387942 1.         0.78252876 0.50154352]
 [0.33029813 1.         0.         0.15469357 0.88137322]
 [0.96573223 1.         0.98426317 0.         0.12838995]
 [1.         0.01882577 0.11560673 0.         0.41428046]
 [0.21240196 0.29144898 1.         0.19595137 0.        ]]"
24,"[[0.8298848  0.         1.         0.48388714 0.28420857]
 [0.54570717 0.39206522 0.33950558 0.         1.        ]
 [1.         0.         0.2654224  0.62593296 0.40284896]
 [1.         0.60923147 0.         0.60408092 0.52563062]
 [0.61452712 0.67857089 0.40768063 1.         0.        ]]"
25,"[[0.         0.43307495 0.39671184 1.         0.16837882]
 [0.89275022 0.87172019 0.60721667 0.         1.        ]
 [1.         0.         0.34731882 0.21746111 0.03249739]
 [0.41947836 0.75397868 0.61577727 1.         0.        ]
 [1.         0.         0.670978   0.05154635 0.1859549 ]]"
26,"[[0.00202047 1.         0.56779302 0.56074665 0.        ]
 [1.         0.30538803 0.         0.80653061 0.14040676]
 [0.09729982 1.         0.80722112 0.         0.17809346]
 [0.         0.54902481 0.8159566  1.         0.55721219]
 [0.         1.         0.48131792 0.25095442 0.11489176]]"
27,"[[0.66614097 0.96933209 0.19546716 1.         0.        ]
 [0.         1.         0.67356985 0.19624734 0.22744259]
 [0.76771    1.         0.47913236 0.42905326 0.        ]
 [0.09298519 0.24348097 0.         0.29040396 1.        ]
 [0.36616404 0.19442985 0.         0.25211124 1.        ]]"
28,"[[0.88192327 1.         0.25000405 0.19662343 0.        ]
 [1.         0.79170858 0.         0.6925952  0.30258276]
 [1.         0.21525868 0.06598496 0.         0.51670101]
 [0.         0.55433555 1.         0.21906072 0.23824914]
 [0.57796939 1.         0.46084471 0.42109208 0.        ]]"
29,"[[0.34091978 1.         0.25872611 0.         0.05853463]
 [1.         0.11500203 0.41170504 0.         0.41385741]
 [0.04968492 0.70525966 0.         1.         0.96155947]
 [0.2323782  0.87429444 1.         0.06125252 0.        ]
 [0.         0.41842412 1.         0.90874112 0.70851895]]"
30,"[[0.67835976 0.16986575 0.80421633 0.         1.        ]
 [1.         0.05654711 0.         0.00553325 0.46943721]
 [1.         0.45325713 0.48496345 0.         0.92069372]
 [1.         0.62018379 0.00733051 0.26361799 0.        ]
 [0.8669827  1.         0.         0.3738524  0.01090252]]"
31,"[[0.         1.         0.84837335 0.20585585 0.7857959 ]
 [0.74740288 0.43619998 0.97428737 1.         0.        ]
 [1.         0.87697536 0.99703638 0.         0.41147253]
 [0.93686493 1.         0.46660457 0.84632623 0.        ]
 [0.671252   0.47151325 0.82278164 1.         0.        ]]"
32,"[[1.         0.75338229 0.         0.84117408 0.56995586]
 [0.16809431 0.         0.78672191 1.         0.46957734]
 [1.         0.44579667 0.         0.33440562 0.02204011]
 [0.59065779 1.         0.86014917 0.         0.86792453]
 [0.79584433 1.         0.45823734 0.97795104 0.        ]]"
33,"[[1.         0.70586183 0.65093247 0.59677594 0.        ]
 [0.28447748 0.46790721 0.         0.34832828 1.        ]
 [0.69031093 0.43115621 1.         0.         0.7342908 ]
 [1.         0.00641596 0.         0.22612608 0.29626997]
 [0.24095301 0.12925367 0.94410843 0.         1.        ]]"
34,"[[1.         0.23384114 0.07463072 0.59507001 0.        ]
 [1.         0.05062795 0.         0.86434167 0.55002562]
 [0.05975547 0.         0.77209369 1.         0.79809883]
 [1.         0.89242996 0.59921147 0.87070217 0.        ]
 [1.         0.92024563 0.25386356 0.34003951 0.        ]]"
35,"[[0.795848   0.53730411 1.         0.10343472 0.        ]
 [0.82595145 0.10867621 0.57863716 1.         0.        ]
 [0.12348674 1.         0.39052288 0.         0.5963463 ]
 [0.82374991 1.         0.         0.03008528 0.58314928]
 [0.69425652 1.         0.         0.36416129 0.42495819]]"
36,"[[0.         1.         0.58402696 0.38168314 0.20158147]
 [0.         0.91597002 1.         0.08088836 0.6710729 ]
 [0.8953774  1.         0.49270034 0.30448015 0.        ]
 [0.78183856 0.01175173 1.         0.         0.60691624]
 [0.28709009 0.86979328 1.         0.         0.65751274]]"
37,"[[1.         0.50121741 0.         0.68313346 0.77243605]
 [0.86615592 0.36373507 0.01081119 0.         1.        ]
 [1.         0.         0.76845346 0.94192935 0.55419655]
 [0.         1.         0.44421643 0.867223   0.49008955]
 [0.99949223 1.         0.         0.4672872  0.94764739]]"
38,"[[0.65456502 0.18276432 1.         0.87299569 0.        ]
 [1.         0.         0.74901158 0.88816225 0.637801  ]
 [0.21690645 0.99691331 0.01459337 1.         0.        ]
 [1.         0.26499088 0.         0.2457579  0.07908037]
 [0.         0.5431822  0.71635133 0.4208858  1.        ]]"
39,"[[0.41373361 0.53140911 0.         1.         0.08237215]
 [0.94006817 0.36316565 1.         0.5436599  0.        ]
 [0.         1.         0.67032324 0.97286924 0.69975914]
 [0.95699671 1.         0.         0.17403494 0.98810676]
 [0.05326442 1.         0.7182132  0.98941903 0.        ]]"
40,"[[0.49016607 0.41222989 1.         0.68329479 0.        ]
 [1.         0.9742431  0.         0.91402668 0.399826  ]
 [0.01130096 1.         0.         0.51803309 0.66601369]
 [0.88311597 0.         1.         0.86331288 0.14259324]
 [0.26324761 1.         0.96850044 0.25268892 0.        ]]"
41,"[[1.         0.15315386 0.91321481 0.         0.0904656 ]
 [1.         0.95437372 0.0722721  0.         0.09079834]
 [0.32870387 0.         1.         0.4298057  0.25029657]
 [0.9017655  0.97941378 0.54941733 0.         1.        ]
 [0.21507752 0.14234552 0.88307081 0.         1.        ]]"
42,"[[0.6910272  0.         0.79575596 0.14689365 1.        ]
 [0.58799125 1.         0.05505912 0.         0.81927166]
 [0.25934675 0.         0.59220956 0.23018161 1.        ]
 [0.20766241 1.         0.59202907 0.73125772 0.        ]
 [0.34174953 0.55568694 0.08374902 0.         1.        ]]"
43,"[[0.96516004 1.         0.         0.8995045  0.72522569]
 [1.         0.11703966 0.         0.6772615  0.09943999]
 [1.         0.76152794 0.23122899 0.14763424 0.        ]
 [1.         0.51484635 0.74679205 0.31212818 0.        ]
 [0.01007126 0.06492172 0.         1.         0.52423692]]"
44,"[[0.12835663 1.         0.74355588 0.97451592 0.        ]
 [1.         0.98963936 0.         0.87493772 0.69131065]
 [0.79714732 1.         0.         0.4154225  0.53979718]
 [1.         0.49333377 0.         0.91902571 0.91207072]
 [0.20584576 0.38375886 0.57061375 0.         1.        ]]"
45,"[[0.46410078 0.15067277 0.22241576 1.         0.        ]
 [1.         0.85189719 0.         0.42487709 0.37190518]
 [0.92240104 1.         0.78656311 0.         0.41096534]
 [0.92500624 0.18264292 0.93184233 1.         0.        ]
 [0.04751625 0.10416254 0.         1.         0.9976354 ]]"
46,"[[0.08350215 1.         0.40334024 0.         0.91973684]
 [0.76795689 0.65008992 0.91840207 1.         0.        ]
 [0.24126422 1.         0.94107107 0.         0.9521143 ]
 [0.47603407 0.06453268 1.         0.03064158 0.        ]
 [1.         0.         0.54965    0.252785   0.71544185]]"
47,"[[0.68143765 0.5864931  0.         0.20297805 1.        ]
 [0.21129911 1.         0.78258857 0.         0.53715409]
 [0.71755668 1.         0.50393183 0.96111702 0.        ]
 [0.93771264 0.03246779 0.         1.         0.11233811]
 [0.58949703 0.48583746 1.         0.17912715 0.        ]]"
48,"[[0.73396506 1.         0.3424334  0.94837785 0.        ]
 [0.03501027 0.56761893 0.         1.         0.57334837]
 [0.874786   1.         0.69210307 0.42112156 0.        ]
 [0.77713217 0.60141008 1.         0.         0.48757633]
 [0.46181987 0.39522043 1.         0.42137852 0.        ]]"
49,"[[0.65933903 0.86124929 1.         0.04169871 0.        ]
 [0.3177213  0.         0.21580772 1.         0.15977115]
 [0.         1.         0.806765   0.10260288 0.45747614]
 [1.         0.45555351 0.66594714 0.12442756 0.        ]
 [1.         0.25508457 0.4111235  0.         0.44126208]]"
50,"[[1.         0.85508922 0.96041332 0.         0.18019322]
 [0.72422272 0.67339014 1.         0.         0.37237908]
 [1.         0.22321616 0.15304747 0.         0.6458385 ]
 [0.91182786 0.5224374  0.28532591 0.         1.        ]
 [0.         1.         0.32208738 0.98494585 0.90637498]]"
51,"[[0.1456154  0.12644067 0.73046394 0.         1.        ]
 [0.81653379 1.         0.74945669 0.26361717 0.        ]
 [0.06631251 1.         0.         0.43094631 0.1245208 ]
 [0.22164468 0.0913163  0.         0.84215423 1.        ]
 [0.32445275 1.         0.25474696 0.         0.49771379]]"
52,"[[1.         0.75268481 0.66723459 0.24863059 0.        ]
 [1.         0.53575239 0.         0.63652916 0.52221949]
 [0.16461449 0.73316378 0.         0.82574993 1.        ]
 [0.23482823 0.57918664 0.05742667 1.         0.        ]
 [0.88591372 1.         0.         0.1735512  0.31263536]]"
53,"[[0.56744356 0.49518503 0.11750533 1.         0.        ]
 [1.         0.         0.15162207 0.27945855 0.89337998]
 [1.         0.08736238 0.1328415  0.         0.1200764 ]
 [0.         0.95471439 0.03980308 1.         0.26796181]
 [0.61680408 0.         1.         0.29339957 0.78032631]]"
54,"[[0.         1.         0.83886052 0.7705586  0.09612241]
 [0.41791124 0.768861   0.         0.31325195 1.        ]
 [1.         0.39658352 0.         0.00957842 0.26576913]
 [1.         0.84821945 0.73407191 0.         0.66408158]
 [0.74681901 0.11635749 1.         0.10652788 0.        ]]"
55,"[[0.77408183 1.         0.57421947 0.41294621 0.        ]
 [0.         0.36990274 0.90843104 0.54573618 1.        ]
 [0.39857127 0.22018726 1.         0.65056085 0.        ]
 [0.65818973 0.31590674 1.         0.11254104 0.        ]
 [0.98776764 0.         1.         0.44851306 0.35822967]]"
56,"[[0.810509   0.         1.         0.97046747 0.9432514 ]
 [1.         0.43228677 0.99915692 0.         0.20951237]
 [0.         1.         0.71791598 0.50408188 0.03036118]
 [0.93672169 0.8070354  1.         0.54185502 0.        ]
 [0.25343603 1.         0.21601258 0.71480473 0.        ]]"
57,"[[1.         0.         0.50646955 0.23808155 0.4049013 ]
 [1.         0.89184033 0.71198297 0.48805008 0.        ]
 [0.         0.74596686 0.72316239 0.12494765 1.        ]
 [0.30780152 1.         0.51485722 0.06045907 0.        ]
 [0.30324736 1.         0.67384814 0.         0.16738135]]"
58,"[[0.28839692 0.39341072 0.91913709 1.         0.        ]
 [1.         0.50188938 0.30029897 0.20784408 0.        ]
 [0.95345083 1.         0.98417147 0.         0.01967237]
 [0.21922474 0.44809724 1.         0.         0.63811302]
 [0.49534488 0.18052634 0.36486988 0.         1.        ]]"
59,"[[0.23982958 0.04208469 0.         0.1355076  1.        ]
 [0.         1.         0.56218092 0.97978244 0.82776313]
 [1.         0.23700755 0.87913577 0.39740309 0.        ]
 [0.54418323 0.64182632 0.62830502 1.         0.        ]
 [0.45776235 1.         0.00290832 0.33055001 0.        ]]"
60,"[[1.         0.         0.5215891  0.79761175 0.39466232]
 [0.66646462 0.30240171 1.         0.         0.01534388]
 [0.         0.18152131 1.         0.11751496 0.18774463]
 [1.         0.90651363 0.47208028 0.         0.98928409]
 [0.47244805 1.         0.         0.85123191 0.31299039]]"
61,"[[0.         1.         0.32366084 0.06531002 0.81118231]
 [0.10018082 0.96993964 0.0788209  0.         1.        ]
 [1.         0.         0.79762434 0.51256756 0.75192413]
 [0.84496832 0.82817252 0.77451086 1.         0.        ]
 [1.         0.30954623 0.69547672 0.         0.15687118]]"
62,"[[0.85297492 0.45964897 0.71185063 0.         1.        ]
 [0.4144065  0.         0.05860788 0.29619939 1.        ]
 [0.         1.         0.4254751  0.89801511 0.82879105]
 [0.61082872 1.         0.         0.98439686 0.73029498]
 [0.35745247 0.44961147 0.1534005  1.         0.        ]]"
63,"[[0.10947828 0.51050779 1.         0.24568395 0.        ]
 [1.         0.65067969 0.         0.13579216 0.88148738]
 [1.         0.73572114 0.         0.45162475 0.19297232]
 [0.15727761 0.79115686 0.         0.21465918 1.        ]
 [0.84389961 0.84046043 1.         0.39732675 0.        ]]"
64,"[[0.30738813 0.15695749 0.07488339 0.         1.        ]
 [0.7399741  0.         0.67156599 1.         0.65430743]
 [0.         1.         0.42946127 0.94684772 0.30436562]
 [0.81899711 1.         0.55960432 0.         0.90518839]
 [0.80528388 0.71561302 0.69608968 1.         0.        ]]"
65,"[[1.         0.66063167 0.84700189 0.         0.63102141]
 [0.         0.09103228 1.         0.81641538 0.67374182]
 [0.30863579 1.         0.49456559 0.         0.44292819]
 [0.41582108 0.         0.22258577 1.         0.17754681]
 [0.07229678 0.28303442 1.         0.85138717 0.        ]]"
66,"[[1.         0.45046838 0.         0.65376917 0.74894887]
 [0.14609436 0.89170401 1.         0.85917066 0.        ]
 [0.60028621 1.         0.2686144  0.0641011  0.        ]
 [0.96021958 1.         0.90863858 0.         0.59470066]
 [0.90465657 1.         0.18104919 0.         0.03402329]]"
67,"[[0.35346232 0.91595434 0.46308713 0.         1.        ]
 [0.         0.96412534 1.         0.40694397 0.21572476]
 [0.39125991 0.07042825 0.         0.64786211 1.        ]
 [0.         0.07811543 0.90895201 1.         0.03717948]
 [0.43954619 0.21043192 0.         0.34138352 1.        ]]"
68,"[[1.         0.96101255 0.         0.51246016 0.55877633]
 [0.47621297 0.33974088 1.         0.         0.70380219]
 [0.95503438 1.         0.32964601 0.14365018 0.        ]
 [0.73306551 0.62495029 0.         0.17944885 1.        ]
 [0.0542657  0.         0.56256595 1.         0.41143609]]"
69,"[[0.84713977 0.         0.51545796 1.         0.95149328]
 [0.54619503 1.         0.         0.87161694 0.79852726]
 [1.         0.52417701 0.78964253 0.02832073 0.        ]
 [1.         0.47179466 0.30393668 0.42283634 0.        ]
 [0.1640606  0.62283214 1.         0.84368075 0.        ]]"
70,"[[0.41348943 0.48393222 1.         0.16211619 0.        ]
 [0.69307449 0.56665222 1.         0.58358963 0.        ]
 [0.05520777 1.         0.         0.65204171 0.03056204]
 [1.         0.         0.93504465 0.89537504 0.79351695]
 [0.83441256 0.91840135 1.         0.1744045  0.        ]]"
71,"[[0.96114972 0.85237057 1.         0.55011676 0.        ]
 [0.21403083 1.         0.11679376 0.0445363  0.        ]
 [0.90165994 1.         0.         0.61937009 0.83559495]
 [0.18163803 0.69245208 0.         1.         0.15144791]
 [0.41976724 0.         0.24932704 1.         0.3656123 ]]"
72,"[[0.         1.         0.24614748 0.55463403 0.75110951]
 [1.         0.9957148  0.         0.01116909 0.33231438]
 [0.98663827 0.53069365 1.         0.93019955 0.        ]
 [0.82261155 0.80066603 1.         0.84565066 0.        ]
 [1.         0.9887653  0.9271527  0.         0.8889497 ]]"
73,"[[0.63396791 0.66506549 1.         0.07171467 0.        ]
 [0.33590521 0.61921533 1.         0.95129834 0.        ]
 [0.91832275 0.12405811 0.         1.         0.40760156]
 [0.71163906 0.53311627 1.         0.         0.15745054]
 [0.93473373 0.         0.64315774 1.         0.56449907]]"
74,"[[0.80253008 1.         0.47240256 0.1568534  0.        ]
 [0.78125    1.         0.12072534 0.14878882 0.        ]
 [0.33359684 0.47771609 0.         1.         0.4623409 ]
 [0.89495624 0.48445936 1.         0.73466987 0.        ]
 [1.         0.29002643 0.         0.70586149 0.9890726 ]]"
75,"[[1.         0.         0.78636041 0.79616199 0.57898089]
 [0.8802052  0.19783539 1.         0.         0.25102049]
 [0.04247417 0.54313455 0.         1.         0.87857192]
 [0.44270985 1.         0.87613681 0.         0.85858089]
 [0.79030734 1.         0.         0.06882151 0.23535226]]"
76,"[[0.90258057 0.         0.32834221 1.         0.11759995]
 [0.6694927  1.         0.57526063 0.31222431 0.        ]
 [0.33712232 0.68134363 1.         0.52549957 0.        ]
 [0.         0.23562692 1.         0.33554897 0.08356974]
 [0.2354494  1.         0.         0.25001259 0.78148356]]"
77,"[[0.         0.50657866 0.66778929 0.5517351  1.        ]
 [0.         1.         0.32833614 0.70393811 0.78863542]
 [1.         0.44194426 0.79840508 0.         0.60503652]
 [0.22332779 0.13026888 1.         0.         0.01328309]
 [0.49435398 1.         0.         0.62936583 0.3265418 ]]"
78,"[[1.         0.         0.50551278 0.54514853 0.78931547]
 [0.56821597 1.         0.         0.62879285 0.78910689]
 [0.37900543 1.         0.         0.31486624 0.748544  ]
 [0.13667484 0.15494538 1.         0.87477881 0.        ]
 [1.         0.40948542 0.17441852 0.         0.86294372]]"
79,"[[0.36931589 1.         0.19976566 0.         0.49794316]
 [0.73431659 0.0150203  1.         0.91363965 0.        ]
 [1.         0.9835931  0.         0.73952074 0.46461515]
 [1.         0.86759056 0.56402572 0.         0.20051135]
 [0.         0.22361843 0.10210025 0.51158478 1.        ]]"
80,"[[0.87836106 0.7827043  1.         0.91647524 0.        ]
 [0.87351999 0.76828417 0.89247585 0.         1.        ]
 [0.         0.45129757 0.20395465 0.42564902 1.        ]
 [0.0129292  0.         0.39219466 1.         0.4119797 ]
 [1.         0.         0.98530409 0.3043323  0.08173345]]"
81,"[[0.         0.7799174  0.88991109 0.79453951 1.        ]
 [0.67781982 0.         1.         0.58407633 0.57798043]
 [0.00819092 1.         0.         0.51470058 0.66369951]
 [1.         0.83695771 0.         0.39130764 0.60806643]
 [0.67368917 1.         0.88402166 0.         0.84115689]]"
82,"[[1.33377786e-01 5.29722998e-01 0.00000000e+00 1.00000000e+00
  5.96889827e-01]
 [7.01397188e-01 1.00000000e+00 2.14361704e-01 0.00000000e+00
  6.78975230e-01]
 [7.91903091e-02 1.00000000e+00 3.96510905e-01 7.42807127e-01
  0.00000000e+00]
 [1.00000000e+00 8.54444271e-04 9.81775252e-01 6.13113386e-01
  0.00000000e+00]
 [1.00000000e+00 0.00000000e+00 7.18627178e-01 2.69960643e-02
  8.63714497e-01]]"
83,"[[1.         0.         0.39120275 0.89584021 0.95100081]
 [0.         0.90327273 1.         0.46242668 0.36984796]
 [0.79324889 1.         0.76141309 0.2128574  0.        ]
 [0.85369559 1.         0.32448006 0.87624882 0.        ]
 [1.         0.72994487 0.07993588 0.         0.91399685]]"
84,"[[1.         0.60668168 0.93420506 0.         0.63134538]
 [0.         0.00493007 0.42825804 0.13138694 1.        ]
 [0.27658823 1.         0.79938868 0.7464574  0.        ]
 [0.34532973 0.         1.         0.40501727 0.97817708]
 [0.68763149 0.04529736 0.50511699 1.         0.        ]]"
85,"[[1.42718134e-01 1.00000000e+00 7.92061259e-01 0.00000000e+00
  1.43469805e-01]
 [6.79534135e-01 0.00000000e+00 2.50678594e-01 1.00000000e+00
  3.40842775e-01]
 [8.48462912e-01 1.00000000e+00 7.94262177e-01 1.28627709e-01
  0.00000000e+00]
 [1.00000000e+00 0.00000000e+00 9.95817095e-01 1.81178495e-01
  7.34195949e-01]
 [4.30372044e-01 1.00000000e+00 0.00000000e+00 8.95645756e-01
  7.15299816e-04]]"
86,"[[1.         0.80359909 0.74120109 0.         0.12341372]
 [0.26540997 0.34667442 1.         0.0485021  0.        ]
 [1.         0.16019511 0.         0.59865875 0.64733633]
 [1.         0.90952134 0.90593205 0.         0.06949906]
 [0.23077443 0.12514421 1.         0.         0.22380259]]"
87,"[[0.9142299  0.         0.33036818 0.98112591 1.        ]
 [0.11476462 1.         0.69395198 0.         0.23486615]
 [0.18560658 0.99639967 0.39161486 1.         0.        ]
 [0.85769823 0.         1.         0.3422362  0.68341979]
 [0.9243124  0.87398724 0.         0.74746879 1.        ]]"
88,"[[0.88874419 0.58406469 0.68465996 0.         1.        ]
 [0.56863607 1.         0.62348134 0.         0.26806891]
 [0.52876502 1.         0.02494097 0.         0.75838141]
 [1.         0.16899972 0.         0.50024669 0.37808433]
 [0.54837634 0.44538783 0.         1.         0.74367147]]"
89,"[[0.91976278 0.         0.81261761 1.         0.46294362]
 [0.12483195 0.22930651 0.         0.19334464 1.        ]
 [1.         0.78329425 0.21739042 0.24049142 0.        ]
 [1.         0.37135249 0.51027784 0.         0.89699032]
 [1.         0.94429168 0.92793226 0.76107745 0.        ]]"
90,"[[1.         0.34787958 0.         0.9120225  0.1340485 ]
 [0.35184935 1.         0.62619478 0.45752992 0.        ]
 [0.0376204  0.21429386 0.         0.49308232 1.        ]
 [0.22239018 1.         0.         0.75521772 0.84573808]
 [1.         0.92330701 0.68892297 0.         0.88439438]]"
91,"[[1.         0.39783102 0.87791001 0.62002521 0.        ]
 [0.95067467 0.         0.61930207 1.         0.12658384]
 [0.41072485 1.         0.37874733 0.         0.32883966]
 [1.         0.37193162 0.         0.03918501 0.05155868]
 [1.         0.97510739 0.64537159 0.25733318 0.        ]]"
92,"[[1.         0.67355394 0.         0.44756452 0.0228749 ]
 [0.         0.16287887 0.79220502 1.         0.92443089]
 [0.61469315 0.66513507 1.         0.         0.04988285]
 [0.38543361 0.41893295 0.         1.         0.82588606]
 [0.96514084 1.         0.60064052 0.38713855 0.        ]]"
93,"[[1.         0.29374905 0.         0.60856376 0.01241805]
 [1.         0.         0.39542058 0.26381544 0.09874838]
 [1.         0.         0.21801196 0.47430354 0.72383027]
 [0.11741237 1.         0.73081213 0.         0.60814946]
 [0.80485659 0.85668517 0.         0.22324862 1.        ]]"
94,"[[0.15032207 0.28202677 1.         0.         0.34695732]
 [0.91210094 1.         0.         0.73990702 0.47055463]
 [0.15572769 0.07166731 1.         0.80472279 0.        ]
 [0.70377546 1.         0.58722795 0.2957254  0.        ]
 [0.         0.31250823 0.17608735 0.72162324 1.        ]]"
