,0
16,"[[0.26635199 0.25236682 0.2054228  0.17115942 0.10469897]
 [0.57978436 0.18489845 0.12678993 0.07400483 0.03452242]
 [0.33160939 0.32104898 0.29000216 0.03644996 0.02088951]
 [0.36105609 0.26827919 0.18656268 0.16427455 0.01982749]
 [0.23714763 0.22610286 0.19172089 0.19142083 0.15360779]]"
17,"[[0.35927807 0.21411535 0.20970786 0.18832729 0.02857143]
 [0.29448305 0.23265562 0.16736155 0.16148529 0.14401449]
 [0.35678272 0.23816491 0.16198143 0.14166954 0.1014014 ]
 [0.24873073 0.23527847 0.23115277 0.15967959 0.12515843]
 [0.32885306 0.27451217 0.1818574  0.13528479 0.07949259]]"
18,"[[0.30418018 0.26632839 0.19738422 0.15396457 0.07814264]
 [0.35563153 0.29469054 0.20462926 0.11597896 0.02906971]
 [0.36231737 0.26629446 0.15960047 0.12599646 0.08579125]
 [0.3102642  0.30844794 0.23414281 0.07536392 0.07178113]
 [0.31972076 0.26691875 0.15867115 0.14223984 0.11244951]]"
19,"[[0.26016429 0.24043329 0.19794553 0.19286547 0.10859142]
 [0.3135854  0.27220564 0.16009349 0.15407125 0.10004421]
 [0.34522505 0.30172823 0.19197996 0.08225466 0.0788121 ]
 [0.26050085 0.22711858 0.22178789 0.18644123 0.10415145]
 [0.29433086 0.27389874 0.15973663 0.14684403 0.12518974]]"
20,"[[0.39177458 0.25109765 0.19037245 0.0999516  0.06680372]
 [0.28832674 0.25170045 0.18535124 0.16819191 0.10642966]
 [0.36048655 0.33927128 0.04802551 0.20624776 0.0459689 ]
 [0.38954997 0.28031358 0.15867362 0.08961748 0.08184535]
 [0.37191112 0.28447614 0.24943057 0.04826987 0.0459123 ]]"
21,"[[0.2872962  0.25522564 0.17662676 0.15536157 0.12548983]
 [0.30273168 0.26664626 0.23036681 0.13835678 0.06189848]
 [0.47972317 0.3338854  0.08731046 0.06451965 0.03456132]
 [0.33629094 0.30249144 0.16535734 0.10415798 0.09170231]
 [0.27521324 0.23502607 0.22058201 0.1463999  0.12277878]]"
22,"[[0.38998075 0.25526182 0.19408978 0.12598853 0.03467912]
 [0.26922292 0.23800021 0.23307757 0.22899002 0.03070928]
 [0.51581418 0.23363272 0.18220271 0.03536699 0.03298339]
 [0.24147568 0.23013412 0.22531566 0.16853679 0.13453776]
 [0.58085473 0.32627512 0.05428875 0.02641596 0.01216545]]"
23,"[[0.60262744 0.1383149  0.12378462 0.08330572 0.05196733]
 [0.42129621 0.3169741  0.1115716  0.10513101 0.04502708]
 [0.26907339 0.23435369 0.22098614 0.20540131 0.07018547]
 [0.33985853 0.26250535 0.21248584 0.11557651 0.06957378]
 [0.38744395 0.29494442 0.24252715 0.03789584 0.03718863]]"
24,"[[0.34534946 0.31285407 0.24585173 0.08948465 0.00646009]
 [0.39985848 0.244854   0.22654304 0.07556527 0.0531792 ]
 [0.39138352 0.26108463 0.17788145 0.11322514 0.05642527]
 [0.55226207 0.15015073 0.13955458 0.11047224 0.04756038]
 [0.36919383 0.34956772 0.12961009 0.08312215 0.06850622]]"
25,"[[0.27812925 0.27600306 0.2618265  0.09932219 0.084719  ]
 [0.26842663 0.22801256 0.21236117 0.21016592 0.08103373]
 [0.28518464 0.24258762 0.21515519 0.15179728 0.10527528]
 [0.33386773 0.28394876 0.14250063 0.13013637 0.10954651]
 [0.28756297 0.28584412 0.2273583  0.17441006 0.02482456]]"
26,"[[0.28678348 0.2654395  0.2449162  0.11822837 0.08463245]
 [0.34192346 0.33929958 0.18418587 0.12941695 0.00517414]
 [0.28270486 0.27962526 0.1911872  0.16664844 0.07983423]
 [0.32721398 0.26012585 0.20847736 0.17213948 0.03204333]
 [0.42840788 0.25652037 0.15192854 0.08973178 0.07341143]]"
27,"[[0.50806327 0.31561543 0.10610161 0.06719736 0.00302232]
 [0.28874878 0.24268999 0.19699426 0.18481069 0.08675628]
 [0.29826935 0.26889586 0.17055735 0.15672863 0.1055488 ]
 [0.30849082 0.23951197 0.22513852 0.20245387 0.02440482]
 [0.31174696 0.20123145 0.19406471 0.16341685 0.12954004]]"
28,"[[0.51251348 0.31506613 0.05880625 0.05736826 0.05624588]
 [0.32786527 0.29140918 0.2099493  0.11751105 0.0532652 ]
 [0.35260525 0.34938005 0.15641218 0.07583834 0.06576419]
 [0.33749477 0.23917269 0.21188607 0.17449117 0.0369553 ]
 [0.27582029 0.24924569 0.24398828 0.12471965 0.10622609]]"
29,"[[0.24016603 0.23043846 0.20693594 0.19127696 0.13118261]
 [0.32900124 0.29513768 0.22326746 0.14445054 0.00814308]
 [0.3331396  0.27422113 0.18369887 0.17686822 0.03207218]
 [0.34534598 0.30818882 0.1627054  0.13935972 0.04440008]
 [0.47223803 0.36304379 0.0750553  0.05848127 0.03118161]]"
30,"[[0.35977619 0.30389804 0.18505339 0.14572862 0.00554377]
 [0.39487622 0.32852636 0.09775086 0.09511916 0.08372739]
 [0.28388915 0.30015755 0.22089994 0.10659883 0.08845454]
 [0.3572485  0.30905506 0.17724359 0.13098956 0.02546328]
 [0.33125216 0.21744985 0.21715702 0.1725899  0.06155107]]"
31,"[[0.39784319 0.25682924 0.2552961  0.07160865 0.01842283]
 [0.43230654 0.31656396 0.11180116 0.08906615 0.0502622 ]
 [0.23285363 0.22491133 0.21121961 0.19779454 0.1332209 ]
 [0.30250571 0.20883374 0.17724287 0.15625242 0.15516527]
 [0.28861221 0.19552552 0.18630379 0.17778967 0.15176881]]"
32,"[[0.27013591 0.24419527 0.2317804  0.21945571 0.0344327 ]
 [0.37292582 0.29935369 0.13942867 0.09795919 0.09033264]
 [0.36003677 0.24535086 0.22431539 0.13480436 0.03549263]
 [0.38168636 0.28464892 0.21779919 0.06617642 0.04968912]
 [0.2980694  0.2350684  0.21256137 0.18166952 0.07263131]]"
33,"[[0.27641009 0.23421069 0.19006214 0.15852353 0.14079355]
 [0.35557308 0.25828637 0.20204104 0.1214942  0.06260531]
 [0.29071    0.28148251 0.19590521 0.16121095 0.07069133]
 [0.33502556 0.31354392 0.21703561 0.1126994  0.02169552]
 [0.26153437 0.22393484 0.22027529 0.15137307 0.14288243]]"
34,"[[0.54233772 0.20164705 0.17241748 0.06239373 0.02120403]
 [0.45558743 0.24336161 0.15129578 0.07832083 0.07143434]
 [0.24323993 0.24023689 0.22742087 0.18638346 0.10271885]
 [0.28663693 0.24323309 0.22369624 0.18146585 0.06496789]
 [0.27804448 0.23690932 0.22730892 0.18018263 0.07755465]]"
35,"[[0.33360926 0.32689342 0.23025461 0.10580435 0.00343836]
 [0.29800765 0.29771797 0.23519993 0.12871931 0.04035513]
 [0.33108845 0.28540738 0.22162315 0.08431226 0.07756877]
 [0.40491793 0.22554114 0.16607543 0.12017303 0.08329248]
 [0.43018673 0.40991123 0.06355475 0.06113455 0.03521275]]"
36,"[[0.22327395 0.20978809 0.20617663 0.19067306 0.17008827]
 [0.24895666 0.24465931 0.19828318 0.17849371 0.12960714]
 [0.39401234 0.25820164 0.20370571 0.14223094 0.00184936]
 [0.2680823  0.2492199  0.21871746 0.1711625  0.09281784]
 [0.4519343  0.24070615 0.16919862 0.10223477 0.03592616]]"
37,"[[0.3488815  0.31047379 0.19445073 0.13484176 0.01135222]
 [0.28236423 0.24696431 0.23433433 0.12104689 0.11529024]
 [0.38193389 0.30745069 0.19201637 0.0228138  0.09578525]
 [0.49156868 0.41020732 0.08006907 0.01001537 0.00813956]
 [0.29479448 0.29182874 0.26189455 0.14312689 0.00835533]]"
38,"[[0.61425211 0.12715544 0.10161332 0.08719898 0.06978015]
 [0.35068046 0.28550153 0.20560032 0.11088744 0.04733025]
 [0.2482767  0.22007672 0.21016351 0.17581007 0.145673  ]
 [0.47245867 0.21615253 0.15656446 0.1170135  0.03781084]
 [0.32651164 0.31937073 0.25280133 0.06945744 0.03185886]]"
39,"[[0.4316531  0.39341476 0.09506374 0.04185352 0.03801487]
 [0.29245273 0.21763623 0.19833204 0.16534094 0.12623807]
 [0.42980782 0.28990293 0.11342639 0.1114688  0.05539406]
 [0.35917876 0.35126946 0.13460297 0.08805234 0.06689647]
 [0.43354114 0.20968337 0.12892676 0.12410829 0.10374043]]"
40,"[[0.52623453 0.22188442 0.161516   0.05916858 0.03119647]
 [0.32001756 0.31440211 0.22552832 0.08378525 0.05626676]
 [0.24690704 0.2451852  0.19158851 0.175627   0.14069225]
 [0.32755845 0.25738536 0.2026146  0.20090589 0.0115357 ]
 [0.31470881 0.20629866 0.18732326 0.17999137 0.1116779 ]]"
41,"[[0.31936902 0.28651487 0.21263497 0.10384879 0.07763234]
 [0.34654095 0.20123658 0.17243058 0.15677282 0.12301906]
 [0.3433454  0.22814866 0.18284601 0.1307474  0.11491253]
 [0.42345266 0.2481922  0.12003315 0.10879191 0.09953008]
 [0.36200667 0.27184511 0.13455294 0.13272345 0.09887183]]"
42,"[[0.33194359 0.31617415 0.11483987 0.16837364 0.06866876]
 [0.40893691 0.23879027 0.23723593 0.10784937 0.00718752]
 [0.33623393 0.32215206 0.23102465 0.09469103 0.01589833]
 [0.317367   0.23424738 0.20607393 0.15090294 0.09140875]
 [0.45443823 0.38870817 0.06448693 0.05903812 0.03332855]]"
43,"[[0.34086032 0.2535033  0.21324753 0.17801207 0.01437678]
 [0.27408379 0.24063073 0.20170783 0.19816003 0.08541762]
 [0.33731751 0.26317623 0.260957   0.08309676 0.0554525 ]
 [0.33218749 0.20833007 0.16767069 0.14652944 0.14528231]
 [0.30503311 0.22773732 0.18864252 0.16194293 0.11664412]]"
44,"[[0.55819159 0.18480623 0.11524076 0.10803398 0.03372744]
 [0.32028176 0.28210677 0.25065676 0.09128262 0.0556721 ]
 [0.3890424  0.37279111 0.16270685 0.05483912 0.02062051]
 [0.42137938 0.23781326 0.15580344 0.12158552 0.06341842]
 [0.36529795 0.28946721 0.16545364 0.09589007 0.08389114]]"
45,"[[0.31155213 0.23612289 0.18966767 0.17901352 0.0836438 ]
 [0.32344107 0.25019944 0.16335435 0.1533926  0.10961254]
 [0.31958229 0.27184073 0.21900503 0.17682366 0.01274828]
 [0.39576127 0.26464115 0.17613185 0.09120209 0.07226363]
 [0.25950202 0.24941334 0.22485618 0.2016     0.06462845]]"
46,"[[0.30680145 0.29169235 0.1766444  0.14598966 0.07887214]
 [0.33272508 0.28907178 0.27785742 0.06174085 0.03860487]
 [0.29693927 0.2808288  0.16952007 0.15995745 0.09275441]
 [0.35827297 0.35608996 0.16064109 0.07498146 0.05001453]
 [0.2853323  0.27185671 0.22009294 0.16302123 0.05969683]]"
47,"[[0.35577967 0.30627987 0.24429085 0.06155844 0.03209118]
 [0.33589252 0.27189385 0.13668117 0.13301683 0.12251564]
 [0.28931703 0.26903231 0.16927929 0.16694729 0.10542408]
 [0.37920098 0.28611306 0.26070833 0.05563091 0.01834672]
 [0.33963267 0.2494093  0.20726772 0.19582056 0.00786976]]"
48,"[[0.3260025  0.31772591 0.22616557 0.12838147 0.00172456]
 [0.30041141 0.29060617 0.15606134 0.12937315 0.12354793]
 [0.41176678 0.26518199 0.13740069 0.11880496 0.06684558]
 [0.38409121 0.22092893 0.17382816 0.16082586 0.06032585]
 [0.34589956 0.28209444 0.14802959 0.12391406 0.10006235]]"
49,"[[0.36714253 0.2916956  0.14410458 0.1009413  0.09611599]
 [0.38842728 0.29824948 0.19024238 0.10016444 0.02291642]
 [0.31013903 0.29226035 0.2227135  0.10346855 0.07141857]
 [0.34231609 0.26680067 0.18424956 0.16237675 0.04425694]
 [0.34434229 0.2384227  0.19628637 0.16555627 0.05539237]]"
50,"[[0.40807114 0.21215134 0.20938356 0.1076692  0.06272475]
 [0.30568433 0.30113028 0.25825338 0.10877231 0.0261597 ]
 [0.31012066 0.27191101 0.22600801 0.15690164 0.03505867]
 [0.26640795 0.25990047 0.23887268 0.16009413 0.07472476]
 [0.47739476 0.29396817 0.15496507 0.06613433 0.00753767]]"
51,"[[0.32368955 0.23012183 0.18754846 0.14275727 0.11588289]
 [0.3022319  0.2233184  0.17400173 0.1678604  0.13258756]
 [0.39150004 0.27936182 0.15887884 0.12269863 0.04756068]
 [0.28919704 0.27164808 0.23200212 0.15053829 0.05661446]
 [0.32024708 0.23714657 0.18996251 0.15592422 0.09671963]]"
52,"[[0.24415821 0.23093245 0.21597002 0.21467366 0.09426566]
 [0.36846264 0.19702482 0.17735234 0.15367096 0.10348924]
 [0.26345136 0.25511112 0.20986304 0.13590119 0.13567329]
 [0.31027793 0.24053685 0.23392121 0.16185296 0.05341105]
 [0.38767057 0.28287001 0.22673819 0.09636737 0.00635386]]"
53,"[[0.33715253 0.25527728 0.21693495 0.17299142 0.01764381]
 [0.34816218 0.27548317 0.18475954 0.09790754 0.09368757]
 [0.4290026  0.27112239 0.14334843 0.08437974 0.07214683]
 [0.34348071 0.3463096  0.15256179 0.14188802 0.01575989]
 [0.44893076 0.3131366  0.10716482 0.09850389 0.03226393]]"
54,"[[0.25763412 0.23527492 0.22081939 0.2078658  0.07840577]
 [0.30720722 0.27737049 0.26200646 0.14054431 0.01287151]
 [0.54058157 0.22681002 0.12819597 0.060087   0.04432544]
 [0.30169717 0.25559405 0.19614638 0.18771788 0.05884452]
 [0.33725121 0.33437772 0.19344924 0.11544454 0.01947728]]"
55,"[[0.35726017 0.30344059 0.17482298 0.12398467 0.04049158]
 [0.4266696  0.21852877 0.18945441 0.12709506 0.03825217]
 [0.31864176 0.29091229 0.26399694 0.09166322 0.03478579]
 [0.37748287 0.37592429 0.19943914 0.03836612 0.00878759]
 [0.30579797 0.30128395 0.26339777 0.09364346 0.03587685]]"
56,"[[0.3501197  0.28396269 0.21377907 0.14176906 0.01036947]
 [0.31532516 0.29973584 0.16249259 0.13624083 0.08620557]
 [0.4214098  0.30647858 0.17492091 0.07449979 0.02269093]
 [0.2392473  0.26131152 0.20635486 0.15353164 0.13955468]
 [0.30538002 0.28562287 0.18920642 0.13178313 0.08800756]]"
57,"[[0.54446569 0.25479167 0.18863288 0.00793636 0.0041734 ]
 [0.63250217 0.22346748 0.12317708 0.01612445 0.00472881]
 [0.33980785 0.24921787 0.2310048  0.17701099 0.00295849]
 [0.30971864 0.30490271 0.14533401 0.12039973 0.11964491]
 [0.3821276  0.18471046 0.17273616 0.17204378 0.088382  ]]"
58,"[[0.25674564 0.23948429 0.21151043 0.15348869 0.13877095]
 [0.33236427 0.28732402 0.27758956 0.08348366 0.01923849]
 [0.41562755 0.31057697 0.17131002 0.05629254 0.04619292]
 [0.44609599 0.24379818 0.13826847 0.10051478 0.07132258]
 [0.29571534 0.27699819 0.2684065  0.13730887 0.0215711 ]]"
59,"[[0.33798859 0.27297875 0.22581709 0.10055795 0.06265762]
 [0.30531767 0.30057821 0.20772587 0.12133694 0.06504132]
 [0.27036822 0.2514355  0.20617029 0.19734542 0.07468057]
 [0.37458028 0.33548161 0.16611047 0.06733956 0.05648808]
 [0.27620166 0.22972545 0.21015284 0.20218805 0.08173199]]"
60,"[[0.50863586 0.30402378 0.11054667 0.05787361 0.01892008]
 [0.33029179 0.31278676 0.16251743 0.13887541 0.05552861]
 [0.3537251  0.29794438 0.12577099 0.11395654 0.10860299]
 [0.23799108 0.22987646 0.22503489 0.21563549 0.09146208]
 [0.38110653 0.26598561 0.26031193 0.09122849 0.00136743]]"
61,"[[0.42130053 0.27267448 0.17283631 0.0825875  0.05060118]
 [0.33652039 0.3009967  0.22501921 0.11983654 0.01762716]
 [0.34409566 0.33721873 0.25698768 0.04910041 0.01259752]
 [0.391277   0.26041552 0.20939061 0.109389   0.02952788]
 [0.37094019 0.3083888  0.16633578 0.08150801 0.07282722]]"
62,"[[0.34511585 0.33324504 0.25065163 0.06700386 0.00398363]
 [0.36336183 0.25437102 0.18615132 0.17876131 0.01735452]
 [0.30248124 0.25101427 0.21949524 0.14946726 0.07754198]
 [0.6958196  0.18200094 0.06422484 0.05090943 0.0070452 ]
 [0.38213778 0.31180027 0.13686748 0.13236208 0.0368324 ]]"
63,"[[0.28433984 0.26200976 0.25161635 0.1740052  0.02802885]
 [0.36869206 0.35635884 0.23777727 0.02492001 0.01225181]
 [0.3427798  0.33945179 0.14772623 0.03667204 0.13337015]
 [0.2953197  0.28430342 0.20220676 0.13009077 0.08807936]
 [0.33433684 0.32806392 0.16734071 0.09328304 0.07697549]]"
64,"[[0.35480941 0.21126828 0.18170334 0.13181118 0.12040779]
 [0.3885996  0.24442778 0.19993319 0.10002701 0.06701242]
 [0.29469466 0.22314625 0.21971474 0.14485302 0.11759132]
 [0.28887929 0.27073234 0.15540652 0.1521612  0.13282064]
 [0.31601242 0.28545122 0.22377694 0.09976972 0.0749897 ]]"
65,"[[0.35517089 0.28738562 0.24928701 0.069575   0.03858148]
 [0.2777191  0.27210388 0.19307543 0.14665594 0.11044564]
 [0.3459176  0.28400158 0.16872255 0.15315543 0.04820285]
 [0.38208806 0.28432034 0.28018127 0.02826206 0.02514827]
 [0.35631869 0.32919434 0.1098163  0.1097428  0.09492787]]"
66,"[[0.35586222 0.23866269 0.19658566 0.14429372 0.0645957 ]
 [0.27496486 0.22896237 0.20090332 0.15410374 0.14106571]
 [0.41170821 0.35837173 0.1343402  0.0697617  0.02581815]
 [0.3567378  0.21918623 0.19811349 0.16204473 0.06391776]
 [0.27573175 0.2662531  0.2459642  0.20201805 0.0100329 ]]"
67,"[[0.34669901 0.22346338 0.19213816 0.16148767 0.07621178]
 [0.30971397 0.27157546 0.2407697  0.10503278 0.07290809]
 [0.51066602 0.21629489 0.21429059 0.0501896  0.00855889]
 [0.3234942  0.31449995 0.24058193 0.09246126 0.02896267]
 [0.39971048 0.25435324 0.22192445 0.10433818 0.01967365]]"
68,"[[0.25983183 0.24851338 0.22928534 0.15007078 0.11229866]
 [0.28783109 0.28235959 0.18203542 0.12976544 0.11800845]
 [0.26674611 0.21965575 0.21180597 0.18375602 0.11803615]
 [0.33525074 0.23061056 0.18774567 0.15925229 0.08714074]
 [0.26133696 0.25795654 0.20533091 0.13772555 0.13765004]]"
69,"[[0.55517159 0.19049813 0.1082439  0.08252502 0.06356136]
 [0.2777385  0.22936748 0.19182712 0.17986789 0.12119902]
 [0.39726085 0.32036729 0.21058165 0.06738632 0.00440389]
 [0.28703481 0.23690501 0.20701454 0.16756701 0.10147863]
 [0.29153138 0.24945828 0.19909193 0.15785928 0.10205913]]"
70,"[[0.32076573 0.28592092 0.20710632 0.17038712 0.01581991]
 [0.38283321 0.26260265 0.23833975 0.1046626  0.0115618 ]
 [0.35872051 0.31077295 0.15819833 0.12440549 0.04790273]
 [0.32944045 0.25952532 0.23970304 0.09934446 0.07198674]
 [0.27173755 0.21180027 0.21135804 0.1930496  0.11205453]]"
71,"[[0.32886238 0.31610934 0.23158486 0.11608227 0.00736114]
 [0.32237811 0.30833141 0.18925776 0.10765144 0.07238128]
 [0.28773476 0.21706643 0.21519748 0.17917128 0.10083006]
 [0.3128972  0.29797531 0.18328296 0.13637745 0.06946708]
 [0.43435946 0.30549152 0.21136951 0.02859292 0.02018659]]"
72,"[[0.39997731 0.33676182 0.14986583 0.10511339 0.00828165]
 [0.36502183 0.178949   0.17462312 0.17253274 0.1088733 ]
 [0.34014337 0.23579779 0.19027383 0.1649853  0.06879971]
 [0.42479157 0.35628751 0.09310604 0.08094429 0.04487059]
 [0.29109591 0.26054368 0.19469094 0.16770758 0.08596188]]"
73,"[[0.2643411  0.23040756 0.1894932  0.15909269 0.15666545]
 [0.34747723 0.23624316 0.23562448 0.09723708 0.08341804]
 [0.3864422  0.3036628  0.23306195 0.05432957 0.02250348]
 [0.4446275  0.24852675 0.24147858 0.04608848 0.01927869]
 [0.40816891 0.33558843 0.12323744 0.07144772 0.06155751]]"
74,"[[0.29935872 0.2977981  0.26978349 0.08577287 0.04728682]
 [0.35348982 0.30178792 0.2924496  0.03560174 0.01667093]
 [0.31058581 0.28886464 0.2016772  0.10683919 0.09203316]
 [0.37854589 0.23713221 0.18359682 0.16948419 0.0312409 ]
 [0.3402398  0.27717356 0.13941043 0.13345494 0.10972127]]"
75,"[[0.32499056 0.30457931 0.23429025 0.08245903 0.05368085]
 [0.24405596 0.22361841 0.19673078 0.17604229 0.15955255]
 [0.28621219 0.20505241 0.19917779 0.15996581 0.1495918 ]
 [0.41253591 0.31620704 0.1193779  0.09701586 0.0548633 ]
 [0.29787528 0.28643184 0.23298976 0.12704445 0.05565867]]"
76,"[[0.35903461 0.34020361 0.15957909 0.09499926 0.04618343]
 [0.36099494 0.29051152 0.20419388 0.08304201 0.06125765]
 [0.27882826 0.26423089 0.23551157 0.15335267 0.0680766 ]
 [0.30631974 0.28506389 0.23612088 0.15795397 0.01454152]
 [0.30987192 0.25016725 0.24801943 0.18208956 0.00985185]]"
77,"[[0.39766518 0.29797974 0.1574102  0.13819631 0.00874856]
 [0.27509515 0.26647846 0.2193582  0.21877177 0.02029642]
 [0.32672701 0.26786374 0.16804912 0.15218759 0.08517255]
 [0.23999413 0.2370336  0.21792376 0.1863866  0.11866192]
 [0.39207856 0.2877852  0.17698926 0.12740265 0.01574432]]"
78,"[[0.30679975 0.23005761 0.21055585 0.16600106 0.08658573]
 [0.32711195 0.30358664 0.23313497 0.11171966 0.02444678]
 [0.26689964 0.24520722 0.22757648 0.16340692 0.09690975]
 [0.25414305 0.24026772 0.23165832 0.22053353 0.05339737]
 [0.27330874 0.23883316 0.18975344 0.18772443 0.11038023]]"
79,"[[0.36027697 0.21709157 0.19753724 0.17079974 0.05429449]
 [0.35081282 0.27216367 0.19752985 0.10341335 0.0760803 ]
 [0.32889233 0.2202568  0.21898586 0.11640555 0.11545946]
 [0.37388865 0.21645083 0.16227611 0.12666399 0.12072043]
 [0.41935953 0.24889166 0.24601664 0.08429148 0.00144069]]"
80,"[[0.2681015  0.2547104  0.21452517 0.16471033 0.0979526 ]
 [0.28201917 0.26598002 0.18166567 0.14994128 0.12039387]
 [0.27421615 0.24566436 0.17971613 0.17878073 0.12162263]
 [0.28588475 0.26280501 0.21915942 0.19894186 0.03320897]
 [0.252816   0.26457312 0.25192772 0.18246366 0.04821949]]"
81,"[[0.35258061 0.28523036 0.25910373 0.095763   0.00732231]
 [0.38579887 0.29628214 0.16096178 0.12443301 0.0325242 ]
 [0.45009317 0.29536491 0.13170547 0.11564309 0.00719336]
 [0.33595456 0.3245172  0.15072545 0.10016505 0.08863774]
 [0.33366709 0.3164429  0.27300207 0.05933965 0.01754828]]"
