,0
60,"[[1.         0.95317264 0.56211702 0.18064502 0.        ]
 [1.         0.92477674 0.76905842 0.75969971 0.        ]
 [1.         0.89188215 0.62930975 0.20311803 0.        ]
 [1.         0.89286122 0.81087446 0.77155785 0.        ]
 [1.         0.90637654 0.79771696 0.04514657 0.        ]]"
61,"[[1.         0.68231957 0.43592962 0.41989531 0.        ]
 [1.         0.3502308  0.18725785 0.18631811 0.        ]
 [1.         0.73323992 0.33643085 0.08445496 0.        ]
 [1.         0.85470461 0.71918227 0.28238395 0.        ]
 [1.         0.8667649  0.73739868 0.68626444 0.        ]]"
62,"[[1.         0.89140085 0.47673246 0.00498812 0.        ]
 [1.         0.56014239 0.34704429 0.2094273  0.        ]
 [1.         0.6987317  0.67208726 0.42414708 0.        ]
 [1.         0.93852336 0.49734691 0.43021826 0.        ]
 [1.         0.98930576 0.91735711 0.902692   0.        ]]"
63,"[[1.         0.98638203 0.55703258 0.50776548 0.        ]
 [1.         0.94930937 0.30059464 0.2655609  0.        ]
 [1.         0.8508355  0.69677437 0.         0.60614788]
 [1.         0.6339865  0.21406571 0.15343669 0.        ]
 [1.         0.36277812 0.36232879 0.30776259 0.        ]]"
64,"[[1.         0.94780675 0.74643786 0.03994595 0.        ]
 [1.         0.84352952 0.14707577 0.10193337 0.        ]
 [1.         0.50308895 0.17560454 0.16313879 0.        ]
 [1.         0.86455479 0.56157052 0.5072853  0.        ]
 [1.         0.85980743 0.6291981  0.29278424 0.        ]]"
65,"[[1.         0.90473508 0.8278228  0.79908438 0.        ]
 [1.         0.78257153 0.42724988 0.01208514 0.        ]
 [1.         0.409562   0.16188933 0.05729577 0.        ]
 [1.         0.87433743 0.57994065 0.21705253 0.        ]
 [1.         0.67082288 0.30008685 0.14461466 0.        ]]"
66,"[[1.         0.52044614 0.4860263  0.03969714 0.        ]
 [1.         0.61229189 0.54854478 0.41796109 0.        ]
 [1.         0.36372174 0.24331581 0.18454201 0.        ]
 [1.         0.68767247 0.30480214 0.1691066  0.        ]
 [1.         0.64496751 0.48613014 0.10472151 0.        ]]"
67,"[[1.         0.91510859 0.83119471 0.20719585 0.        ]
 [1.         0.89582757 0.68225202 0.30141809 0.        ]
 [1.         0.96094368 0.58276217 0.2017431  0.        ]
 [1.         0.97217844 0.75371184 0.35121926 0.        ]
 [1.         0.85448756 0.62273527 0.40128368 0.        ]]"
68,"[[1.         0.95519744 0.77793165 0.17757968 0.        ]
 [1.         0.90768316 0.59240541 0.38370842 0.        ]
 [1.         0.61543975 0.53312725 0.22249117 0.        ]
 [1.         0.98187895 0.92366896 0.47567386 0.        ]
 [1.         0.72594453 0.2204023  0.07674679 0.        ]]"
69,"[[1.         0.96215135 0.42298941 0.22179213 0.        ]
 [1.         0.62020849 0.22500807 0.16620083 0.        ]
 [1.         0.85955698 0.56131266 0.47595987 0.        ]
 [1.         0.50177144 0.17962356 0.04592494 0.        ]
 [1.         0.39415394 0.33194465 0.28395244 0.        ]]"
70,"[[1.         0.95744723 0.17302601 0.03509591 0.        ]
 [1.         0.67436513 0.67194903 0.28685044 0.        ]
 [1.         0.5217061  0.30107315 0.195197   0.        ]
 [1.         0.85902692 0.69309867 0.66166223 0.        ]
 [1.         0.82698704 0.54065949 0.45185499 0.        ]]"
71,"[[1.         0.5557104  0.49242327 0.01517669 0.        ]
 [1.         0.86307674 0.34018157 0.31235808 0.        ]
 [1.         0.38705677 0.16051728 0.06218535 0.        ]
 [1.         0.81239511 0.75891633 0.48777184 0.        ]
 [1.         0.79370705 0.45413136 0.23532418 0.        ]]"
72,"[[1.         0.50630798 0.26124113 0.20360467 0.        ]
 [1.         0.17782389 0.05888733 0.00699149 0.        ]
 [1.         0.81548092 0.27624484 0.12307431 0.        ]
 [1.         0.93893665 0.29131745 0.05018008 0.        ]
 [1.         0.87548319 0.75580084 0.56490522 0.        ]]"
73,"[[1.         0.93116081 0.82040639 0.4691996  0.        ]
 [1.         0.61992452 0.55289395 0.29557079 0.        ]
 [1.         0.55769245 0.36680178 0.29994763 0.        ]
 [1.         0.77413149 0.36952635 0.34912392 0.        ]
 [1.         0.6759513  0.66619766 0.38658939 0.        ]]"
74,"[[1.         0.53728097 0.38904077 0.32926763 0.        ]
 [1.         0.78696693 0.56755336 0.53176754 0.        ]
 [1.         0.85719765 0.45062193 0.30914283 0.        ]
 [1.         0.78985093 0.57222694 0.36300257 0.        ]
 [1.         0.97619988 0.76793621 0.49624345 0.        ]]"
75,"[[1.         0.77124458 0.64454858 0.22586536 0.        ]
 [1.         0.34532703 0.20266464 0.13181491 0.        ]
 [1.         0.75563071 0.34785342 0.27798834 0.        ]
 [1.         0.79689476 0.65329319 0.45522354 0.        ]
 [1.         0.98117256 0.57036858 0.22038048 0.        ]]"
76,"[[1.         0.75847142 0.75233898 0.04968762 0.        ]
 [1.         0.26233486 0.26142392 0.0048213  0.        ]
 [1.         0.70302919 0.34154732 0.32594173 0.        ]
 [1.         0.84418843 0.21363053 0.06648928 0.        ]
 [1.         0.86079552 0.6225507  0.05786665 0.        ]]"
77,"[[1.         0.66579188 0.45896451 0.18330928 0.        ]
 [1.         0.74329696 0.26979198 0.0372383  0.        ]
 [1.         0.78188494 0.52279529 0.12211032 0.        ]
 [1.         0.29653853 0.17844096 0.17297236 0.        ]
 [1.         0.86354766 0.58823089 0.15791232 0.        ]]"
78,"[[1.         0.47537202 0.36383133 0.11597379 0.        ]
 [1.         0.74293108 0.14283671 0.11773628 0.        ]
 [1.         0.94678325 0.83549568 0.49748896 0.        ]
 [1.         0.53359661 0.22250538 0.09139366 0.        ]
 [1.         0.26398462 0.20511626 0.1127758  0.        ]]"
79,"[[1.         0.82028942 0.47704597 0.20074894 0.        ]
 [1.         0.70788096 0.53445019 0.09584921 0.        ]
 [1.         0.88741337 0.19346323 0.04124632 0.        ]
 [1.         0.83873625 0.71204819 0.04130093 0.        ]
 [1.         0.92305539 0.78408968 0.35461963 0.        ]]"
80,"[[1.         0.68428327 0.39336117 0.07344889 0.        ]
 [1.         0.99357081 0.95665034 0.48977523 0.        ]
 [1.         0.73331298 0.39911643 0.06200072 0.        ]
 [1.         0.9180188  0.82583181 0.69229903 0.        ]
 [0.92910116 1.         0.85719937 0.49509007 0.        ]]"
81,"[[1.         0.95065925 0.83850063 0.07693696 0.        ]
 [1.         0.73716801 0.5663031  0.52795711 0.        ]
 [1.         0.971994   0.88105973 0.69848926 0.        ]
 [1.         0.69066457 0.4417134  0.28998655 0.        ]
 [1.         0.94539763 0.86050609 0.27264158 0.        ]]"
82,"[[1.         0.94734193 0.93900431 0.18833298 0.        ]
 [1.         0.73485752 0.7286684  0.4985937  0.        ]
 [1.         0.68995844 0.55682556 0.41181701 0.        ]
 [1.         0.84199516 0.5347475  0.24148297 0.        ]
 [1.         0.78668904 0.72453637 0.52165727 0.        ]]"
83,"[[1.         0.99300616 0.68918447 0.36307204 0.        ]
 [1.         0.61058579 0.6004073  0.4460988  0.        ]
 [1.         0.57956495 0.471624   0.1922332  0.        ]
 [1.         0.68233782 0.55346498 0.29406567 0.        ]
 [1.         0.75166012 0.69866247 0.0867369  0.        ]]"
84,"[[1.         0.72707297 0.42511103 0.32296242 0.        ]
 [1.         0.70776694 0.43340523 0.24036403 0.        ]
 [1.         0.94762702 0.89342595 0.37639233 0.        ]
 [1.         0.68182063 0.37154967 0.17082484 0.        ]
 [1.         0.99952979 0.92145499 0.34102077 0.        ]]"
85,"[[1.         0.9922579  0.7142975  0.52249136 0.        ]
 [1.         0.66577367 0.6382394  0.09674003 0.        ]
 [1.         0.5585886  0.35344584 0.06016643 0.        ]
 [1.         0.90008767 0.74214399 0.45402999 0.        ]
 [1.         0.80685877 0.44748168 0.22928192 0.        ]]"
86,"[[1.         0.71811717 0.42140457 0.10507981 0.        ]
 [1.         0.33160842 0.28691568 0.01590992 0.        ]
 [1.         0.459155   0.30384149 0.04983999 0.        ]
 [1.         0.35137079 0.21480464 0.09242126 0.        ]
 [1.         0.87324974 0.45008135 0.26598883 0.        ]]"
87,"[[1.         0.75182055 0.58774077 0.25484364 0.        ]
 [1.         0.96438861 0.11223015 0.00508967 0.        ]
 [1.         0.83443426 0.80760961 0.05126414 0.        ]
 [1.         0.88549123 0.88148179 0.71054408 0.        ]
 [1.         0.98659778 0.31766583 0.27878986 0.        ]]"
88,"[[1.         0.77431649 0.63107011 0.23173389 0.        ]
 [1.         0.7933444  0.45689432 0.44929481 0.        ]
 [1.         0.75802963 0.66322588 0.25596726 0.        ]
 [1.         0.95693817 0.36263184 0.1028072  0.        ]
 [1.         0.79035391 0.27080242 0.14910451 0.        ]]"
89,"[[1.         0.77072956 0.48696564 0.03248015 0.        ]
 [1.         0.848178   0.0545679  0.60096462 0.        ]
 [1.         0.90906289 0.14046661 0.09199028 0.        ]
 [1.         0.98133807 0.77045575 0.37282478 0.        ]
 [1.         0.71324946 0.69062923 0.05113465 0.        ]]"
90,"[[1.         0.87035563 0.847677   0.02462459 0.        ]
 [1.         0.74572695 0.53032446 0.46123297 0.        ]
 [1.         0.27259405 0.26938752 0.0965009  0.        ]
 [1.         0.8959374  0.33264772 0.33034165 0.        ]
 [1.         0.87577747 0.74598086 0.38643987 0.        ]]"
91,"[[1.         0.47998111 0.45827898 0.02701694 0.        ]
 [1.         0.69987275 0.69522782 0.41011647 0.        ]
 [1.         0.95459035 0.40404137 0.03491142 0.        ]
 [1.         0.97067473 0.36900524 0.25904629 0.        ]
 [1.         0.48056052 0.38510996 0.16856392 0.        ]]"
92,"[[1.         0.77249965 0.74186082 0.19176464 0.        ]
 [1.         0.59550389 0.3121201  0.05521239 0.        ]
 [1.         0.53735489 0.4171821  0.12403742 0.        ]
 [1.         0.60771798 0.33278745 0.17086135 0.        ]
 [1.         0.90110017 0.75381789 0.51436446 0.        ]]"
