14,"[[0.24185307 0.3135445  0.22524984 0.07812082 0.14123177]
 [0.35036245 0.33946283 0.12720511 0.17431839 0.00865122]
 [0.25886911 0.06704455 0.34022805 0.02094465 0.31291364]
 [0.29638051 0.24655546 0.14385639 0.1892155  0.12399215]
 [0.48663991 0.26557364 0.15075149 0.08543521 0.01159975]]"
15,"[[0.48176274 0.27772221 0.12273168 0.0524423  0.06534107]
 [0.33041725 0.25550015 0.2409669  0.15941479 0.01370091]
 [0.29159959 0.28835246 0.17611225 0.01883319 0.22510251]
 [0.3097643  0.26228027 0.20351654 0.19814844 0.02629044]
 [0.22933883 0.35683855 0.22419688 0.10023472 0.08939101]]"
16,"[[0.32947593 0.26948586 0.15629085 0.14845635 0.09629101]
 [0.10832716 0.08988385 0.46146732 0.25712649 0.08319518]
 [0.25474495 0.24681753 0.19255831 0.12673437 0.17914484]
 [0.52064704 0.16615311 0.14172083 0.07062751 0.1008515 ]
 [0.32940663 0.19002027 0.17480873 0.01472993 0.29103444]]"
17,"[[0.36563139 0.29107907 0.28214372 0.03383005 0.02731578]
 [0.32372377 0.15055001 0.2244038  0.11934022 0.18198219]
 [0.29432922 0.17563796 0.05520139 0.41297575 0.06185569]
 [0.43097484 0.32878844 0.07753654 0.14008279 0.02261739]
 [0.33793217 0.25536046 0.13347365 0.22392028 0.04931344]]"
18,"[[0.33764384 0.32508813 0.11082761 0.18735808 0.03908234]
 [0.35688813 0.26920949 0.02664377 0.20820956 0.13904905]
 [0.28526787 0.09863259 0.44098128 0.14213465 0.03298362]
 [0.27848674 0.2637273  0.15764473 0.21692469 0.08321655]
 [0.43106965 0.0456986  0.43310398 0.05305911 0.03706867]]"
19,"[[0.33184846 0.1922484  0.27362951 0.08476795 0.11750567]
 [0.34018927 0.37666814 0.13755023 0.01315742 0.13243494]
 [0.24904147 0.22823653 0.2093222  0.15695926 0.15644054]
 [0.31710542 0.33960413 0.11030222 0.00610966 0.22687857]
 [0.47752141 0.35029902 0.09367106 0.00579106 0.07271745]]"
20,"[[0.44618549 0.29762578 0.18076625 0.04000715 0.03541534]
 [0.34809603 0.18448127 0.27097127 0.02808642 0.168365  ]
 [0.34630758 0.30149573 0.12062881 0.19063656 0.04093132]
 [0.28056538 0.31597984 0.17533205 0.20908889 0.01903383]
 [0.11125042 0.12144863 0.50167261 0.24593966 0.01968868]]"
21,"[[0.28439525 0.24107583 0.20584098 0.19186506 0.07682288]
 [0.05850659 0.45749939 0.0030254  0.45023187 0.03073675]
 [0.37656065 0.29869703 0.19987496 0.11718538 0.00768198]
 [0.2631431  0.18368553 0.25689358 0.18207491 0.11420288]
 [0.37767668 0.26996495 0.30736697 0.03250999 0.0124814 ]]"
22,"[[0.4576297  0.25997584 0.00303375 0.06178462 0.2175761 ]
 [0.36147949 0.22163977 0.17690745 0.17212707 0.06784623]
 [0.23843396 0.29706345 0.20810444 0.17867923 0.07771893]
 [0.41389616 0.30897378 0.03838087 0.12403239 0.1147168 ]
 [0.25324027 0.23716464 0.23347198 0.22707412 0.04904899]]"
23,"[[0.2770079  0.14630768 0.32849485 0.05555227 0.19263731]
 [0.32827294 0.27718544 0.21701553 0.0084411  0.16908498]
 [0.32139184 0.34799511 0.22589791 0.09220691 0.01250824]
 [0.28277272 0.25206317 0.29569716 0.16262106 0.0068459 ]
 [0.55249955 0.15942945 0.0760737  0.03646249 0.17553482]]"
24,"[[0.26871592 0.2598271  0.20353672 0.20665652 0.06126374]
 [0.37616872 0.35854211 0.13753333 0.11386106 0.01389478]
 [0.2867335  0.18480434 0.19185454 0.17742905 0.15917857]
 [0.20600403 0.07834116 0.44014546 0.2544701  0.02103925]
 [0.30723239 0.13108617 0.25443645 0.05397181 0.25327318]]"
25,"[[0.2546885  0.2392871  0.19528423 0.21028277 0.1004574 ]
 [0.23656868 0.30681544 0.13188871 0.30655511 0.01817206]
 [0.3391048  0.33168602 0.0607178  0.17323566 0.09525572]
 [0.27081509 0.3019422  0.22919053 0.14118616 0.05686603]
 [0.26186962 0.47286952 0.18522362 0.07904292 0.00099432]]"
26,"[[0.40727738 0.27424276 0.26263043 0.02012833 0.03572111]
 [0.39714405 0.10339606 0.38955125 0.10712598 0.00278266]
 [0.21416065 0.30462434 0.22706322 0.12246912 0.13168267]
 [0.29998533 0.24681526 0.23031108 0.19382116 0.02906717]
 [0.34039614 0.26842122 0.17251473 0.14463653 0.07403138]]"
27,"[[0.27332904 0.14417892 0.1664454  0.27865657 0.13739007]
 [0.22282856 0.22282526 0.23218665 0.12475985 0.19739969]
 [0.29300461 0.27832648 0.10222172 0.27156107 0.05488611]
 [0.25689816 0.23978617 0.30420438 0.19172631 0.00738498]
 [0.26438963 0.2333556  0.20353843 0.19238494 0.1063314 ]]"
28,"[[0.34253368 0.01544965 0.36004795 0.28063929 0.00132943]
 [0.40179826 0.14269397 0.09426352 0.29713604 0.06410822]
 [0.22386824 0.22207798 0.1737939  0.21821285 0.16204703]
 [0.32561874 0.3326139  0.12803592 0.11834202 0.09538943]
 [0.26352479 0.30090076 0.11705386 0.04101826 0.27750233]]"
29,"[[0.29300411 0.33505562 0.24336726 0.06502793 0.06354507]
 [0.28182281 0.25090711 0.18809293 0.24336715 0.03581   ]
 [0.4564095  0.09252091 0.29850499 0.08827952 0.06428509]
 [0.14726219 0.318236   0.22463728 0.15547592 0.1543886 ]
 [0.32988725 0.32239407 0.30167293 0.04539554 0.00065022]]"
30,"[[0.28663985 0.14202793 0.22014403 0.22516363 0.12602456]
 [0.28384877 0.25217522 0.12778317 0.1461958  0.18999705]
 [0.29950033 0.25895758 0.29178248 0.02606814 0.12369146]
 [0.27455182 0.01668121 0.24674646 0.2671592  0.1948613 ]
 [0.37679866 0.21652373 0.21597269 0.11412399 0.07658093]]"
31,"[[0.29710187 0.23585935 0.20047707 0.23134003 0.03522169]
 [0.46868657 0.21537759 0.10423903 0.16619803 0.04549878]
 [0.37524779 0.36175411 0.14073032 0.10000088 0.0222669 ]
 [0.2477058  0.25153085 0.16378951 0.11784695 0.2191269 ]
 [0.37945873 0.33456253 0.20896037 0.05820563 0.01881274]]"
32,"[[0.45716033 0.24490031 0.21328702 0.01576754 0.0688848 ]
 [0.32264699 0.230693   0.2708669  0.1568966  0.0188965 ]
 [0.21557245 0.28289204 0.21132568 0.20125335 0.08895648]
 [0.34946753 0.32194098 0.21785967 0.07011706 0.04061475]
 [0.23985769 0.23882559 0.16333851 0.20109812 0.15688009]]"
33,"[[0.3349865  0.27715118 0.22669989 0.00936782 0.15179461]
 [0.2529435  0.17912136 0.25235779 0.17784123 0.13773612]
 [0.03807056 0.25466394 0.35058349 0.019774   0.33690801]
 [0.18435889 0.30812626 0.33230348 0.15399749 0.02121388]
 [0.32870583 0.19212431 0.16244406 0.15890585 0.15781994]]"
34,"[[0.31394525 0.07853078 0.47106331 0.05518778 0.08127288]
 [0.32312263 0.28276385 0.32066885 0.04707836 0.02636631]
 [0.29136719 0.43501719 0.22745999 0.01640173 0.0297539 ]
 [0.36272034 0.32447208 0.19028998 0.06794668 0.05457091]
 [0.33041584 0.29496646 0.2351024  0.11360554 0.02590977]]"
35,"[[0.36369352 0.29977937 0.0168939  0.00995167 0.30968155]
 [0.242321   0.1887875  0.228519   0.18513646 0.15523604]
 [0.25495333 0.26479671 0.21170606 0.17373942 0.09480448]
 [0.2525663  0.31379994 0.34286398 0.06250684 0.02826294]
 [0.27417645 0.16324723 0.15339245 0.23257729 0.17660657]]"
36,"[[0.3058721  0.40908411 0.14816973 0.11893015 0.0179439 ]
 [0.23690343 0.22054618 0.37047998 0.1396362  0.03243421]
 [0.28339392 0.23336059 0.21491358 0.0478475  0.2204844 ]
 [0.49753253 0.13493854 0.09116415 0.2627546  0.01361018]
 [0.38412933 0.2889323  0.24240066 0.07201299 0.01252472]]"
37,"[[0.47040548 0.21045409 0.15936354 0.10023706 0.05953983]
 [0.26686279 0.19896096 0.21721883 0.19538763 0.1215698 ]
 [0.21780127 0.20303252 0.20253644 0.18747713 0.18915264]
 [0.10254034 0.18540501 0.38508309 0.25046996 0.07650161]
 [0.33885733 0.22227981 0.27991273 0.02400502 0.13494511]]"
38,"[[0.12020573 0.49702554 0.22862468 0.07200397 0.08214008]
 [0.12435578 0.42536935 0.28869453 0.04098795 0.12059239]
 [0.1988405  0.24763443 0.23073129 0.19529717 0.1274966 ]
 [0.76965346 0.11840772 0.07707869 0.02615773 0.0087024 ]
 [0.39434865 0.34005331 0.01879766 0.09276188 0.15403851]]"
39,"[[0.1583544  0.23964374 0.24861819 0.17708072 0.17630295]
 [0.33322374 0.2206866  0.03077152 0.37066108 0.04465706]
 [0.29508992 0.26099221 0.22320789 0.15625399 0.064456  ]
 [0.39136153 0.32245155 0.07928624 0.18692686 0.01997382]
 [0.17125502 0.16626461 0.2421846  0.1334885  0.28680727]]"
40,"[[0.32021719 0.23107085 0.28794323 0.15352833 0.0072404 ]
 [0.26178538 0.3931864  0.26006039 0.04913773 0.0358301 ]
 [0.34420924 0.26000427 0.14323004 0.2152999  0.03725655]
 [0.27306476 0.32556865 0.18623922 0.12465098 0.09047638]
 [0.24178484 0.23600698 0.22296776 0.2319608  0.06727962]]"
41,"[[0.18600697 0.10875662 0.34516348 0.30442491 0.05564802]
 [0.24517962 0.24495943 0.18954576 0.18875926 0.13155593]
 [0.31862164 0.26318827 0.26211013 0.04304161 0.11303834]
 [0.36245651 0.32712303 0.06908213 0.22490582 0.01643251]
 [0.17986451 0.25279561 0.22158302 0.17585545 0.16990142]]"
42,"[[0.27766033 0.19011682 0.25082164 0.17466462 0.10673658]
 [0.2807558  0.12230928 0.27676853 0.19791648 0.12224991]
 [0.35736574 0.30043097 0.25442007 0.05902813 0.02875509]
 [0.2846835  0.25089254 0.19409032 0.16866086 0.10167278]
 [0.27928568 0.23863135 0.0181699  0.26272181 0.20119127]]"
43,"[[0.33892457 0.22908188 0.40475256 0.02019143 0.00704957]
 [0.25366664 0.20752513 0.1951465  0.19118554 0.15247619]
 [0.39404442 0.40580386 0.09509383 0.01897512 0.08608277]
 [0.35493175 0.30550174 0.10926245 0.18368164 0.04662242]
 [0.30441531 0.16543321 0.27120216 0.00311171 0.25583761]]"
44,"[[0.10634869 0.23544711 0.41833521 0.1869435  0.05292549]
 [0.32492658 0.22620643 0.27160141 0.13661104 0.04065453]
 [0.44001058 0.34294851 0.03917178 0.02182305 0.15604608]
 [0.30609343 0.28461302 0.29726287 0.07028995 0.04174073]
 [0.47388494 0.18951716 0.10222947 0.11820629 0.11616213]]"
45,"[[0.10499355 0.38260222 0.48414089 0.01383775 0.01442559]
 [0.20134104 0.31857582 0.21328583 0.13678606 0.13001126]
 [0.26683374 0.210706   0.31888842 0.19932808 0.00424375]
 [0.38746425 0.30220405 0.17567078 0.00641945 0.12824146]
 [0.43997446 0.24501632 0.07024599 0.23787647 0.00688676]]"
46,"[[0.37147781 0.27627782 0.18317058 0.10316356 0.06591024]
 [0.31847268 0.11813766 0.25417597 0.20558393 0.10362976]
 [0.27338989 0.26653094 0.22896028 0.16151953 0.06959936]
 [0.18215339 0.16631419 0.2729737  0.07890339 0.29965532]
 [0.08413744 0.3160718  0.21574393 0.19504911 0.18899771]]"
47,"[[0.17010864 0.04751536 0.08444299 0.54638856 0.15154445]
 [0.25280186 0.22041334 0.23280215 0.15013458 0.14384807]
 [0.44759752 0.22547481 0.17467962 0.06306634 0.08918171]
 [0.19781501 0.18550598 0.21392604 0.38655866 0.01619431]
 [0.38068984 0.32054391 0.24136665 0.02048008 0.03691953]]"
48,"[[0.2871025  0.25953952 0.22612876 0.14895506 0.07827415]
 [0.2762349  0.30046255 0.19815858 0.1390641  0.08607987]
 [0.31135654 0.27331079 0.19452852 0.16544802 0.05535613]
 [0.27376708 0.21539657 0.22308513 0.20647411 0.08127712]
 [0.36214127 0.23033993 0.30738131 0.07179149 0.02834599]]"
49,"[[0.39339027 0.13566544 0.32168627 0.02644743 0.12281059]
 [0.32679581 0.11161756 0.32370869 0.14083864 0.09703931]
 [0.20540758 0.53206433 0.09983301 0.08801173 0.07468335]
 [0.30823352 0.27753424 0.20079688 0.18183433 0.03160103]
 [0.32414436 0.23863265 0.14946537 0.18919002 0.0985676 ]]"
50,"[[0.46414408 0.34852575 0.11953293 0.03321261 0.03458463]
 [0.34191031 0.32442349 0.08262118 0.20992204 0.04112298]
 [0.34159465 0.10503775 0.12783495 0.32327577 0.10225687]
 [0.2281436  0.2139556  0.28584376 0.20610599 0.06595105]
 [0.26555676 0.25553119 0.25295196 0.11755235 0.10840774]]"
51,"[[0.33038577 0.46518303 0.06534475 0.08347444 0.05561202]
 [0.31208787 0.25381648 0.21465318 0.12810357 0.09133889]
 [0.33554084 0.24292079 0.3238642  0.08725936 0.01041481]
 [0.37536198 0.33968389 0.18248446 0.0134311  0.08903856]
 [0.40011307 0.22000094 0.1438533  0.17925915 0.05677354]]"
52,"[[0.24999627 0.28638656 0.18105446 0.17807261 0.1044901 ]
 [0.43735445 0.24651519 0.1206413  0.11641273 0.07907634]
 [0.10650358 0.12779911 0.02452287 0.57639678 0.16477766]
 [0.38962724 0.26178068 0.22420146 0.06993447 0.05445615]
 [0.08396038 0.62551833 0.21558375 0.06457918 0.01035836]]"
53,"[[0.20635546 0.35441088 0.2220995  0.11092298 0.10621119]
 [0.25607653 0.28341219 0.20176876 0.05978976 0.19895275]
 [0.04145437 0.39590336 0.16019504 0.3032179  0.09922933]
 [0.32214182 0.23143869 0.30538266 0.04702505 0.09401179]
 [0.23030593 0.29481159 0.22990968 0.18425792 0.06071488]]"
54,"[[0.32872283 0.07254983 0.30015864 0.27195463 0.02661406]
 [0.38586078 0.18993036 0.12382795 0.29125064 0.00913028]
 [0.27970233 0.23881796 0.22830349 0.1419805  0.11119572]
 [0.35860458 0.10135989 0.28075384 0.24989231 0.00938938]
 [0.19650681 0.31737672 0.21534044 0.15584576 0.11493027]]"
55,"[[0.31808165 0.08275434 0.2377566  0.20038246 0.16102495]
 [0.29631918 0.32966219 0.01845897 0.21385106 0.1417086 ]
 [0.25076405 0.28031664 0.05896    0.21462719 0.19533213]
 [0.40746269 0.5116326  0.07752773 0.00189975 0.00147723]
 [0.45702895 0.33877107 0.01150877 0.10487032 0.08782089]]"
56,"[[0.33326431 0.20928293 0.31704998 0.12582591 0.01457687]
 [0.24113581 0.2237085  0.16843057 0.20482254 0.16190257]
 [0.36230318 0.20148086 0.37094215 0.04993731 0.0153365 ]
 [0.20691297 0.25602907 0.31475101 0.11369174 0.1086152 ]
 [0.18191071 0.15522191 0.55204341 0.03984017 0.07098381]]"
57,"[[0.28320113 0.11105965 0.30432719 0.23520492 0.06620711]
 [0.35401287 0.18263533 0.39855668 0.00146771 0.06332741]
 [0.37187938 0.31106267 0.1916999  0.02697092 0.09838713]
 [0.23377347 0.35678822 0.23199288 0.08891644 0.088529  ]
 [0.32384055 0.24883822 0.15346518 0.14809466 0.12576139]]"
58,"[[0.3483914  0.11214063 0.32468224 0.15110014 0.06368559]
 [0.30138442 0.28548382 0.26342873 0.13253916 0.01716387]
 [0.30401168 0.23668186 0.1824959  0.22600506 0.05080549]
 [0.14500188 0.23661684 0.34053655 0.0830148  0.19482992]
 [0.39427586 0.28304889 0.06590275 0.21529203 0.04148048]]"
59,"[[0.27520759 0.25377877 0.17161349 0.153109   0.14629115]
 [0.41482482 0.25389031 0.17746636 0.09752583 0.05629268]
 [0.3260643  0.33884145 0.26423454 0.06771185 0.00314787]
 [0.24006628 0.22991167 0.24609517 0.21578134 0.06814554]
 [0.35350226 0.09310585 0.28916099 0.10776827 0.15646263]]"
60,"[[0.35633067 0.2723465  0.26179301 0.09803492 0.01149491]
 [0.23597211 0.21572692 0.28600742 0.15362857 0.10866498]
 [0.40624454 0.0584293  0.3505281  0.17409646 0.0107016 ]
 [0.28894164 0.2646998  0.11029808 0.22571502 0.11034546]
 [0.3910166  0.24617862 0.07285443 0.24494281 0.04500753]]"
61,"[[0.34308563 0.26844144 0.2021362  0.1099418  0.07639493]
 [0.23607161 0.17711327 0.21807498 0.35364129 0.01509884]
 [0.25962813 0.21715123 0.08387994 0.18097214 0.25836856]
 [0.3476668  0.34097914 0.13682479 0.14394644 0.03058282]
 [0.35561701 0.23459722 0.23394621 0.04876988 0.12706967]]"
62,"[[0.42491157 0.17906329 0.21505093 0.11706694 0.06390728]
 [0.16582289 0.22854948 0.26603544 0.20646835 0.13312384]
 [0.13069405 0.36088144 0.10574231 0.31961301 0.08306919]
 [0.29141207 0.20262475 0.18676099 0.28383139 0.03537081]
 [0.2756053  0.32887853 0.23707268 0.134735   0.02370848]]"
63,"[[0.28381156 0.29779997 0.1453206  0.02480486 0.24826301]
 [0.45421854 0.19174407 0.28188556 0.0156247  0.05652713]
 [0.37495975 0.16419121 0.10570527 0.01613557 0.33900819]
 [0.41445521 0.24746002 0.08080948 0.20164973 0.05562555]
 [0.27924418 0.28626004 0.19257151 0.11586368 0.12606059]]"
64,"[[0.24755918 0.19321485 0.15815331 0.26717986 0.1338928 ]
 [0.36574599 0.28388375 0.10918349 0.15128613 0.08990064]
 [0.17795431 0.28395941 0.27099561 0.13812485 0.12896583]
 [0.33696478 0.27599215 0.11820155 0.24552272 0.0233188 ]
 [0.27599086 0.20517744 0.23503396 0.14674296 0.13705478]]"
65,"[[0.24638531 0.39027643 0.1934573  0.11456131 0.05531966]
 [0.29955318 0.19672371 0.15295054 0.21383327 0.1369393 ]
 [0.35651087 0.34396723 0.16616367 0.07147222 0.06188601]
 [0.49653523 0.12439545 0.08998685 0.28006572 0.00901675]
 [0.37854297 0.30901137 0.10426002 0.20715387 0.00103177]]"
66,"[[0.27963382 0.10776285 0.28704253 0.16469884 0.16086196]
 [0.27690891 0.18436161 0.21121423 0.06985654 0.25765871]
 [0.18988728 0.29848299 0.2543231  0.14073723 0.1165694 ]
 [0.32386284 0.31784949 0.19911289 0.08231075 0.07686403]
 [0.32730342 0.26017727 0.1272615  0.23219415 0.05306366]]"
67,"[[0.37413117 0.24493539 0.0834675  0.05704346 0.24042248]
 [0.37156364 0.22224155 0.11223047 0.06891681 0.22504753]
 [0.21301319 0.29329593 0.26215854 0.19198097 0.03955137]
 [0.34689321 0.08746682 0.34735762 0.18702187 0.03126049]
 [0.39699379 0.34115984 0.16995577 0.06859505 0.02329555]]"
68,"[[0.21177159 0.24846796 0.18686089 0.19953247 0.15336708]
 [0.35163319 0.20821769 0.21486582 0.18887804 0.03640527]
 [0.17186444 0.38650441 0.15559968 0.1517682  0.13426327]
 [0.34312282 0.23321977 0.15481946 0.22556345 0.0432745 ]
 [0.4755533  0.205837   0.14180785 0.13564916 0.0411527 ]]"
69,"[[0.58723858 0.11299266 0.2412864  0.04445012 0.01403223]
 [0.26076001 0.31396748 0.29492067 0.07579537 0.05455648]
 [0.18657955 0.3363478  0.29393712 0.11071679 0.07241874]
 [0.25932305 0.23548979 0.21577982 0.17859764 0.11080971]
 [0.31295967 0.24431981 0.20286705 0.04177351 0.19807996]]"
70,"[[0.36249391 0.17562053 0.21912009 0.17139617 0.07136931]
 [0.24569329 0.26560517 0.19972282 0.14813202 0.1408467 ]
 [0.31689677 0.28608101 0.19201552 0.05004134 0.15496536]
 [0.44561321 0.36391143 0.07244276 0.07191684 0.04611577]
 [0.3029563  0.28019189 0.21157177 0.19695989 0.00832015]]"
71,"[[0.53267847 0.17700876 0.15568211 0.10755553 0.02707512]
 [0.27436248 0.24858966 0.24082565 0.18762039 0.04860182]
 [0.46663106 0.21813621 0.19423165 0.0881897  0.03281138]
 [0.29940135 0.26655235 0.26069396 0.12257724 0.0507751 ]
 [0.2804617  0.3594965  0.19081601 0.06123781 0.10798799]]"
72,"[[0.62101276 0.21899644 0.02970949 0.03859844 0.09168286]
 [0.4097173  0.01348834 0.24709175 0.19898423 0.13071838]
 [0.29470871 0.25388786 0.29819704 0.06222168 0.0909847 ]
 [0.20669247 0.21931505 0.25834602 0.20485586 0.1107906 ]
 [0.36393299 0.17855572 0.26339252 0.18963712 0.00448165]]"
73,"[[0.32588622 0.31991566 0.04122109 0.25488911 0.05808793]
 [0.25967214 0.22972828 0.22717075 0.13506224 0.14836658]
 [0.37992752 0.28265559 0.0123394  0.29097626 0.03410122]
 [0.34439868 0.3545454  0.21806092 0.02854916 0.05444584]
 [0.47747712 0.42199835 0.06021297 0.02326248 0.01704907]]"
74,"[[0.38839346 0.1637652  0.38666085 0.05020291 0.01097759]
 [0.25259727 0.30409371 0.24134147 0.17877094 0.02319662]
 [0.28376502 0.2276526  0.1862722  0.19543554 0.10687463]
 [0.34750804 0.20382124 0.28367028 0.15338978 0.01161066]
 [0.271097   0.29342329 0.21781515 0.09263683 0.12502773]]"
75,"[[0.32495032 0.00770077 0.08485717 0.31572038 0.26677135]
 [0.25654747 0.25155713 0.22758477 0.09189416 0.17241646]
 [0.30327616 0.26677944 0.12213007 0.21016683 0.09764749]
 [0.23190545 0.20871666 0.19897763 0.18319219 0.17720807]
 [0.29779726 0.26218703 0.26468891 0.12485573 0.05047107]]"
76,"[[0.42820871 0.13348582 0.23034158 0.02843415 0.17952974]
 [0.32385272 0.14131459 0.32014617 0.107562   0.10712452]
 [0.32744993 0.26531925 0.22727897 0.09235724 0.0875946 ]
 [0.34960979 0.39475812 0.0998528  0.11284811 0.04293118]
 [0.25397065 0.24834848 0.22575393 0.10916421 0.16276273]]"
77,"[[0.39133064 0.44740928 0.08862504 0.04293791 0.02969713]
 [0.51042633 0.28610535 0.09712277 0.03959114 0.06675441]
 [0.35515983 0.12493724 0.42727723 0.04059667 0.05202903]
 [0.35126039 0.12824564 0.34014487 0.07415794 0.10619116]
 [0.5106093  0.22287478 0.17225251 0.00779167 0.08647175]]"
78,"[[0.21094085 0.29225665 0.31714665 0.09774292 0.08191293]
 [0.44946069 0.13432205 0.18292755 0.13252147 0.10076824]
 [0.25783655 0.22488024 0.2598069  0.11466966 0.14280666]
 [0.32378684 0.28534933 0.20779381 0.04449226 0.13857776]
 [0.42567463 0.32457895 0.1512202  0.09431339 0.00421284]]"
79,"[[0.30319714 0.05702068 0.23845254 0.2911641  0.11016555]
 [0.36683309 0.21370102 0.2805786  0.0363935  0.10249378]
 [0.22653529 0.35146839 0.1606735  0.10279301 0.15852981]
 [0.31273461 0.25425171 0.20567822 0.17211197 0.0552235 ]
 [0.34914223 0.30822935 0.0680121  0.1647456  0.10987072]]"
80,"[[0.2927673  0.25604657 0.23229852 0.18428474 0.03460287]
 [0.25103829 0.27837344 0.23348631 0.21672415 0.02037782]
 [0.30215857 0.24830957 0.21978999 0.01470646 0.21503542]
 [0.33452459 0.29725348 0.2221985  0.07852644 0.06749699]
 [0.31774568 0.24653674 0.19323189 0.15841713 0.08406856]]"
81,"[[0.34704118 0.11065236 0.01403645 0.52086145 0.00740856]
 [0.29764184 0.23398811 0.2867403  0.05328159 0.12834815]
 [0.29936851 0.29631856 0.25749947 0.13446365 0.01234979]
 [0.29427004 0.12109153 0.19498576 0.13795745 0.25169523]
 [0.25469599 0.28389766 0.0888932  0.05607619 0.31643696]]"
