,0
11,"[[0.27397725 0.34294812 0.04539298 0.32732435 0.01035729]
 [0.29287394 0.27462775 0.02558726 0.23786803 0.16904302]
 [0.34375187 0.28344202 0.19380713 0.14999646 0.02900252]
 [0.44790936 0.20809583 0.1738712  0.0824926  0.08763101]
 [0.36420449 0.30094532 0.14452605 0.09394183 0.09638231]]"
12,"[[0.3286652  0.2858717  0.1430674  0.10807932 0.13431638]
 [0.59455819 0.06360165 0.27956575 0.05871601 0.0035584 ]
 [0.46440026 0.31063468 0.19922162 0.02116117 0.00458227]
 [0.24070805 0.24060307 0.09751257 0.19596009 0.22521622]
 [0.27536237 0.24635645 0.24928541 0.1189086  0.11008718]]"
13,"[[0.2922517  0.2544285  0.23735335 0.15452726 0.06143919]
 [0.36390278 0.32809169 0.18405839 0.08286542 0.04108173]
 [0.2945817  0.1911702  0.22441117 0.21385805 0.07597888]
 [0.31986605 0.21770229 0.2102788  0.12575608 0.12639678]
 [0.28848317 0.2788519  0.18904992 0.13158013 0.11203488]]"
14,"[[0.32083433 0.33813738 0.2770956  0.00490475 0.05902793]
 [0.42467544 0.386472   0.04879756 0.09912598 0.04092903]
 [0.17158217 0.03019795 0.43152612 0.02625545 0.3404383 ]
 [0.34769836 0.33889839 0.09607818 0.12486305 0.09246201]
 [0.28786358 0.21471418 0.19946427 0.18355321 0.11440476]]"
15,"[[0.29180544 0.28599812 0.25899932 0.03925008 0.12394703]
 [0.37320133 0.22632762 0.22278967 0.10099679 0.07668459]
 [0.35201729 0.27346011 0.13423975 0.01014336 0.23013949]
 [0.25015573 0.2249723  0.21663179 0.17335598 0.1348842 ]
 [0.21913768 0.26407907 0.20386507 0.20135945 0.11155873]]"
16,"[[0.30885096 0.2775231  0.21043594 0.17731225 0.02587775]
 [0.16545677 0.11712248 0.37114938 0.24787998 0.09839139]
 [0.28266405 0.25179962 0.25129699 0.04137702 0.17286232]
 [0.39562105 0.26890797 0.26610013 0.00708758 0.06228328]
 [0.3147781  0.19386476 0.11396853 0.09072429 0.28666432]]"
17,"[[0.31116935 0.27503407 0.26569704 0.07709864 0.07100089]
 [0.2417299  0.20602463 0.22998177 0.11021809 0.2120456 ]
 [0.3171629  0.12622838 0.04364276 0.40035796 0.112608  ]
 [0.30893145 0.24300449 0.2008061  0.21523209 0.03202587]
 [0.31479339 0.24956694 0.17391887 0.21534731 0.04637349]]"
18,"[[0.44552294 0.23120055 0.10950894 0.17343657 0.040331  ]
 [0.34852083 0.31856829 0.0112814  0.27088633 0.05074316]
 [0.2315396  0.19207559 0.31845152 0.22163781 0.03629549]
 [0.36468067 0.26883388 0.16682299 0.18136396 0.01829849]
 [0.26584701 0.14509469 0.26651898 0.24482297 0.07771636]]"
19,"[[0.38062615 0.19012136 0.20281828 0.08097114 0.14546308]
 [0.25167301 0.33259172 0.19152775 0.04868634 0.17552118]
 [0.30402295 0.22696932 0.16429071 0.15644788 0.14826914]
 [0.35412299 0.3610205  0.08628805 0.07605913 0.12250933]
 [0.36738031 0.31879956 0.22928732 0.03559553 0.04893729]]"
20,"[[0.30394699 0.2688624  0.25731618 0.10978201 0.06009241]
 [0.2663397  0.24073038 0.24159906 0.03000022 0.22133065]
 [0.29316867 0.25950078 0.17731801 0.22731668 0.04269586]
 [0.24109312 0.32015588 0.12685922 0.1911769  0.12071487]
 [0.12676464 0.19459801 0.3751604  0.19463383 0.10884312]]"
21,"[[0.34709746 0.2985133  0.16973427 0.13162182 0.05303315]
 [0.22040346 0.29451422 0.12557649 0.23117249 0.12833334]
 [0.46290007 0.26616089 0.18016762 0.07454368 0.01622774]
 [0.28092202 0.22994336 0.27319638 0.19075539 0.02518285]
 [0.36718437 0.17223821 0.32476023 0.08056662 0.05525057]]"
22,"[[0.26085104 0.24294355 0.04884268 0.22330022 0.22406251]
 [0.35889501 0.34894194 0.18961084 0.06689967 0.03565254]
 [0.22371052 0.22618756 0.19482983 0.17929696 0.17597513]
 [0.49686048 0.27441398 0.01700247 0.16922933 0.04249374]
 [0.40739269 0.27696259 0.15861369 0.09726197 0.05976906]]"
23,"[[0.19309543 0.18532475 0.29873547 0.13225375 0.19059059]
 [0.30205969 0.2539308  0.22154592 0.09897103 0.12349255]
 [0.35305906 0.35327636 0.17880004 0.06538902 0.04947552]
 [0.24237281 0.21421987 0.31780557 0.18236318 0.04323858]
 [0.42688397 0.14849175 0.14436726 0.1176042  0.16265282]]"
24,"[[0.3006703  0.20734256 0.1706925  0.18201058 0.13928405]
 [0.30145916 0.27547165 0.2270978  0.11542944 0.08054195]
 [0.35000463 0.15023107 0.31346163 0.11726373 0.06903894]
 [0.185722   0.10815079 0.36043801 0.24433195 0.10135725]
 [0.30433789 0.11087881 0.28264308 0.09810163 0.20403858]]"
25,"[[0.48375843 0.3649671  0.03569825 0.0976247  0.01795153]
 [0.14006637 0.38694956 0.11683592 0.30410216 0.05204599]
 [0.38798433 0.38439256 0.04452947 0.13179174 0.05130189]
 [0.24840889 0.28565929 0.2108944  0.16406495 0.09097246]
 [0.29779067 0.31950519 0.29277272 0.06977484 0.02015659]]"
26,"[[0.4805631  0.24984464 0.11527351 0.07293096 0.08138779]
 [0.56951042 0.05670559 0.23207794 0.08853927 0.05316679]
 [0.12654341 0.4313129  0.28180471 0.05039438 0.1099446 ]
 [0.38921848 0.21981193 0.14796001 0.13232679 0.11068278]
 [0.28884582 0.22148047 0.20865389 0.15123857 0.12978125]]"
27,"[[0.26972164 0.15828043 0.20298249 0.33895236 0.03006309]
 [0.27528448 0.20391214 0.36722308 0.01064011 0.14294019]
 [0.29507515 0.25978795 0.17518615 0.19755689 0.07239386]
 [0.2970089  0.26439306 0.38564172 0.03319755 0.01975877]
 [0.30259934 0.19551529 0.17432283 0.16723159 0.16033096]]"
28,"[[0.2163889  0.17330706 0.29302533 0.18950686 0.12777184]
 [0.37395639 0.1754679  0.17267305 0.21371446 0.06418819]
 [0.28631218 0.27055186 0.16371524 0.18467942 0.0947413 ]
 [0.29397132 0.31843546 0.21922314 0.12587195 0.04249813]
 [0.209335   0.37417642 0.0745972  0.05054773 0.29134366]]"
29,"[[0.25213483 0.26787369 0.22603106 0.13448319 0.11947723]
 [0.33924769 0.23386308 0.15099261 0.20079582 0.07510081]
 [0.27565161 0.23737261 0.25306604 0.13877184 0.0951379 ]
 [0.08762595 0.30668622 0.27407084 0.23100829 0.10060871]
 [0.25904343 0.25430463 0.20261373 0.18466432 0.09937389]]"
30,"[[0.30529027 0.17103059 0.17560419 0.23908474 0.10899022]
 [0.2951066  0.27434101 0.08694948 0.10201158 0.24159133]
 [0.30597412 0.20413413 0.20958178 0.12844218 0.15186779]
 [0.28466114 0.09218258 0.22638154 0.26187251 0.13490223]
 [0.30841926 0.28594264 0.22777625 0.1123503  0.06551156]]"
31,"[[0.33849973 0.28553457 0.15099363 0.21206975 0.01290232]
 [0.29509987 0.29196506 0.17893458 0.23330643 0.00069405]
 [0.38740811 0.27658188 0.16706229 0.15445683 0.01449091]
 [0.25208195 0.34647431 0.10542242 0.09843396 0.19758735]
 [0.47728094 0.31412404 0.10323817 0.0779058  0.02745105]]"
32,"[[0.28122386 0.26495354 0.23827405 0.03236057 0.18318797]
 [0.29523908 0.17612519 0.25236189 0.17157824 0.10469561]
 [0.23419861 0.23659376 0.21720049 0.17678925 0.1352179 ]
 [0.42479706 0.27434246 0.1265408  0.09250501 0.08181468]
 [0.33877377 0.33035047 0.08172607 0.22399361 0.02515607]]"
33,"[[0.3863294  0.29530439 0.26471359 0.02503003 0.02862259]
 [0.30958564 0.18978481 0.29404944 0.18636441 0.02021569]
 [0.04411333 0.21614512 0.39933086 0.04385378 0.2965569 ]
 [0.23821942 0.24950612 0.26473017 0.13039652 0.11714777]
 [0.28063982 0.26951772 0.17167809 0.14762474 0.13053962]]"
34,"[[0.2360498  0.10502429 0.41548444 0.07842552 0.16501595]
 [0.30374225 0.16773778 0.29178598 0.13687461 0.09985939]
 [0.24192965 0.32700968 0.1966819  0.07981663 0.15456214]
 [0.33178218 0.2546777  0.18067646 0.16175461 0.07110906]
 [0.28125372 0.23966853 0.22038278 0.21333138 0.04536359]]"
35,"[[0.37207918 0.13942845 0.11513018 0.00297808 0.3703841 ]
 [0.31351581 0.17397725 0.30012873 0.14637833 0.06599989]
 [0.3093456  0.40298743 0.22171513 0.04440886 0.02154298]
 [0.22483806 0.23267086 0.31747938 0.19848903 0.02652267]
 [0.37867392 0.05822507 0.0285043  0.33654168 0.19805503]]"
36,"[[3.41387918e-01 3.68769590e-01 1.50562202e-01 8.32656589e-02
  5.60146319e-02]
 [2.96185860e-01 2.35824402e-01 3.26518692e-01 1.32671367e-01
  8.79967955e-03]
 [4.69288644e-01 4.17302173e-01 3.00523805e-02 1.56954856e-03
  8.17872547e-02]
 [3.40987757e-01 2.10866674e-01 1.33380343e-01 3.14409791e-01
  3.55434685e-04]
 [3.64448759e-01 3.42823890e-01 1.60408027e-01 7.01315110e-02
  6.21878129e-02]]"
37,"[[0.38256369 0.25534187 0.21106428 0.10325251 0.04777764]
 [0.25099351 0.19844529 0.22298413 0.1675621  0.16001497]
 [0.33421658 0.31627723 0.21128778 0.0647418  0.07347661]
 [0.18179367 0.24250724 0.28997481 0.26695344 0.01877084]
 [0.35208706 0.20341052 0.34087919 0.01620324 0.08741999]]"
38,"[[0.19043749 0.29520935 0.2873867  0.08776419 0.13920227]
 [0.20050533 0.44793092 0.29344193 0.00633754 0.05178429]
 [0.1987635  0.24623357 0.22289051 0.18018407 0.15192834]
 [0.39143319 0.31716095 0.14031337 0.08010403 0.07098845]
 [0.37957027 0.25333659 0.02257413 0.10886473 0.23565429]]"
39,"[[0.09195768 0.24000768 0.33595686 0.18429743 0.14778035]
 [0.27842688 0.19636435 0.03817397 0.39051015 0.09652465]
 [0.35692743 0.31044745 0.14761215 0.13911658 0.04589639]
 [0.30100258 0.26731638 0.16581267 0.20332338 0.06254499]
 [0.26427777 0.07911735 0.29907087 0.0396173  0.31791671]]"
40,"[[2.95609911e-01 1.77148286e-01 2.32594032e-01 1.54852376e-01
  1.39795395e-01]
 [2.37460255e-01 3.00018003e-01 1.87407038e-01 1.74228470e-01
  1.00886234e-01]
 [4.96852588e-01 2.58753659e-01 3.15898075e-02 2.12709808e-01
  9.41375113e-05]
 [1.94950693e-01 4.84213609e-01 1.85994721e-01 9.63558206e-02
  3.84851561e-02]
 [3.60597466e-01 3.09559620e-01 7.49081318e-02 2.03461887e-01
  5.14728947e-02]]"
41,"[[0.21008045 0.20916066 0.28279474 0.2777464  0.02021776]
 [0.29015375 0.21186197 0.19723017 0.17859393 0.12216018]
 [0.30153352 0.24167259 0.19541273 0.12140252 0.13997863]
 [0.28274325 0.26557541 0.1286027  0.26138358 0.06169506]
 [0.1258635  0.60777303 0.15492266 0.09410516 0.01733564]]"
42,"[[0.41600624 0.15373035 0.31366637 0.10663369 0.00996335]
 [0.62274263 0.01556747 0.22336863 0.12608207 0.01223919]
 [0.2598935  0.23090328 0.20738993 0.16216531 0.13964798]
 [0.39911993 0.22174066 0.20477071 0.15195186 0.02241684]
 [0.58744611 0.10366183 0.05668683 0.16546468 0.08674055]]"
43,"[[0.22746005 0.2177571  0.32177235 0.18850339 0.04450711]
 [0.37862061 0.297397   0.24118932 0.08048388 0.00230921]
 [0.31395326 0.31968117 0.21312217 0.00670199 0.14654142]
 [0.33069049 0.26731719 0.14691612 0.17107979 0.08399641]
 [0.37984994 0.13687434 0.25386989 0.07702539 0.15238045]]"
44,"[[0.10839643 0.25912328 0.45008107 0.11813312 0.0642661 ]
 [0.30094939 0.20019901 0.22629616 0.14103228 0.13152316]
 [0.2895774  0.26398381 0.18212099 0.01432668 0.24999112]
 [0.23893406 0.201018   0.20361103 0.20045191 0.15598499]
 [0.46942951 0.27923701 0.01275159 0.1759335  0.06264839]]"
45,"[[0.19518002 0.26074194 0.27085939 0.08473479 0.18848385]
 [0.25315926 0.27838187 0.26953792 0.19712789 0.00179305]
 [0.21755898 0.10806838 0.51343434 0.09626877 0.06466953]
 [0.40458287 0.19841514 0.16370783 0.08340557 0.14988859]
 [0.38054932 0.2911662  0.13208008 0.18088823 0.01531617]]"
46,"[[0.36737511 0.31867404 0.14543103 0.13173418 0.03678563]
 [0.40019074 0.08915089 0.33751562 0.13987445 0.03326829]
 [0.28851741 0.24462562 0.23290273 0.18340715 0.0505471 ]
 [0.17054666 0.11815444 0.22599904 0.07238177 0.41291809]
 [0.02461798 0.75036111 0.13418959 0.05771751 0.03311381]]"
47,"[[0.29804419 0.04207851 0.12352316 0.35245995 0.18389419]
 [0.30358792 0.26571667 0.28792214 0.11700493 0.02576835]
 [0.27120453 0.25867778 0.2441539  0.04219664 0.18376716]
 [0.2093882  0.05924267 0.28136338 0.43866044 0.0113453 ]
 [0.34854945 0.20571739 0.15380365 0.14099782 0.15093169]]"
48,"[[0.32134295 0.31850017 0.24504289 0.11402799 0.001086  ]
 [0.22756061 0.41147743 0.20288439 0.13593521 0.02214236]
 [0.35864562 0.25544943 0.20954581 0.16881462 0.00754452]
 [0.54925254 0.08725729 0.23992672 0.06703399 0.05652945]
 [0.27562212 0.22922493 0.25100997 0.20209818 0.0420448 ]]"
49,"[[0.48456233 0.17485155 0.2367526  0.02029296 0.08354056]
 [0.37513511 0.11427326 0.34252769 0.15307406 0.01498988]
 [0.30709325 0.51563314 0.09666089 0.05293949 0.02767322]
 [0.30519472 0.24689943 0.2211205  0.1161208  0.11066455]
 [0.42041857 0.25979503 0.13068592 0.17874432 0.01035616]]"
50,"[[0.45122631 0.26515715 0.23390519 0.00746809 0.04224326]
 [0.28733025 0.23881184 0.20382723 0.22335949 0.04667119]
 [0.38507329 0.16987766 0.20431774 0.2316457  0.00908561]
 [0.23315718 0.21539758 0.38097952 0.11133744 0.05912828]
 [0.37801215 0.36312096 0.1798577  0.07534411 0.00366509]]"
51,"[[0.25171445 0.39429685 0.07814959 0.23087836 0.04496076]
 [0.35092546 0.34142454 0.19889493 0.07303949 0.03571558]
 [0.28167715 0.18243232 0.22073258 0.17314197 0.14201598]
 [0.32495098 0.24774442 0.23407865 0.06783666 0.12538929]
 [0.46791791 0.21878431 0.08265425 0.17159696 0.05904656]]"
52,"[[0.2310423  0.2447959  0.21597277 0.18232053 0.12586851]
 [0.23753672 0.22601875 0.21722572 0.17606715 0.14315166]
 [0.10353147 0.15609194 0.06163861 0.36729093 0.31144705]
 [0.3503235  0.26429676 0.17443179 0.11792051 0.09302744]
 [0.15126322 0.46071528 0.17706784 0.14880063 0.06215304]]"
53,"[[2.22566703e-01 2.47219378e-01 2.37782332e-01 2.03582992e-01
  8.88485949e-02]
 [2.70780880e-01 2.80819005e-01 2.05750021e-01 4.45944782e-02
  1.98055616e-01]
 [1.47367165e-01 2.59539005e-01 2.07718874e-01 2.25487995e-01
  1.59886960e-01]
 [3.12633696e-01 2.37842072e-01 2.90544542e-01 2.85773845e-04
  1.58693916e-01]
 [2.90362548e-01 3.05646020e-01 1.81655017e-01 1.44978992e-01
  7.73574229e-02]]"
54,"[[0.3369571  0.14213072 0.28386327 0.15790614 0.07914276]
 [0.32330574 0.21754727 0.15122819 0.30145481 0.00646399]
 [0.34321806 0.19689723 0.15987824 0.15415283 0.14585364]
 [0.4022067  0.08961812 0.2908149  0.1916991  0.02566118]
 [0.25480505 0.27495498 0.27281243 0.14049711 0.05693042]]"
55,"[[0.55000689 0.00196916 0.28165381 0.09052147 0.07584867]
 [0.33752685 0.49449444 0.045644   0.0663825  0.05595222]
 [0.29012644 0.4026687  0.09774301 0.10655808 0.10290378]
 [0.28507208 0.64894634 0.04563113 0.01350706 0.00684339]
 [0.38562793 0.23739576 0.07643764 0.15717547 0.1433632 ]]"
56,"[[0.39509868 0.21688166 0.26683122 0.11326873 0.0079197 ]
 [0.29458073 0.28552653 0.0743367  0.27362486 0.07193118]
 [0.27965087 0.27505087 0.37364245 0.0478427  0.02381311]
 [0.15593377 0.26648238 0.30716743 0.15556461 0.11485182]
 [0.29228143 0.1913367  0.30389962 0.0726665  0.13981574]]"
57,"[[0.21842259 0.20068723 0.30495961 0.20433299 0.07159757]
 [0.26984702 0.24668182 0.30774251 0.0411897  0.13453895]
 [0.31050207 0.22865205 0.18270512 0.12807757 0.15006318]
 [0.27345363 0.513234   0.1222036  0.04798095 0.04312782]
 [0.36567912 0.28341231 0.17682871 0.10655813 0.06752172]]"
58,"[[0.2939791  0.14138973 0.28562725 0.20228119 0.07672273]
 [0.25287296 0.24018536 0.20887684 0.18767627 0.11038857]
 [0.36162434 0.30092481 0.04754781 0.25372105 0.03618198]
 [0.14284388 0.22612255 0.43585379 0.00335381 0.19182597]
 [0.41911533 0.40132906 0.06627845 0.11250138 0.00077578]]"
59,"[[0.44808329 0.26232855 0.1452395  0.11103338 0.03331528]
 [0.37451552 0.33295073 0.16740399 0.11128918 0.01384058]
 [0.3256548  0.40897839 0.24775388 0.01296779 0.00464514]
 [0.30028581 0.18078382 0.3253324  0.14103138 0.05256659]
 [0.53822266 0.01425732 0.30755755 0.04356304 0.09639943]]"
60,"[[0.58812413 0.26445687 0.07789338 0.05897335 0.01055228]
 [0.19483567 0.18891715 0.27092839 0.17503463 0.17028418]
 [0.2984455  0.1721969  0.27659245 0.24509456 0.00767059]
 [0.44148153 0.32526938 0.0111538  0.15625531 0.06583998]
 [0.34947653 0.25514462 0.10546804 0.19572629 0.09418452]]"
61,"[[0.38475644 0.28887211 0.11363925 0.10795764 0.10477456]
 [0.26840761 0.07739675 0.20874035 0.44123389 0.0042214 ]
 [0.32122137 0.21813349 0.04975891 0.15274062 0.25814561]
 [0.25629502 0.24756662 0.1956475  0.22263247 0.07785839]
 [0.39434839 0.30138232 0.21848736 0.01675464 0.06902729]]"
62,"[[0.25415322 0.22123579 0.22129577 0.19182658 0.11148865]
 [0.11392102 0.31274393 0.34936334 0.22237886 0.00159285]
 [0.19203314 0.30248972 0.17127422 0.1921868  0.14201613]
 [0.37940531 0.22158252 0.10284032 0.25415217 0.04201967]
 [0.28956296 0.31554847 0.24614312 0.12167094 0.02707452]]"
63,"[[2.93986675e-01 2.95221175e-01 1.05528721e-01 6.24476134e-02
  2.42815817e-01]
 [4.03665442e-01 1.93152429e-01 2.88676824e-01 1.08729222e-02
  1.03632383e-01]
 [3.92078926e-01 2.27447780e-01 1.81750654e-02 3.54487868e-04
  3.61943740e-01]
 [2.86373486e-01 2.35252493e-01 1.86470855e-01 2.11236774e-01
  8.06663924e-02]
 [2.51944580e-01 2.85253310e-01 2.21585045e-01 9.86590834e-02
  1.42557982e-01]]"
64,"[[0.28968105 0.25117352 0.16195502 0.29623033 0.00096008]
 [0.35337211 0.21226624 0.16714816 0.17680836 0.09040513]
 [0.14427531 0.3864973  0.38130026 0.06773415 0.02019298]
 [0.33308276 0.29641603 0.16137493 0.19696146 0.01216482]
 [0.27092478 0.2430073  0.2549537  0.15349073 0.07762348]]"
65,"[[0.24350094 0.40733121 0.15216981 0.10760144 0.0893966 ]
 [0.27555367 0.22807984 0.16809851 0.2648145  0.06345349]
 [0.58782236 0.24156965 0.11929556 0.03127356 0.02003887]
 [0.31405211 0.2205379  0.19987673 0.24995041 0.01558285]
 [0.41970098 0.27187653 0.07364844 0.19331544 0.0414586 ]]"
66,"[[0.1993438  0.11999856 0.37309811 0.18289679 0.12466274]
 [0.43366551 0.09257296 0.1270286  0.02282275 0.32391018]
 [0.17368068 0.44686707 0.19524048 0.12982907 0.0543827 ]
 [0.37719164 0.28291709 0.16692909 0.08735604 0.08560614]
 [0.3591264  0.27601357 0.08462926 0.25448928 0.02574148]]"
67,"[[0.26221713 0.19991796 0.18680948 0.15164976 0.19940566]
 [0.28690885 0.18940909 0.15324666 0.12503104 0.24540436]
 [0.18925796 0.32120532 0.26651765 0.16434887 0.0586702 ]
 [0.24909859 0.13319233 0.26152966 0.24089994 0.11527948]
 [0.4020716  0.25783061 0.14932095 0.10587689 0.08489995]]"
68,"[[0.28908239 0.39082644 0.08761781 0.16677691 0.06569645]
 [0.44745781 0.142071   0.24769798 0.10763593 0.05513729]
 [0.32060893 0.37611447 0.11397624 0.09561043 0.09368992]
 [0.3185258  0.29354749 0.1623332  0.18408373 0.04150979]
 [0.44221488 0.20228754 0.13453307 0.12836565 0.09259887]]"
69,"[[0.26373984 0.22599838 0.24559474 0.17371059 0.09095644]
 [0.19411263 0.31814525 0.22476215 0.15357874 0.10940123]
 [0.14688692 0.39913421 0.38314712 0.0566755  0.01415625]
 [0.33306396 0.30854533 0.23370815 0.12359497 0.00108759]
 [0.33963394 0.31918848 0.17514801 0.03848238 0.12754719]]"
70,"[[0.28396727 0.2310555  0.26897504 0.14913762 0.06686457]
 [0.24151027 0.24361236 0.20926112 0.18399818 0.12161808]
 [0.34969772 0.26865046 0.21658364 0.06287863 0.10218955]
 [0.40453046 0.32439492 0.11129078 0.08337024 0.0764136 ]
 [0.25704816 0.24860074 0.24157821 0.19040219 0.06237069]]"
71,"[[3.98385292e-01 3.44885205e-01 2.08529318e-01 2.96636704e-02
  1.85365139e-02]
 [3.59115071e-01 2.82086254e-01 2.25632919e-01 8.43211078e-02
  4.88446486e-02]
 [3.87401625e-01 3.58843355e-01 1.37105964e-01 8.72008848e-02
  2.94481710e-02]
 [3.27164800e-01 2.62865853e-01 1.60952993e-01 1.51454221e-01
  9.75621331e-02]
 [2.51019354e-01 3.88824621e-01 2.15917900e-01 2.69252696e-04
  1.43968872e-01]]"
72,"[[0.3845319  0.27645567 0.03364058 0.05356542 0.25180642]
 [0.23941249 0.10229767 0.23394898 0.2164288  0.20791207]
 [0.26913405 0.18869357 0.29143397 0.0800233  0.17071511]
 [0.20138713 0.21434149 0.27293869 0.18258356 0.12874912]
 [0.44944114 0.05974589 0.33449817 0.14241504 0.01389977]]"
73,"[[0.45835094 0.26415576 0.05586731 0.11192778 0.1096982 ]
 [0.32146941 0.24499841 0.22144898 0.04978347 0.16229973]
 [0.35432471 0.20295336 0.04418918 0.33440263 0.06413012]
 [0.31428964 0.40608409 0.2218878  0.01151074 0.04622773]
 [0.34237596 0.22091793 0.21234204 0.12503339 0.09933068]]"
74,"[[0.32953172 0.2100253  0.31607824 0.09788647 0.04647827]
 [0.28121268 0.3117575  0.20006183 0.11764219 0.08932579]
 [0.40954087 0.18901372 0.15548314 0.15586299 0.09009928]
 [0.28499285 0.21205954 0.22375968 0.17515115 0.10403678]
 [0.37038    0.38278934 0.13240334 0.01672486 0.09770246]]"
75,"[[0.27072923 0.10636807 0.17533637 0.25975171 0.18781463]
 [0.31110545 0.24976307 0.23719195 0.06514954 0.13678999]
 [0.26919696 0.2236083  0.17939998 0.18518432 0.14261045]
 [0.42118469 0.24343691 0.23351746 0.09935975 0.00250119]
 [0.37417986 0.1940703  0.31148224 0.1074286  0.012839  ]]"
76,"[[0.34896383 0.16996055 0.24024444 0.01264227 0.22818891]
 [0.26816316 0.25351273 0.26246296 0.15856458 0.05729656]
 [0.33126446 0.30165423 0.16241845 0.11974481 0.08491806]
 [0.26731764 0.34991519 0.16508713 0.16662532 0.05105471]
 [0.26200596 0.23980625 0.20192217 0.12180766 0.17445797]]"
77,"[[0.34954129 0.35490443 0.11772583 0.10028173 0.07754673]
 [0.263958   0.23922667 0.23724575 0.05621367 0.2033559 ]
 [0.25579792 0.21011792 0.38978878 0.0464376  0.09785778]
 [0.42736304 0.20860025 0.23586143 0.00803324 0.12014204]
 [0.37017937 0.3513772  0.14132162 0.04694221 0.09017959]]"
78,"[[0.15502334 0.39890996 0.42883987 0.01285039 0.00437643]
 [0.44480538 0.15663531 0.26027186 0.06918971 0.06909774]
 [0.2866151  0.17087651 0.38396475 0.01654276 0.14200088]
 [0.27234802 0.27135004 0.22774391 0.02407208 0.20448594]
 [0.34741326 0.34503583 0.15691221 0.08542644 0.06521226]]"
79,"[[0.34535666 0.02763489 0.28500549 0.29091679 0.05108617]
 [0.29816224 0.24319725 0.24829372 0.04621219 0.16413461]
 [0.26291325 0.27617915 0.24378446 0.0341964  0.18292674]
 [0.24957487 0.23154882 0.21519881 0.15573648 0.14794103]
 [0.31628843 0.30866591 0.02454445 0.26967114 0.08083007]]"
