,0
37,"[[0.10548705 0.11475018 0.20900171 0.24803805 0.32272301]
 [0.02778164 0.05887334 0.06632799 0.37431181 0.47270522]
 [0.0112397  0.07138983 0.26969959 0.29054965 0.35712123]
 [0.03338305 0.13836951 0.18055583 0.20348096 0.44421064]
 [0.02346409 0.08334462 0.21015856 0.24458987 0.43844286]]"
38,"[[0.08476625 0.43409208 0.24882736 0.00156995 0.23074436]
 [0.13865275 0.32504162 0.28800992 0.01975706 0.22853866]
 [0.12203102 0.30230523 0.24620217 0.09002236 0.23943921]
 [0.11013554 0.35549994 0.30157765 0.09782027 0.1349666 ]
 [0.12075112 0.39089112 0.25775753 0.01224334 0.21835689]]"
39,"[[0.12523349 0.25331866 0.45686921 0.08613406 0.07844458]
 [0.15422514 0.19672406 0.42786144 0.13927756 0.0819118 ]
 [0.20407024 0.30949591 0.37864707 0.06743504 0.04035173]
 [0.20962985 0.27615236 0.30556104 0.17229298 0.03636377]
 [0.24668568 0.27244325 0.36822238 0.0866448  0.02600389]]"
40,"[[0.18026398 0.18000136 0.23538805 0.19978592 0.20456069]
 [0.03449916 0.11254584 0.32049074 0.12429697 0.40816729]
 [0.06973231 0.09637267 0.39012083 0.20237661 0.24139759]
 [0.06391382 0.10923342 0.36564324 0.19421223 0.26699729]
 [0.02460893 0.11912735 0.36839554 0.20695634 0.28091184]]"
41,"[[0.15099768 0.00611876 0.11896318 0.38508696 0.33883343]
 [0.23753798 0.03466584 0.19579613 0.27451276 0.25748729]
 [0.23401045 0.08877501 0.11699524 0.28587104 0.27434826]
 [0.19689585 0.03629484 0.04185787 0.41204485 0.3129066 ]
 [0.2588807  0.00670293 0.10913227 0.31502688 0.31025722]]"
42,"[[0.25163799 0.07601255 0.31922469 0.07346367 0.2796611 ]
 [0.21433596 0.13309184 0.32382142 0.11371735 0.21503343]
 [0.20056006 0.15748121 0.26840968 0.11110015 0.2624489 ]
 [0.22380793 0.20625221 0.28530019 0.02518846 0.25945121]
 [0.22622261 0.03798311 0.390834   0.03681187 0.30814841]]"
43,"[[0.11328683 0.19887045 0.18935656 0.22327104 0.27521512]
 [0.06392663 0.2021675  0.17819337 0.24958046 0.30613204]
 [0.09796644 0.1586358  0.15032326 0.26548736 0.32758713]
 [0.06799112 0.21976569 0.1666656  0.26049013 0.28508746]
 [0.0601708  0.25824673 0.11012744 0.26715377 0.30430126]]"
44,"[[0.29424856 0.13125652 0.12506918 0.31036022 0.13906552]
 [0.3509594  0.09036696 0.03102135 0.36395576 0.16369653]
 [0.29482718 0.0976163  0.05378121 0.38641256 0.16736275]
 [0.21451066 0.15778392 0.13844551 0.32351974 0.16574016]
 [0.22653643 0.12314471 0.07275938 0.44167782 0.13588166]]"
45,"[[0.20190688 0.00778947 0.31014756 0.33475633 0.14539976]
 [0.19343054 0.1431383  0.2423058  0.25226665 0.1688587 ]
 [0.20082274 0.00814032 0.33013013 0.38058229 0.08032452]
 [0.13566822 0.08500989 0.31556537 0.34529977 0.11845674]
 [0.17832649 0.04433381 0.1978867  0.42739958 0.15205342]]"
46,"[[0.19984751 0.11434279 0.03798846 0.35328139 0.29453985]
 [0.16015094 0.11338704 0.10344931 0.3183039  0.30470881]
 [0.20347319 0.16792469 0.08843418 0.28533889 0.25482905]
 [0.21805776 0.20271035 0.01161249 0.30035297 0.26726644]
 [0.12444137 0.1097161  0.00433642 0.36613255 0.39537356]]"
47,"[[0.06504204 0.40624583 0.04119859 0.35877792 0.12873562]
 [0.15336265 0.33599256 0.00690278 0.26087012 0.24287189]
 [0.06456374 0.40286584 0.05693869 0.34029521 0.13533652]
 [0.12937628 0.35243142 0.09686428 0.28912448 0.13220354]
 [0.10651472 0.32961766 0.07703246 0.28138909 0.20544607]]"
48,"[[0.16559669 0.05811291 0.28701779 0.27675638 0.21251624]
 [0.12679318 0.060599   0.39783193 0.2551233  0.15965259]
 [0.11204964 0.03798229 0.5132655  0.20292521 0.13377736]
 [0.17263057 0.11059016 0.24762857 0.23595771 0.23319299]
 [0.05510906 0.04680554 0.42220706 0.33760808 0.13827027]]"
49,"[[0.22209343 0.24956825 0.25479552 0.21743203 0.05611076]
 [0.21725214 0.25204044 0.31027003 0.18398547 0.03645192]
 [0.2491306  0.27941337 0.30348385 0.14279751 0.02517467]
 [0.21964096 0.22698497 0.31355357 0.21625796 0.02356255]
 [0.09055498 0.18334249 0.64032386 0.06847928 0.0172994 ]]"
50,"[[0.44389225 0.18852918 0.2642143  0.0414767  0.06188757]
 [0.22380036 0.19638226 0.21928883 0.16809836 0.19243019]
 [0.33802104 0.19174293 0.28765752 0.04328727 0.13929124]
 [0.45673094 0.17357285 0.19879665 0.03671279 0.13418678]
 [0.29368355 0.21211524 0.25482761 0.11205998 0.12731362]]"
51,"[[0.38955654 0.20330938 0.00446731 0.06019561 0.34247116]
 [0.27692947 0.25012661 0.07912513 0.12677537 0.26704343]
 [0.25090265 0.21295772 0.09948313 0.19753183 0.23912466]
 [0.29803653 0.17168763 0.1212378  0.14708309 0.26195495]
 [0.30038047 0.20105922 0.10099697 0.18347428 0.21408906]]"
52,"[[0.22199276 0.05323664 0.0945199  0.18464823 0.44560247]
 [0.27633104 0.062338   0.1378746  0.155582   0.36787436]
 [0.1899462  0.01815657 0.16564156 0.16785295 0.45840271]
 [0.28280617 0.00071914 0.17306516 0.21342711 0.32998241]
 [0.21724061 0.10996577 0.16808271 0.19935483 0.30535607]]"
53,"[[0.18863719 0.17648486 0.0496012  0.3650839  0.22019285]
 [0.19547638 0.15557906 0.13788372 0.26147246 0.24958838]
 [0.18923019 0.18363115 0.10200563 0.27738887 0.24774415]
 [0.18140181 0.11286495 0.07182025 0.39204395 0.24186903]
 [0.09911282 0.05177584 0.00364443 0.43020413 0.41526278]]"
54,"[[0.31908384 0.21087858 0.2099332  0.08586371 0.17424066]
 [0.27807949 0.26733354 0.25269624 0.04699564 0.15489509]
 [0.2923648  0.27421961 0.22637654 0.0470355  0.16000355]
 [0.30793541 0.25267946 0.21963195 0.09802264 0.12173053]
 [0.34879458 0.29457822 0.29064979 0.0022046  0.0637728 ]]"
55,"[[0.11455102 0.13664282 0.30309044 0.22265937 0.22305634]
 [0.02076889 0.12484973 0.33293324 0.25356218 0.26788596]
 [0.090557   0.13892339 0.28495935 0.21791291 0.26764737]
 [0.02036625 0.11273471 0.37070444 0.1292553  0.3669393 ]
 [0.00056595 0.09173917 0.44263938 0.14176911 0.32328639]]"
56,"[[0.15320362 0.15137947 0.51417853 0.09927646 0.08196192]
 [0.22724137 0.21010986 0.24763405 0.1954889  0.11952583]
 [0.24113755 0.19300281 0.39268829 0.11992869 0.05324267]
 [0.25795877 0.22896175 0.2810084  0.13978782 0.09228326]
 [0.34467489 0.18782075 0.38254918 0.07488899 0.01006619]]"
57,"[[0.24832424 0.17329304 0.12436295 0.18976705 0.26425272]
 [0.33674755 0.03682434 0.03347136 0.2364583  0.35649845]
 [0.30658352 0.11101002 0.00918252 0.17903014 0.39419381]
 [0.35660822 0.02770046 0.01590455 0.22625444 0.37353233]
 [0.21662593 0.15364467 0.06646325 0.21549425 0.3477719 ]]"
58,"[[0.25108094 0.15061657 0.06767818 0.20705266 0.32357165]
 [0.21566993 0.16063284 0.02237896 0.16610807 0.4352102 ]
 [0.35416297 0.07061451 0.04093554 0.16853484 0.36575214]
 [0.2961694  0.07071393 0.04421266 0.2358054  0.35309861]
 [0.26684006 0.15107232 0.07501636 0.23206403 0.27500723]]"
59,"[[0.1725665  0.19048766 0.17975524 0.24954416 0.20764644]
 [0.04805882 0.18552053 0.17485049 0.34659734 0.24497282]
 [0.06734423 0.13783579 0.11357095 0.37597471 0.30527431]
 [0.00753118 0.19298023 0.13419426 0.34669632 0.31859802]
 [0.00753242 0.17937073 0.14296928 0.36077386 0.30935371]]"
60,"[[0.05770357 0.33875626 0.28425195 0.22240263 0.09688559]
 [0.0758607  0.37116918 0.36075273 0.11116112 0.08105628]
 [0.14552475 0.23218697 0.23170338 0.22653834 0.16404655]
 [0.0928516  0.37675263 0.21002459 0.17374296 0.14662823]
 [0.08672448 0.26066117 0.25568898 0.22998201 0.16694337]]"
61,"[[0.20918226 0.11825932 0.0609472  0.17263312 0.43897809]
 [0.31152791 0.09116425 0.06626226 0.19507409 0.33597149]
 [0.23839901 0.17417153 0.1255254  0.21645051 0.24545355]
 [0.28389208 0.09646629 0.0205795  0.21813213 0.38092999]
 [0.24168024 0.18222261 0.1296736  0.2033897  0.24303386]]"
62,"[[0.26612978 0.18911758 0.14342474 0.18531373 0.21601418]
 [0.46175565 0.17691581 0.00848372 0.16347936 0.18936546]
 [0.35724246 0.2475999  0.00622142 0.11622988 0.27270634]
 [0.26408792 0.20617949 0.13338861 0.17111897 0.22522501]
 [0.280658   0.17414488 0.15236086 0.16041966 0.2324166 ]]"
63,"[[0.36937855 0.04323092 0.33753843 0.09334965 0.15650245]
 [0.30759716 0.02944215 0.27861009 0.12438784 0.25996276]
 [0.30379204 0.00480311 0.2658702  0.19355906 0.23197559]
 [0.32121112 0.03185662 0.28290258 0.11181843 0.25221124]
 [0.28466149 0.00586818 0.27118934 0.21320822 0.22507277]]"
64,"[[0.00913223 0.28109982 0.15870204 0.39464884 0.15641708]
 [0.01551193 0.30151031 0.25060872 0.30336451 0.12900453]
 [0.03545435 0.21117584 0.26267434 0.30926203 0.18143344]
 [0.10041022 0.24844471 0.22733305 0.28644063 0.13737139]
 [0.07567705 0.26235223 0.20122455 0.28725818 0.173488  ]]"
65,"[[0.25004143 0.19861458 0.26410861 0.24864996 0.03858541]
 [0.31340165 0.05961679 0.46828466 0.14143544 0.01726147]
 [0.26047378 0.1456465  0.36799726 0.17356671 0.05231575]
 [0.3131952  0.1003496  0.32188204 0.21153206 0.0530411 ]
 [0.239828   0.1733219  0.27019961 0.23027863 0.08637185]]"
66,"[[0.34255067 0.00571342 0.24107547 0.31285455 0.09780589]
 [0.33045893 0.02390997 0.29491393 0.30277722 0.04793995]
 [0.42294231 0.04895284 0.16168326 0.26464737 0.10177421]
 [0.31059431 0.06311152 0.18231606 0.26970577 0.17427234]
 [0.3016327  0.06800043 0.23114509 0.28499881 0.11422297]]"
67,"[[0.44564147 0.24245051 0.14825186 0.12211348 0.04154269]
 [0.45687622 0.24780318 0.18499476 0.10699898 0.00332686]
 [0.48330594 0.2230039  0.22028335 0.05122511 0.02218171]
 [0.37274486 0.22871097 0.20955212 0.14010076 0.0488913 ]
 [0.30421917 0.27335018 0.26090833 0.15744882 0.00407349]]"
68,"[[0.16425755 0.35554172 0.01167074 0.39266184 0.07586815]
 [0.16374953 0.21494499 0.08352299 0.33019754 0.20758496]
 [0.12028632 0.2663617  0.10751065 0.34341974 0.16242158]
 [0.11515194 0.31782106 0.07392233 0.35331151 0.13979316]
 [0.21966335 0.26199878 0.00907779 0.28214966 0.22711043]]"
69,"[[0.29654294 0.15765592 0.29138032 0.13901284 0.11540798]
 [0.2764971  0.18149146 0.22699935 0.17844515 0.13656694]
 [0.30231688 0.25113745 0.28402729 0.08915681 0.07336158]
 [0.32375717 0.22395226 0.25158052 0.18181902 0.01889104]
 [0.47846123 0.14593137 0.25960007 0.08701669 0.02899063]]"
70,"[[0.10650002 0.07539226 0.39683464 0.0110682  0.41020488]
 [0.20501505 0.18665776 0.22005008 0.15347963 0.23479749]
 [0.1945507  0.19024028 0.21068931 0.13510285 0.26941686]
 [0.25673819 0.09565449 0.29555234 0.05548859 0.29656639]
 [0.13902116 0.14460801 0.28026618 0.13155889 0.30454577]]"
71,"[[0.24253634 0.18840558 0.23242873 0.10070625 0.23592311]
 [0.32913417 0.14492246 0.17823107 0.07025336 0.27745894]
 [0.48046123 0.04207281 0.17481851 0.00202726 0.30062019]
 [0.34174838 0.13304253 0.19253728 0.12109774 0.21157407]
 [0.28245116 0.21179872 0.22108029 0.03825859 0.24641124]]"
72,"[[0.0239561  0.17469764 0.31643174 0.22873995 0.25617457]
 [0.01884284 0.10358603 0.42036567 0.22022241 0.23698304]
 [0.08912616 0.097294   0.32542241 0.23434486 0.25381257]
 [0.02811402 0.0649375  0.49247347 0.17858058 0.23589443]
 [0.01182536 0.16990972 0.33038089 0.1787461  0.30913793]]"
73,"[[0.25821886 0.19650655 0.27950437 0.17642757 0.08934265]
 [0.22001654 0.16404926 0.30883288 0.15956829 0.14753303]
 [0.25898723 0.17869625 0.35796785 0.11234445 0.09200422]
 [0.35885754 0.1575897  0.37934203 0.0836602  0.02055052]
 [0.23621599 0.14793271 0.42436026 0.12504919 0.06644186]]"
74,"[[0.20411355 0.22921352 0.0761997  0.26851823 0.221955  ]
 [0.12320574 0.3042837  0.07580508 0.31096982 0.18573566]
 [0.07883541 0.26340423 0.07386107 0.47954776 0.10435153]
 [0.17609903 0.22124318 0.03950888 0.36523125 0.19791767]
 [0.11340987 0.2531378  0.09329851 0.28920641 0.2509474 ]]"
75,"[[0.08575535 0.16340078 0.25562525 0.20047469 0.29474393]
 [0.02576658 0.04550021 0.26098439 0.23290393 0.43484489]
 [0.04711319 0.12877127 0.31349737 0.136236   0.37438218]
 [0.0327658  0.05262852 0.35238519 0.10111826 0.46110224]
 [0.11893006 0.15198232 0.23053057 0.17459467 0.32396238]]"
76,"[[0.24221086 0.1922484  0.21443227 0.34118855 0.00991991]
 [0.3049123  0.09908338 0.19240853 0.37443944 0.02915636]
 [0.25739082 0.1319679  0.18329393 0.39278618 0.03456117]
 [0.24973923 0.18362471 0.23681445 0.27991463 0.04990698]
 [0.20268454 0.14683487 0.14818058 0.35899251 0.14330749]]"
77,"[[0.26730852 0.38009023 0.20868288 0.1343963  0.00952207]
 [0.26187229 0.27988684 0.22949121 0.17901813 0.04973154]
 [0.32074481 0.3289333  0.14744354 0.14325573 0.05962262]
 [0.28414725 0.40861335 0.21923445 0.07562278 0.01238218]
 [0.23496533 0.46836823 0.17381918 0.11820511 0.00464214]]"
78,"[[0.02659349 0.02323376 0.40163157 0.36710666 0.18143452]
 [0.21292251 0.02185771 0.26041649 0.25265483 0.25214846]
 [0.13273926 0.0596605  0.33680895 0.25580379 0.2149875 ]
 [0.06791244 0.04832835 0.33284503 0.33043713 0.22047705]
 [0.16270868 0.00092618 0.44736859 0.21885264 0.17014391]]"
79,"[[0.06938512 0.35963221 0.20200268 0.16145251 0.20752749]
 [0.02910869 0.51790117 0.13333881 0.13051325 0.18913807]
 [0.05895254 0.4189776  0.16412015 0.07234805 0.28560166]
 [0.055616   0.2983449  0.14787093 0.20731719 0.29085097]
 [0.04970597 0.3719905  0.19429582 0.10200763 0.28200008]]"
80,"[[0.17190972 0.41243172 0.2623552  0.14142279 0.01188058]
 [0.19975964 0.33635942 0.26056304 0.17638622 0.02693168]
 [0.19118796 0.28127854 0.27527132 0.14367343 0.10858875]
 [0.16027189 0.3526297  0.2295801  0.138953   0.1185653 ]
 [0.14138891 0.41492029 0.29411994 0.12305877 0.0265121 ]]"
81,"[[0.33523263 0.15300549 0.20961632 0.01732354 0.28482202]
 [0.27424923 0.18330954 0.20655202 0.1148044  0.22108481]
 [0.42517569 0.06818367 0.12090853 0.04018532 0.3455468 ]
 [0.3551761  0.1319755  0.20048091 0.10965348 0.20271401]
 [0.28485499 0.16502791 0.22057401 0.07400018 0.25554291]]"
