,0
11,"[[0.74670161 1.         0.50893917 0.81078601 0.        ]
 [1.         0.55593586 0.         0.48177583 0.33444362]
 [1.         0.52871685 0.40570323 0.39390171 0.        ]
 [1.         0.96611311 0.84229285 0.         0.75358316]
 [1.         0.80307656 0.44505801 0.         0.1368402 ]]"
12,"[[1.         0.83801222 0.56357313 0.         0.40872296]
 [1.         0.44316206 0.57031958 0.16090182 0.        ]
 [1.         0.80280408 0.54548533 0.50303024 0.        ]
 [1.         0.99531802 0.         0.09030238 0.54431492]
 [1.         0.66173569 0.83028449 0.00321633 0.        ]]"
13,"[[1.         0.88082941 0.44181221 0.34307393 0.        ]
 [1.         0.65815027 0.26187233 0.05761009 0.        ]
 [1.         0.34934842 0.58771857 0.52061138 0.        ]
 [1.         0.49172918 0.36170491 0.         0.02147871]
 [1.         0.4165465  0.35268507 0.12472605 0.        ]]"
14,"[[0.72612083 1.         0.64520229 0.         0.40094919]
 [1.         0.960951   0.11405121 0.67386864 0.        ]
 [0.22312854 0.2227676  1.         0.         0.98096877]
 [1.         0.97498329 0.54088496 0.60133769 0.        ]
 [1.         0.7919634  0.59957337 0.16035656 0.        ]]"
15,"[[1.         0.34439023 0.2642964  0.         0.20395303]
 [1.         0.94629709 0.65540957 0.15833739 0.        ]
 [1.         0.74692436 0.0290891  0.         0.7343068 ]
 [1.         0.33438833 0.24521137 0.22148985 0.        ]
 [0.93574593 1.         0.45019568 0.30301621 0.        ]]"
16,"[[1.         0.94313826 0.70319682 0.35640378 0.        ]
 [0.8019244  0.41523938 1.         0.96228763 0.        ]
 [1.         0.5604859  0.55585785 0.         0.40374716]
 [1.         0.78890487 0.43732807 0.         0.04329202]
 [1.         0.26912232 0.25484928 0.         0.52818643]]"
17,"[[1.         0.69846113 0.20194121 0.15688792 0.        ]
 [1.         0.32922009 0.48714342 0.         0.46752893]
 [0.66940971 0.258465   0.         1.         0.23909242]
 [1.         0.81842504 0.02076804 0.59339697 0.        ]
 [1.         0.92943968 0.18005572 0.49725561 0.        ]]"
18,"[[1.         0.73336034 0.5360205  0.59162868 0.        ]
 [1.         0.81135408 0.         0.49209699 0.34196118]
 [0.89743304 0.5838562  1.         0.68512419 0.        ]
 [1.         0.74525467 0.45736837 0.62994147 0.        ]
 [0.48418514 0.41037305 1.         0.48394043 0.        ]]"
19,"[[1.         0.5733121  0.62115739 0.         0.2852387 ]
 [0.82265211 1.         0.47173955 0.         0.38713   ]
 [1.         0.54125971 0.51458126 0.04747227 0.        ]
 [0.47239011 1.         0.22265268 0.         0.32477021]
 [1.         0.72340458 0.63495945 0.         0.00871977]]"
20,"[[1.         0.91935733 0.82855363 0.7031556  0.        ]
 [1.         0.63314368 0.97825056 0.         0.47636126]
 [1.         0.64153095 0.27826514 0.61371825 0.        ]
 [0.92307143 1.         0.01670417 0.6142106  0.        ]
 [0.13360126 0.15178476 1.         0.52454284 0.        ]]"
21,"[[1.         0.67889981 0.11694724 0.08037811 0.        ]
 [0.73335345 1.         0.         0.88997211 0.20088301]
 [1.         0.50847394 0.21651497 0.09126733 0.        ]
 [1.         0.65000724 0.76788842 0.45996181 0.        ]
 [1.         0.3243993  0.36202622 0.18397986 0.        ]]"
22,"[[1.         0.98807332 0.         0.07518601 0.52909495]
 [1.         0.69875557 0.22947099 0.15299977 0.        ]
 [0.80713968 1.         0.50777356 0.09345808 0.        ]
 [1.         0.543859   0.         0.30288707 0.13119967]
 [1.         0.66292905 0.64324824 0.51735116 0.        ]]"
23,"[[0.88803877 0.16887609 1.         0.         0.25586982]
 [1.         0.88254323 0.30557488 0.         0.29132395]
 [0.67695281 1.         0.16592995 0.10788019 0.        ]
 [0.8573113  0.18169156 1.         0.02024042 0.        ]
 [1.         0.54486333 0.54399653 0.         0.5965113 ]]"
24,"[[1.         0.86030057 0.55984905 0.77191112 0.        ]
 [1.         0.37528863 0.22401045 0.13508996 0.        ]
 [1.         0.90598292 0.98361665 0.86756518 0.        ]
 [0.38740789 0.20812454 1.         0.45106608 0.        ]
 [1.         0.27154888 0.98218125 0.         0.68859176]]"
25,"[[1.         0.88426123 0.16325103 0.44816071 0.        ]
 [0.38237575 1.         0.07545302 0.84015063 0.        ]
 [1.         0.96815413 0.         0.19176244 0.04108816]
 [0.50469106 1.         0.3276241  0.2135511  0.        ]
 [0.73916893 1.         0.39327245 0.18081913 0.        ]]"
26,"[[1.         0.76356334 0.20872214 0.         0.06414711]
 [1.         0.00885355 0.76341251 0.59914631 0.        ]
 [0.26979018 1.         0.82084625 0.         0.07665518]
 [1.         0.99991886 0.8840126  0.34942078 0.        ]
 [1.         0.4727648  0.28371069 0.17429408 0.        ]]"
27,"[[0.63393885 0.51281857 0.57453056 1.         0.        ]
 [0.89967553 0.7524474  1.         0.         0.02177411]
 [1.         0.86645781 0.32423786 0.53804945 0.        ]
 [0.77496662 0.64073084 1.         0.27328938 0.        ]
 [1.         0.94485719 0.86114877 0.39959482 0.        ]]"
28,"[[0.95227821 0.381819   1.         0.72216629 0.        ]
 [1.         0.73204158 0.11310291 0.84314382 0.        ]
 [1.         0.88026895 0.22869098 0.39472201 0.        ]
 [0.48108316 1.         0.42124361 0.39881586 0.        ]
 [0.32727845 1.         0.09193503 0.         0.41398306]]"
29,"[[0.68447139 1.         0.42652517 0.35946567 0.        ]
 [1.         0.6148984  0.14495292 0.20975071 0.        ]
 [1.         0.33222112 0.43107438 0.32269213 0.        ]
 [0.         1.         0.78785734 0.54971186 0.01286425]
 [1.         0.77344417 0.63432219 0.36914004 0.        ]]"
30,"[[1.         0.11110204 0.31213586 0.93765387 0.        ]
 [1.         0.37761323 0.         0.06632457 0.37647671]
 [1.         0.37398496 0.72779674 0.         0.03164782]
 [1.         0.         0.25333821 0.67572145 0.163333  ]
 [1.         0.52855465 0.43585843 0.139744   0.        ]]"
31,"[[1.         0.60133027 0.30731442 0.48749338 0.        ]
 [1.         0.2646195  0.09289526 0.25654088 0.        ]
 [1.         0.93847541 0.77133331 0.52662096 0.        ]
 [0.42908183 1.         0.06979079 0.         0.41565733]
 [1.         0.74508454 0.62387808 0.24728388 0.        ]]"
32,"[[1.         0.99964083 0.64853283 0.         0.16645157]
 [1.         0.49015131 0.81027324 0.08486865 0.        ]
 [0.16490206 1.         0.11955253 0.06640481 0.        ]
 [1.         0.80836827 0.64057329 0.28331889 0.        ]
 [1.         0.91108249 0.25848596 0.3586117  0.        ]]"
33,"[[1.         0.98782665 0.48792244 0.         0.28783248]
 [1.         0.21471426 0.94796038 0.1065279  0.        ]
 [0.10513715 0.42311881 1.         0.         0.87932524]
 [0.36029078 0.9065292  1.         0.22061839 0.        ]
 [1.         0.64411743 0.6434208  0.15717545 0.        ]]"
34,"[[0.91193694 0.47323386 1.         0.         0.56238769]
 [1.         0.73143926 0.78892689 0.17491272 0.        ]
 [0.58886401 1.         0.51250278 0.         0.09224248]
 [1.         0.38934571 0.27332753 0.25146041 0.        ]
 [1.         0.68636884 0.43486759 0.03856997 0.        ]]"
35,"[[1.         0.17293978 0.15148539 0.         0.61282449]
 [1.         0.19224642 0.41021264 0.14253525 0.        ]
 [0.96769531 1.         0.8646692  0.85282145 0.        ]
 [0.30763968 0.74261119 1.         0.11468459 0.        ]
 [1.         0.26942758 0.         0.58637162 0.58188142]]"
36,"[[0.82969697 1.         0.65059113 0.35149797 0.        ]
 [0.86418408 0.54174722 1.         0.53915633 0.        ]
 [1.         0.81421964 0.34801345 0.         0.48843113]
 [1.         0.26798107 0.13362712 0.53327006 0.        ]
 [1.         0.84373551 0.60484342 0.49910346 0.        ]]"
37,"[[1.00000000e+00 7.21363244e-01 6.08377600e-01 5.10091030e-01
  0.00000000e+00]
 [1.00000000e+00 3.71094363e-01 6.91320446e-01 3.05712178e-01
  0.00000000e+00]
 [1.00000000e+00 9.46970316e-01 8.43322319e-01 0.00000000e+00
  1.98152947e-01]
 [3.06269527e-01 4.40806904e-01 1.00000000e+00 7.11942470e-01
  0.00000000e+00]
 [1.00000000e+00 3.36434114e-02 3.83148003e-01 0.00000000e+00
  2.24287363e-04]]"
38,"[[0.33267174 1.         0.95831698 0.         0.16419334]
 [0.15899751 1.         0.91550854 0.         0.08127082]
 [0.71534353 1.         0.7387913  0.29765016 0.        ]
 [1.         0.85495043 0.7966782  0.62633184 0.        ]
 [1.         0.81528443 0.         0.02778452 0.58066313]]"
39,"[[0.         0.63698325 1.         0.26029288 0.02714185]
 [0.9099236  0.90312471 0.         1.         0.20716912]
 [1.         0.92418188 0.14463687 0.11673993 0.        ]
 [1.         0.97922883 0.68268306 0.86383059 0.        ]
 [0.60397415 0.47160616 0.74762461 0.         1.        ]]"
40,"[[1.         0.2299377  0.92352107 0.11010858 0.        ]
 [0.91929278 1.         0.63754071 0.43591813 0.        ]
 [1.         0.54560741 0.02843043 0.48162297 0.        ]
 [0.97150715 1.         0.49240217 0.44840418 0.        ]
 [1.         0.74983158 0.52038293 0.5436631  0.        ]]"
41,"[[0.79654851 0.26675764 1.         0.90571587 0.        ]
 [1.         0.85943602 0.64093944 0.59955726 0.        ]
 [1.         0.71169885 0.26071588 0.         0.16004676]
 [1.         0.75063685 0.62119892 0.65263065 0.        ]
 [0.52602694 1.         0.86562832 0.03485178 0.        ]]"
42,"[[1.         0.70393046 0.86415352 0.43680732 0.        ]
 [1.         0.50581218 0.86653243 0.57994761 0.        ]
 [1.         0.96468282 0.88295514 0.48227425 0.        ]
 [1.         0.42743661 0.21787748 0.08235062 0.        ]
 [1.         0.23815542 0.         0.97574999 0.07436259]]"
43,"[[0.96736395 0.53300127 1.         0.48630504 0.        ]
 [1.         0.87895895 0.62769669 0.56190977 0.        ]
 [0.23719465 1.         0.22254531 0.         0.10983482]
 [1.         0.91810498 0.27466729 0.74922112 0.        ]
 [1.         0.04153552 0.50291411 0.         0.28293085]]"
44,"[[0.24141531 0.96677888 1.         0.82835105 0.        ]
 [1.         0.60518934 0.66701799 0.26303155 0.        ]
 [1.         0.98621653 0.3289038  0.         0.40485752]
 [1.         0.68177726 0.84870395 0.07047844 0.        ]
 [1.         0.71460745 0.         0.58288231 0.13167895]]"
45,"[[0.32308471 0.69371392 1.         0.         0.06328917]
 [0.4721612  1.         0.5140834  0.37513396 0.        ]
 [0.88871949 0.64218369 1.         0.48425675 0.        ]
 [1.         0.38573203 0.36686484 0.         0.12668378]
 [1.         0.09270492 0.05202998 0.06524537 0.        ]]"
46,"[[1.         0.85101973 0.80640112 0.42336698 0.        ]
 [1.         0.35057548 0.58415027 0.46922496 0.        ]
 [1.         0.63507978 0.54139316 0.00503772 0.        ]
 [0.47233048 0.33296871 0.86240414 0.         1.        ]
 [0.         1.         0.97492622 0.89314449 0.36006219]]"
47,"[[0.79574267 0.         0.65822891 1.         0.7386493 ]
 [1.         0.59875761 0.74716546 0.23961562 0.        ]
 [1.         0.4182762  0.10845673 0.         0.10573086]
 [0.41292552 0.32987728 0.90938301 1.         0.        ]
 [1.         0.64581406 0.19503729 0.         0.10101184]]"
48,"[[1.         0.39416603 0.31681946 0.19720854 0.        ]
 [0.741485   1.         0.24981357 0.06021191 0.        ]
 [1.         0.81289473 0.69465859 0.65362517 0.        ]
 [1.         0.39456251 0.69777542 0.36625103 0.        ]
 [1.         0.3344706  0.63436928 0.11985575 0.        ]]"
49,"[[1.         0.40427179 0.83121569 0.         0.05749222]
 [1.         0.42783201 0.91383271 0.87185418 0.        ]
 [0.70034095 1.         0.66213874 0.10284645 0.        ]
 [1.         0.68798585 0.64738893 0.57203488 0.        ]
 [1.         0.70938191 0.01091082 0.33749707 0.        ]]"
50,"[[1.         0.95274081 0.85650239 0.         0.36997435]
 [1.         0.85492104 0.10897369 0.26756289 0.        ]
 [1.         0.26604835 0.40948121 0.68432903 0.        ]
 [0.91761139 0.46273832 1.         0.18195428 0.        ]
 [1.         0.46039726 0.37761302 0.32389055 0.        ]]"
51,"[[0.72853608 1.         0.46083377 0.55109275 0.        ]
 [1.         0.39415094 0.37228589 0.07521628 0.        ]
 [1.         0.4090832  0.72468549 0.18783866 0.        ]
 [1.         0.85825516 0.24668283 0.         0.05542142]
 [1.         0.80049511 0.08749825 0.09190901 0.        ]]"
52,"[[0.25381129 1.         0.07960858 0.00653736 0.        ]
 [1.         0.95927046 0.47108784 0.26079934 0.        ]
 [0.44506057 0.62350772 0.         1.         0.66112764]
 [1.         0.59866346 0.44354517 0.1870142  0.        ]
 [0.17312108 1.         0.69026225 0.0533669  0.        ]]"
53,"[[0.4532499  1.         0.51495846 0.05881493 0.        ]
 [0.86791366 1.         0.86288204 0.         0.05526447]
 [0.         1.         0.40745017 0.69133943 0.09299835]
 [1.         0.87355406 0.87610843 0.         0.00917165]
 [0.61300575 1.         0.39860633 0.31634132 0.        ]]"
54,"[[1.         0.04198543 0.63189925 0.09093834 0.        ]
 [1.         0.26995476 0.00711618 0.61411878 0.        ]
 [1.         0.71115926 0.55737603 0.29336188 0.        ]
 [1.         0.27626587 0.44065249 0.33105719 0.        ]
 [0.67946357 1.         0.83030549 0.09221671 0.        ]]"
55,"[[1.         0.         0.90978063 0.28502181 0.0939694 ]
 [0.81788975 1.         0.         0.74194659 0.69532806]
 [0.86563213 1.         0.         0.32314645 0.04897679]
 [0.39381222 1.         0.3403789  0.26328309 0.        ]
 [1.         0.88077059 0.         0.5230163  0.43991915]]"
56,"[[1.         0.20543696 0.98461774 0.05935712 0.        ]
 [1.         0.76641674 0.14535106 0.28863206 0.        ]
 [0.47203412 0.43913883 1.         0.02882106 0.        ]
 [0.39521891 0.51000394 1.         0.3764104  0.        ]
 [0.57992049 0.45160608 1.         0.         0.12929382]]"
57,"[[0.34119648 0.02961096 1.         0.13390762 0.        ]
 [0.97947761 0.37822352 1.         0.         0.2813719 ]
 [1.         0.78412171 0.4537015  0.         0.39120447]
 [0.90126566 1.         0.46488025 0.409891   0.        ]
 [1.         0.64628763 0.42802467 0.10875177 0.        ]]"
58,"[[1.         0.27227187 0.88820737 0.53651997 0.        ]
 [1.         0.85302737 0.81815654 0.53049685 0.        ]
 [1.         0.58800677 0.36500804 0.538407   0.        ]
 [0.30442112 0.91158555 1.         0.         0.53046258]
 [1.         0.94160148 0.16007057 0.24950707 0.        ]]"
59,"[[1.         0.9622894  0.29900439 0.16967471 0.        ]
 [1.         0.63544211 0.37651493 0.25497757 0.        ]
 [0.97561146 1.         0.33913371 0.1569678  0.        ]
 [0.89919289 0.80379537 1.         0.1340938  0.        ]
 [1.         0.         0.97722279 0.27949364 0.89803988]]"
60,"[[1.         0.88820792 0.72470231 0.33215167 0.        ]
 [0.61326344 0.19591259 1.         0.07744665 0.        ]
 [1.         0.08479522 0.86240545 0.6149219  0.        ]
 [1.         0.9906175  0.         0.96613303 0.68026165]
 [1.         0.82646458 0.21330884 0.52610989 0.        ]]"
61,"[[1.         0.95500539 0.92978062 0.30805587 0.        ]
 [0.74814524 0.0270782  0.07431591 1.         0.        ]
 [1.         0.75691079 0.         0.26103845 0.807454  ]
 [1.         0.88275478 0.04733338 0.65023192 0.        ]
 [1.         0.86481006 0.70274042 0.         0.60771944]]"
62,"[[1.         0.54403325 0.61077562 0.16820442 0.        ]
 [0.12928402 0.86410149 1.         0.37829039 0.        ]
 [0.27791243 1.         0.17240781 0.60086361 0.        ]
 [1.         0.63775702 0.58157919 0.84358807 0.        ]
 [0.86257204 1.         0.56771735 0.20811402 0.        ]]"
63,"[[0.67703507 1.         0.0263261  0.         0.57315234]
 [1.         0.15974158 0.87308076 0.         0.01691125]
 [1.         0.61788168 0.25985589 0.         0.97954449]
 [1.         0.98732087 0.51249029 0.60504844 0.        ]
 [0.80157769 1.         0.69703731 0.         0.11033109]]"
64,"[[0.38950878 0.30351201 0.1782223  1.         0.        ]
 [1.         0.98870336 0.08314567 0.68779031 0.        ]
 [0.36853225 1.         0.67990859 0.07862033 0.        ]
 [1.         0.83370042 0.43224237 0.51601243 0.        ]
 [1.         0.31636895 0.69873028 0.02388356 0.        ]]"
65,"[[0.60337965 1.         0.34764694 0.25432192 0.        ]
 [1.         0.91922245 0.15016917 0.9935813  0.        ]
 [1.         0.70489395 0.62818752 0.02013044 0.        ]
 [1.         0.690897   0.60209752 0.95742745 0.        ]
 [1.         0.7394081  0.68056981 0.73624263 0.        ]]"
66,"[[0.83967529 0.         1.         0.50729867 0.0779417 ]
 [1.         0.76676937 0.90217069 0.         0.92689895]
 [0.37145622 1.         0.81285398 0.22157608 0.        ]
 [1.         0.41792149 0.32543322 0.25028974 0.        ]
 [1.         0.30246988 0.24560209 0.2981138  0.        ]]"
67,"[[1.         0.97950646 0.21630626 0.         0.67429484]
 [1.         0.96810097 0.72904715 0.         0.97501156]
 [0.81714888 1.         0.81811214 0.65443865 0.        ]
 [0.88974345 0.06499041 1.         0.17200348 0.        ]
 [1.         0.89078492 0.87565669 0.12119316 0.        ]]"
68,"[[0.95054184 1.         0.01398946 0.87352267 0.        ]
 [1.         0.60273587 0.7661005  0.39947764 0.        ]
 [0.85580553 1.         0.66465171 0.32228112 0.        ]
 [1.         0.92217737 0.46126715 0.60312784 0.        ]
 [1.         0.66179471 0.52133535 0.14864632 0.        ]]"
69,"[[1.         0.63144163 0.662233   0.21067127 0.        ]
 [0.32895946 1.         0.95082234 0.16372225 0.        ]
 [0.73032044 1.         0.91529368 0.72177327 0.        ]
 [1.         0.97648927 0.63463752 0.32007618 0.        ]
 [1.         0.64324394 0.23558752 0.         0.01126243]]"
70,"[[1.         0.67026315 0.77297067 0.54697635 0.        ]
 [0.90485641 1.         0.56891099 0.28826632 0.        ]
 [1.         0.50950971 0.48489576 0.         0.04304878]
 [1.         0.87296564 0.6342543  0.31219027 0.        ]
 [1.         0.91804336 0.84076458 0.30908883 0.        ]]"
71,"[[1.         0.86433155 0.73943948 0.26788255 0.        ]
 [1.         0.99213817 0.6619397  0.16753637 0.        ]
 [1.         0.83835336 0.82325427 0.58563388 0.        ]
 [1.         0.63604748 0.5609327  0.36207694 0.        ]
 [0.31544295 1.         0.29206149 0.         0.03032991]]"
72,"[[1.         0.74961167 0.         0.32994442 0.62660945]
 [1.         0.         0.91691751 0.57217813 0.50111038]
 [0.77378142 0.60440224 1.         0.         0.56115284]
 [0.59035706 0.71260293 1.         0.47670977 0.        ]
 [1.         0.36435838 0.8960446  0.58001408 0.        ]]"
73,"[[1.         0.82843798 0.         0.49890452 0.34376563]
 [1.         0.88797539 0.78406134 0.         0.58848343]
 [1.         0.5707906  0.         0.66609895 0.36855623]
 [0.49579702 1.         0.40687199 0.         0.04656744]
 [1.         0.94222736 0.92999292 0.80656237 0.        ]]"
74,"[[1.         0.24294548 0.68758236 0.18149584 0.        ]
 [0.97695756 1.         0.24243694 0.19507188 0.        ]
 [1.         0.92054952 0.06061589 0.62763791 0.        ]
 [1.         0.54213687 0.70803709 0.027529   0.        ]
 [0.96739897 1.         0.69711222 0.         0.61008167]]"
75,"[[1.         0.         0.0730782  0.92504119 0.26238639]
 [1.         0.85528669 0.26579578 0.         0.22884477]
 [1.         0.9603423  0.20189212 0.56874241 0.        ]
 [1.         0.6645519  0.52370603 0.42272553 0.        ]
 [1.         0.22738826 0.24002811 0.15963564 0.        ]]"
76,"[[1.         0.21544145 0.89008682 0.         0.29837074]
 [1.         0.26256112 0.54987632 0.05657728 0.        ]
 [1.         0.44198647 0.09634965 0.0699817  0.        ]
 [0.88710695 1.         0.1911702  0.46068248 0.        ]
 [1.         0.71025473 0.63590899 0.         0.58514369]]"
77,"[[0.90746392 1.         0.81354495 0.01837355 0.        ]
 [1.         0.78541725 0.68598176 0.         0.20682835]
 [0.44047423 0.42335423 1.         0.         0.25481533]
 [1.         0.62846081 0.85565099 0.         0.25909269]
 [1.         0.37650617 0.1678835  0.         0.04972418]]"
78,"[[0.67752158 0.76741332 1.         0.58282552 0.        ]
 [1.         0.47132609 0.66175623 0.38177194 0.        ]
 [0.51347483 0.45464461 1.         0.         0.03902415]
 [1.         0.73171969 0.71534606 0.         0.12387169]
 [1.         0.81511965 0.72618969 0.57772851 0.        ]]"
79,"[[1.         0.         0.59454996 0.90099609 0.00493335]
 [1.         0.29781168 0.48939937 0.         0.02476648]
 [0.7186195  1.         0.36888074 0.         0.0083683 ]
 [1.         0.8645274  0.5055304  0.15371603 0.        ]
 [1.         0.99563272 0.         0.28563287 0.271391  ]]"
80,"[[1.00000000e+00 8.14644301e-01 3.83569904e-01 2.03184161e-01
  0.00000000e+00]
 [3.31728719e-01 1.00000000e+00 2.79878197e-01 2.17555393e-01
  0.00000000e+00]
 [1.00000000e+00 6.82064612e-01 3.00519522e-01 0.00000000e+00
  2.81788905e-02]
 [1.00000000e+00 8.99781598e-01 6.61970371e-01 4.91535912e-04
  0.00000000e+00]
 [1.00000000e+00 6.96524016e-01 5.60900201e-01 5.11873233e-01
  0.00000000e+00]]"
81,"[[0.98759875 0.19142721 0.12485407 1.         0.        ]
 [1.         0.82243375 0.99341188 0.         0.23733516]
 [1.         0.65711186 0.42269839 0.39331669 0.        ]
 [1.         0.         0.43584457 0.11557191 0.79052079]
 [0.36981714 0.42258408 0.03453843 0.         1.        ]]"
82,"[[1.         0.30920552 0.         0.91965591 0.60500275]
 [0.31535202 0.12425211 1.         0.07429178 0.        ]
 [1.         0.85543687 0.80692322 0.09959709 0.        ]
 [1.         0.97416705 0.20045263 0.         0.44740452]
 [1.         0.8999669  0.         0.07144345 0.75890671]]"
83,"[[1.         0.61897421 0.95693367 0.15397544 0.        ]
 [1.         0.44346947 0.41107033 0.         0.39257435]
 [1.         0.7675357  0.07655321 0.20725305 0.        ]
 [1.         0.         0.55385041 0.34189982 0.14636293]
 [1.         0.96657542 0.28426198 0.         0.16400883]]"
84,"[[1.         0.         0.28034472 0.35910632 0.2191882 ]
 [1.         0.59014015 0.3982127  0.4506109  0.        ]
 [1.         0.97302893 0.26808032 0.20815792 0.        ]
 [1.         0.8445495  0.62875468 0.59657256 0.        ]
 [0.93296356 1.         0.50921895 0.         0.31896876]]"
85,"[[0.92863664 0.91668553 1.         0.50816646 0.        ]
 [1.         0.73372875 0.57896496 0.40376701 0.        ]
 [1.         0.8518035  0.87008283 0.31222339 0.        ]
 [1.         0.11370146 0.67033456 0.         0.66684039]
 [0.62386607 1.         0.44904064 0.49380509 0.        ]]"
86,"[[1.         0.83912012 0.58872478 0.60745187 0.        ]
 [1.         0.62316821 0.34296809 0.12510886 0.        ]
 [0.46418494 0.14227239 1.         0.         0.0920021 ]
 [0.87373159 0.46521383 1.         0.41088568 0.        ]
 [0.41826019 1.         0.6593281  0.         0.1486013 ]]"
87,"[[1.         0.5666242  0.66530376 0.17848616 0.        ]
 [1.         0.88912772 0.40682662 0.         0.29985169]
 [1.         0.95594704 0.7871829  0.70590232 0.        ]
 [0.53254296 1.         0.23150573 0.90340368 0.        ]
 [1.         0.48467443 0.         0.70285618 0.23308199]]"
88,"[[1.         0.93491316 0.5617927  0.12766082 0.        ]
 [1.         0.68606192 0.38724151 0.35370243 0.        ]
 [1.         0.41322186 0.36598426 0.1155873  0.        ]
 [1.         0.89912011 0.         0.73872111 0.51013626]
 [0.97459757 1.         0.59125018 0.26875573 0.        ]]"
89,"[[1.         0.99310874 0.         0.94653131 0.91609955]
 [0.33688092 0.46716237 1.         0.78829869 0.        ]
 [1.         0.8401634  0.         0.89391683 0.83536928]
 [1.         0.66744482 0.88029212 0.03360076 0.        ]
 [1.         0.42830629 0.         0.20999069 0.09618935]]"
90,"[[1.         0.53604822 0.         0.34850807 0.26426403]
 [1.         0.97811853 0.1777694  0.52464424 0.        ]
 [1.         0.71037467 0.31777917 0.         0.18405125]
 [0.23405171 0.46827952 1.         0.03578829 0.        ]
 [0.45063546 1.         0.         0.77281348 0.31186089]]"
91,"[[0.72640786 1.         0.3248798  0.         0.06931513]
 [1.         0.92940882 0.75764964 0.57015992 0.        ]
 [0.20274449 0.84005483 1.         0.27822949 0.        ]
 [1.         0.47654584 0.41283284 0.26277623 0.        ]
 [1.         0.98544807 0.84250763 0.         0.22412088]]"
92,"[[1.         0.59136771 0.93862722 0.32401435 0.        ]
 [0.38366191 1.         0.04179942 0.83482241 0.        ]
 [0.71234893 0.58097065 1.         0.         0.34377012]
 [1.         0.90806577 0.53573163 0.16206255 0.        ]
 [1.         0.69835203 0.98041201 0.         0.41345688]]"
93,"[[0.6898482  0.98298508 1.         0.         0.16973003]
 [1.         0.70337798 0.7033448  0.         0.64025144]
 [0.95046884 0.92043333 0.54524309 1.         0.        ]
 [1.         0.         0.69523072 0.15890672 0.53730006]
 [1.         0.00544003 0.2285306  0.83663052 0.        ]]"
94,"[[1.         0.28504371 0.41546869 0.58396165 0.        ]
 [0.86711754 0.61190069 1.         0.15140947 0.        ]
 [1.         0.44877737 0.96410474 0.50886683 0.        ]
 [0.92771632 1.         0.38661575 0.49369941 0.        ]
 [1.         0.72811835 0.1922702  0.08937417 0.        ]]"
