,0
16,"[[1.         0.8262501  0.1972092  0.14104601 0.        ]
 [1.         0.34437419 0.30962084 0.30614321 0.        ]
 [1.         0.3942254  0.16437524 0.14802344 0.        ]
 [1.         0.78958296 0.16659716 0.1499574  0.        ]
 [1.         0.70718231 0.41485893 0.30142361 0.        ]]"
17,"[[1.         0.64885845 0.26142586 0.06708715 0.        ]
 [1.         0.99611902 0.53510505 0.47013698 0.        ]
 [1.         0.83511969 0.72774944 0.04360114 0.        ]
 [1.         0.91654883 0.58003663 0.56405565 0.        ]
 [1.         0.62963065 0.46009845 0.05451178 0.        ]]"
18,"[[1.         0.39043106 0.37712108 0.14020488 0.        ]
 [1.         0.76710029 0.54610487 0.3626629  0.        ]
 [1.         0.75798194 0.17317861 0.16730911 0.        ]
 [1.         0.5352883  0.37021351 0.08732315 0.        ]
 [1.         0.79608578 0.69666    0.07192154 0.        ]]"
19,"[[1.         0.66222582 0.65130375 0.60077136 0.        ]
 [1.         0.81545339 0.75551584 0.63781353 0.        ]
 [1.         0.76674413 0.4416258  0.0953761  0.        ]
 [1.         0.43336753 0.09033609 0.01082478 0.        ]
 [1.         0.30185466 0.28817312 0.12541969 0.        ]]"
20,"[[1.         0.96593661 0.85511052 0.82240289 0.        ]
 [1.         0.57115687 0.50709319 0.16387588 0.        ]
 [1.         0.7763598  0.25249561 0.55807444 0.        ]
 [1.         0.97661573 0.8933818  0.51338205 0.        ]
 [1.         0.67208451 0.37668406 0.02295671 0.        ]]"
21,"[[1.         0.62119661 0.17888037 0.09488283 0.        ]
 [1.         0.93170153 0.72567134 0.15621744 0.        ]
 [1.         0.72148264 0.52107843 0.29697434 0.        ]
 [1.         0.87515483 0.34622381 0.19552487 0.        ]
 [1.         0.33082256 0.04594679 0.03820013 0.        ]]"
22,"[[1.         0.67765042 0.6035788  0.36755243 0.        ]
 [1.         0.83122542 0.43569786 0.08263427 0.        ]
 [1.         0.74384638 0.47661178 0.32015843 0.        ]
 [1.         0.51949145 0.20979589 0.09390384 0.        ]
 [1.         0.64454496 0.51248531 0.4590536  0.        ]]"
23,"[[1.         0.4893121  0.47855967 0.03135388 0.        ]
 [1.         0.89038559 0.55311549 0.393839   0.        ]
 [1.         0.92014457 0.75917594 0.02430611 0.        ]
 [1.         0.94284721 0.45682382 0.33115593 0.        ]
 [1.         0.71387982 0.30204934 0.04498562 0.        ]]"
24,"[[1.         0.74365039 0.70711759 0.53471685 0.        ]
 [1.         0.954912   0.86116686 0.43608428 0.        ]
 [1.         0.87840071 0.43183631 0.39612687 0.        ]
 [1.         0.91713303 0.61212015 0.52888549 0.        ]
 [1.         0.76512876 0.20470961 0.12617327 0.        ]]"
25,"[[1.         0.96900746 0.94392868 0.88436509 0.        ]
 [1.         0.98918132 0.16359023 0.07701759 0.        ]
 [1.         0.35213302 0.34704137 0.08356243 0.        ]
 [1.         0.87659486 0.44726979 0.41630105 0.        ]
 [1.         0.87092847 0.30058938 0.27588484 0.        ]]"
26,"[[1.         0.95175415 0.72653268 0.61259948 0.        ]
 [1.         0.78738378 0.38780153 0.35310626 0.        ]
 [1.         0.58853849 0.49187001 0.3109237  0.        ]
 [1.         0.68643093 0.11484143 0.00896814 0.        ]
 [1.         0.25835692 0.0774084  0.01203781 0.        ]]"
27,"[[1.         0.79976404 0.46909077 0.02524941 0.        ]
 [1.         0.67696485 0.38810714 0.1385827  0.        ]
 [1.         0.86050299 0.59409515 0.18711586 0.        ]
 [1.         0.95734685 0.24336285 0.20694421 0.        ]
 [1.         0.49052331 0.22427198 0.20996393 0.        ]]"
28,"[[1.         0.98098375 0.78458657 0.62223756 0.        ]
 [1.         0.73279888 0.357745   0.00326261 0.        ]
 [1.         0.37573139 0.3612933  0.3522268  0.        ]
 [1.         0.63259464 0.097786   0.07013981 0.        ]
 [1.         0.48096059 0.16181933 0.05929429 0.        ]]"
29,"[[1.         0.80052561 0.76893638 0.30664067 0.        ]
 [1.         0.87932837 0.83828639 0.47794737 0.        ]
 [1.         0.79824007 0.60446381 0.56816303 0.        ]
 [1.         0.92554419 0.51766886 0.39134198 0.        ]
 [1.         0.65867961 0.46872525 0.07837945 0.        ]]"
30,"[[1.         0.98142014 0.63391476 0.63384482 0.        ]
 [1.         0.751421   0.57699163 0.24234097 0.        ]
 [0.96403582 1.         0.93251385 0.67406962 0.        ]
 [1.         0.86581664 0.67362019 0.63208928 0.        ]
 [1.         0.560541   0.53555386 0.19161435 0.        ]]"
31,"[[1.         0.95939486 0.72711808 0.64077767 0.        ]
 [1.         0.97504476 0.18946441 0.00455043 0.        ]
 [1.         0.31795415 0.08070214 0.05071588 0.        ]
 [1.         0.95093702 0.70975641 0.12340636 0.        ]
 [1.         0.96541043 0.62095495 0.07885111 0.        ]]"
32,"[[1.00000000e+00 7.51543680e-01 5.26332670e-01 4.97408276e-01
  0.00000000e+00]
 [1.00000000e+00 4.48027631e-01 3.44775456e-01 2.29159444e-03
  0.00000000e+00]
 [1.00000000e+00 9.14710172e-01 7.12805129e-01 6.82595390e-04
  0.00000000e+00]
 [1.00000000e+00 8.71061301e-01 3.55733276e-01 3.29457007e-01
  0.00000000e+00]
 [1.00000000e+00 6.86519777e-01 5.84932211e-01 1.71895538e-01
  0.00000000e+00]]"
33,"[[1.         0.87665074 0.5740452  0.53766236 0.        ]
 [1.         0.79885953 0.79323935 0.55338533 0.        ]
 [1.         0.778935   0.30453649 0.03272266 0.        ]
 [1.         0.99085521 0.61234793 0.03805893 0.        ]
 [1.         0.92624065 0.83492526 0.362656   0.        ]]"
34,"[[1.         0.99218241 0.67092755 0.18246956 0.        ]
 [1.         0.89893448 0.53811137 0.17661233 0.        ]
 [1.         0.95581531 0.79571854 0.71078972 0.        ]
 [1.         0.77529217 0.24927194 0.08541554 0.        ]
 [1.         0.86488667 0.65241874 0.39259156 0.        ]]"
35,"[[1.         0.94811894 0.91708605 0.68438155 0.        ]
 [1.         0.67617217 0.58008727 0.05418475 0.        ]
 [1.         0.77436947 0.52580995 0.33183069 0.        ]
 [1.         0.92893613 0.82020254 0.77889298 0.        ]
 [1.         0.83150041 0.4735646  0.03932967 0.        ]]"
36,"[[1.         0.68976157 0.68320944 0.49436997 0.        ]
 [1.         0.84606717 0.70457331 0.29706163 0.        ]
 [1.         0.93827856 0.68392296 0.11629937 0.        ]
 [1.         0.39424965 0.23698244 0.05040965 0.        ]
 [1.         0.93719998 0.43522025 0.35631304 0.        ]]"
37,"[[1.         0.49042112 0.34740247 0.05930964 0.        ]
 [1.         0.91407598 0.79817757 0.47937682 0.        ]
 [1.         0.99460676 0.322391   0.         0.02360408]
 [1.         0.78247781 0.66166845 0.56990266 0.        ]
 [1.         0.8996524  0.03830696 0.01759999 0.        ]]"
38,"[[1.         0.97267169 0.60639069 0.21957702 0.        ]
 [1.         0.86427988 0.8263845  0.39346115 0.        ]
 [1.         0.56532971 0.06294921 0.02856742 0.        ]
 [1.         0.87889175 0.61387796 0.22085032 0.        ]
 [1.         0.58806683 0.44833406 0.31895992 0.        ]]"
39,"[[1.         0.95756932 0.40449965 0.02735803 0.        ]
 [1.         0.94159313 0.93426812 0.5682312  0.        ]
 [1.         0.66081406 0.46616489 0.16078562 0.        ]
 [1.         0.87516213 0.85246928 0.18036549 0.        ]
 [1.         0.28038581 0.26505155 0.23562306 0.        ]]"
40,"[[1.         0.77619133 0.52050951 0.40002578 0.        ]
 [1.         0.71475758 0.37032583 0.06623167 0.        ]
 [1.         0.98953296 0.48579211 0.3515848  0.        ]
 [1.         0.80424267 0.74556676 0.70947496 0.        ]
 [1.         0.92751258 0.48545164 0.23644701 0.        ]]"
41,"[[1.         0.76703519 0.4931082  0.38263092 0.        ]
 [1.         0.79940085 0.79083382 0.55069976 0.        ]
 [1.         0.87165595 0.33312981 0.29282906 0.        ]
 [1.         0.86299671 0.45263298 0.41750075 0.        ]
 [1.         0.90251186 0.71409035 0.66832081 0.        ]]"
42,"[[1.         0.89858606 0.75992173 0.8705052  0.        ]
 [1.         0.77921289 0.63972829 0.09000738 0.        ]
 [1.         0.85269406 0.42965785 0.38691592 0.        ]
 [1.         0.7790601  0.52989692 0.41766055 0.        ]
 [1.         0.91449341 0.20445082 0.16852744 0.        ]]"
43,"[[1.         0.9990264  0.61333731 0.12604922 0.        ]
 [1.         0.80587318 0.69345765 0.23922061 0.        ]
 [1.         0.94378747 0.25763193 0.16312908 0.        ]
 [1.         0.9933808  0.41786344 0.12354907 0.        ]
 [1.         0.77054271 0.65596676 0.03985681 0.        ]]"
44,"[[1.         0.90068735 0.81371961 0.43086015 0.        ]
 [1.         0.97147222 0.79531448 0.51144322 0.        ]
 [1.         0.94632896 0.87752354 0.54644101 0.        ]
 [1.         0.49422227 0.11622577 0.11531386 0.        ]
 [1.         0.66373364 0.46963844 0.14956468 0.        ]]"
45,"[[1.         0.95176704 0.4892538  0.26713322 0.        ]
 [1.         0.27028986 0.22628348 0.21794238 0.        ]
 [1.         0.80478946 0.23234325 0.00120639 0.        ]
 [1.         0.78370109 0.52276242 0.07610293 0.        ]
 [1.         0.95105038 0.3535805  0.07178394 0.        ]]"
46,"[[1.         0.64217639 0.34727795 0.18610594 0.        ]
 [1.         0.9344241  0.84505478 0.57258509 0.        ]
 [1.         0.94225662 0.5506673  0.01418176 0.        ]
 [1.         0.9651634  0.45765129 0.33908736 0.        ]
 [1.         0.87711595 0.7773667  0.56273452 0.        ]]"
47,"[[1.         0.97104284 0.28475755 0.01588023 0.        ]
 [1.         0.89867457 0.49142826 0.42932089 0.        ]
 [1.         0.84773201 0.71688677 0.62104602 0.        ]
 [1.         0.777122   0.57933769 0.43302779 0.        ]
 [1.         0.90056871 0.56850784 0.2393718  0.        ]]"
48,"[[1.         0.87763118 0.69501021 0.20415585 0.        ]
 [1.         0.85565387 0.64211677 0.0393162  0.        ]
 [1.         0.77354564 0.58649946 0.58035145 0.        ]
 [1.         0.95173748 0.63123411 0.05798122 0.        ]
 [1.         0.53771699 0.43330119 0.00253573 0.        ]]"
49,"[[1.         0.86124922 0.67770503 0.04149865 0.        ]
 [1.         0.93743759 0.57688524 0.39023982 0.        ]
 [1.         0.50717668 0.40034551 0.11863005 0.        ]
 [1.         0.95542009 0.58053374 0.30101019 0.        ]
 [1.         0.86098178 0.14566695 0.03916878 0.        ]]"
50,"[[1.         0.82117131 0.74886361 0.44792829 0.        ]
 [1.         0.66701332 0.63527955 0.56535705 0.        ]
 [1.         0.98349152 0.83776683 0.44785603 0.        ]
 [1.         0.97225907 0.37738752 0.20953443 0.        ]
 [1.         0.65392427 0.32194007 0.03935029 0.        ]]"
51,"[[1.         0.97190887 0.47907752 0.17199233 0.        ]
 [1.         0.96494351 0.19020937 0.05050753 0.        ]
 [1.         0.46614583 0.25654383 0.07619966 0.        ]
 [1.         0.59499231 0.38827135 0.3028712  0.        ]
 [1.         0.78170202 0.4740561  0.42956727 0.        ]]"
52,"[[1.         0.7284346  0.50666235 0.13126496 0.        ]
 [1.         0.79646397 0.79591762 0.46363515 0.        ]
 [1.         0.59782016 0.42885878 0.0228348  0.        ]
 [1.         0.94239934 0.50626513 0.05980719 0.        ]
 [1.         0.82264218 0.72179778 0.41876393 0.        ]]"
53,"[[1.         0.72514845 0.51204471 0.44781701 0.        ]
 [1.         0.61416722 0.47742281 0.1848981  0.        ]
 [1.         0.89436623 0.70550835 0.41664054 0.        ]
 [0.54113992 1.         0.15773288 0.00890816 0.        ]
 [1.         0.5439618  0.39843994 0.10315459 0.        ]]"
54,"[[1.         0.96044719 0.68756288 0.47285183 0.        ]
 [1.         0.81628205 0.44893466 0.11177952 0.        ]
 [1.         0.81946983 0.6847209  0.02064374 0.        ]
 [1.         0.9357303  0.86365163 0.42643691 0.        ]
 [1.         0.40172035 0.26420921 0.01683603 0.        ]]"
55,"[[1.         0.95068878 0.24884777 0.11665233 0.        ]
 [1.         0.64453849 0.61408306 0.41105586 0.        ]
 [1.         0.79807812 0.46962387 0.35648611 0.        ]
 [1.         0.87947586 0.54179355 0.1630743  0.        ]
 [1.         0.67565851 0.20437739 0.11055486 0.        ]]"
56,"[[1.         0.96865101 0.60905666 0.22509036 0.        ]
 [1.         0.62593864 0.14160727 0.07424661 0.        ]
 [1.         0.88980177 0.63437516 0.36032474 0.        ]
 [0.55447552 1.         0.32707601 0.26222111 0.        ]
 [1.         0.78245982 0.78026416 0.05035067 0.        ]]"
57,"[[1.         0.912959   0.44381374 0.04817759 0.        ]
 [1.         0.76837105 0.24050842 0.18554327 0.        ]
 [1.         0.90310521 0.60918153 0.16250084 0.        ]
 [1.         0.74708058 0.5984534  0.23623386 0.        ]
 [1.         0.88663412 0.5501101  0.18325213 0.        ]]"
58,"[[1.         0.89611573 0.64390561 0.27815596 0.        ]
 [1.         0.83588631 0.48456118 0.22827707 0.        ]
 [1.         0.97630302 0.54170313 0.0602933  0.        ]
 [1.         0.9494844  0.89188737 0.3238837  0.        ]
 [1.         0.98995253 0.89499762 0.0129304  0.        ]]"
59,"[[1.         0.7395347  0.07522044 0.060707   0.        ]
 [1.         0.89525276 0.46786453 0.44119024 0.        ]
 [1.         0.97526347 0.84620073 0.17955907 0.        ]
 [1.         0.80173318 0.49059129 0.35820524 0.        ]
 [1.         0.97926734 0.85361254 0.38293858 0.        ]]"
60,"[[1.         0.74134369 0.42836846 0.3906375  0.        ]
 [1.         0.72683179 0.60073214 0.07405941 0.        ]
 [1.         0.9706709  0.95165885 0.81245536 0.        ]
 [1.         0.74149944 0.69485476 0.12633776 0.        ]
 [1.         0.40335222 0.27824741 0.04089892 0.        ]]"
61,"[[1.         0.73991003 0.67233783 0.24464889 0.        ]
 [1.         0.88365174 0.84438695 0.72998711 0.        ]
 [1.         0.40799377 0.3882939  0.23750144 0.        ]
 [1.         0.415427   0.2429235  0.0074683  0.        ]
 [1.         0.98046854 0.2210398  0.09960715 0.        ]]"
62,"[[1.         0.76626659 0.42798671 0.14930275 0.        ]
 [1.         0.57682104 0.23000595 0.20300282 0.        ]
 [1.         0.78423382 0.21863085 0.19175265 0.        ]
 [1.         0.49195525 0.06338514 0.06126331 0.        ]
 [1.         0.95812372 0.89524821 0.43614715 0.        ]]"
63,"[[1.         0.7778039  0.52147324 0.25420337 0.        ]
 [1.         0.79921861 0.58011242 0.51674001 0.        ]
 [1.         0.81401194 0.37675993 0.         0.10445968]
 [1.         0.92226325 0.39557266 0.35251155 0.        ]
 [1.         0.49929049 0.17552593 0.11617069 0.        ]]"
64,"[[1.         0.78122064 0.41303738 0.32634527 0.        ]
 [1.         0.3993865  0.33820739 0.13686173 0.        ]
 [1.         0.97526679 0.22200128 0.02220675 0.        ]
 [1.         0.76307099 0.55446289 0.46526224 0.        ]
 [1.         0.85351362 0.51411905 0.19594903 0.        ]]"
65,"[[1.         0.65660038 0.63906098 0.51963487 0.        ]
 [1.         0.43289833 0.28855513 0.05346186 0.        ]
 [1.         0.81676532 0.38920324 0.05888462 0.        ]
 [1.         0.9541428  0.80723845 0.41277918 0.        ]
 [1.         0.52082678 0.37795542 0.08713578 0.        ]]"
66,"[[1.         0.70999182 0.33988769 0.24660603 0.        ]
 [1.         0.86980425 0.28256737 0.00154405 0.        ]
 [1.         0.78092995 0.54514375 0.05758465 0.        ]
 [1.         0.96959529 0.42186098 0.34781383 0.        ]
 [1.         0.7919266  0.45323434 0.25568318 0.        ]]"
67,"[[1.         0.88909846 0.73434867 0.01287767 0.        ]
 [1.         0.42711855 0.40407178 0.12719262 0.        ]
 [1.         0.84273155 0.82557673 0.72518963 0.        ]
 [1.         0.6321777  0.56357327 0.20634054 0.        ]
 [1.         0.99127832 0.49274435 0.14255661 0.        ]]"
68,"[[1.         0.94952783 0.42464058 0.17453752 0.        ]
 [1.         0.86038295 0.67045789 0.65111024 0.        ]
 [1.         0.60493511 0.12664058 0.01321321 0.        ]
 [1.         0.79052628 0.51004823 0.33896551 0.        ]
 [1.         0.74558988 0.33436065 0.29192566 0.        ]]"
69,"[[1.         0.9127658  0.90091497 0.69481205 0.        ]
 [1.         0.96106857 0.10789018 0.05993541 0.        ]
 [1.         0.67370562 0.66738771 0.4335344  0.        ]
 [1.         0.90446004 0.64271827 0.02152114 0.        ]
 [1.         0.85052963 0.78688827 0.42374119 0.        ]]"
70,"[[1.         0.92038817 0.20196625 0.14250809 0.        ]
 [1.         0.90269873 0.22930832 0.04203605 0.        ]
 [1.         0.98593689 0.36985753 0.05038664 0.        ]
 [1.         0.8031595  0.32738895 0.2030484  0.        ]
 [1.         0.79349628 0.43910682 0.43638102 0.        ]]"
71,"[[1.         0.98293213 0.9324635  0.65283277 0.        ]
 [1.         0.93303645 0.64908131 0.28585631 0.        ]
 [1.         0.92986396 0.66329281 0.12582822 0.        ]
 [1.         0.5700371  0.4094634  0.20311048 0.        ]
 [1.         0.98640752 0.49916659 0.14571754 0.        ]]"
72,"[[1.         0.9105359  0.86656389 0.8420631  0.        ]
 [1.         0.96915593 0.47461065 0.12516665 0.        ]
 [1.         0.57529111 0.52172138 0.14760171 0.        ]
 [1.         0.56174723 0.27095272 0.2356257  0.        ]
 [1.         0.94692684 0.54189791 0.30468539 0.        ]]"
73,"[[1.         0.91837129 0.80245786 0.5637432  0.        ]
 [1.         0.6962265  0.65793611 0.15181716 0.        ]
 [1.         0.96999393 0.91650176 0.913254   0.        ]
 [1.         0.70428274 0.47127741 0.15495419 0.        ]
 [1.         0.90821986 0.71723127 0.43620408 0.        ]]"
74,"[[1.         0.54657404 0.05899693 0.03682765 0.        ]
 [1.         0.43565394 0.36675409 0.20825012 0.        ]
 [1.         0.77803419 0.51331527 0.29502374 0.        ]
 [1.         0.96096368 0.90441267 0.78426251 0.        ]
 [1.         0.8842023  0.81837337 0.24575954 0.        ]]"
75,"[[1.         0.78128641 0.77492738 0.71535307 0.        ]
 [1.         0.64144373 0.59317242 0.05199411 0.        ]
 [1.         0.32304195 0.27968711 0.16380868 0.        ]
 [1.         0.8839848  0.59824819 0.09130275 0.        ]
 [1.         0.80110472 0.59187823 0.06019681 0.        ]]"
76,"[[1.         0.49623905 0.38183705 0.09655417 0.        ]
 [1.         0.76972215 0.63066899 0.46465958 0.        ]
 [1.         0.91736659 0.5133219  0.34885023 0.        ]
 [1.         0.5945437  0.43584653 0.23685836 0.        ]
 [1.         0.55777079 0.07615013 0.07185452 0.        ]]"
77,"[[1.         0.70789684 0.16551313 0.00698708 0.        ]
 [1.         0.9841254  0.9386033  0.07516837 0.        ]
 [1.         0.55439665 0.33415117 0.31474749 0.        ]
 [1.         0.66641017 0.36182724 0.14095474 0.        ]
 [1.         0.3807076  0.24652457 0.06428873 0.        ]]"
78,"[[1.         0.90782068 0.46514051 0.25861581 0.        ]
 [1.         0.54094233 0.51845538 0.47824003 0.        ]
 [1.         0.88409814 0.63561216 0.07374381 0.        ]
 [1.         0.78447464 0.75016375 0.15415175 0.        ]
 [1.         0.9824618  0.49249268 0.0716577  0.        ]]"
79,"[[1.         0.30980432 0.12757583 0.06487566 0.        ]
 [1.         0.67514323 0.5086413  0.17629315 0.        ]
 [1.         0.90392135 0.89343552 0.2715965  0.        ]
 [1.         0.75587506 0.74176388 0.60079585 0.        ]
 [1.         0.57370194 0.12647252 0.09444704 0.        ]]"
80,"[[1.         0.72787038 0.47460936 0.20397848 0.        ]
 [1.         0.74969436 0.56916323 0.04303126 0.        ]
 [1.         0.85171074 0.27198392 0.15773937 0.        ]
 [1.         0.79206137 0.61271283 0.23103477 0.        ]
 [0.73618068 1.         0.55822654 0.13828418 0.        ]]"
81,"[[1.         0.32512056 0.09105011 0.01942902 0.        ]
 [1.         0.8851746  0.81423991 0.58151273 0.        ]
 [1.         0.60381891 0.43376057 0.14779117 0.        ]
 [1.         0.73306862 0.52552454 0.0478054  0.        ]
 [1.         0.60123633 0.34987959 0.09767094 0.        ]]"
82,"[[1.         0.43588614 0.35742498 0.07649079 0.        ]
 [1.         0.65040033 0.32417922 0.29195814 0.        ]
 [1.         0.90203822 0.8131582  0.46109755 0.        ]
 [1.         0.99650286 0.95100558 0.01033    0.        ]
 [1.         0.9712333  0.15302445 0.09685558 0.        ]]"
83,"[[1.         0.59280975 0.37310255 0.27868214 0.        ]
 [1.         0.46479942 0.28283223 0.22663728 0.        ]
 [1.         0.63343015 0.42294515 0.23977049 0.        ]
 [1.         0.85795502 0.5130566  0.04931986 0.        ]
 [1.         0.91618124 0.69133337 0.40997674 0.        ]]"
84,"[[1.         0.76819705 0.54349569 0.35891626 0.        ]
 [1.         0.39919519 0.34445262 0.17105337 0.        ]
 [1.         0.90859337 0.84315922 0.71474366 0.        ]
 [1.         0.85537998 0.77675763 0.71312009 0.        ]
 [1.         0.89215292 0.10941278 0.00469209 0.        ]]"
85,"[[1.         0.6884719  0.627653   0.48093087 0.        ]
 [1.         0.86514486 0.30346696 0.18599916 0.        ]
 [1.         0.81951171 0.45274155 0.0647336  0.        ]
 [1.         0.87279524 0.75334983 0.2839718  0.        ]
 [1.         0.93965073 0.87182964 0.16456064 0.        ]]"
86,"[[1.         0.61583033 0.1075888  0.00257458 0.        ]
 [1.         0.7617784  0.74623186 0.21263747 0.        ]
 [1.         0.94356939 0.83586886 0.3404932  0.        ]
 [1.         0.88074635 0.65205372 0.10096423 0.        ]
 [1.         0.9733993  0.8552767  0.27243008 0.        ]]"
87,"[[1.         0.93490601 0.85614525 0.81714729 0.        ]
 [1.         0.6461186  0.16282087 0.14528517 0.        ]
 [1.         0.92712653 0.68805153 0.12711193 0.        ]
 [1.         0.8292837  0.67027622 0.17202047 0.        ]
 [1.         0.97278291 0.79505369 0.53961836 0.        ]]"
88,"[[1.         0.811454   0.53133748 0.23079484 0.        ]
 [1.         0.86076907 0.41494182 0.36317841 0.        ]
 [1.         0.87263177 0.79456149 0.27336031 0.        ]
 [1.         0.62882929 0.44101648 0.43578934 0.        ]
 [1.         0.84177062 0.6135835  0.01121151 0.        ]]"
89,"[[1.         0.99679004 0.9427792  0.4856644  0.        ]
 [1.         0.99238749 0.23423304 0.67734978 0.        ]
 [1.         0.94478397 0.73510369 0.10067266 0.        ]
 [1.         0.56398456 0.56057365 0.20128581 0.        ]
 [1.         0.86668768 0.3188276  0.29920297 0.        ]]"
90,"[[1.         0.92281152 0.28308532 0.04495577 0.        ]
 [1.         0.88633516 0.37015771 0.02231293 0.        ]
 [1.         0.90335468 0.65527169 0.22524423 0.        ]
 [1.         0.83307736 0.72571975 0.14491412 0.        ]
 [1.         0.65160766 0.42036685 0.009356   0.        ]]"
91,"[[1.         0.99768223 0.9054857  0.22599233 0.        ]
 [1.         0.97023213 0.76786034 0.66402609 0.        ]
 [1.         0.67066151 0.52635117 0.04022801 0.        ]
 [1.         0.79375879 0.71124511 0.48515026 0.        ]
 [1.         0.83144298 0.50012293 0.35063339 0.        ]]"
92,"[[1.         0.94992191 0.50666836 0.07035066 0.        ]
 [1.         0.82541857 0.69026924 0.26542895 0.        ]
 [1.         0.48549864 0.38941664 0.05674569 0.        ]
 [1.         0.80035371 0.67314904 0.24187256 0.        ]
 [1.         0.96805448 0.70694887 0.67779895 0.        ]]"
