,0
35,"[[1.         0.69775212 0.13729254 0.         0.81638335]
 [1.         0.54103342 0.98914809 0.35586919 0.        ]
 [0.58234962 1.         0.17944171 0.03539803 0.        ]
 [0.21521339 0.52913285 1.         0.18355888 0.        ]
 [1.         0.22009658 0.         0.96466047 0.69055536]]"
36,"[[0.91241914 1.         0.82081509 0.43417799 0.        ]
 [0.60140207 0.55789868 1.         0.24585216 0.        ]
 [1.         0.89289218 0.27679881 0.         0.70239808]
 [1.         0.61842065 0.56762229 0.99985549 0.        ]
 [1.         0.49758081 0.47428055 0.2727189  0.        ]]"
37,"[[1.         0.79659321 0.42679018 0.2634644  0.        ]
 [1.         0.79748532 0.98374609 0.06525353 0.        ]
 [1.         0.9507414  0.26251273 0.         0.04187984]
 [0.25529634 0.8161806  1.         0.97671908 0.        ]
 [1.         0.60703071 0.83449013 0.         0.44898431]]"
38,"[[0.4964621  1.         0.54804598 0.         0.27735424]
 [0.62093301 1.         0.88456734 0.         0.40992317]
 [0.47462229 1.         0.54706506 0.00538558 0.        ]
 [1.         0.62587812 0.17873413 0.00476729 0.        ]
 [1.         0.29951278 0.         0.14140009 0.20883407]]"
39,"[[0.         0.73707802 1.         0.37875459 0.26140621]
 [0.68454688 0.40568436 0.         1.         0.14921365]
 [1.         0.82421309 0.3813952  0.01877296 0.        ]
 [1.         0.73538119 0.62532072 0.65874583 0.        ]
 [0.4332981  0.12505983 0.92588588 0.         1.        ]]"
40,"[[1.         0.9098687  0.92158759 0.13675426 0.        ]
 [0.42881598 1.         0.4285402  0.07994634 0.        ]
 [1.         0.3872689  0.32064897 0.33067957 0.        ]
 [0.74861511 1.         0.55134284 0.49452886 0.        ]
 [1.         0.93543279 0.0627972  0.81202255 0.        ]]"
41,"[[0.60477904 0.39685995 1.         0.61655701 0.        ]
 [1.         0.95364757 0.54116592 0.29275142 0.        ]
 [1.         0.43266565 0.2809637  0.         0.23028544]
 [1.         0.72596218 0.57650871 0.69314604 0.        ]
 [0.73001935 1.         0.84981722 0.4596781  0.        ]]"
42,"[[1.         0.7724296  0.9072081  0.53166447 0.        ]
 [1.         0.23640506 0.62115759 0.350361   0.        ]
 [1.         0.79963506 0.12796622 0.05146897 0.        ]
 [1.         0.91303111 0.3546307  0.33754879 0.        ]
 [1.         0.17359816 0.         0.9803721  0.12249879]]"
43,"[[0.60576267 0.55028298 1.         0.02229737 0.        ]
 [1.         0.75589592 0.35485355 0.31906966 0.        ]
 [0.99475161 1.         0.6483445  0.         0.48199905]
 [1.         0.47452752 0.0841663  0.43536438 0.        ]
 [1.         0.1513168  0.87588691 0.         0.50866779]]"
44,"[[0.09315449 0.6908693  1.         0.5682902  0.        ]
 [1.         0.64396168 0.69398713 0.51706979 0.        ]
 [1.         0.85160091 0.20043817 0.         0.35997978]
 [1.         0.88723409 0.92751201 0.0221659  0.        ]
 [1.         0.93774127 0.         0.44145686 0.14915549]]"
45,"[[0.82424755 0.85901912 1.         0.         0.38701687]
 [0.34095789 1.         0.95171102 0.33077865 0.        ]
 [0.86933104 0.74205394 1.         0.18447166 0.        ]
 [1.         0.92223234 0.8736589  0.         0.21996876]
 [1.         0.95149598 0.0085238  0.37968834 0.        ]]"
46,"[[1.         0.89298537 0.86927611 0.58454433 0.        ]
 [1.         0.43909383 0.88806922 0.81479066 0.        ]
 [1.         0.49939106 0.3828512  0.07932835 0.        ]
 [0.48517682 0.14702352 0.53116406 0.         1.        ]
 [0.         1.         0.97004909 0.59768417 0.12849683]]"
47,"[[0.97487442 0.         0.06073164 1.         0.47678226]
 [1.         0.21371629 0.90021945 0.21029809 0.        ]
 [1.         0.66091594 0.56594824 0.         0.54542145]
 [0.69533843 0.47769234 0.75429251 1.         0.        ]
 [1.         0.69430568 0.27601712 0.         0.25495028]]"
48,"[[1.         0.84110661 0.66504759 0.20169923 0.        ]
 [0.82711856 1.         0.11969726 0.0146429  0.        ]
 [1.         0.74198157 0.36841562 0.03506112 0.        ]
 [1.         0.70319463 0.96455488 0.05170356 0.        ]
 [1.         0.63930046 0.65345084 0.34885094 0.        ]]"
49,"[[1.         0.43673347 0.64248719 0.         0.25246362]
 [1.         0.04636022 0.75360554 0.62269015 0.        ]
 [0.87320581 1.         0.41927708 0.40265072 0.        ]
 [1.         0.76244194 0.07954812 0.04429694 0.        ]
 [1.         0.80366434 0.00624913 0.01486155 0.        ]]"
50,"[[1.         0.61651438 0.41717937 0.         0.18127173]
 [1.         0.92106351 0.56668273 0.7671358  0.        ]
 [1.         0.27103807 0.6763883  0.86630965 0.        ]
 [0.76759101 0.35845723 1.         0.08761592 0.        ]
 [1.         0.98427045 0.59634095 0.28254526 0.        ]]"
51,"[[0.88393722 1.         0.06128713 0.7949438  0.        ]
 [1.         0.69930354 0.44150735 0.33343216 0.        ]
 [1.         0.40056708 0.98698358 0.10410536 0.        ]
 [1.         0.74446886 0.49010547 0.         0.48212986]
 [1.         0.68334465 0.3245914  0.47163751 0.        ]]"
52,"[[0.67658917 1.         0.37470767 0.12820399 0.        ]
 [1.         0.86249749 0.50211333 0.39847434 0.        ]
 [0.34586437 0.86307643 0.         1.         0.93123192]
 [1.         0.86252456 0.58796207 0.14503062 0.        ]
 [0.84450598 1.         0.98351469 0.54216587 0.        ]]"
53,"[[0.36469954 1.         0.85824052 0.02441733 0.        ]
 [0.94223808 1.         0.56313703 0.         0.56291879]
 [0.         1.         0.78190907 0.90948513 0.20666728]
 [1.         0.05630927 0.2187894  0.         0.0249894 ]
 [0.6930085  1.         0.44825119 0.01390701 0.        ]]"
54,"[[1.         0.38488839 0.7080307  0.67701017 0.        ]
 [1.         0.79810764 0.4202435  0.89112152 0.        ]
 [1.         0.84505624 0.47446625 0.2825001  0.        ]
 [1.         0.11359763 0.78093571 0.41759979 0.        ]
 [0.46400403 1.         0.53868243 0.05392565 0.        ]]"
55,"[[1.         0.         0.77792252 0.74294089 0.31660894]
 [0.6229829  1.         0.         0.31868943 0.04491973]
 [0.85745854 1.         0.         0.52002394 0.50785984]
 [0.37475107 1.         0.28187241 0.02951228 0.        ]
 [1.         0.89944926 0.         0.69374714 0.00470744]]"
56,"[[1.         0.14060755 0.54666774 0.01264145 0.        ]
 [1.         0.59618473 0.46848606 0.57907038 0.        ]
 [0.52837496 0.49736098 1.         0.34433571 0.        ]
 [0.65272    0.71735377 1.         0.34038023 0.        ]
 [0.87252259 0.60815676 1.         0.         0.25494223]]"
57,"[[0.91465976 0.19373163 1.         0.89288984 0.        ]
 [0.87681232 0.78969998 1.         0.         0.66238677]
 [1.         0.98248331 0.89350584 0.         0.10146898]
 [0.86637067 1.         0.27136086 0.25060461 0.        ]
 [1.         0.88990035 0.87087793 0.69055032 0.        ]]"
58,"[[1.         0.4933971  0.86148038 0.71589155 0.        ]
 [1.         0.52239889 0.25277085 0.16038793 0.        ]
 [1.         0.97716778 0.27180263 0.92939965 0.        ]
 [0.09735943 0.90430637 1.         0.         0.13785546]
 [1.         0.74948433 0.25165678 0.60570189 0.        ]]"
59,"[[1.         0.80969629 0.1722748  0.1374152  0.        ]
 [1.         0.52242621 0.39509741 0.04321715 0.        ]
 [0.76620612 1.         0.24600035 0.00360667 0.        ]
 [0.90994768 0.37986186 1.         0.30114982 0.        ]
 [1.         0.         0.92566022 0.16091833 0.68459424]]"
60,"[[1.         0.79388319 0.72531084 0.5143781  0.        ]
 [0.80524102 0.74470154 1.         0.16462073 0.        ]
 [1.         0.21362841 0.76769965 0.64664915 0.        ]
 [1.         0.97598739 0.         0.34485878 0.07364459]
 [1.         0.56194995 0.16720007 0.45108736 0.        ]]"
61,"[[1.         0.61846087 0.38133848 0.1663219  0.        ]
 [0.97672124 0.32353977 0.74263607 1.         0.        ]
 [1.         0.68248606 0.         0.57588457 0.79522926]
 [1.         0.29263574 0.11828766 0.19041198 0.        ]
 [1.         0.89920572 0.29733727 0.         0.2896089 ]]"
62,"[[1.         0.2372377  0.90876663 0.12972846 0.        ]
 [0.04172199 0.72497959 1.         0.11298451 0.        ]
 [0.34203515 1.         0.2399313  0.72144422 0.        ]
 [1.         0.42768125 0.19173933 0.687943   0.        ]
 [0.78056707 1.         0.76101194 0.47574888 0.        ]]"
63,"[[0.63149275 1.         0.28747476 0.         0.30637203]
 [1.         0.49388205 0.72020757 0.         0.39590218]
 [1.         0.40282584 0.11765659 0.         0.53072884]
 [1.         0.81028363 0.58347928 0.68245592 0.        ]
 [0.46654215 1.         0.36306723 0.         0.04961208]]"
64,"[[0.63852108 0.60619045 0.04755654 1.         0.        ]
 [1.         0.62496835 0.02874254 0.14485425 0.        ]
 [0.2713279  1.         0.85986496 0.23154072 0.        ]
 [1.         0.48881435 0.03020233 0.05840858 0.        ]
 [1.         0.31747449 0.36543013 0.15161225 0.        ]]"
65,"[[0.71351478 1.         0.5080136  0.00165449 0.        ]
 [1.         0.37957991 0.35486311 0.71193112 0.        ]
 [1.         0.93276643 0.33801751 0.08415371 0.        ]
 [1.         0.32504652 0.19384516 0.86808977 0.        ]
 [1.         0.99390164 0.1608944  0.4818994  0.        ]]"
66,"[[0.87387588 0.         1.         0.7237005  0.53155024]
 [1.         0.75137891 0.93474379 0.         0.96775712]
 [0.13564026 1.         0.35574638 0.12105118 0.        ]
 [1.         0.52907604 0.41332007 0.25722296 0.        ]
 [1.         0.17412135 0.14373304 0.16717036 0.        ]]"
67,"[[1.         0.90508564 0.18236976 0.         0.88381768]
 [1.         0.3179545  0.24477684 0.         0.42203184]
 [0.71783069 1.         0.80806121 0.55176729 0.        ]
 [0.27337763 0.06753935 1.         0.09610553 0.        ]
 [1.         0.55805841 0.02162669 0.01482721 0.        ]]"
68,"[[0.64348125 1.         0.11169387 0.55246428 0.        ]
 [1.         0.68912907 0.76346133 0.3652689  0.        ]
 [0.37630295 1.         0.23213598 0.22812284 0.        ]
 [1.         0.97886409 0.36839114 0.94482752 0.        ]
 [1.         0.91423393 0.83396399 0.75594929 0.        ]]"
69,"[[1.         0.44783778 0.83579646 0.41740159 0.        ]
 [0.44259767 1.         0.563517   0.14059636 0.        ]
 [0.2142354  1.         0.68109872 0.20238763 0.        ]
 [1.         0.57100422 0.47467722 0.39996196 0.        ]
 [1.         0.59945566 0.5925129  0.         0.57568193]]"
70,"[[1.         0.30898098 0.35283905 0.16439051 0.        ]
 [0.81348772 1.         0.71093163 0.29395828 0.        ]
 [1.         0.45803617 0.34558441 0.         0.0573171 ]
 [1.         0.72556623 0.31219703 0.19345496 0.        ]
 [1.         0.97582093 0.8174833  0.25011723 0.        ]]"
71,"[[1.         0.82582006 0.81411428 0.41644581 0.        ]
 [1.         0.8294624  0.81808799 0.40199936 0.        ]
 [1.         0.73512776 0.66001683 0.24471569 0.        ]
 [1.         0.95680021 0.48411294 0.01541066 0.        ]
 [0.8982262  1.         0.09233412 0.         0.0541962 ]]"
72,"[[1.         0.55544953 0.         0.30666093 0.35993218]
 [1.         0.         0.95658561 0.33617173 0.18313367]
 [0.55412646 0.50450336 1.         0.         0.32273272]
 [0.6208357  0.84393716 1.         0.25009297 0.        ]
 [1.         0.00501154 0.83079644 0.59216983 0.        ]]"
73,"[[1.         0.97493829 0.         0.26747983 0.20799489]
 [1.         0.92980043 0.62978006 0.         0.34584278]
 [1.         0.34316266 0.         0.83875603 0.25970434]
 [0.57645207 1.         0.45578678 0.         0.18742504]
 [1.         0.92549951 0.63268003 0.47673059 0.        ]]"
74,"[[1.         0.66484089 0.69422151 0.60355845 0.        ]
 [0.16912993 1.         0.07694416 0.01128962 0.        ]
 [1.         0.96703919 0.10444621 0.3263065  0.        ]
 [1.         0.78855788 0.88997273 0.20824536 0.        ]
 [0.99499857 1.         0.98444727 0.         0.02885569]]"
75,"[[1.         0.         0.22223697 0.37528735 0.33910481]
 [1.         0.85210363 0.56146799 0.         0.39310487]
 [1.         0.83502302 0.06852036 0.16473035 0.        ]
 [1.         0.69542543 0.36939357 0.33795745 0.        ]
 [1.         0.520567   0.90855233 0.30066051 0.        ]]"
76,"[[1.         0.50811214 0.96583271 0.         0.79274399]
 [1.         0.74400999 0.82790193 0.22987046 0.        ]
 [1.         0.75722032 0.59750767 0.14109368 0.        ]
 [0.79200618 1.         0.53636665 0.56619305 0.        ]
 [1.         0.35486573 0.20696513 0.         0.19968948]]"
77,"[[0.82334471 1.         0.15162737 0.10634744 0.        ]
 [1.         0.90083937 0.424206   0.         0.16060699]
 [0.94442326 0.63432485 1.         0.         0.47951265]
 [1.         0.51968601 0.66787166 0.         0.02508088]
 [1.         0.84174123 0.45268863 0.         0.1577832 ]]"
78,"[[0.58106904 0.96926716 1.         0.15668501 0.        ]
 [1.         0.46033421 0.88003618 0.45937549 0.        ]
 [0.65192977 0.15510746 1.         0.         0.12745019]
 [1.         0.95502003 0.8708452  0.         0.56787242]
 [1.         0.78029544 0.49360382 0.11478798 0.        ]]"
79,"[[1.         0.         0.20949118 0.96476498 0.10357039]
 [1.         0.57992753 0.7618784  0.         0.3066143 ]
 [0.33258166 1.         0.32034205 0.         0.21617425]
 [1.         0.82129887 0.44460304 0.30487377 0.        ]
 [1.         0.84046422 0.         0.74312029 0.32015944]]"
80,"[[1.         0.8101024  0.1321643  0.09826754 0.        ]
 [0.85554913 1.         0.43949345 0.02379872 0.        ]
 [1.         0.92499412 0.54038042 0.         0.06571568]
 [1.         0.68466163 0.14387748 0.03539203 0.        ]
 [1.         0.78338268 0.76691723 0.71040237 0.        ]]"
81,"[[0.84891411 0.50914414 0.19869248 1.         0.        ]
 [1.         0.37268253 0.78476984 0.         0.16454416]
 [1.         0.82214296 0.33693408 0.21224167 0.        ]
 [1.         0.         0.24510395 0.1264547  0.72102016]
 [0.63759348 0.95972613 0.30801021 0.         1.        ]]"
82,"[[1.         0.40507643 0.         0.71358099 0.62281402]
 [0.75189493 0.69859827 1.         0.17275036 0.        ]
 [1.         0.99106731 0.64543697 0.47474323 0.        ]
 [1.         0.53334545 0.21173794 0.         0.44164089]
 [1.         0.89577164 0.         0.017907   0.17253729]]"
83,"[[1.         0.84820933 0.89673307 0.24851302 0.        ]
 [1.         0.96256571 0.90188338 0.         0.40457185]
 [1.         0.83008735 0.22948601 0.29123425 0.        ]
 [1.         0.         0.65712171 0.06715779 0.02198041]
 [1.         0.60401045 0.49145883 0.         0.04810756]]"
84,"[[1.         0.         0.35067665 0.84109131 0.20866456]
 [1.         0.8792442  0.39577788 0.66870624 0.        ]
 [1.         0.93780477 0.40534837 0.08302626 0.        ]
 [1.         0.77430908 0.42582275 0.40930822 0.        ]
 [0.62633746 1.         0.28786542 0.         0.2214678 ]]"
85,"[[0.80094772 0.35290826 1.         0.24269478 0.        ]
 [1.         0.32356262 0.17191863 0.07268627 0.        ]
 [1.         0.7243649  0.72750788 0.19273959 0.        ]
 [1.         0.39239439 0.73793091 0.         0.69325185]
 [0.83711803 1.         0.05022211 0.4128209  0.        ]]"
86,"[[1.00000000e+00 9.10323150e-01 4.72723784e-01 5.21401469e-01
  0.00000000e+00]
 [1.00000000e+00 9.97521275e-01 7.86729327e-01 2.63506120e-01
  0.00000000e+00]
 [8.04620439e-01 7.54484832e-01 1.00000000e+00 0.00000000e+00
  6.20745101e-01]
 [8.62974583e-01 7.21730807e-01 1.00000000e+00 2.71105551e-01
  0.00000000e+00]
 [2.14728772e-01 1.00000000e+00 7.93394086e-01 0.00000000e+00
  7.23924897e-05]]"
87,"[[1.         0.08901282 0.49702236 0.02677023 0.        ]
 [1.         0.67235788 0.53871646 0.         0.27228652]
 [1.         0.36895083 0.06175755 0.03416384 0.        ]
 [0.34046835 1.         0.09131807 0.75388074 0.        ]
 [1.         0.67943452 0.         0.82186125 0.1778477 ]]"
88,"[[1.         0.79606749 0.35239164 0.01884207 0.        ]
 [1.         0.95656751 0.54712001 0.27893549 0.        ]
 [1.         0.87205375 0.52106517 0.40621441 0.        ]
 [1.         0.86382957 0.         0.67789933 0.22493895]
 [0.6799469  1.         0.42026698 0.36451407 0.        ]]"
89,"[[1.         0.38860496 0.         0.22496916 0.02757524]
 [0.37158716 0.50727528 1.         0.71314281 0.        ]
 [1.         0.45460191 0.         0.97116692 0.10054647]
 [1.         0.3604587  0.50765059 0.21221773 0.        ]
 [1.         0.93264958 0.         0.56140689 0.09283785]]"
90,"[[1.         0.86165081 0.         0.83526345 0.11003631]
 [1.         0.65659914 0.20299767 0.47281848 0.        ]
 [1.         0.70397834 0.51671781 0.         0.14345487]
 [0.24868627 0.30280454 1.         0.0508143  0.        ]
 [0.31550381 1.         0.         0.65678577 0.03719515]]"
91,"[[0.78012108 1.         0.57561661 0.         0.16314804]
 [1.         0.93274701 0.60004195 0.12601109 0.        ]
 [0.44707931 0.89224483 1.         0.4631881  0.        ]
 [1.         0.51191842 0.18694739 0.02491508 0.        ]
 [1.         0.82717642 0.35640203 0.         0.13774227]]"
92,"[[1.         0.65758447 0.7665925  0.57074839 0.        ]
 [0.61259414 1.         0.07545633 0.86937426 0.        ]
 [0.84963912 0.51729113 1.         0.         0.13161428]
 [1.         0.82539935 0.53435068 0.42549986 0.        ]
 [1.         0.36563193 0.80838699 0.         0.26693047]]"
93,"[[0.24315032 0.76874662 1.         0.         0.01675829]
 [1.         0.95493586 0.91210317 0.         0.14376086]
 [0.48991778 0.41467499 0.28135658 1.         0.        ]
 [1.         0.         0.5554635  0.16491165 0.33860935]
 [1.         0.22370232 0.63199538 0.69405134 0.        ]]"
94,"[[1.         0.35312288 0.49544389 0.77398538 0.        ]
 [0.95482009 0.95243602 1.         0.6086334  0.        ]
 [1.         0.05640212 0.45747659 0.30295535 0.        ]
 [0.71310309 1.         0.01323861 0.49993818 0.        ]
 [1.         0.89304534 0.79991585 0.11290479 0.        ]]"
