,0
11,"[[0.5900011  1.         0.53530114 0.85722    0.        ]
 [1.         0.87109377 0.         0.82791237 0.62843687]
 [1.         0.97089901 0.91161794 0.47760765 0.        ]
 [1.         0.91728182 0.74856269 0.         0.41482875]
 [1.         0.27944647 0.11951202 0.         0.08734371]]"
12,"[[1.         0.51417001 0.29102441 0.         0.19939835]
 [1.         0.55384326 0.86855787 0.4083586  0.        ]
 [1.         0.6203264  0.52423023 0.21055465 0.        ]
 [1.         0.81805289 0.         0.10181437 0.36362434]
 [1.         0.19928702 0.82734343 0.15293706 0.        ]]"
13,"[[1.         0.36435178 0.33183052 0.19328018 0.        ]
 [1.         0.96950685 0.90034922 0.22077653 0.        ]
 [1.         0.20882668 0.63535079 0.47802306 0.        ]
 [1.         0.48705919 0.46793071 0.         0.37999799]
 [1.         0.72804581 0.22479524 0.11165037 0.        ]]"
14,"[[0.68502874 1.         0.28913572 0.         0.1675767 ]
 [1.         0.65943909 0.16706525 0.25141941 0.        ]
 [0.29688508 0.12438827 1.         0.         0.31752079]
 [1.         0.81028646 0.16102237 0.2718067  0.        ]
 [1.         0.93628243 0.81656843 0.29477674 0.        ]]"
15,"[[1.         0.80527273 0.78170726 0.         0.65670698]
 [1.         0.864868   0.72245022 0.64124966 0.        ]
 [1.         0.92396987 0.12384786 0.         0.90891324]
 [1.         0.48821011 0.41105351 0.08686413 0.        ]
 [0.71248564 1.         0.5374311  0.51093118 0.        ]]"
16,"[[1.         0.85051984 0.83486112 0.08712537 0.        ]
 [0.23819986 0.08986328 1.         0.9750085  0.        ]
 [1.         0.8383891  0.74976314 0.         0.59632117]
 [1.         0.53828824 0.45788156 0.         0.32144503]
 [1.         0.7667706  0.5903051  0.         0.95027085]]"
17,"[[1.         0.99215863 0.29596047 0.28547561 0.        ]
 [1.         0.20032298 0.5083615  0.         0.24886483]
 [0.65151401 0.46396746 0.         1.         0.05622455]
 [1.         0.85459107 0.39188779 0.5039617  0.        ]
 [1.         0.88396359 0.04422822 0.43463651 0.        ]]"
18,"[[1.         0.8372838  0.09111982 0.15314387 0.        ]
 [1.         0.99757424 0.         0.52577221 0.38058992]
 [0.93967418 0.12726893 1.         0.1722702  0.        ]
 [1.         0.81396746 0.5422793  0.74707179 0.        ]
 [0.85131219 0.2671912  1.         0.7381857  0.        ]]"
19,"[[1.         0.25408375 0.69184275 0.         0.07094146]
 [0.94584471 1.         0.46273342 0.         0.34216414]
 [1.         0.54170818 0.46621584 0.34172135 0.        ]
 [0.97564784 1.         0.2641942  0.         0.71136203]
 [1.         0.9886821  0.86946727 0.         0.01822631]]"
20,"[[1.         0.6773717  0.60273606 0.38781047 0.        ]
 [1.         0.44396313 0.878141   0.         0.12753386]
 [1.         0.73076683 0.28018266 0.71535575 0.        ]
 [0.80316638 1.         0.42442652 0.68740157 0.        ]
 [0.04970669 0.10565888 1.         0.92595797 0.        ]]"
21,"[[1.         0.95535973 0.15774605 0.05636321 0.        ]
 [0.52745126 1.         0.         0.95030301 0.06585079]
 [1.         0.69415207 0.68096351 0.40617714 0.        ]
 [1.         0.12958934 0.92413157 0.02866371 0.        ]
 [1.         0.5241048  0.92694316 0.07454511 0.        ]]"
22,"[[1.         0.95668036 0.         0.45820816 0.4593411 ]
 [1.         0.93970903 0.77721383 0.4786842  0.        ]
 [0.74479641 1.         0.58690306 0.05327763 0.        ]
 [1.         0.92536109 0.         0.49927994 0.32105823]
 [1.         0.4273221  0.42524935 0.21387061 0.        ]]"
23,"[[0.99734073 0.10743862 1.         0.         0.52781172]
 [1.         0.83301545 0.71356668 0.         0.08137458]
 [0.71230047 1.         0.48816048 0.08789927 0.        ]
 [0.5462027  0.30382399 1.         0.08830004 0.        ]
 [1.         0.92218989 0.79595213 0.         0.98684031]]"
24,"[[1.         0.48540331 0.28703229 0.32600678 0.        ]
 [1.         0.87967702 0.81185815 0.62869222 0.        ]
 [1.         0.45036664 0.55690432 0.04977711 0.        ]
 [0.82039471 0.43347437 1.         0.909789   0.        ]
 [1.         0.26278764 0.357729   0.         0.30209036]]"
25,"[[1.         0.93258732 0.26949293 0.784859   0.        ]
 [0.83624485 1.         0.32974934 0.95014444 0.        ]
 [1.         0.87563463 0.         0.66959511 0.10199715]
 [0.4827416  1.         0.46188289 0.16528359 0.        ]
 [0.37112201 1.         0.28751494 0.10892768 0.        ]]"
26,"[[1.         0.81369715 0.73907221 0.         0.29644293]
 [1.         0.15753139 0.88672928 0.37759727 0.        ]
 [0.64471952 1.         0.98156329 0.         0.40131536]
 [1.         0.08393142 0.0312388  0.00914288 0.        ]
 [1.         0.54173373 0.3404728  0.17693645 0.        ]]"
27,"[[0.87651486 0.29625504 0.85788611 1.         0.        ]
 [0.83058849 0.63322635 1.         0.         0.47980464]
 [1.         0.41349542 0.08006676 0.21052619 0.        ]
 [0.53280528 0.45515791 1.         0.21743029 0.        ]
 [1.         0.83032477 0.33341271 0.09862694 0.        ]]"
28,"[[0.9065333  0.49077386 1.         0.86850707 0.        ]
 [1.         0.25233074 0.18591561 0.90861094 0.        ]
 [1.         0.93592519 0.5514473  0.93300329 0.        ]
 [0.36414661 1.         0.25547333 0.16413978 0.        ]
 [0.79838831 1.         0.35408868 0.         0.83443458]]"
29,"[[0.61704356 1.         0.5093606  0.46677702 0.        ]
 [1.         0.77044116 0.10147561 0.45785862 0.        ]
 [1.         0.79907235 0.87187211 0.71061808 0.        ]
 [0.         1.         0.8520411  0.40351874 0.31813321]
 [1.         0.65593454 0.49416951 0.28141041 0.        ]]"
30,"[[1.         0.20566149 0.21529963 0.36175859 0.        ]
 [1.         0.97498034 0.         0.6007286  0.78941188]
 [1.         0.52692653 0.88717612 0.         0.50624143]
 [1.         0.         0.54303493 0.95624779 0.5123473 ]
 [1.         0.79827745 0.41209661 0.05509855 0.        ]]"
31,"[[1.         0.81439818 0.15279068 0.17472828 0.        ]
 [1.         0.75141862 0.27810046 0.60321075 0.        ]
 [1.         0.52323842 0.16001331 0.11235892 0.        ]
 [0.7437581  1.         0.53861502 0.         0.5695828 ]
 [1.         0.62647427 0.19322536 0.07963967 0.        ]]"
32,"[[1.         0.77258352 0.49953562 0.         0.06090049]
 [1.         0.34406944 0.63055063 0.20678961 0.        ]
 [0.84198562 1.         0.20440369 0.16862885 0.        ]
 [1.         0.81161405 0.29404327 0.02453173 0.        ]
 [1.         0.7309334  0.41437342 0.41997058 0.        ]]"
33,"[[1.         0.98744866 0.61461059 0.         0.32396978]
 [1.         0.81257892 0.98691019 0.28917438 0.        ]
 [0.17336835 0.47393928 1.         0.         0.89264837]
 [0.61485263 0.64532328 1.         0.43355637 0.        ]
 [1.         0.79265421 0.69111353 0.51313244 0.        ]]"
34,"[[0.62965518 0.02202888 1.         0.         0.60825146]
 [1.         0.40349936 0.51144563 0.1516117  0.        ]
 [0.95484741 1.         0.29644813 0.         0.04670335]
 [1.         0.94968321 0.82675376 0.51719566 0.        ]
 [1.         0.18692575 0.13117516 0.11350711 0.        ]]"
35,"[[1.         0.18742323 0.16812273 0.         0.68950907]
 [1.         0.33392053 0.82735342 0.26859708 0.        ]
 [0.42468397 1.         0.35202331 0.01042472 0.        ]
 [0.32463248 0.57495351 1.         0.01990117 0.        ]
 [1.         0.10183505 0.         0.86242097 0.13088682]]"
36,"[[0.87624769 1.         0.76946794 0.737579   0.        ]
 [0.74340555 0.43404606 1.         0.34570124 0.        ]
 [1.         0.94691112 0.65752804 0.         0.70368244]
 [1.         0.76493358 0.54025252 0.83581212 0.        ]
 [1.         0.87616316 0.86773534 0.36251684 0.        ]]"
37,"[[1.         0.84159989 0.75279596 0.05055273 0.        ]
 [1.         0.41531994 0.42987391 0.27647683 0.        ]
 [1.         0.55539334 0.13570655 0.         0.0142494 ]
 [0.0212315  0.06533884 1.         0.59204439 0.        ]
 [1.         0.2642747  0.33395537 0.         0.15282828]]"
38,"[[0.55834942 1.         0.73214918 0.         0.39997828]
 [0.30676163 1.         0.71312983 0.         0.09003593]
 [0.60821921 1.         0.78491469 0.10036684 0.        ]
 [1.         0.76429038 0.72321349 0.56723614 0.        ]
 [1.         0.90134    0.         0.01092771 0.25221444]]"
39,"[[0.         0.9781261  1.         0.59551433 0.47735474]
 [0.97742653 0.19362949 0.         1.         0.17068175]
 [1.         0.30964341 0.25875407 0.03528102 0.        ]
 [1.         0.72465983 0.42328277 0.59720129 0.        ]
 [0.65580895 0.07922305 0.97597038 0.         1.        ]]"
40,"[[1.         0.76781114 0.77730757 0.47529663 0.        ]
 [0.78167116 1.         0.74139873 0.28656482 0.        ]
 [1.         0.72466226 0.03719169 0.46877199 0.        ]
 [0.83616166 1.         0.56970449 0.50405214 0.        ]
 [1.         0.94235554 0.00667179 0.30487045 0.        ]]"
41,"[[0.85634346 0.42389344 1.         0.89375818 0.        ]
 [1.         0.8751961  0.67041497 0.12920314 0.        ]
 [1.         0.64230874 0.58109849 0.         0.08673666]
 [1.         0.89219395 0.02653528 0.46164154 0.        ]
 [0.13090407 1.         0.51956521 0.01806639 0.        ]]"
42,"[[1.         0.17287673 0.58004605 0.12964316 0.        ]
 [1.         0.62805246 0.99290426 0.98306053 0.        ]
 [1.         0.86402922 0.84478252 0.70748798 0.        ]
 [1.         0.48155543 0.46093301 0.07165898 0.        ]
 [1.         0.79616095 0.         0.8015493  0.74273318]]"
43,"[[0.84038019 0.80190372 1.         0.2140504  0.        ]
 [1.         0.90876557 0.44785906 0.37823983 0.        ]
 [0.90860685 1.         0.61022206 0.         0.36834183]
 [1.         0.49696795 0.45150458 0.48271648 0.        ]
 [1.         0.28884483 0.84402272 0.         0.83127314]]"
44,"[[0.10128055 0.46300466 1.         0.31732938 0.        ]
 [1.         0.183061   0.33154949 0.12803989 0.        ]
 [1.         0.86981064 0.15501298 0.         0.69198502]
 [1.         0.5703672  0.82962762 0.18304641 0.        ]
 [1.         0.53733433 0.         0.51840379 0.4587141 ]]"
45,"[[0.34396466 0.74318121 1.         0.         0.22391367]
 [0.72285992 1.         0.78804216 0.05798896 0.        ]
 [0.71703503 0.69912336 1.         0.64789042 0.        ]
 [1.         0.88632235 0.56350057 0.         0.12048349]
 [1.         0.95779985 0.81877458 0.91884178 0.        ]]"
46,"[[1.         0.65554366 0.43228023 0.34221001 0.        ]
 [1.         0.12024342 0.38872933 0.15147886 0.        ]
 [1.         0.65017909 0.04853251 0.01756255 0.        ]
 [0.5216011  0.35544611 0.95160609 0.         1.        ]
 [0.         1.         0.58205091 0.4950746  0.46941224]]"
47,"[[0.66875573 0.         0.57072764 1.         0.59390143]
 [1.         0.73062541 0.73805295 0.0044127  0.        ]
 [1.         0.42560999 0.25177332 0.         0.24871271]
 [0.63732975 0.61028635 0.7351562  1.         0.        ]
 [1.         0.88561895 0.88051813 0.         0.59991125]]"
48,"[[1.         0.94673173 0.67326654 0.18758379 0.        ]
 [0.32655429 1.         0.30700026 0.00739165 0.        ]
 [1.         0.9501411  0.39827516 0.04979752 0.        ]
 [1.         0.18006335 0.62842442 0.03578213 0.        ]
 [1.         0.29723823 0.55261138 0.22171255 0.        ]]"
49,"[[1.         0.5372222  0.68912238 0.         0.35671528]
 [1.         0.45099915 0.89017893 0.61493532 0.        ]
 [0.49971162 1.         0.06280919 0.00596599 0.        ]
 [1.         0.95714656 0.72555466 0.04044234 0.        ]
 [1.         0.40445885 0.2106831  0.27831883 0.        ]]"
50,"[[1.         0.64858003 0.36571328 0.         0.06699219]
 [1.         0.853591   0.15004911 0.15984994 0.        ]
 [1.         0.08737958 0.54418304 0.64734913 0.        ]
 [0.8832441  0.65743811 1.         0.17978785 0.        ]
 [1.         0.80199086 0.7116507  0.13440631 0.        ]]"
51,"[[0.59913607 1.         0.49682472 0.50120579 0.        ]
 [1.         0.95238653 0.79482642 0.12687896 0.        ]
 [1.         0.21626411 0.61630032 0.06404151 0.        ]
 [1.         0.69295844 0.31149886 0.         0.02541237]
 [1.         0.65029634 0.07687835 0.46008565 0.        ]]"
52,"[[0.78166425 1.         0.54824169 0.14950344 0.        ]
 [1.         0.66496835 0.51746702 0.22255277 0.        ]
 [0.26146165 0.48877348 0.         1.         0.77935243]
 [1.         0.87398702 0.64161652 0.1226287  0.        ]
 [0.53034119 1.         0.54225479 0.06201987 0.        ]]"
53,"[[0.32389338 1.         0.92822331 0.12930012 0.        ]
 [0.59819202 1.         0.15981521 0.         0.09952726]
 [0.         1.         0.57325928 0.95408609 0.21459623]
 [1.         0.05838321 0.77176923 0.         0.02042021]
 [0.87862103 1.         0.86530027 0.59723913 0.        ]]"
54,"[[1.         0.2475932  0.62265781 0.48822067 0.        ]
 [1.         0.51030113 0.13322547 0.54358378 0.        ]
 [1.         0.62328657 0.61536286 0.00485944 0.        ]
 [1.         0.50830581 0.74854358 0.61916604 0.        ]
 [0.11574506 1.         0.61787759 0.04080102 0.        ]]"
55,"[[1.         0.         0.87912067 0.36926015 0.32685194]
 [0.98568234 1.         0.         0.16796653 0.13796881]
 [0.8219063  1.         0.         0.76810278 0.36457328]
 [0.71458092 1.         0.15601274 0.13505564 0.        ]
 [1.         0.99284423 0.         0.46007826 0.31386531]]"
56,"[[1.         0.77884483 0.8994123  0.71915504 0.        ]
 [1.         0.93850094 0.17964333 0.30444498 0.        ]
 [0.57534914 0.38563891 1.         0.27393137 0.        ]
 [0.50393024 0.53190897 1.         0.29728362 0.        ]
 [0.81146077 0.56358927 1.         0.         0.24118787]]"
57,"[[0.80491824 0.09706471 1.         0.20344147 0.        ]
 [0.34056871 0.33677484 1.         0.         0.05264296]
 [1.         0.78294961 0.61190466 0.         0.34517379]
 [0.84517375 1.         0.7713149  0.62305618 0.        ]
 [1.         0.49847644 0.43688906 0.03138176 0.        ]]"
58,"[[1.         0.27367026 0.94553558 0.81313251 0.        ]
 [1.         0.93269427 0.65642786 0.1412426  0.        ]
 [1.         0.63301433 0.084375   0.61843699 0.        ]
 [0.39827193 0.70884634 1.         0.         0.68601943]
 [1.         0.58033092 0.42924235 0.48637762 0.        ]]"
59,"[[1.         0.78382098 0.65768246 0.274387   0.        ]
 [1.         0.86817743 0.25935151 0.17341158 0.        ]
 [0.74223462 1.         0.60706126 0.17326681 0.        ]
 [0.40499294 0.32995449 1.         0.24550002 0.        ]
 [1.         0.         0.60182634 0.06332222 0.09832346]]"
60,"[[1.         0.83535353 0.47112182 0.2757413  0.        ]
 [0.98900698 0.2566278  1.         0.00456438 0.        ]
 [1.         0.19477245 0.82190345 0.23712857 0.        ]
 [1.         0.87228899 0.         0.31727474 0.04904865]
 [1.         0.93135427 0.27633454 0.51153614 0.        ]]"
61,"[[1.         0.67323992 0.45258721 0.33678509 0.        ]
 [0.81888098 0.14027798 0.69770961 1.         0.        ]
 [1.         0.8709472  0.         0.08259445 0.99304999]
 [1.         0.82733478 0.09812209 0.71686683 0.        ]
 [1.         0.89298879 0.60925394 0.         0.19744955]]"
62,"[[1.         0.56272614 0.62038554 0.3560925  0.        ]
 [0.33398896 0.8069103  1.         0.52337837 0.        ]
 [0.88354027 1.         0.12330952 0.95370326 0.        ]
 [1.         0.86080178 0.00351868 0.95597188 0.        ]
 [0.97980961 1.         0.53229498 0.4113778  0.        ]]"
63,"[[0.93533853 1.         0.62412985 0.         0.8191587 ]
 [1.         0.479573   0.92021635 0.         0.02403884]
 [1.         0.28542431 0.01054243 0.         0.31517281]
 [1.         0.72937587 0.36406943 0.44228232 0.        ]
 [0.9403852  1.         0.90964166 0.         0.47935462]]"
64,"[[0.34430263 0.20849807 0.01299216 1.         0.        ]
 [1.         0.95312556 0.14628888 0.84976738 0.        ]
 [0.72311815 1.         0.7661029  0.71997768 0.        ]
 [1.         0.82577335 0.13391956 0.38336292 0.        ]
 [1.         0.84608996 0.87566691 0.48200138 0.        ]]"
65,"[[0.78632642 1.         0.2192603  0.15969329 0.        ]
 [1.         0.45833773 0.29364995 0.54873821 0.        ]
 [1.         0.63832969 0.48626223 0.2991989  0.        ]
 [1.         0.36910628 0.04303668 0.87096798 0.        ]
 [1.         0.55291435 0.34354542 0.42694038 0.        ]]"
66,"[[0.86925479 0.         1.         0.77694051 0.24937078]
 [1.         0.26826048 0.86802597 0.         0.87504058]
 [0.49378951 1.         0.93473956 0.17716175 0.        ]
 [1.         0.9867848  0.36290786 0.037241   0.        ]
 [1.         0.89783027 0.36534156 0.73350876 0.        ]]"
67,"[[1.         0.62305599 0.15620782 0.         0.58860615]
 [1.         0.33150887 0.10690883 0.         0.89282965]
 [0.63443611 1.         0.66826401 0.43591762 0.        ]
 [0.52086167 0.45974454 1.         0.46045436 0.        ]
 [1.         0.35469639 0.33445841 0.04245744 0.        ]]"
68,"[[0.9622501  1.         0.38296892 0.9595301  0.        ]
 [1.         0.41863337 0.75710536 0.31809251 0.        ]
 [0.89347434 1.         0.27573058 0.14421712 0.        ]
 [1.         0.99506177 0.21655786 0.63578642 0.        ]
 [1.         0.84115207 0.23924676 0.12422645 0.        ]]"
69,"[[1.         0.02706384 0.54991647 0.01634661 0.        ]
 [0.79259652 1.         0.95235042 0.3928223  0.        ]
 [0.80730027 1.         0.96289103 0.14827795 0.        ]
 [1.         0.83344192 0.11565312 0.0550971  0.        ]
 [1.         0.06917782 0.06122058 0.         0.02757005]]"
70,"[[1.         0.82465052 0.93859318 0.77110867 0.        ]
 [0.85279694 1.         0.47039087 0.23276884 0.        ]
 [1.         0.57487386 0.28885542 0.         0.05831246]
 [1.         0.95296476 0.45191164 0.10428367 0.        ]
 [1.         0.99532131 0.86386738 0.21706912 0.        ]]"
71,"[[1.         0.9184938  0.74295369 0.5620419  0.        ]
 [1.         0.78586689 0.40540337 0.16280433 0.        ]
 [1.         0.71764497 0.6218416  0.61745661 0.        ]
 [1.         0.82372893 0.61102299 0.5613104  0.        ]
 [0.83569699 1.         0.79115666 0.         0.31680522]]"
72,"[[1.         0.8403745  0.         0.15302919 0.30476376]
 [1.         0.         0.59459938 0.55629794 0.48459087]
 [0.912353   0.75979809 1.         0.         0.56000483]
 [0.11296386 0.70059105 1.         0.03147106 0.        ]
 [1.         0.04473072 0.60758418 0.28514237 0.        ]]"
73,"[[1.         0.84751007 0.         0.39003405 0.25081148]
 [1.         0.45343851 0.42269194 0.         0.42205274]
 [1.         0.75232661 0.         0.89893325 0.16206885]
 [0.68094634 1.         0.63488396 0.         0.28876408]
 [1.         0.51867195 0.18099516 0.0339997  0.        ]]"
74,"[[1.         0.87543989 0.89053096 0.69518258 0.        ]
 [0.51041897 1.         0.31183413 0.30330777 0.        ]
 [1.         0.80265415 0.49087637 0.68883994 0.        ]
 [1.         0.54649729 0.88593873 0.27821624 0.        ]
 [0.88139494 1.         0.72219727 0.         0.59345321]]"
75,"[[1.         0.         0.45401626 0.69019274 0.64621341]
 [1.         0.92241711 0.85292414 0.         0.38658905]
 [1.         0.38778538 0.03717771 0.27613624 0.        ]
 [1.         0.37286921 0.33372221 0.25511698 0.        ]
 [1.         0.29965132 0.54043579 0.08127529 0.        ]]"
76,"[[1.         0.21174268 0.95380522 0.         0.3386596 ]
 [1.         0.62678748 0.75811408 0.34164544 0.        ]
 [1.         0.54828075 0.24515604 0.01790875 0.        ]
 [0.75641828 1.         0.15067937 0.30481559 0.        ]
 [1.         0.88805739 0.4575938  0.         0.09373097]]"
77,"[[0.99433238 1.         0.22479738 0.05434476 0.        ]
 [1.         0.91769516 0.88094181 0.         0.35719672]
 [0.79525473 0.09974627 1.         0.         0.00322037]
 [1.         0.76807117 0.86475734 0.         0.57047363]
 [1.         0.81670481 0.61016828 0.         0.40934216]]"
78,"[[0.32603426 0.98987652 1.         0.25410869 0.        ]
 [1.         0.74857762 0.77646388 0.72936519 0.        ]
 [0.63461954 0.37020674 1.         0.         0.3373844 ]
 [1.         0.83318531 0.57951366 0.         0.06933687]
 [1.         0.92396233 0.40278272 0.16262916 0.        ]]"
79,"[[1.         0.         0.49584636 0.71879979 0.27736175]
 [1.         0.4110028  0.84610349 0.         0.22769672]
 [0.17875709 1.         0.16215421 0.         0.107678  ]
 [1.         0.54209921 0.28270048 0.23161201 0.        ]
 [1.         0.4569123  0.         0.14962515 0.09275868]]"
80,"[[1.         0.94195777 0.88948417 0.60099893 0.        ]
 [0.90177971 1.         0.44780369 0.10023781 0.        ]
 [1.         0.73780436 0.48417016 0.         0.2324986 ]
 [1.         0.99182778 0.48054024 0.09442466 0.        ]
 [1.         0.65442361 0.62530313 0.22450982 0.        ]]"
81,"[[0.97656506 0.44361843 0.08224036 1.         0.        ]
 [1.         0.49261432 0.64345107 0.         0.30146608]
 [1.         0.59243355 0.5118123  0.04222121 0.        ]
 [1.         0.         0.42318379 0.23754711 0.80142933]
 [0.54265729 0.6412092  0.43568439 0.         1.        ]]"
82,"[[1.         0.00782138 0.         0.26375341 0.01817074]
 [0.94525841 0.52835849 1.         0.48458487 0.        ]
 [1.         0.77947452 0.61580441 0.19332187 0.        ]
 [1.         0.75157261 0.19491659 0.         0.72112845]
 [1.         0.90292653 0.         0.44515203 0.58443197]]"
83,"[[1.         0.22549975 0.76731005 0.20416729 0.        ]
 [1.         0.49300718 0.13677075 0.         0.02249177]
 [1.         0.72597446 0.14625121 0.67185879 0.        ]
 [1.         0.         0.74324994 0.32493196 0.05876905]
 [1.         0.85841556 0.35080795 0.         0.17794006]]"
84,"[[1.00000000e+00 0.00000000e+00 6.38258518e-01 7.01246844e-01
  2.71061999e-01]
 [1.00000000e+00 8.78788903e-01 7.12321942e-04 4.82522760e-01
  0.00000000e+00]
 [1.00000000e+00 5.45699557e-01 4.86444405e-01 4.33565036e-01
  0.00000000e+00]
 [1.00000000e+00 7.02110510e-01 3.07349396e-01 2.08465239e-01
  0.00000000e+00]
 [6.32325360e-01 1.00000000e+00 6.28672443e-01 0.00000000e+00
  5.28868202e-01]]"
85,"[[0.40306498 0.3856373  1.         0.01193822 0.        ]
 [1.         0.79299451 0.72320854 0.67026284 0.        ]
 [1.         0.57457331 0.68842257 0.32557911 0.        ]
 [1.         0.04588574 0.95246247 0.         0.66778167]
 [0.85236978 1.         0.05730891 0.11619424 0.        ]]"
86,"[[1.         0.97889141 0.28065107 0.73421714 0.        ]
 [1.         0.52219094 0.22109837 0.16269922 0.        ]
 [0.76100138 0.6414093  1.         0.         0.05792935]
 [0.86787144 0.81012497 1.         0.11741164 0.        ]
 [0.2586107  1.         0.90520554 0.         0.02466436]]"
87,"[[1.         0.27752054 0.58805709 0.1491057  0.        ]
 [1.         0.96445404 0.86661011 0.         0.27140202]
 [1.         0.9689088  0.62891372 0.57851654 0.        ]
 [0.85134212 1.         0.68946273 0.8948803  0.        ]
 [1.         0.23034627 0.         0.59597657 0.23022087]]"
88,"[[1.         0.59473812 0.47796778 0.42437838 0.        ]
 [1.         0.71976642 0.39359283 0.20503039 0.        ]
 [1.         0.65521986 0.37113933 0.06782864 0.        ]
 [1.         0.64380898 0.         0.63898697 0.37891112]
 [0.93065774 1.         0.67697465 0.28743608 0.        ]]"
89,"[[1.         0.93003107 0.         0.71697881 0.20417394]
 [0.30328273 0.73489196 1.         0.75733187 0.        ]
 [1.         0.42784262 0.         0.73199671 0.23446703]
 [1.         0.33689822 0.51234341 0.27307349 0.        ]
 [1.         0.88207811 0.         0.85009209 0.51062271]]"
90,"[[1.         0.83342737 0.         0.64974515 0.62898718]
 [1.         0.46541764 0.00864879 0.10443806 0.        ]
 [1.         0.87274164 0.67571879 0.         0.59835852]
 [0.33599197 0.37513364 1.         0.18477466 0.        ]
 [0.45824523 1.         0.         0.65631009 0.05853222]]"
91,"[[0.6634464  1.         0.47105673 0.         0.30729401]
 [1.         0.74984301 0.43655836 0.13472495 0.        ]
 [0.31481355 0.87187747 1.         0.64101394 0.        ]
 [1.         0.97274379 0.7355898  0.30591009 0.        ]
 [1.         0.90497507 0.74479669 0.         0.46199912]]"
92,"[[1.         0.59891799 0.83294123 0.0687457  0.        ]
 [0.65027616 1.         0.40158177 0.68361724 0.        ]
 [0.89953584 0.50425055 1.         0.         0.26206743]
 [1.         0.97252185 0.72762047 0.10490215 0.        ]
 [1.         0.28510035 0.82943558 0.         0.1758016 ]]"
93,"[[0.24930568 0.94772663 1.         0.         0.00203595]
 [1.         0.98108817 0.80178879 0.         0.51215135]
 [0.58675446 0.44897937 0.18025818 1.         0.        ]
 [1.         0.         0.96471905 0.57850496 0.67961149]
 [1.         0.060788   0.58856775 0.78240364 0.        ]]"
94,"[[1.         0.01157672 0.23162656 0.62093289 0.        ]
 [0.6477007  0.18878548 1.         0.09571378 0.        ]
 [1.         0.68040464 0.79381969 0.71554144 0.        ]
 [0.88749822 1.         0.54141809 0.65966277 0.        ]
 [1.         0.82534411 0.31182238 0.05072827 0.        ]]"
