,0
11,"[[0.24749098 0.29332667 0.1348213  0.27272509 0.05163596]
 [0.37112209 0.34023158 0.06101226 0.16310185 0.06453222]
 [0.26720576 0.26287627 0.20760514 0.20635355 0.05595928]
 [0.3309243  0.24878752 0.21046211 0.01464357 0.19518249]
 [0.24536109 0.21510031 0.20833645 0.12922164 0.20198051]]"
12,"[[0.35485315 0.2649177  0.23009031 0.06314579 0.08699306]
 [0.25593529 0.20399619 0.22636165 0.18546309 0.12824379]
 [0.54819164 0.26004359 0.15455317 0.03163313 0.00557847]
 [0.32273565 0.28539159 0.07731666 0.13364066 0.18091543]
 [0.32320761 0.22755925 0.31101618 0.07258495 0.06563201]]"
13,"[[0.3098976  0.30411615 0.25065772 0.09277072 0.0425578 ]
 [0.40741968 0.34718451 0.18856888 0.03016316 0.02666377]
 [0.35194734 0.04317881 0.34162279 0.22737731 0.03587377]
 [0.32944568 0.28261211 0.26061185 0.0578744  0.06945596]
 [0.29263895 0.21916746 0.18407734 0.15671268 0.14740357]]"
14,"[[0.18192534 0.29748696 0.18170715 0.16168761 0.17719294]
 [0.31886689 0.21580593 0.14540045 0.17697269 0.14295403]
 [0.19980348 0.08680708 0.35997823 0.07429675 0.27911447]
 [0.39144813 0.34071526 0.08480067 0.15709934 0.0259366 ]
 [0.35282303 0.29855556 0.19873924 0.13467224 0.01520992]]"
15,"[[0.39782947 0.23651744 0.21336017 0.02506746 0.12722547]
 [0.30054152 0.29622342 0.27670739 0.09023923 0.03628845]
 [0.39730883 0.35859551 0.04226135 0.0024348  0.19939951]
 [0.26669488 0.25937918 0.18313669 0.17879428 0.11199497]
 [0.3344771  0.36390364 0.18470099 0.07182064 0.04509762]]"
16,"[[0.46224125 0.4141291  0.06645901 0.04066903 0.01650161]
 [0.19742563 0.19277561 0.29197891 0.21121665 0.1066032 ]
 [0.29015238 0.23212098 0.21894047 0.05182924 0.20695692]
 [0.29276767 0.21702225 0.18050526 0.1312152  0.17848962]
 [0.28091092 0.23455657 0.18384295 0.06220314 0.23848641]]"
17,"[[0.3782446  0.27872697 0.25639152 0.07416709 0.01246981]
 [0.26690073 0.21647059 0.25604696 0.03768371 0.22289801]
 [0.22685209 0.2232806  0.11701478 0.27141336 0.16143917]
 [0.39846525 0.37362446 0.08099431 0.11770292 0.02921305]
 [0.32932039 0.23696239 0.15668529 0.17097753 0.1060544 ]]"
18,"[[0.43895833 0.26833115 0.12626618 0.16503589 0.00140845]
 [0.28050097 0.26193028 0.1339011  0.18200533 0.14166233]
 [0.30309425 0.11788791 0.32841318 0.20849312 0.04211155]
 [0.34279073 0.20713094 0.19809803 0.20567299 0.0463073 ]
 [0.28109206 0.09987152 0.40824864 0.1249389  0.08584888]]"
19,"[[0.28899615 0.17353387 0.27642543 0.11260626 0.14843829]
 [0.2489043  0.33101357 0.17919023 0.06263446 0.17825746]
 [0.30025363 0.25384407 0.15204415 0.14963388 0.14422426]
 [0.25228151 0.32600304 0.13249956 0.06324436 0.22597153]
 [0.36709044 0.33101658 0.15110522 0.0404709  0.11031686]]"
20,"[[0.26066121 0.25460058 0.20445585 0.16740966 0.11287271]
 [0.29041399 0.24808425 0.2516939  0.05214032 0.15766755]
 [0.33511468 0.27336929 0.10445411 0.23322085 0.05384107]
 [0.25702808 0.27095248 0.2175415  0.22661123 0.02786671]
 [0.08575814 0.16831356 0.35638188 0.3115015  0.07804493]]"
21,"[[0.25856996 0.23791103 0.19276027 0.17957994 0.13117881]
 [0.15326525 0.33464331 0.10327105 0.30322339 0.105597  ]
 [0.47362072 0.22425053 0.1535811  0.09575597 0.05279169]
 [0.26821158 0.18349836 0.25590374 0.17441917 0.11796714]
 [0.36780974 0.23178169 0.23269424 0.15838597 0.00932836]]"
22,"[[0.35826302 0.2397107  0.0192977  0.17782058 0.204908  ]
 [0.30029362 0.29916544 0.27427275 0.09455484 0.03171335]
 [0.14826912 0.66597651 0.08912001 0.07734625 0.01928811]
 [0.39863187 0.2590622  0.04456991 0.24319414 0.05454188]
 [0.29658687 0.28961364 0.20517342 0.1475188  0.06110727]]"
23,"[[0.25853397 0.19802641 0.26708328 0.04417829 0.23217806]
 [0.39328781 0.23159886 0.16799388 0.04427932 0.16284013]
 [0.24479445 0.27718345 0.23485834 0.20223358 0.04093018]
 [0.3006168  0.18043617 0.30258162 0.14537501 0.07099041]
 [0.39849285 0.21944745 0.02387986 0.00907224 0.34910759]]"
24,"[[0.5491674  0.37958291 0.0212575  0.03528034 0.01471185]
 [0.32967607 0.26520528 0.21408606 0.14760084 0.04343175]
 [0.29717279 0.23075249 0.26162211 0.18569876 0.02475386]
 [0.13477748 0.12338593 0.52849668 0.16802514 0.04531476]
 [0.46692327 0.06775146 0.28035698 0.063275   0.12169329]]"
25,"[[0.35088258 0.28049064 0.1348002  0.19751982 0.03630676]
 [0.25782771 0.32990618 0.1133507  0.28519114 0.01372427]
 [0.36012315 0.2756214  0.03914544 0.25031206 0.07479794]
 [0.24349399 0.29939018 0.18566599 0.1546815  0.11676835]
 [0.26214966 0.2733712  0.19970377 0.15313414 0.11164122]]"
26,"[[0.24430107 0.2363083  0.22044166 0.10810222 0.19084674]
 [0.27803085 0.20526195 0.25116967 0.22079067 0.04474685]
 [0.16009866 0.30200012 0.29992351 0.09719806 0.14077965]
 [0.32674221 0.28363451 0.21242258 0.09052621 0.08667449]
 [0.31997102 0.24010799 0.23414561 0.20517054 0.00060484]]"
27,"[[0.25483061 0.16477742 0.23170232 0.28569734 0.06299231]
 [0.21701923 0.21567508 0.26175441 0.14838149 0.15716979]
 [0.58428482 0.15814951 0.09910122 0.12807514 0.03038931]
 [0.24729967 0.22700566 0.42756226 0.06786168 0.03027073]
 [0.3298302  0.30244055 0.24398987 0.11710645 0.00663293]]"
28,"[[0.25214684 0.11048624 0.35786431 0.18814979 0.09135282]
 [0.30885841 0.24989452 0.1659593  0.26973915 0.00554862]
 [0.39422483 0.27394913 0.12346841 0.19794678 0.01041085]
 [0.21975544 0.28111    0.21479597 0.19599541 0.08834318]
 [0.02752264 0.58358876 0.02722442 0.02654462 0.33511956]]"
29,"[[0.34198893 0.47421567 0.12665964 0.03182299 0.02531278]
 [0.30947219 0.27021973 0.14670322 0.19407985 0.079525  ]
 [0.31188187 0.20868348 0.27705341 0.1486429  0.05373834]
 [0.11069966 0.27475278 0.23485994 0.22936495 0.15032268]
 [0.2954484  0.26166647 0.20491564 0.13161594 0.10635354]]"
30,"[[0.30434603 0.10949279 0.24503513 0.29237027 0.04875578]
 [0.2418873  0.24071753 0.08962663 0.20130146 0.22646707]
 [0.27473817 0.19306375 0.26145784 0.10849021 0.16225002]
 [0.35041347 0.01405063 0.21714237 0.29514739 0.12324614]
 [0.36140547 0.30791446 0.18037554 0.14935975 0.00094479]]"
31,"[[0.30882944 0.2355086  0.15251767 0.18921972 0.11392457]
 [0.33451288 0.31471342 0.1160119  0.14122213 0.09353967]
 [0.28890679 0.22467915 0.17120993 0.17030999 0.14489414]
 [0.31200931 0.42083049 0.08491846 0.04123785 0.14100388]
 [0.23997465 0.23778342 0.22377927 0.20949217 0.08897049]]"
32,"[[4.36292616e-01 2.42905873e-01 2.21461951e-01 4.78418011e-02
  5.14977591e-02]
 [3.20484611e-01 2.11053611e-01 3.15290992e-01 1.13542672e-01
  3.96281145e-02]
 [2.25641410e-01 4.67941991e-01 1.60916410e-01 1.36835886e-01
  8.66430281e-03]
 [3.46188884e-01 2.16943019e-01 2.08284386e-01 1.85709475e-01
  4.28742362e-02]
 [5.46287676e-01 2.37830820e-01 5.35105221e-02 1.61946540e-01
  4.24442617e-04]]"
33,"[[0.39948003 0.38108812 0.11690877 0.01821767 0.0843054 ]
 [0.34661067 0.27191838 0.30367726 0.06035725 0.01743643]
 [0.16783408 0.20777726 0.25251671 0.1260419  0.24583006]
 [0.23194657 0.35491433 0.38507304 0.0264799  0.00158616]
 [0.42799898 0.29746826 0.1733598  0.05510453 0.04606843]]"
34,"[[0.30643862 0.13073032 0.32654459 0.02613069 0.21015579]
 [0.32851956 0.23123183 0.26718149 0.10587653 0.06719059]
 [0.2730331  0.4116457  0.17710615 0.00395189 0.13426316]
 [0.34540823 0.30994971 0.27771057 0.03365166 0.03327984]
 [0.31106982 0.27463634 0.22031527 0.10697953 0.08699904]]"
35,"[[0.31753511 0.19872163 0.15098793 0.1182966  0.21445873]
 [0.23426565 0.22433614 0.22935467 0.21946363 0.09257991]
 [0.18239753 0.49343674 0.13212081 0.12579961 0.06624531]
 [0.17725248 0.31275909 0.33696692 0.1698316  0.00318992]
 [0.29839073 0.13313459 0.03419333 0.27496706 0.25931428]]"
36,"[[0.32827583 0.34035368 0.15089551 0.12960277 0.05087222]
 [0.24531751 0.19956718 0.25574936 0.17065621 0.12870973]
 [0.43279183 0.23238548 0.0884213  0.0594536  0.18694779]
 [0.30448232 0.28626322 0.10705869 0.2987237  0.00347207]
 [0.34118653 0.24016544 0.19809487 0.16562336 0.0549298 ]]"
37,"[[0.4139168  0.25679203 0.19630215 0.08409541 0.04889362]
 [0.30391221 0.20124623 0.2839064  0.15008712 0.06084804]
 [0.33851243 0.31091662 0.1476455  0.08408365 0.11884179]
 [0.15484339 0.18378852 0.34720898 0.23529396 0.07886515]
 [0.32331616 0.2073148  0.22886072 0.08582645 0.15468187]]"
38,"[[0.2498373  0.29113731 0.25060282 0.04446146 0.16396112]
 [0.1806338  0.33111136 0.21378981 0.13620691 0.13825812]
 [0.25222655 0.345178   0.2847479  0.08101207 0.03683548]
 [0.49024909 0.44399769 0.05450677 0.00827055 0.00297591]
 [0.34265583 0.30757348 0.03800354 0.10086614 0.21090101]]"
39,"[[0.13354558 0.23248296 0.28025606 0.21828906 0.13542634]
 [0.20943363 0.10602414 0.03731538 0.5779241  0.06930275]
 [0.26380907 0.25862888 0.18971219 0.17755446 0.1102954 ]
 [0.32534384 0.2544403  0.17003828 0.2323196  0.01785798]
 [0.20908031 0.14041008 0.26583482 0.11880907 0.26586572]]"
40,"[[0.49328657 0.11088119 0.263421   0.07105451 0.06135673]
 [0.27004337 0.50930772 0.10314759 0.0710054  0.04649592]
 [0.27564679 0.26982745 0.12216875 0.24932542 0.08303159]
 [0.22819583 0.29073206 0.20312475 0.15020286 0.12774451]
 [0.34865488 0.28138795 0.12564133 0.14933608 0.09497975]]"
41,"[[0.15334867 0.14279291 0.37213781 0.19346713 0.13825348]
 [0.3068739  0.28483199 0.1763199  0.16658261 0.06539159]
 [0.42352498 0.2828617  0.16617331 0.04865704 0.07878297]
 [0.32518696 0.23208596 0.1351947  0.2264448  0.08108759]
 [0.17720822 0.2839913  0.24095549 0.17516195 0.12268304]]"
42,"[[0.30701995 0.23070581 0.26866072 0.15875797 0.03485556]
 [0.29037132 0.17026627 0.23830986 0.20693044 0.09412211]
 [0.30931476 0.25775871 0.17735496 0.16465052 0.09092105]
 [0.482864   0.31100165 0.1398211  0.06530323 0.00101003]
 [0.36458586 0.13794676 0.01251246 0.34862621 0.13632869]]"
43,"[[0.3684829  0.17298387 0.4371461  0.01716182 0.00422531]
 [0.31671568 0.26827596 0.23302821 0.15471782 0.02726233]
 [0.29610567 0.49395243 0.09953739 0.02990343 0.08050108]
 [0.42340798 0.16225692 0.13503994 0.16006411 0.11923104]
 [0.34936453 0.06958524 0.34535882 0.03808005 0.19761137]]"
44,"[[0.17944073 0.26776577 0.27895508 0.22075788 0.05308053]
 [0.41294306 0.19196204 0.20041222 0.18285665 0.01182603]
 [0.31898943 0.27645034 0.1164098  0.01439717 0.27375326]
 [0.45997994 0.19834102 0.2110973  0.08296771 0.04761403]
 [0.38542717 0.20387557 0.07089959 0.19999839 0.13979928]]"
45,"[[0.0759378  0.22248169 0.61946379 0.03911213 0.04300459]
 [0.17722801 0.35874502 0.24249707 0.17419221 0.04733768]
 [0.28817519 0.15476111 0.46030216 0.06284138 0.03392017]
 [0.56208366 0.23786734 0.10822232 0.00628995 0.08553673]
 [0.31385644 0.208766   0.15935445 0.16926676 0.14875635]]"
46,"[[0.3490034  0.34246724 0.19211198 0.08762344 0.02879393]
 [0.47700008 0.02720241 0.36670948 0.12351963 0.0055684 ]
 [0.42043028 0.238194   0.21330545 0.08528252 0.04278776]
 [0.18132873 0.09451944 0.24625756 0.08469128 0.39320299]
 [0.0422554  0.2896213  0.28917572 0.26870191 0.11024567]]"
47,"[[0.27090909 0.04842859 0.12344178 0.32268086 0.23453968]
 [0.36758046 0.18571238 0.1864495  0.17999958 0.08025808]
 [0.39131278 0.33948538 0.18282738 0.00676544 0.07960903]
 [0.13037631 0.06119639 0.19245153 0.6053713  0.01060447]
 [0.32032447 0.29951386 0.28885667 0.01592199 0.075383  ]]"
48,"[[0.33475052 0.32781089 0.19610725 0.1382567  0.00307464]
 [0.21617394 0.26175573 0.21185733 0.18073385 0.12947915]
 [0.41928526 0.28945074 0.15930632 0.08299677 0.0489609 ]
 [0.33655276 0.24739332 0.30055488 0.07474982 0.04074922]
 [0.33408592 0.1796914  0.29497954 0.15057372 0.04066942]]"
49,"[[0.34102387 0.16045857 0.23220099 0.12880087 0.1375157 ]
 [0.32848143 0.07981216 0.28759233 0.22535998 0.07875409]
 [0.26704614 0.35373163 0.1487531  0.12861507 0.10185406]
 [0.3465975  0.32485152 0.25965522 0.04310676 0.025789  ]
 [0.2784177  0.27336749 0.15332248 0.19819376 0.09669857]]"
50,"[[0.37587073 0.35944425 0.16799556 0.01633153 0.08035793]
 [0.28270254 0.25380593 0.16500982 0.21505302 0.08342869]
 [0.28289374 0.11688899 0.22038287 0.2763222  0.1035122 ]
 [0.21034074 0.20842234 0.30225823 0.15058687 0.12839182]
 [0.34588003 0.24185663 0.2134193  0.17086999 0.02797405]]"
51,"[[0.24354795 0.26566828 0.18564636 0.19285776 0.11227965]
 [0.42217449 0.17824694 0.15029457 0.12700243 0.12228157]
 [0.36772274 0.21301741 0.35587725 0.05970751 0.00367509]
 [0.36443527 0.2776937  0.26657766 0.03405846 0.05723491]
 [0.40004932 0.32927687 0.05864791 0.17382802 0.03819788]]"
52,"[[0.24700789 0.42606582 0.17678078 0.07953342 0.07061208]
 [0.32370621 0.26971205 0.21630855 0.16221206 0.02806114]
 [0.16550771 0.23315785 0.1078161  0.25592045 0.23759789]
 [0.35706778 0.34565264 0.19947802 0.06635416 0.03144739]
 [0.25937369 0.37914545 0.28008886 0.07366391 0.00772809]]"
53,"[[0.2294495  0.24055574 0.23501099 0.20132424 0.09365952]
 [0.28129453 0.29915553 0.22176743 0.00323825 0.19454425]
 [0.11391319 0.29259472 0.18349473 0.28390675 0.1260906 ]
 [0.40021208 0.21663869 0.24410006 0.00234909 0.13670007]
 [0.30946438 0.38886703 0.14010141 0.12807493 0.03349225]]"
54,"[[0.329703   0.15478778 0.27748834 0.19989865 0.03812224]
 [0.30534957 0.21673386 0.12485734 0.29567508 0.05738414]
 [0.36989221 0.1863501  0.17786194 0.13437214 0.13152362]
 [0.32079151 0.16837075 0.28305256 0.21801077 0.00977441]
 [0.20309633 0.23988925 0.22874111 0.1793152  0.14895811]]"
55,"[[0.34167632 0.08960903 0.28951335 0.16071098 0.11849032]
 [0.3644912  0.43923731 0.00235497 0.13368492 0.06023161]
 [0.3335574  0.4276033  0.01182768 0.1732387  0.05377292]
 [0.29491756 0.31201636 0.19788619 0.13150396 0.06367592]
 [0.493869   0.2140896  0.01245412 0.19129236 0.08829491]]"
56,"[[0.41479324 0.11401884 0.30552962 0.09202028 0.07363801]
 [0.26751299 0.25862846 0.22306532 0.2255267  0.02526652]
 [0.23536484 0.20602002 0.24087385 0.16768292 0.15005838]
 [0.1882373  0.28925624 0.33634161 0.1537369  0.03242794]
 [0.22024986 0.21786003 0.38678834 0.02504812 0.15005365]]"
57,"[[0.22141233 0.09665706 0.43473475 0.16024621 0.08694966]
 [0.19581632 0.19240489 0.30137152 0.14057132 0.16983595]
 [0.4507325  0.35146268 0.12740682 0.02566828 0.04472972]
 [0.25680616 0.4992919  0.11697924 0.0692482  0.0576745 ]
 [0.35962736 0.26712841 0.20225265 0.153528   0.01746357]]"
58,"[[0.36798916 0.07017618 0.3113322  0.2248288  0.02567366]
 [0.27628101 0.23596072 0.22405176 0.14894797 0.11475854]
 [0.33244141 0.30333439 0.09916038 0.20631965 0.05874415]
 [0.11789216 0.36309198 0.36731853 0.01765734 0.13404   ]
 [0.29051345 0.27585757 0.16788001 0.22535628 0.04039268]]"
59,"[[0.38683925 0.3145388  0.13988412 0.08230283 0.076435  ]
 [0.3278491  0.22216609 0.1992027  0.13592661 0.11485551]
 [0.30425937 0.31099257 0.2994862  0.0834191  0.00184276]
 [0.33423804 0.14798586 0.48777821 0.02666451 0.00333338]
 [0.28270022 0.01031544 0.26998203 0.18119253 0.25580977]]"
60,"[[0.37169645 0.33339389 0.21311636 0.05442134 0.02737196]
 [0.36178777 0.13155471 0.43556367 0.03982627 0.03126757]
 [0.39228205 0.09356754 0.23361126 0.19867547 0.08186369]
 [0.26488986 0.259413   0.00988339 0.25656304 0.20925071]
 [0.43246482 0.3651891  0.05784337 0.1133646  0.0311381 ]]"
61,"[[0.42861152 0.2362447  0.18199189 0.11202432 0.04112757]
 [0.2859012  0.05959091 0.28343781 0.35566736 0.01540273]
 [0.38247804 0.18341848 0.05434296 0.11323908 0.26652143]
 [0.36447785 0.29247907 0.12883544 0.1974488  0.01675884]
 [0.26049659 0.25543535 0.25047243 0.0397893  0.19380633]]"
62,"[[0.48915532 0.11649367 0.25563518 0.07166855 0.06704728]
 [0.15496207 0.32183436 0.32673614 0.18633777 0.01012966]
 [0.19323682 0.3068165  0.12962851 0.2964381  0.07388008]
 [0.31296152 0.25601785 0.09505897 0.30539697 0.0305647 ]
 [0.33320593 0.34520329 0.16858848 0.10635162 0.04665067]]"
63,"[[0.26327401 0.26612238 0.19775162 0.03759357 0.23525842]
 [0.26762589 0.2255671  0.23397148 0.05136419 0.22147134]
 [0.29442711 0.23649367 0.1732908  0.02382165 0.27196677]
 [0.37068699 0.29339439 0.11791904 0.19983249 0.01816709]
 [0.33890405 0.41905535 0.14570247 0.04573775 0.05060038]]"
64,"[[0.23378368 0.15586552 0.14640234 0.3430112  0.12093726]
 [0.34781482 0.31806444 0.13353047 0.17862965 0.02196062]
 [0.14468463 0.30127776 0.29695644 0.14052662 0.11655454]
 [0.30484936 0.25899342 0.19307103 0.20371504 0.03937115]
 [0.36036636 0.19933625 0.25364527 0.17476966 0.01188246]]"
65,"[[0.29996707 0.31118945 0.14973089 0.13513906 0.10397352]
 [0.29806711 0.20786782 0.19424961 0.25236104 0.04745442]
 [0.30022672 0.20792065 0.19807128 0.16960779 0.12417356]
 [0.31882029 0.27361699 0.0614428  0.3021579  0.04396202]
 [0.30002954 0.2823982  0.17489259 0.19931679 0.04336288]]"
66,"[[0.25034015 0.10645724 0.26204201 0.2143015  0.16685909]
 [0.26388206 0.17681026 0.18701126 0.13190654 0.24038988]
 [0.20501892 0.23781153 0.21466037 0.17591968 0.16658949]
 [0.45499193 0.29012491 0.15235583 0.08129025 0.02123707]
 [0.42608028 0.29172621 0.03146587 0.23142047 0.01930718]]"
67,"[[0.32253719 0.25518785 0.09408912 0.08748006 0.24070577]
 [0.41754317 0.14896725 0.14629535 0.01949052 0.26770371]
 [0.2277523  0.29069647 0.27362207 0.19905977 0.00886938]
 [0.22267698 0.17704052 0.25935272 0.20859267 0.13233711]
 [0.31996561 0.24765494 0.19710638 0.14450638 0.09076669]]"
68,"[[0.34121854 0.37747626 0.13441372 0.13824029 0.00865118]
 [0.35882077 0.2012249  0.2019097  0.16098155 0.07706308]
 [0.2610074  0.31379605 0.23105953 0.10710777 0.08702926]
 [0.39616766 0.23717262 0.11918055 0.14241628 0.10506289]
 [0.24458274 0.24443049 0.23258069 0.18687421 0.09153187]]"
69,"[[0.30908452 0.20572081 0.26076951 0.20152444 0.02290071]
 [0.16537124 0.45565792 0.23530731 0.07248323 0.0711803 ]
 [0.23186776 0.29444753 0.29363096 0.09140884 0.08864491]
 [0.39981142 0.27312207 0.18228891 0.11337429 0.03140331]
 [0.24809519 0.23996024 0.21923123 0.14118299 0.15153035]]"
70,"[[0.36750445 0.16620003 0.24617978 0.16465852 0.05545722]
 [0.27632898 0.56118906 0.13903607 0.01956139 0.00388449]
 [0.31221294 0.26660106 0.21478495 0.10149015 0.1049109 ]
 [0.34979311 0.31335379 0.2018079  0.06846948 0.06657572]
 [0.26446989 0.25064694 0.23985939 0.22904146 0.01598232]]"
71,"[[0.30408871 0.27646498 0.2069645  0.15496279 0.05751901]
 [0.30645245 0.2019231  0.20148947 0.19104161 0.09909337]
 [0.32020057 0.23298994 0.22982431 0.16377024 0.05321493]
 [0.30950549 0.24367633 0.22269278 0.12681941 0.09730599]
 [0.23087601 0.44576448 0.16271884 0.03732915 0.12331152]]"
72,"[[3.65522668e-01 2.17541944e-01 1.17817718e-01 1.35800088e-01
  1.63317582e-01]
 [3.81225721e-01 1.05806417e-05 2.83010853e-01 1.90823482e-01
  1.44929363e-01]
 [2.42291211e-01 2.08717125e-01 2.68003474e-01 8.56656308e-02
  1.95322559e-01]
 [2.14032455e-01 2.40586368e-01 3.27711982e-01 1.82054846e-01
  3.56143479e-02]
 [3.08724517e-01 1.68116469e-01 2.71258538e-01 2.13101761e-01
  3.87987150e-02]]"
73,"[[0.37731721 0.36312642 0.02792641 0.14054129 0.09108867]
 [0.26537196 0.22092346 0.18008379 0.15861601 0.17500478]
 [0.35958882 0.17384537 0.03169026 0.28089736 0.1539782 ]
 [0.26239405 0.51677377 0.11489557 0.00328635 0.10265026]
 [0.29800401 0.25259504 0.17811518 0.15848215 0.11280361]]"
74,"[[0.38421202 0.21367849 0.33394906 0.0643734  0.00378703]
 [0.2547897  0.26911576 0.25091892 0.12535994 0.09981568]
 [0.34884075 0.28947727 0.163964   0.17038378 0.0273342 ]
 [0.29198659 0.21293364 0.26577766 0.118622   0.11068011]
 [0.30846568 0.36373268 0.21134691 0.05362492 0.06282982]]"
75,"[[0.29812889 0.09033107 0.17461936 0.25635507 0.18056561]
 [0.24880469 0.23814892 0.23787099 0.06289719 0.21227821]
 [0.30149121 0.28382179 0.14844347 0.158135   0.10810853]
 [0.37261744 0.19443004 0.18534744 0.16272528 0.0848798 ]
 [0.32491791 0.20462473 0.25223955 0.19024746 0.02797035]]"
76,"[[0.33718458 0.1431034  0.26821757 0.03290009 0.21859436]
 [0.28710709 0.22389691 0.25529245 0.12921037 0.10449318]
 [0.36641315 0.35351343 0.16703429 0.08815512 0.02488402]
 [0.31143839 0.31289401 0.16155793 0.20392774 0.01018193]
 [0.37415674 0.28055402 0.16806235 0.06877222 0.10845467]]"
77,"[[0.29757421 0.30706749 0.22785297 0.09843216 0.06907317]
 [0.32461372 0.29248981 0.19159646 0.0947068  0.09659321]
 [0.26402426 0.21180978 0.33200389 0.09577728 0.09638479]
 [0.36526526 0.21572948 0.28305587 0.02340927 0.11254013]
 [0.29880011 0.27051425 0.24659488 0.00481846 0.17927231]]"
78,"[[0.24381551 0.261061   0.27272985 0.12745173 0.09494191]
 [0.33006747 0.18366817 0.22024079 0.18261683 0.08340674]
 [0.265163   0.21309673 0.27309291 0.06736212 0.18128524]
 [0.53936442 0.20859687 0.141435   0.0190052  0.0915985 ]
 [0.39063864 0.22801552 0.18568579 0.16026036 0.03539969]]"
79,"[[0.36128332 0.07609732 0.1851158  0.20270506 0.17479851]
 [0.44382493 0.20025312 0.25137535 0.00781809 0.09672851]
 [0.27103856 0.3023246  0.19179467 0.07535409 0.15948808]
 [0.3944803  0.30082197 0.14973469 0.10751099 0.04745206]
 [0.45492367 0.31315747 0.01896609 0.14271709 0.07023569]]"
80,"[[0.60475679 0.23133963 0.0849222  0.04914649 0.02983489]
 [0.2693691  0.2894455  0.24054893 0.1384075  0.06222897]
 [0.23045128 0.2218858  0.19238218 0.17366405 0.18161668]
 [0.30916949 0.25248691 0.17320861 0.15481953 0.11031546]
 [0.3263727  0.2756823  0.1936015  0.19315571 0.01118779]]"
81,"[[0.24436299 0.23863501 0.21048173 0.24678534 0.05973492]
 [0.32934234 0.2786745  0.32004763 0.01679114 0.0551444 ]
 [0.27750251 0.26436937 0.2307058  0.1709304  0.05649192]
 [0.38294844 0.01952188 0.17398486 0.06231142 0.36123341]
 [0.24438498 0.27349249 0.11119167 0.07483104 0.29609981]]"
