,0
35,"[[0.99618452 0.88643245 1.         0.63897585 0.        ]
 [0.61323992 0.01223448 0.59872219 1.         0.        ]
 [0.1531129  1.         0.62981741 0.         0.63360202]
 [0.75220771 1.         0.         0.11955003 0.36763512]
 [0.83233101 1.         0.         0.15583331 0.21632814]]"
36,"[[0.         1.         0.99518409 0.74844633 0.72473554]
 [0.         0.60774647 1.         0.04620334 0.0850564 ]
 [0.56181656 1.         0.52216631 0.12181462 0.        ]
 [0.69101405 0.16558137 1.         0.         0.57625829]
 [0.24414815 0.81453177 1.         0.         0.37913483]]"
37,"[[1.         0.08300554 0.         0.09490211 0.97326938]
 [0.93465439 0.87045367 0.26484166 0.         1.        ]
 [1.         0.         0.09640362 0.91810653 0.04565944]
 [0.         1.         0.01225609 0.42662252 0.14255029]
 [0.99359674 1.         0.         0.55275777 0.99054252]]"
38,"[[0.08746603 0.08031239 1.         0.60345966 0.        ]
 [1.         0.         0.48659836 0.74362822 0.29055658]
 [0.41318992 0.43795258 0.14187831 1.         0.        ]
 [1.         0.94255665 0.         0.81707788 0.0524457 ]
 [0.         0.08533806 0.85533157 0.00941858 1.        ]]"
39,"[[0.52859614 0.62424201 0.         1.         0.33147832]
 [0.75310339 0.37208221 1.         0.71987159 0.        ]
 [0.         1.         0.44476902 0.65988418 0.4963247 ]
 [0.33333443 1.         0.         0.03212672 0.82097126]
 [0.05716151 1.         0.11480655 0.84518276 0.        ]]"
40,"[[0.19690499 0.16061899 1.         0.23358588 0.        ]
 [1.         0.77170819 0.         0.48261683 0.2755012 ]
 [0.37499509 1.         0.         0.55548734 0.92040272]
 [0.72022755 0.         1.         0.53040293 0.03911045]
 [0.48756308 1.         0.69879619 0.28027147 0.        ]]"
41,"[[1.         0.69496547 0.71618092 0.         0.26544968]
 [1.         0.44665679 0.37860648 0.         0.37936001]
 [0.47413892 0.         1.         0.55834732 0.37965981]
 [0.25397457 0.92961617 0.21673143 0.         1.        ]
 [0.42761435 0.41865559 0.46516654 0.         1.        ]]"
42,"[[0.40496256 0.         0.58205896 0.22989719 1.        ]
 [0.244315   1.         0.06470551 0.         0.68876868]
 [0.66598496 0.         0.66819974 0.23309277 1.        ]
 [0.40517669 1.         0.46215769 0.7829683  0.        ]
 [0.77569835 0.7895922  0.48065488 0.         1.        ]]"
43,"[[0.68991589 1.         0.         0.32937922 0.00597752]
 [1.         0.63454489 0.         0.66932881 0.30771133]
 [1.         0.72772775 0.6842861  0.66440581 0.        ]
 [1.         0.34945812 0.5350127  0.21902962 0.        ]
 [0.57349395 0.78238541 0.         1.         0.98934022]]"
44,"[[0.03213436 1.         0.15121384 0.76116108 0.        ]
 [1.         0.72356475 0.         0.61013623 0.43510472]
 [0.89998151 1.         0.         0.24984052 0.46236495]
 [1.         0.33169712 0.         0.79647122 0.62280026]
 [0.13582229 0.31228824 0.63331874 0.         1.        ]]"
45,"[[0.88957002 0.46340387 0.72863329 1.         0.        ]
 [1.         0.93921111 0.         0.44332582 0.34662028]
 [0.94857993 1.         0.3353626  0.         0.02994331]
 [0.19119862 0.13587192 0.72435428 1.         0.        ]
 [0.2628887  0.3246066  0.         1.         0.8308594 ]]"
46,"[[0.00107771 1.         0.56783213 0.         0.57503237]
 [0.63641099 0.18438176 0.71743366 1.         0.        ]
 [0.29043569 1.         0.72037558 0.         0.81239242]
 [0.58257533 0.4517708  1.         0.44297754 0.        ]
 [1.         0.         0.40333258 0.15645072 0.87524116]]"
47,"[[0.66815585 0.32255839 0.         0.22238635 1.        ]
 [0.1067599  1.         0.65196064 0.         0.61886345]
 [0.07835027 1.         0.05271218 0.11365754 0.        ]
 [0.97125814 0.67095802 0.         1.         0.8307961 ]
 [0.44681794 0.37669791 1.         0.11803881 0.        ]]"
48,"[[0.81355209 1.         0.3549508  0.90586665 0.        ]
 [0.27573761 0.74794171 0.         1.         0.97623791]
 [0.72652968 1.         0.53937498 0.26817716 0.        ]
 [0.87032802 0.68134999 1.         0.         0.28888863]
 [0.68064098 0.16933761 1.         0.56563015 0.        ]]"
49,"[[0.44464936 0.88323193 1.         0.141852   0.        ]
 [0.89007568 0.         0.64261186 1.         0.07435549]
 [0.         1.         0.85248939 0.41825509 0.51523604]
 [1.         0.7641868  0.95361838 0.56270088 0.        ]
 [1.         0.43039984 0.68164931 0.         0.9980357 ]]"
50,"[[1.         0.53681128 0.88240769 0.         0.07587578]
 [0.56765915 0.46118909 1.         0.         0.17724964]
 [1.         0.42354857 0.33893511 0.         0.5254152 ]
 [0.77371925 0.5444094  0.32976491 0.         1.        ]
 [0.         1.         0.41478597 0.87283556 0.50338165]]"
51,"[[0.59224922 0.23958605 0.99491864 0.         1.        ]
 [0.96831947 1.         0.82631174 0.49654619 0.        ]
 [0.14534673 1.         0.         0.78384692 0.64617764]
 [0.64642584 0.11009014 0.         0.90027104 1.        ]
 [0.29380619 1.         0.01497924 0.         0.43322498]]"
52,"[[1.         0.73039347 0.64150649 0.42247933 0.        ]
 [1.         0.72213797 0.         0.95874235 0.56686794]
 [0.16892568 0.45519354 0.         0.95769243 1.        ]
 [0.10913201 0.72967129 0.00420813 1.         0.        ]
 [0.84971005 1.         0.         0.11931349 0.34759129]]"
53,"[[0.66997236 0.41482167 0.24471785 1.         0.        ]
 [1.         0.         0.14713318 0.53176253 0.87788155]
 [1.         0.07054577 0.65383052 0.         0.64897689]
 [0.         0.72523259 0.27554    1.         0.55261645]
 [0.25421276 0.         1.         0.2472251  0.77854709]]"
54,"[[0.         1.         0.97202888 0.55499031 0.44530852]
 [0.61281163 0.72152449 0.         0.00414716 1.        ]
 [1.         0.96260058 0.         0.78439646 0.81153609]
 [1.         0.91108973 0.52988573 0.         0.51992448]
 [0.75553061 0.63339917 1.         0.00355938 0.        ]]"
55,"[[0.89178745 1.         0.59630706 0.53839924 0.        ]
 [0.         0.35564467 0.73784654 0.42583914 1.        ]
 [0.30957339 0.11337479 1.         0.43587105 0.        ]
 [0.92627121 0.52692519 1.         0.27489644 0.        ]
 [0.87820448 0.         1.         0.65400201 0.56215669]]"
56,"[[0.15694005 0.         1.         0.76946521 0.33056814]
 [1.         0.47265432 0.9989973  0.         0.06432731]
 [0.         1.         0.75904004 0.12456079 0.05132752]
 [0.83495223 0.44164364 1.         0.00643238 0.        ]
 [0.60004289 1.         0.29832809 0.97288074 0.        ]]"
57,"[[1.         0.         0.88333053 0.73442015 0.73686034]
 [1.         0.47093422 0.4471839  0.15854076 0.        ]
 [0.         0.9506687  0.83626534 0.13392397 1.        ]
 [0.19387388 1.         0.47282971 0.04365679 0.        ]
 [0.73650432 1.         0.79577962 0.         0.45153744]]"
58,"[[0.00277278 0.2431196  0.62011412 1.         0.        ]
 [1.         0.88098971 0.6203913  0.60541364 0.        ]
 [0.68172105 1.         0.94935619 0.         0.51295168]
 [0.00752531 0.01217204 1.         0.         0.90589822]
 [0.65883438 0.14575967 0.59964649 0.         1.        ]]"
59,"[[0.82856947 0.54396914 0.         0.72826661 1.        ]
 [0.         1.         0.429267   0.89573437 0.87611547]
 [1.         0.18574427 0.88935446 0.84502973 0.        ]
 [0.17462833 0.78753638 0.55283334 1.         0.        ]
 [0.94677813 1.         0.57908669 0.74500747 0.        ]]"
60,"[[1.         0.         0.92601229 0.96592467 0.02606835]
 [0.59145983 0.18502971 1.         0.         0.12156235]
 [0.         0.43288491 1.         0.28113895 0.54974109]
 [1.         0.48734747 0.06236656 0.         0.89917896]
 [0.32570264 1.         0.         0.96977438 0.01414333]]"
61,"[[0.         1.         0.5107774  0.15618857 0.78260367]
 [0.72507155 0.80836403 0.64956616 0.         1.        ]
 [1.         0.         0.72076825 0.22242727 0.54481966]
 [0.53705732 0.27304376 0.06107175 1.         0.        ]
 [1.         0.82366318 0.84012773 0.         0.18894027]]"
62,"[[0.90669504 0.47480653 0.70639816 0.         1.        ]
 [0.97578081 0.         0.24705467 0.46068188 1.        ]
 [0.         1.         0.00496747 0.6246916  0.45627535]
 [0.48945285 1.         0.         0.97656592 0.50360137]
 [0.64375021 0.99922478 0.0733267  1.         0.        ]]"
63,"[[0.08063177 0.58976411 1.         0.57235222 0.        ]
 [1.         0.71370435 0.         0.24674088 0.92482796]
 [1.         0.53747397 0.         0.44839678 0.15642636]
 [0.35328151 0.98454282 0.         0.49037877 1.        ]
 [0.86183905 0.39789881 1.         0.15159754 0.        ]]"
64,"[[0.65599768 0.3954236  0.13473706 0.         1.        ]
 [0.75585224 0.         0.25643561 1.         0.2095396 ]
 [0.         1.         0.21478875 0.59071184 0.10698342]
 [0.1824965  1.         0.05931013 0.         0.55457559]
 [0.49797874 0.279978   0.15194538 1.         0.        ]]"
65,"[[1.         0.20553904 0.52055334 0.         0.20529371]
 [0.         0.21434389 1.         0.71533005 0.56929846]
 [0.09834808 1.         0.62311987 0.         0.50100081]
 [0.89644199 0.         0.57929095 1.         0.34507869]
 [0.22560183 0.50729558 1.         0.99025476 0.        ]]"
66,"[[1.         0.11147711 0.         0.23511889 0.38894021]
 [0.24828085 0.86497975 1.         0.41987258 0.        ]
 [0.96391508 1.         0.39039852 0.28905914 0.        ]
 [0.45245481 1.         0.22421717 0.         0.05100409]
 [0.73518057 1.         0.55569995 0.         0.4928256 ]]"
67,"[[0.04730209 0.54184053 0.38656731 0.         1.        ]
 [0.         0.48856995 1.         0.27275011 0.14972507]
 [0.27414555 0.23179587 0.         0.44129723 1.        ]
 [0.         0.48908998 0.95103127 1.         0.33250588]
 [0.41190685 0.03270362 0.         0.29228177 1.        ]]"
68,"[[1.         0.84323425 0.         0.23036715 0.67092935]
 [0.10095178 0.05432794 1.         0.         0.95099425]
 [0.86493885 1.         0.65607491 0.01628979 0.        ]
 [0.83486718 0.80338279 0.         0.57083239 1.        ]
 [0.26095959 0.         0.84316584 1.         0.60092678]]"
69,"[[0.79290466 0.         0.17406298 1.         0.97585133]
 [0.2656943  1.         0.         0.81246142 0.61710824]
 [1.         0.63671079 0.83382505 0.11229388 0.        ]
 [1.         0.73771322 0.2184144  0.23000316 0.        ]
 [0.64387603 0.93818997 1.         0.9733028  0.        ]]"
70,"[[0.24544104 0.28797913 1.         0.17918592 0.        ]
 [0.97688889 0.04904832 1.         0.26174165 0.        ]
 [0.50410399 1.         0.         0.58378969 0.24386622]
 [1.         0.         0.8817942  0.57639349 0.12474324]
 [0.73540675 0.90530378 1.         0.21053739 0.        ]]"
71,"[[0.92688787 0.74073425 1.         0.3180698  0.        ]
 [0.7500164  1.         0.67273391 0.34334392 0.        ]
 [0.78741982 1.         0.         0.45038162 0.52451265]
 [0.58049253 0.64382084 0.         1.         0.40367608]
 [0.50085264 0.         0.3280493  1.         0.33413396]]"
72,"[[0.         1.         0.06886683 0.2891463  0.74897099]
 [1.         0.88830255 0.         0.34306881 0.83350797]
 [0.97423991 0.33468422 1.         0.66086227 0.        ]
 [0.50222893 0.15958565 1.         0.60235376 0.        ]
 [1.         0.43992079 0.27938886 0.         0.22574271]]"
73,"[[0.62087162 0.63811998 1.         0.51455128 0.        ]
 [0.17161953 0.57154608 1.         0.91808042 0.        ]
 [0.49289466 0.47280331 0.         1.         0.47620811]
 [0.91547666 0.8096003  1.         0.         0.0038066 ]
 [0.60656083 0.         0.55580619 1.         0.14736395]]"
74,"[[0.70819035 1.         0.5514741  0.51464187 0.        ]
 [0.77785032 1.         0.21892134 0.30942058 0.        ]
 [0.33111516 0.88997952 0.         1.         0.41780374]
 [0.44287004 0.3271467  1.         0.32728048 0.        ]
 [1.         0.72607443 0.         0.84908736 0.9965375 ]]"
75,"[[1.         0.         0.08430315 0.46005665 0.07739618]
 [0.67298931 0.31806766 1.         0.         0.34383622]
 [0.0124709  0.35823277 0.         1.         0.52206166]
 [0.19441101 1.         0.95871606 0.         0.85940186]
 [0.94433506 1.         0.         0.30469674 0.5968282 ]]"
76,"[[0.5560801  0.         0.28793313 1.         0.02433292]
 [0.91913121 1.         0.70205711 0.23523425 0.        ]
 [0.65231997 0.9811176  1.         0.9037681  0.        ]
 [0.         0.26612027 1.         0.62019536 0.13094119]
 [0.01307072 1.         0.         0.14740785 0.87281593]]"
77,"[[0.         0.29328571 0.59092026 0.47309024 1.        ]
 [0.         1.         0.01725595 0.06739765 0.6545943 ]
 [1.         0.40789844 0.85099238 0.         0.48992973]
 [0.79540114 0.59811693 1.         0.         0.5854854 ]
 [0.44396636 1.         0.         0.48896556 0.16268237]]"
78,"[[1.         0.         0.67157147 0.89880762 0.9909081 ]
 [0.32028195 1.         0.         0.54052304 0.83662356]
 [0.94486299 1.         0.         0.10502485 0.99650894]
 [0.01801343 0.48408755 1.         0.4934734  0.        ]
 [1.         0.51047098 0.38746751 0.         0.96745302]]"
79,"[[0.88975505 1.         0.70389757 0.         0.98307035]
 [0.36916116 0.28274187 1.         0.45996854 0.        ]
 [1.         0.97495319 0.         0.56710008 0.08299616]
 [1.         0.66606445 0.43079316 0.         0.37151667]
 [0.         0.60010796 0.18257041 0.98285437 1.        ]]"
80,"[[0.92646734 0.20911617 1.         0.95268333 0.        ]
 [0.34108685 0.32857685 0.88247963 0.         1.        ]
 [0.         0.81107187 0.42819886 0.50140407 1.        ]
 [0.43463041 0.         0.89044865 1.         0.92211887]
 [1.         0.         0.68954544 0.59531221 0.48543261]]"
81,"[[0.         0.14598733 0.78240737 0.4905014  1.        ]
 [0.41656278 0.         1.         0.30933191 0.07539895]
 [0.26590679 1.         0.         0.60394508 0.90445536]
 [1.         0.75624022 0.         0.04626997 0.67757505]
 [0.31903978 1.         0.75715578 0.         0.35228817]]"
82,"[[0.26793441 0.45399038 0.         1.         0.88298466]
 [0.98322274 1.         0.25313598 0.         0.30491522]
 [0.11573072 1.         0.34400254 0.68202373 0.        ]
 [1.         0.32635679 0.66748659 0.45766681 0.        ]
 [1.         0.         0.70614281 0.17587733 0.98077524]]"
83,"[[1.         0.         0.38435927 0.66598361 0.80234222]
 [0.         0.87898329 1.         0.4801206  0.14837538]
 [0.54956766 1.         0.52042548 0.22390295 0.        ]
 [0.62537457 1.         0.15218948 0.73509172 0.        ]
 [1.         0.4440671  0.03752479 0.         0.49570492]]"
84,"[[1.         0.33810442 0.56252123 0.         0.40837515]
 [0.         0.31217379 0.81084944 0.48460116 1.        ]
 [0.1489534  1.         0.87911978 0.79912429 0.        ]
 [0.13624448 0.         1.         0.33320112 0.96354275]
 [0.80673586 0.41783723 0.66085102 1.         0.        ]]"
85,"[[0.49406451 1.         0.90993554 0.         0.65669552]
 [0.82913516 0.         0.42591204 1.         0.70121159]
 [0.96371358 1.         0.7846609  0.53785441 0.        ]
 [1.         0.         0.76806241 0.04931641 0.09618874]
 [0.23457207 1.         0.         0.47481499 0.11149247]]"
86,"[[1.         0.92972027 0.79010539 0.         0.2569114 ]
 [0.36323769 0.55175616 1.         0.08257962 0.        ]
 [1.         0.25422467 0.         0.58595871 0.99876122]
 [1.         0.57299626 0.14617906 0.         0.04922266]
 [0.70078094 0.4666677  1.         0.         0.49985099]]"
87,"[[0.22462763 0.         0.15446776 0.91999537 1.        ]
 [0.41360791 1.         0.71443082 0.         0.68192223]
 [0.33286972 0.72989559 0.69565285 1.         0.        ]
 [0.82443985 0.         1.         0.25764426 0.37593828]
 [0.70550756 0.51441272 0.         0.41271444 1.        ]]"
88,"[[0.5929291  0.0458405  0.07704665 0.         1.        ]
 [0.7930602  1.         0.85243939 0.         0.49410912]
 [0.49551002 1.         0.20150761 0.         0.77501259]
 [1.         0.37360153 0.         0.78946367 0.62744078]
 [0.36821779 0.10484896 0.         1.         0.68803109]]"
89,"[[0.4948896  0.         0.39636223 1.         0.28559289]
 [0.04953207 0.6381846  0.         0.56902924 1.        ]
 [1.         0.42877145 0.22229415 0.31931073 0.        ]
 [1.         0.08072944 0.11084858 0.         0.62382014]
 [1.         0.89376472 0.69434423 0.32939673 0.        ]]"
90,"[[1.         0.88547434 0.         0.8968425  0.50831445]
 [0.05732468 1.         0.52325233 0.4309469  0.        ]
 [0.16390112 0.22365905 0.         0.84480938 1.        ]
 [0.11380686 1.         0.         0.49638607 0.84997934]
 [1.         0.50342224 0.34876664 0.         0.36673717]]"
91,"[[1.         0.10746675 0.91683324 0.42568496 0.        ]
 [0.70879543 0.         0.70315402 1.         0.55803648]
 [0.78076434 1.         0.31655033 0.         0.15450399]
 [1.         0.88793944 0.         0.29889762 0.86402321]
 [1.         0.93203042 0.64271613 0.11982491 0.        ]]"
92,"[[1.         0.75774549 0.         0.24355233 0.06101378]
 [0.         0.29100918 0.47802527 1.         0.52916075]
 [0.30112675 0.42789606 1.         0.         0.107797  ]
 [0.11606633 0.14572445 0.         1.         0.81814837]
 [0.99950765 1.         0.86575503 0.84468379 0.        ]]"
93,"[[1.         0.14878569 0.         0.97060762 0.01941091]
 [1.         0.         0.7709958  0.63128435 0.43807371]
 [1.         0.         0.1409996  0.75143818 0.77680636]
 [0.08803435 1.         0.94723141 0.         0.65120766]
 [0.52492851 0.8358073  0.         0.29123105 1.        ]]"
94,"[[0.17045828 0.23786372 1.         0.         0.67389788]
 [0.7241736  1.         0.         0.5845657  0.14900318]
 [0.265219   0.03975444 1.         0.6768145  0.        ]
 [0.67720726 1.         0.45216886 0.22902449 0.        ]
 [0.         0.6799623  0.07282518 0.71614219 1.        ]]"
95,"[[0.81215674 0.65180413 0.50911929 1.         0.        ]
 [0.00389837 0.25335848 0.87407338 1.         0.        ]
 [0.61226245 0.55282753 0.         1.         0.32942375]
 [0.68564384 0.         0.49458425 1.         0.52179657]
 [0.81190786 1.         0.94221347 0.         0.0851597 ]]"
