,0
15,"[[0.41017273 0.26705921 0.14442826 0.04867077 0.12966903]
 [0.39327589 0.12566726 0.18246514 0.26174983 0.03684188]
 [0.20941751 0.46165311 0.22975675 0.04538893 0.0537837 ]
 [0.06146784 0.0953506  0.18012881 0.26423105 0.3988217 ]
 [0.2613378  0.28689365 0.08938577 0.23069906 0.13168372]]"
16,"[[0.3450954  0.2635916  0.12607555 0.1725138  0.09272365]
 [0.24505543 0.17664574 0.26082966 0.09427299 0.22319617]
 [0.30440231 0.21335824 0.08930593 0.34833946 0.04459406]
 [0.18535983 0.22879492 0.02507389 0.22373242 0.33703894]
 [0.27306606 0.35542961 0.29911644 0.03402303 0.03836485]]"
17,"[[0.16055764 0.31244899 0.22174657 0.10880789 0.19643891]
 [0.21249902 0.32260374 0.03837126 0.27781498 0.14871099]
 [0.01950312 0.3629243  0.02014706 0.39989506 0.19753046]
 [0.0466918  0.30976645 0.26047255 0.24432067 0.13874853]
 [0.34854883 0.09524475 0.00709281 0.28488935 0.26422426]]"
18,"[[1.04754082e-01 5.51900779e-02 2.79126415e-01 2.72949429e-01
  2.87979996e-01]
 [1.63092260e-01 3.89674080e-01 2.82874452e-01 2.98134876e-02
  1.34545721e-01]
 [4.14097352e-01 2.38531821e-04 2.08513099e-01 1.01441717e-01
  2.75709300e-01]
 [2.28415019e-01 2.23301621e-01 2.23172501e-01 1.93005335e-01
  1.32105523e-01]
 [2.14325030e-01 1.30213494e-01 3.21357859e-01 1.12664641e-01
  2.21438976e-01]]"
19,"[[0.39062859 0.002602   0.10925725 0.10484393 0.39266824]
 [0.19548553 0.24700825 0.0443012  0.10948871 0.40371632]
 [0.24105979 0.17107351 0.30405947 0.15325575 0.13055147]
 [0.4397998  0.04196056 0.36370385 0.06794791 0.08658789]
 [0.30686145 0.05598773 0.15016603 0.32848883 0.15849595]]"
20,"[[0.29532208 0.14452715 0.35396311 0.13374326 0.07244441]
 [0.18673037 0.1503195  0.26849051 0.2056499  0.18880972]
 [0.5542776  0.05983647 0.20957004 0.14616848 0.0301474 ]
 [0.2944184  0.38345225 0.07879105 0.19142817 0.05191013]
 [0.17418567 0.18906299 0.03074888 0.35148978 0.25451268]]"
21,"[[0.26742825 0.29451544 0.11500895 0.2048009  0.11824646]
 [0.19390777 0.04975264 0.31691291 0.28792744 0.15149924]
 [0.37280069 0.1847761  0.0208121  0.32198577 0.09962534]
 [0.3475086  0.00190444 0.25512841 0.32904109 0.06641746]
 [0.19299242 0.18386794 0.2121034  0.21476142 0.19627482]]"
22,"[[0.28450048 0.25476327 0.25007182 0.20476271 0.00590172]
 [0.35098799 0.21929    0.19394307 0.02556451 0.21021444]
 [0.12509053 0.2181453  0.15410526 0.28791535 0.21474356]
 [0.27725457 0.31002279 0.04808474 0.18208623 0.18255168]
 [0.09295906 0.20665967 0.33726557 0.33721823 0.02589747]]"
23,"[[0.04215653 0.14601179 0.29786098 0.26463572 0.24933499]
 [0.21975052 0.31046007 0.08331812 0.09731971 0.28915159]
 [0.16830975 0.43484362 0.24174127 0.0762616  0.07884376]
 [0.2465529  0.19069477 0.19619681 0.15872012 0.20783539]
 [0.14645501 0.33102686 0.36265295 0.1062757  0.05358949]]"
24,"[[0.35317283 0.0197172  0.40339739 0.18746089 0.03625169]
 [0.28374222 0.26166934 0.13682376 0.02207672 0.29568795]
 [0.36941748 0.08057878 0.13742948 0.22065299 0.19192129]
 [0.32508947 0.2070246  0.12773753 0.20566947 0.13447894]
 [0.17900147 0.2409022  0.14656914 0.32440689 0.1091203 ]]"
25,"[[0.06659279 0.2972903  0.16171105 0.33150988 0.14289598]
 [0.27197076 0.25362785 0.12821271 0.00670873 0.33947995]
 [0.34024953 0.0112397  0.3347989  0.28893496 0.0247769 ]
 [0.20550656 0.23766924 0.22740644 0.23976452 0.08965323]
 [0.33616736 0.07324998 0.24481208 0.10673444 0.23903614]]"
26,"[[0.10620829 0.34002781 0.27551994 0.21851662 0.05972734]
 [0.45504608 0.14840899 0.10784614 0.15355256 0.13514622]
 [0.10354453 0.30725519 0.30509797 0.04372706 0.24037525]
 [0.028649   0.07598632 0.29526539 0.37419926 0.22590003]
 [0.07826255 0.39460197 0.22843605 0.19629996 0.10239946]]"
27,"[[0.12328049 0.18379912 0.08651216 0.57856431 0.02784391]
 [0.02050282 0.48770146 0.33986265 0.06552738 0.0864057 ]
 [0.32737996 0.40423697 0.22478482 0.03328853 0.01030972]
 [0.09595366 0.1791694  0.09084251 0.23267765 0.40135678]
 [0.25811092 0.12544802 0.06687943 0.15765891 0.39190273]]"
28,"[[0.26658415 0.31875407 0.18192149 0.15260696 0.08013333]
 [0.31662087 0.22195123 0.12782321 0.17094646 0.16265823]
 [0.29880526 0.20295473 0.17333439 0.03879803 0.28610759]
 [0.08538988 0.27734642 0.28319175 0.17442932 0.17964263]
 [0.34632023 0.38091717 0.13302838 0.11217484 0.02755937]]"
29,"[[0.31489557 0.52646312 0.09131301 0.01876071 0.04856759]
 [0.24155131 0.17476782 0.2032722  0.15414951 0.22625916]
 [0.20964611 0.21988749 0.10311599 0.24692875 0.22042166]
 [0.25250189 0.25314491 0.43116147 0.04829164 0.01490009]
 [0.13357806 0.18128833 0.26810983 0.23153254 0.18549123]]"
30,"[[0.17652818 0.16005517 0.24700113 0.14932074 0.26709479]
 [0.36181313 0.19229223 0.10311075 0.10710984 0.23567406]
 [0.38122375 0.06024305 0.22411746 0.00112936 0.33328639]
 [0.37250449 0.21296183 0.11182801 0.20518671 0.09751896]
 [0.23715106 0.34241785 0.04747597 0.22747765 0.14547747]]"
31,"[[0.03040232 0.31122369 0.26693626 0.15589708 0.23554066]
 [0.23562414 0.1405916  0.26765476 0.33087284 0.02525666]
 [0.40731549 0.20066672 0.26656673 0.04999278 0.07545827]
 [0.25803025 0.40899333 0.15658747 0.16238628 0.01400268]
 [0.18858698 0.16629125 0.26107822 0.27343512 0.11060844]]"
32,"[[0.27721424 0.23268663 0.07809871 0.25633246 0.15566797]
 [0.05584862 0.00557557 0.30908658 0.35314001 0.27634922]
 [0.75254844 0.12510425 0.02926078 0.05047084 0.04261569]
 [0.12672041 0.35898902 0.20068682 0.10686433 0.20673941]
 [0.18642579 0.32967494 0.13185974 0.23224753 0.11979199]]"
33,"[[0.27087149 0.27068864 0.24213395 0.19306375 0.02324217]
 [0.19624339 0.22555451 0.11310951 0.21921662 0.24587596]
 [0.22400244 0.12909571 0.3339914  0.0788466  0.23406385]
 [0.35227634 0.13372922 0.00971324 0.18867245 0.31560875]
 [0.19566266 0.17900056 0.28448428 0.04775359 0.29309892]]"
34,"[[0.30333071 0.1851949  0.14847355 0.21455194 0.1484489 ]
 [0.58273678 0.02639085 0.02599388 0.27364762 0.09123087]
 [0.17310595 0.09426921 0.20484115 0.27917828 0.2486054 ]
 [0.29743134 0.27692712 0.0801471  0.26782473 0.07766972]
 [0.2901102  0.28870527 0.15303649 0.2667807  0.00136735]]"
35,"[[0.25660848 0.20152202 0.27579428 0.18083105 0.08524416]
 [0.25295822 0.14624104 0.21730362 0.27783085 0.10566628]
 [0.07085918 0.51865941 0.09024152 0.06857257 0.25166731]
 [0.27037129 0.34694207 0.0879685  0.09320504 0.20151311]
 [0.23798137 0.2804693  0.12358485 0.17178502 0.18617946]]"
36,"[[0.02898604 0.30519603 0.29875409 0.23457794 0.1324859 ]
 [0.11042256 0.21757753 0.37372446 0.14650557 0.15176987]
 [0.18146186 0.52371814 0.176111   0.09372496 0.02498404]
 [0.22693991 0.18429853 0.25080529 0.12366324 0.21429303]
 [0.16116889 0.24712764 0.25996168 0.13855694 0.19318484]]"
37,"[[0.33912529 0.12088353 0.00683935 0.21576195 0.31738987]
 [0.22481737 0.22297089 0.16708281 0.15138629 0.23374264]
 [0.35518201 0.00577241 0.20783625 0.28340045 0.14780887]
 [0.07505651 0.46418207 0.07526438 0.2205694  0.16492764]
 [0.15363578 0.55671623 0.06400961 0.08017087 0.14546752]]"
38,"[[0.20085366 0.1849808  0.30734128 0.24114205 0.06568221]
 [0.27862557 0.14995378 0.18634583 0.21388152 0.1711933 ]
 [0.2152424  0.26882881 0.12424868 0.2753664  0.11631372]
 [0.34470657 0.33741978 0.05698061 0.17930444 0.0815886 ]
 [0.08699667 0.14608388 0.30193439 0.09124063 0.37374444]]"
39,"[[0.23480721 0.28530053 0.0539125  0.3166104  0.10936935]
 [0.22507035 0.169527   0.25409355 0.18730357 0.16400553]
 [0.05743121 0.31992122 0.1225126  0.31540439 0.18473058]
 [0.22941998 0.28979066 0.10761063 0.10898114 0.26419759]
 [0.02856532 0.40866927 0.15755833 0.40026969 0.00493739]]"
40,"[[0.21625293 0.04922204 0.35005889 0.34891575 0.0355504 ]
 [0.27758743 0.25914438 0.0123375  0.22725881 0.22367188]
 [0.07525167 0.31507505 0.02300879 0.2748824  0.31178209]
 [0.2205625  0.11463327 0.28591049 0.20682362 0.17207013]
 [0.15501532 0.45654478 0.24834707 0.11185234 0.02824049]]"
41,"[[0.36810273 0.18003207 0.27244273 0.08040756 0.09901491]
 [0.2777295  0.2358474  0.14957103 0.12661564 0.21023643]
 [0.19620909 0.07596967 0.28088422 0.25981955 0.18711748]
 [0.23270116 0.26062529 0.15573891 0.0896677  0.26126694]
 [0.1919252  0.08343299 0.2397966  0.04114686 0.44369835]]"
42,"[[0.21818652 0.04842374 0.28253669 0.05335142 0.39750163]
 [0.17113409 0.34777955 0.13572911 0.0104795  0.33487776]
 [0.20410934 0.14734027 0.21716915 0.20223509 0.22914615]
 [0.09733964 0.32195065 0.21777513 0.30467344 0.05826114]
 [0.23631958 0.34184557 0.04529173 0.01197514 0.36456798]]"
43,"[[0.24045111 0.37852374 0.09393659 0.15016266 0.1369259 ]
 [0.28613969 0.1990917  0.11038983 0.26745054 0.13692825]
 [0.2872027  0.26017994 0.24978716 0.13694113 0.06588908]
 [0.31753062 0.26555955 0.29388938 0.09872911 0.02429133]
 [0.15377254 0.23848494 0.06156941 0.28071392 0.2654592 ]]"
44,"[[0.16215463 0.34775505 0.20451016 0.20804348 0.07753669]
 [0.61682323 0.19277534 0.00130286 0.1717627  0.01733587]
 [0.23593739 0.25223956 0.07784061 0.20701153 0.22697092]
 [0.31915052 0.12006209 0.08251738 0.25070861 0.2275614 ]
 [0.19879464 0.21495831 0.26025564 0.04677077 0.27922064]]"
45,"[[0.26011291 0.14873916 0.23999952 0.30247036 0.04867805]
 [0.41779398 0.3909594  0.01266765 0.10312752 0.07545146]
 [0.24814779 0.26164477 0.2111188  0.11114029 0.16794835]
 [0.17455802 0.12142366 0.32592037 0.34089775 0.0372002 ]
 [0.12274619 0.23325896 0.00438807 0.33307273 0.30653405]]"
46,"[[0.10599882 0.39125238 0.21619525 0.06694493 0.21960862]
 [0.20937112 0.18273877 0.27650597 0.3039817  0.02740244]
 [0.11138606 0.29590159 0.24181052 0.06441927 0.28648256]
 [0.26872611 0.24866449 0.27129217 0.14743075 0.06388648]
 [0.28619347 0.09235544 0.2300872  0.11725904 0.27410484]]"
47,"[[0.27891497 0.15915885 0.11643544 0.15499096 0.29049978]
 [0.18371686 0.30350119 0.29706819 0.03197253 0.18374124]
 [0.229633   0.28492034 0.1281439  0.2489003  0.10840246]
 [0.2972793  0.0751714  0.03221485 0.30032818 0.29500628]
 [0.29258746 0.26724545 0.30802378 0.09409686 0.03804645]]"
48,"[[0.27384847 0.33774651 0.07617559 0.29460725 0.01762217]
 [0.10906316 0.19706411 0.0748079  0.33002266 0.28904217]
 [0.3438375  0.34402634 0.2565276  0.04052883 0.01507973]
 [0.22397871 0.20705644 0.25105498 0.12931419 0.18859568]
 [0.29068549 0.15727443 0.29543182 0.21908674 0.03752152]]"
49,"[[0.28322904 0.29682246 0.30035988 0.06977536 0.04981327]
 [0.28396519 0.05725228 0.19726166 0.31242539 0.14909549]
 [0.13895962 0.29451045 0.22019494 0.14322868 0.20310631]
 [0.33271334 0.24677614 0.31227709 0.06869933 0.0395341 ]
 [0.32854058 0.10446284 0.18942741 0.06009067 0.31747849]]"
50,"[[0.36662862 0.1260772  0.29925759 0.10305334 0.10498325]
 [0.32997952 0.11353761 0.41839563 0.03609371 0.10199353]
 [0.34332564 0.2567756  0.10130313 0.02173285 0.27686276]
 [0.2625123  0.21586942 0.18715869 0.00592995 0.32852963]
 [0.08687017 0.3301857  0.09033087 0.29812506 0.1944882 ]]"
51,"[[0.20573755 0.04842602 0.3284285  0.04823501 0.36917292]
 [0.23884716 0.25108642 0.23032934 0.18153923 0.09819784]
 [0.14686337 0.4404277  0.01831515 0.24159733 0.15279645]
 [0.22819939 0.075073   0.06951389 0.28316877 0.34404494]
 [0.12790416 0.35804332 0.12384574 0.09925237 0.29095441]]"
52,"[[0.31171918 0.25578821 0.17288918 0.15524493 0.10435851]
 [0.44019755 0.1398553  0.11761304 0.16499741 0.1373367 ]
 [0.07172421 0.21718937 0.03644638 0.3179933  0.35664674]
 [0.24620759 0.27103797 0.09868819 0.28930745 0.09475879]
 [0.2581383  0.29891999 0.03766206 0.20181513 0.20346452]]"
53,"[[0.36519932 0.13108878 0.10372324 0.38665333 0.01333533]
 [0.34391205 0.0116961  0.16791658 0.22881334 0.24766194]
 [0.43683917 0.11583458 0.2140292  0.0195724  0.21372465]
 [0.03212366 0.19205158 0.0780005  0.5893348  0.10848945]
 [0.22975275 0.05185097 0.28591338 0.16784375 0.26463915]]"
54,"[[0.06747706 0.32268391 0.30094578 0.23036529 0.07852797]
 [0.21157356 0.21806664 0.10957816 0.13399107 0.32679058]
 [0.40522577 0.28490191 0.03602215 0.09081316 0.18303701]
 [0.37079832 0.29525293 0.20929398 0.0601619  0.06449288]
 [0.29112191 0.23487017 0.29304443 0.11665834 0.06430515]]"
55,"[[0.25895511 0.37029769 0.18998223 0.16240869 0.01835629]
 [0.04114204 0.12855543 0.27035072 0.19650132 0.3634505 ]
 [0.2353378  0.08173338 0.37783357 0.30442193 0.00067332]
 [0.25376296 0.21606604 0.44335075 0.07582457 0.01099567]
 [0.2440794  0.08864454 0.37488707 0.1911242  0.10126477]]"
56,"[[0.10390751 0.00504667 0.35665165 0.32220934 0.21218483]
 [0.3383872  0.20765047 0.23988535 0.02652033 0.18755665]
 [0.10858644 0.25525653 0.24293295 0.23881386 0.15441021]
 [0.34483881 0.25819391 0.35118742 0.02565603 0.02012383]
 [0.20871607 0.36612821 0.11616921 0.24036694 0.06861957]]"
57,"[[0.45001809 0.0389572  0.18809799 0.14250689 0.18041984]
 [0.5002076  0.15934491 0.15606821 0.15085257 0.03352671]
 [0.09211807 0.20712594 0.14492308 0.09572374 0.46010917]
 [0.19414765 0.23693676 0.19650026 0.19260151 0.17981382]
 [0.20741591 0.3008807  0.26384444 0.06073793 0.16712102]]"
58,"[[0.06652022 0.18293189 0.22444429 0.46551179 0.0605918 ]
 [0.29139503 0.28777806 0.23234338 0.12814507 0.06033847]
 [0.21464107 0.37751102 0.32078288 0.03752552 0.04953951]
 [0.15978361 0.20510406 0.24988609 0.15720392 0.22802231]
 [0.27351372 0.08324656 0.22503838 0.00118638 0.41701497]]"
59,"[[0.3279711  0.12539368 0.00268534 0.20176526 0.34218461]
 [0.04198691 0.38354035 0.08888028 0.24835743 0.23723503]
 [0.2315217  0.21512565 0.2242069  0.21825313 0.11089262]
 [0.04804891 0.30990762 0.18076405 0.43799799 0.02328144]
 [0.26168151 0.29430742 0.1953125  0.2259532  0.02274537]]"
60,"[[0.26802883 0.03291772 0.23364543 0.24908654 0.21632149]
 [0.23499555 0.20425831 0.26995783 0.12713004 0.16365827]
 [0.16327828 0.20478623 0.23485882 0.18517544 0.21190123]
 [0.27650205 0.23101002 0.13907379 0.10767659 0.24573754]
 [0.24859598 0.27709821 0.0854245  0.26966391 0.1192174 ]]"
61,"[[0.13330799 0.27428183 0.17591361 0.16361474 0.25288184]
 [0.19294098 0.24702853 0.09999244 0.02109573 0.43894232]
 [0.56419011 0.05180449 0.16741468 0.0925417  0.12404902]
 [0.24570858 0.23058736 0.21017475 0.29018172 0.02334759]
 [0.28498787 0.18774474 0.26866246 0.07712743 0.1814775 ]]"
62,"[[0.31990267 0.04029214 0.07319881 0.03918197 0.52742441]
 [0.36753013 0.00174942 0.04739146 0.13435312 0.44897586]
 [0.0103588  0.37850178 0.06999254 0.31494955 0.22619733]
 [0.15565093 0.26688922 0.14476396 0.24387722 0.18881868]
 [0.2441142  0.2879168  0.15723026 0.29003567 0.02070308]]"
63,"[[0.10180851 0.31929617 0.33328814 0.2217578  0.02384939]
 [0.48678788 0.05923691 0.01313975 0.02445601 0.41637945]
 [0.29450558 0.26485749 0.07421422 0.23071478 0.13570792]
 [0.16408467 0.19983543 0.12319963 0.17423537 0.3386449 ]
 [0.24884687 0.1976133  0.3334924  0.18592791 0.03411952]]"
64,"[[0.26237715 0.23159157 0.16000549 0.00886655 0.33715924]
 [0.25189726 0.06172715 0.21343032 0.26445766 0.20848762]
 [0.17064426 0.23577257 0.18646631 0.23173663 0.17538022]
 [0.15261087 0.47822409 0.09923392 0.02663733 0.24329379]
 [0.25725996 0.15863964 0.10123632 0.4388135  0.04405059]]"
65,"[[0.30057273 0.23196147 0.24127385 0.02261904 0.20357292]
 [0.08318085 0.17435876 0.29334839 0.24310838 0.20600362]
 [0.11088509 0.37056215 0.24898432 0.10791527 0.16165318]
 [0.27556833 0.10052871 0.1456746  0.34578318 0.13244518]
 [0.17400604 0.23841839 0.24623656 0.24548825 0.09585076]]"
66,"[[0.27145579 0.19868574 0.05184636 0.21867046 0.25934165]
 [0.21405864 0.22381739 0.27070033 0.21967057 0.07175307]
 [0.30643807 0.35380261 0.29818549 0.02277925 0.01879458]
 [0.44579815 0.45733302 0.06879129 0.00914939 0.01892816]
 [0.27712069 0.3160282  0.20390816 0.0386418  0.16430115]]"
67,"[[0.14494608 0.23069292 0.1871583  0.10141054 0.33579216]
 [0.01405049 0.2857587  0.31771822 0.21808766 0.16438494]
 [0.22001954 0.16471019 0.01595031 0.25437955 0.34494041]
 [0.0125247  0.15940818 0.3271979  0.41008149 0.09078773]
 [0.28926192 0.14147571 0.09347233 0.18487609 0.29091395]]"
68,"[[0.30133363 0.27209176 0.0808639  0.15899226 0.18671845]
 [0.18805786 0.15511297 0.29850643 0.06261766 0.29570508]
 [0.32150757 0.38659005 0.18163863 0.07173239 0.03853136]
 [0.3086657  0.19464197 0.03011056 0.14689751 0.31968426]
 [0.12785873 0.09488871 0.31334126 0.31461583 0.14929546]]"
69,"[[0.20079921 0.12121116 0.18572833 0.29007688 0.20218443]
 [0.08768399 0.42523586 0.03601375 0.25387251 0.19719389]
 [0.32547631 0.14749815 0.27063391 0.13797012 0.1184215 ]
 [0.26515788 0.26137651 0.16582032 0.2376913  0.069954  ]
 [0.12451241 0.22874918 0.3572542  0.26969982 0.01978439]]"
70,"[[0.23293237 0.24124487 0.35616656 0.14650357 0.02315263]
 [0.29897198 0.10124601 0.32655943 0.22036292 0.05285966]
 [0.13692489 0.39948026 0.07560754 0.31200477 0.07598254]
 [0.26520763 0.1339162  0.2110671  0.19701566 0.19279342]
 [0.23916429 0.32618484 0.35717055 0.06649751 0.01098281]]"
71,"[[0.2568091  0.20050311 0.3677345  0.15295532 0.02199798]
 [0.26998321 0.30714139 0.1850526  0.15668809 0.08113471]
 [0.28024908 0.36982904 0.04607405 0.05872441 0.24512342]
 [0.18607359 0.22717321 0.14432984 0.27875965 0.1636637 ]
 [0.30558774 0.00112309 0.05633283 0.36539389 0.27156245]]"
72,"[[0.01689537 0.29365434 0.18358585 0.22092613 0.28493831]
 [0.33471677 0.22198967 0.14305602 0.14717962 0.15305792]
 [0.27511131 0.17520815 0.30638879 0.22911293 0.01417882]
 [0.2581933  0.09623969 0.29960933 0.29919312 0.04676457]
 [0.3334594  0.24042558 0.21148774 0.06250732 0.15211996]]"
73,"[[0.21511559 0.23650258 0.31950028 0.15015901 0.07872255]
 [0.08550841 0.17482612 0.36657738 0.29671385 0.07637425]
 [0.27955851 0.12053227 0.05322791 0.41835696 0.12832434]
 [0.27267647 0.22024439 0.30322593 0.01950922 0.18434399]
 [0.29825973 0.07915105 0.14105312 0.39370125 0.08783485]]"
74,"[[0.22991366 0.23455838 0.2219318  0.18959112 0.12400504]
 [0.380559   0.45140846 0.05981331 0.08160796 0.02661127]
 [0.12727927 0.30751574 0.08005835 0.31868665 0.16645999]
 [0.22859006 0.16906097 0.23123232 0.2203227  0.15079395]
 [0.28168613 0.18377763 0.13815807 0.19634332 0.20003486]]"
75,"[[0.28432817 0.09443636 0.21978469 0.27668303 0.12476774]
 [0.3466118  0.03317452 0.42331474 0.00149014 0.19540881]
 [0.0446151  0.25340286 0.01247609 0.42790378 0.26160217]
 [0.1637316  0.28248075 0.21933409 0.14567868 0.18877488]
 [0.26716143 0.26805209 0.03531064 0.17175086 0.25772498]]"
76,"[[0.27418505 0.07982773 0.193264   0.33471611 0.11800711]
 [0.25125332 0.33468153 0.24335769 0.08609989 0.08460757]
 [0.17907382 0.19956831 0.26976694 0.18806547 0.16352546]
 [0.08442743 0.19515715 0.31635197 0.21269406 0.19136939]
 [0.18372508 0.38349154 0.01035358 0.20350862 0.21892119]]"
77,"[[0.11850845 0.16746448 0.26606638 0.17641167 0.27154903]
 [0.03901204 0.39612545 0.04063619 0.212098   0.31212832]
 [0.28670186 0.18667826 0.24905262 0.04645668 0.23111058]
 [0.32223335 0.12645115 0.41113522 0.03968645 0.10049383]
 [0.147129   0.35273993 0.03412579 0.33838164 0.12762365]]"
78,"[[0.35529603 0.01412547 0.11486913 0.17518358 0.34052579]
 [0.11244556 0.31630862 0.08771439 0.17467382 0.30885761]
 [0.20726664 0.31157932 0.06558779 0.13846069 0.27710557]
 [0.14954553 0.18482295 0.33163104 0.2389311  0.09506938]
 [0.38142994 0.15838605 0.08677977 0.07002335 0.30338089]]"
79,"[[0.2730044  0.34494396 0.02288654 0.01443233 0.34473276]
 [0.12313399 0.11494458 0.39683109 0.3420298  0.02306054]
 [0.38308371 0.31699498 0.00793512 0.2665537  0.02543249]
 [0.29035544 0.243049   0.21402969 0.12218717 0.13037871]
 [0.08180454 0.12813536 0.12578    0.26550886 0.39877124]]"
80,"[[0.19850841 0.18421108 0.30556119 0.28804656 0.02367275]
 [0.22862228 0.1302687  0.27450748 0.08551582 0.28108572]
 [0.02189705 0.3298896  0.08644601 0.22431639 0.33745095]
 [0.06699529 0.03281034 0.22388093 0.34712738 0.32918607]
 [0.37380121 0.00535096 0.32609643 0.20382526 0.09092614]]"
81,"[[0.13223422 0.19958643 0.21913648 0.20026613 0.24877674]
 [0.32726302 0.09113016 0.3674523  0.11688863 0.0972659 ]
 [0.12898359 0.32559873 0.11518673 0.18324088 0.24699007]
 [0.51521052 0.3668293  0.01354786 0.01416326 0.09024906]
 [0.15309062 0.31789198 0.30954959 0.0467717  0.1726961 ]]"
