,0
11,"[[0.13504512 0.00214401 0.01798621 1.         0.        ]
 [0.13504512 0.         0.00214401 1.         0.01798621]
 [0.01798621 0.13504512 1.         0.         0.00214401]
 [0.01798621 0.13504512 0.00214401 0.         1.        ]
 [0.01798621 0.13504512 1.         0.         0.00214401]]"
12,"[[1.         0.         0.13504512 0.00214401 0.01798621]
 [0.         1.         0.00214401 0.13504512 0.01798621]
 [0.00214401 0.         1.         0.13504512 0.01798621]
 [0.         0.13504512 0.00214401 0.01798621 1.        ]
 [0.01798621 1.         0.00214401 0.         0.13504512]]"
13,"[[0.01798621 0.         1.         0.13504512 0.00214401]
 [0.01798621 0.00214401 1.         0.         0.13504512]
 [0.01798621 0.00214401 0.         0.13504512 1.        ]
 [0.01798621 1.         0.13504512 0.         0.00214401]
 [0.13504512 1.         0.         0.01798621 0.00214401]]"
14,"[[0.13504512 1.         0.01798621 0.00214401 0.        ]
 [0.01798621 0.13504512 0.         0.00214401 1.        ]
 [0.01798621 0.13504512 0.         0.00214401 1.        ]
 [0.01798621 0.13504512 0.00214401 0.         1.        ]
 [0.01798621 0.13504512 1.         0.         0.00214401]]"
15,"[[0.00214401 1.         0.01798621 0.13504512 0.        ]
 [0.00214401 0.         0.01798621 1.         0.13504512]
 [0.01798621 0.         1.         0.13504512 0.00214401]
 [0.01798621 0.13504512 1.         0.00214401 0.        ]
 [0.         0.00214401 0.01798621 0.13504512 1.        ]]"
16,"[[0.13504512 1.         0.00214401 0.01798621 0.        ]
 [0.00214401 0.01798621 1.         0.         0.13504512]
 [0.00214401 0.01798621 0.         0.13504512 1.        ]
 [0.         0.00214401 0.01798621 1.         0.13504512]
 [0.         0.01798621 0.13504512 0.00214401 1.        ]]"
17,"[[0.         1.         0.13504512 0.00214401 0.01798621]
 [0.13504512 0.01798621 0.00214401 1.         0.        ]
 [1.         0.13504512 0.00214401 0.01798621 0.        ]
 [0.13504512 1.         0.00214401 0.         0.01798621]
 [0.13504512 0.         0.01798621 0.00214401 1.        ]]"
18,"[[0.13504512 0.         0.00214401 0.01798621 1.        ]
 [0.13504512 1.         0.         0.00214401 0.01798621]
 [0.13504512 0.01798621 1.         0.         0.00214401]
 [0.01798621 0.13504512 0.00214401 0.         1.        ]
 [0.01798621 1.         0.00214401 0.         0.13504512]]"
19,"[[0.         0.13504512 0.01798621 0.00214401 1.        ]
 [0.13504512 0.01798621 0.         0.00214401 1.        ]
 [1.         0.00214401 0.01798621 0.         0.13504512]
 [0.13504512 1.         0.01798621 0.00214401 0.        ]
 [0.         0.01798621 1.         0.13504512 0.00214401]]"
20,"[[0.00214401 1.         0.13504512 0.         0.01798621]
 [1.         0.13504512 0.01798621 0.         0.00214401]
 [0.01798621 0.13504512 1.         0.         0.00214401]
 [0.         0.01798621 1.         0.13504512 0.00214401]
 [0.         0.01798621 0.13504512 1.         0.00214401]]"
21,"[[4.53847005e-05 3.35447403e-04 1.35335270e-01 6.12898247e-06
  1.00000000e+00 0.00000000e+00 8.16298752e-07 1.83156239e-02
  9.73051965e-08 2.47873698e-03]
 [1.35335270e-01 0.00000000e+00 1.83156239e-02 2.47873698e-03
  4.53847005e-05 9.73051965e-08 8.16298752e-07 6.12898247e-06
  3.35447403e-04 1.00000000e+00]
 [1.35335270e-01 1.83156239e-02 0.00000000e+00 4.53847005e-05
  2.47873698e-03 1.00000000e+00 8.16298752e-07 9.73051965e-08
  3.35447403e-04 6.12898247e-06]
 [2.47873698e-03 1.83156239e-02 9.73051965e-08 4.53847005e-05
  3.35447403e-04 1.00000000e+00 8.16298752e-07 0.00000000e+00
  6.12898247e-06 1.35335270e-01]
 [1.83156239e-02 0.00000000e+00 3.35447403e-04 8.16298752e-07
  9.73051965e-08 1.00000000e+00 2.47873698e-03 6.12898247e-06
  4.53847005e-05 1.35335270e-01]
 [0.00000000e+00 6.12898247e-06 3.35447403e-04 1.35335270e-01
  9.73051965e-08 4.53847005e-05 8.16298752e-07 1.00000000e+00
  1.83156239e-02 2.47873698e-03]
 [4.53847005e-05 9.73051965e-08 1.83156239e-02 2.47873698e-03
  8.16298752e-07 6.12898247e-06 3.35447403e-04 1.35335270e-01
  1.00000000e+00 0.00000000e+00]
 [8.16298752e-07 4.53847005e-05 9.73051965e-08 3.35447403e-04
  0.00000000e+00 1.83156239e-02 6.12898247e-06 1.00000000e+00
  2.47873698e-03 1.35335270e-01]
 [4.53847005e-05 2.47873698e-03 9.73051965e-08 1.35335270e-01
  8.16298752e-07 1.00000000e+00 0.00000000e+00 1.83156239e-02
  3.35447403e-04 6.12898247e-06]
 [8.16298752e-07 6.12898247e-06 3.35447403e-04 1.83156239e-02
  0.00000000e+00 1.00000000e+00 2.47873698e-03 4.53847005e-05
  1.35335270e-01 9.73051965e-08]]"
22,"[[9.73051965e-08 6.12898247e-06 4.53847005e-05 3.35447403e-04
  1.83156239e-02 1.00000000e+00 8.16298752e-07 0.00000000e+00
  1.35335270e-01 2.47873698e-03]
 [1.83156239e-02 1.35335270e-01 0.00000000e+00 1.00000000e+00
  4.53847005e-05 8.16298752e-07 6.12898247e-06 2.47873698e-03
  9.73051965e-08 3.35447403e-04]
 [1.35335270e-01 0.00000000e+00 4.53847005e-05 8.16298752e-07
  9.73051965e-08 3.35447403e-04 1.00000000e+00 6.12898247e-06
  2.47873698e-03 1.83156239e-02]
 [3.35447403e-04 9.73051965e-08 1.00000000e+00 6.12898247e-06
  8.16298752e-07 0.00000000e+00 4.53847005e-05 1.35335270e-01
  1.83156239e-02 2.47873698e-03]
 [1.35335270e-01 8.16298752e-07 4.53847005e-05 1.83156239e-02
  6.12898247e-06 2.47873698e-03 0.00000000e+00 9.73051965e-08
  1.00000000e+00 3.35447403e-04]
 [8.16298752e-07 3.35447403e-04 1.00000000e+00 9.73051965e-08
  4.53847005e-05 0.00000000e+00 1.35335270e-01 1.83156239e-02
  6.12898247e-06 2.47873698e-03]
 [1.83156239e-02 0.00000000e+00 4.53847005e-05 1.35335270e-01
  1.00000000e+00 2.47873698e-03 3.35447403e-04 6.12898247e-06
  9.73051965e-08 8.16298752e-07]
 [1.00000000e+00 0.00000000e+00 8.16298752e-07 6.12898247e-06
  3.35447403e-04 4.53847005e-05 9.73051965e-08 2.47873698e-03
  1.83156239e-02 1.35335270e-01]
 [0.00000000e+00 8.16298752e-07 3.35447403e-04 1.83156239e-02
  4.53847005e-05 6.12898247e-06 1.35335270e-01 1.00000000e+00
  9.73051965e-08 2.47873698e-03]
 [1.00000000e+00 2.47873698e-03 1.35335270e-01 4.53847005e-05
  1.83156239e-02 3.35447403e-04 6.12898247e-06 0.00000000e+00
  8.16298752e-07 9.73051965e-08]]"
23,"[[0.00000000e+00 8.16298752e-07 4.53847005e-05 9.73051965e-08
  6.12898247e-06 1.35335270e-01 1.83156239e-02 1.00000000e+00
  3.35447403e-04 2.47873698e-03]
 [1.35335270e-01 4.53847005e-05 2.47873698e-03 3.35447403e-04
  8.16298752e-07 9.73051965e-08 6.12898247e-06 1.00000000e+00
  1.83156239e-02 0.00000000e+00]
 [0.00000000e+00 3.35447403e-04 1.83156239e-02 1.00000000e+00
  6.12898247e-06 9.73051965e-08 1.35335270e-01 2.47873698e-03
  8.16298752e-07 4.53847005e-05]
 [0.00000000e+00 6.12898247e-06 2.47873698e-03 1.35335270e-01
  8.16298752e-07 1.00000000e+00 3.35447403e-04 1.83156239e-02
  4.53847005e-05 9.73051965e-08]
 [4.53847005e-05 1.83156239e-02 6.12898247e-06 3.35447403e-04
  8.16298752e-07 1.00000000e+00 1.35335270e-01 0.00000000e+00
  2.47873698e-03 9.73051965e-08]
 [8.16298752e-07 1.35335270e-01 4.53847005e-05 1.83156239e-02
  6.12898247e-06 3.35447403e-04 1.00000000e+00 9.73051965e-08
  2.47873698e-03 0.00000000e+00]
 [0.00000000e+00 3.35447403e-04 1.00000000e+00 6.12898247e-06
  1.83156239e-02 9.73051965e-08 4.53847005e-05 2.47873698e-03
  8.16298752e-07 1.35335270e-01]
 [1.83156239e-02 9.73051965e-08 3.35447403e-04 6.12898247e-06
  1.35335270e-01 0.00000000e+00 4.53847005e-05 2.47873698e-03
  8.16298752e-07 1.00000000e+00]
 [6.12898247e-06 4.53847005e-05 8.16298752e-07 3.35447403e-04
  0.00000000e+00 1.00000000e+00 9.73051965e-08 1.83156239e-02
  1.35335270e-01 2.47873698e-03]
 [4.53847005e-05 0.00000000e+00 1.35335270e-01 1.00000000e+00
  8.16298752e-07 3.35447403e-04 9.73051965e-08 6.12898247e-06
  1.83156239e-02 2.47873698e-03]]"
24,"[[0.00000000e+00 2.47873698e-03 6.12898247e-06 1.35335270e-01
  1.00000000e+00 1.83156239e-02 9.73051965e-08 8.16298752e-07
  3.35447403e-04 4.53847005e-05]
 [1.00000000e+00 3.35447403e-04 1.83156239e-02 6.12898247e-06
  4.53847005e-05 9.73051965e-08 1.35335270e-01 2.47873698e-03
  8.16298752e-07 0.00000000e+00]
 [0.00000000e+00 9.73051965e-08 6.12898247e-06 2.47873698e-03
  4.53847005e-05 3.35447403e-04 1.83156239e-02 1.00000000e+00
  1.35335270e-01 8.16298752e-07]
 [6.12898247e-06 8.16298752e-07 1.83156239e-02 0.00000000e+00
  1.00000000e+00 3.35447403e-04 2.47873698e-03 1.35335270e-01
  9.73051965e-08 4.53847005e-05]
 [0.00000000e+00 3.35447403e-04 1.00000000e+00 8.16298752e-07
  4.53847005e-05 2.47873698e-03 9.73051965e-08 6.12898247e-06
  1.35335270e-01 1.83156239e-02]
 [4.53847005e-05 3.35447403e-04 1.83156239e-02 9.73051965e-08
  0.00000000e+00 1.35335270e-01 8.16298752e-07 6.12898247e-06
  1.00000000e+00 2.47873698e-03]
 [1.00000000e+00 3.35447403e-04 4.53847005e-05 8.16298752e-07
  1.35335270e-01 9.73051965e-08 6.12898247e-06 0.00000000e+00
  1.83156239e-02 2.47873698e-03]
 [9.73051965e-08 0.00000000e+00 1.00000000e+00 8.16298752e-07
  1.35335270e-01 3.35447403e-04 4.53847005e-05 6.12898247e-06
  1.83156239e-02 2.47873698e-03]
 [8.16298752e-07 9.73051965e-08 4.53847005e-05 2.47873698e-03
  1.83156239e-02 0.00000000e+00 1.00000000e+00 6.12898247e-06
  3.35447403e-04 1.35335270e-01]
 [1.00000000e+00 8.16298752e-07 1.83156239e-02 2.47873698e-03
  4.53847005e-05 3.35447403e-04 6.12898247e-06 9.73051965e-08
  1.35335270e-01 0.00000000e+00]]"
25,"[[8.16298752e-07 2.47873698e-03 1.00000000e+00 3.35447403e-04
  1.35335270e-01 4.53847005e-05 1.83156239e-02 9.73051965e-08
  6.12898247e-06 0.00000000e+00]
 [6.12898247e-06 1.00000000e+00 8.16298752e-07 4.53847005e-05
  9.73051965e-08 1.35335270e-01 1.83156239e-02 3.35447403e-04
  2.47873698e-03 0.00000000e+00]
 [6.12898247e-06 1.83156239e-02 3.35447403e-04 1.00000000e+00
  4.53847005e-05 9.73051965e-08 0.00000000e+00 2.47873698e-03
  8.16298752e-07 1.35335270e-01]
 [2.47873698e-03 6.12898247e-06 8.16298752e-07 4.53847005e-05
  1.00000000e+00 0.00000000e+00 1.83156239e-02 1.35335270e-01
  9.73051965e-08 3.35447403e-04]
 [9.73051965e-08 2.47873698e-03 3.35447403e-04 4.53847005e-05
  1.00000000e+00 1.83156239e-02 1.35335270e-01 6.12898247e-06
  0.00000000e+00 8.16298752e-07]
 [1.83156239e-02 6.12898247e-06 4.53847005e-05 8.16298752e-07
  2.47873698e-03 9.73051965e-08 0.00000000e+00 1.00000000e+00
  1.35335270e-01 3.35447403e-04]
 [0.00000000e+00 3.35447403e-04 4.53847005e-05 6.12898247e-06
  2.47873698e-03 1.83156239e-02 8.16298752e-07 1.00000000e+00
  1.35335270e-01 9.73051965e-08]
 [9.73051965e-08 1.83156239e-02 1.35335270e-01 2.47873698e-03
  3.35447403e-04 8.16298752e-07 1.00000000e+00 4.53847005e-05
  0.00000000e+00 6.12898247e-06]
 [1.00000000e+00 6.12898247e-06 8.16298752e-07 1.35335270e-01
  9.73051965e-08 0.00000000e+00 2.47873698e-03 4.53847005e-05
  1.83156239e-02 3.35447403e-04]
 [1.83156239e-02 2.47873698e-03 9.73051965e-08 1.35335270e-01
  1.00000000e+00 6.12898247e-06 4.53847005e-05 3.35447403e-04
  0.00000000e+00 8.16298752e-07]]"
26,"[[8.16298752e-07 0.00000000e+00 1.00000000e+00 1.35335270e-01
  9.73051965e-08 1.83156239e-02 4.53847005e-05 3.35447403e-04
  6.12898247e-06 2.47873698e-03]
 [6.12898247e-06 8.16298752e-07 9.73051965e-08 0.00000000e+00
  1.35335270e-01 1.83156239e-02 1.00000000e+00 3.35447403e-04
  4.53847005e-05 2.47873698e-03]
 [1.00000000e+00 8.16298752e-07 1.83156239e-02 1.35335270e-01
  4.53847005e-05 2.47873698e-03 3.35447403e-04 0.00000000e+00
  6.12898247e-06 9.73051965e-08]
 [9.73051965e-08 0.00000000e+00 1.83156239e-02 3.35447403e-04
  1.35335270e-01 4.53847005e-05 6.12898247e-06 8.16298752e-07
  2.47873698e-03 1.00000000e+00]
 [2.47873698e-03 1.00000000e+00 1.83156239e-02 6.12898247e-06
  0.00000000e+00 4.53847005e-05 3.35447403e-04 9.73051965e-08
  8.16298752e-07 1.35335270e-01]
 [1.00000000e+00 4.53847005e-05 3.35447403e-04 2.47873698e-03
  1.83156239e-02 1.35335270e-01 8.16298752e-07 0.00000000e+00
  6.12898247e-06 9.73051965e-08]
 [1.83156239e-02 4.53847005e-05 1.35335270e-01 1.00000000e+00
  3.35447403e-04 8.16298752e-07 0.00000000e+00 2.47873698e-03
  6.12898247e-06 9.73051965e-08]
 [3.35447403e-04 1.00000000e+00 1.83156239e-02 1.35335270e-01
  0.00000000e+00 6.12898247e-06 2.47873698e-03 4.53847005e-05
  8.16298752e-07 9.73051965e-08]
 [9.73051965e-08 8.16298752e-07 3.35447403e-04 4.53847005e-05
  1.83156239e-02 1.00000000e+00 0.00000000e+00 1.35335270e-01
  2.47873698e-03 6.12898247e-06]
 [1.35335270e-01 9.73051965e-08 0.00000000e+00 8.16298752e-07
  1.00000000e+00 3.35447403e-04 4.53847005e-05 6.12898247e-06
  2.47873698e-03 1.83156239e-02]]"
27,"[[1.83156239e-02 9.73051965e-08 8.16298752e-07 2.47873698e-03
  6.12898247e-06 0.00000000e+00 3.35447403e-04 1.00000000e+00
  1.35335270e-01 4.53847005e-05]
 [1.00000000e+00 4.53847005e-05 0.00000000e+00 1.83156239e-02
  9.73051965e-08 8.16298752e-07 2.47873698e-03 1.35335270e-01
  6.12898247e-06 3.35447403e-04]
 [0.00000000e+00 8.16298752e-07 3.35447403e-04 2.47873698e-03
  1.00000000e+00 9.73051965e-08 6.12898247e-06 1.35335270e-01
  4.53847005e-05 1.83156239e-02]
 [9.73051965e-08 0.00000000e+00 4.53847005e-05 3.35447403e-04
  2.47873698e-03 1.83156239e-02 1.35335270e-01 6.12898247e-06
  1.00000000e+00 8.16298752e-07]
 [1.00000000e+00 6.12898247e-06 4.53847005e-05 1.83156239e-02
  2.47873698e-03 3.35447403e-04 1.35335270e-01 0.00000000e+00
  8.16298752e-07 9.73051965e-08]
 [6.12898247e-06 2.47873698e-03 0.00000000e+00 4.53847005e-05
  3.35447403e-04 8.16298752e-07 1.35335270e-01 1.83156239e-02
  1.00000000e+00 9.73051965e-08]
 [8.16298752e-07 1.83156239e-02 0.00000000e+00 4.53847005e-05
  3.35447403e-04 6.12898247e-06 1.35335270e-01 1.00000000e+00
  9.73051965e-08 2.47873698e-03]
 [6.12898247e-06 8.16298752e-07 2.47873698e-03 3.35447403e-04
  1.00000000e+00 1.83156239e-02 4.53847005e-05 1.35335270e-01
  0.00000000e+00 9.73051965e-08]
 [1.00000000e+00 6.12898247e-06 3.35447403e-04 4.53847005e-05
  0.00000000e+00 8.16298752e-07 2.47873698e-03 1.83156239e-02
  9.73051965e-08 1.35335270e-01]
 [1.00000000e+00 1.35335270e-01 6.12898247e-06 4.53847005e-05
  3.35447403e-04 8.16298752e-07 0.00000000e+00 9.73051965e-08
  1.83156239e-02 2.47873698e-03]]"
28,"[[9.73051965e-08 6.12898247e-06 1.35335270e-01 1.00000000e+00
  3.35447403e-04 8.16298752e-07 2.47873698e-03 1.83156239e-02
  4.53847005e-05 0.00000000e+00]
 [9.73051965e-08 6.12898247e-06 0.00000000e+00 1.35335270e-01
  8.16298752e-07 2.47873698e-03 4.53847005e-05 1.83156239e-02
  3.35447403e-04 1.00000000e+00]
 [1.35335270e-01 1.00000000e+00 0.00000000e+00 1.83156239e-02
  6.12898247e-06 2.47873698e-03 3.35447403e-04 9.73051965e-08
  4.53847005e-05 8.16298752e-07]
 [1.83156239e-02 9.73051965e-08 8.16298752e-07 4.53847005e-05
  6.12898247e-06 0.00000000e+00 1.35335270e-01 1.00000000e+00
  2.47873698e-03 3.35447403e-04]
 [6.12898247e-06 1.00000000e+00 9.73051965e-08 8.16298752e-07
  4.53847005e-05 2.47873698e-03 0.00000000e+00 1.35335270e-01
  1.83156239e-02 3.35447403e-04]
 [8.16298752e-07 4.53847005e-05 1.83156239e-02 6.12898247e-06
  0.00000000e+00 2.47873698e-03 1.00000000e+00 1.35335270e-01
  9.73051965e-08 3.35447403e-04]
 [6.12898247e-06 2.47873698e-03 1.35335270e-01 4.53847005e-05
  8.16298752e-07 0.00000000e+00 1.00000000e+00 1.83156239e-02
  9.73051965e-08 3.35447403e-04]
 [1.83156239e-02 1.00000000e+00 9.73051965e-08 8.16298752e-07
  1.35335270e-01 0.00000000e+00 4.53847005e-05 2.47873698e-03
  3.35447403e-04 6.12898247e-06]
 [2.47873698e-03 6.12898247e-06 1.35335270e-01 1.00000000e+00
  9.73051965e-08 8.16298752e-07 1.83156239e-02 3.35447403e-04
  4.53847005e-05 0.00000000e+00]
 [6.12898247e-06 8.16298752e-07 9.73051965e-08 1.00000000e+00
  1.35335270e-01 3.35447403e-04 4.53847005e-05 0.00000000e+00
  1.83156239e-02 2.47873698e-03]]"
29,"[[9.73051965e-08 1.83156239e-02 3.35447403e-04 0.00000000e+00
  1.00000000e+00 1.35335270e-01 2.47873698e-03 6.12898247e-06
  4.53847005e-05 8.16298752e-07]
 [1.00000000e+00 2.47873698e-03 3.35447403e-04 6.12898247e-06
  4.53847005e-05 0.00000000e+00 9.73051965e-08 1.35335270e-01
  8.16298752e-07 1.83156239e-02]
 [6.12898247e-06 2.47873698e-03 1.00000000e+00 8.16298752e-07
  3.35447403e-04 0.00000000e+00 4.53847005e-05 1.83156239e-02
  1.35335270e-01 9.73051965e-08]
 [4.53847005e-05 1.83156239e-02 9.73051965e-08 2.47873698e-03
  6.12898247e-06 3.35447403e-04 1.35335270e-01 0.00000000e+00
  8.16298752e-07 1.00000000e+00]
 [6.12898247e-06 3.35447403e-04 0.00000000e+00 1.83156239e-02
  9.73051965e-08 1.00000000e+00 8.16298752e-07 2.47873698e-03
  4.53847005e-05 1.35335270e-01]
 [6.12898247e-06 1.83156239e-02 3.35447403e-04 1.35335270e-01
  1.00000000e+00 2.47873698e-03 4.53847005e-05 9.73051965e-08
  8.16298752e-07 0.00000000e+00]
 [8.16298752e-07 4.53847005e-05 9.73051965e-08 3.35447403e-04
  2.47873698e-03 1.00000000e+00 0.00000000e+00 6.12898247e-06
  1.83156239e-02 1.35335270e-01]
 [2.47873698e-03 1.83156239e-02 9.73051965e-08 4.53847005e-05
  8.16298752e-07 0.00000000e+00 6.12898247e-06 1.35335270e-01
  1.00000000e+00 3.35447403e-04]
 [6.12898247e-06 1.00000000e+00 2.47873698e-03 4.53847005e-05
  1.83156239e-02 1.35335270e-01 0.00000000e+00 9.73051965e-08
  8.16298752e-07 3.35447403e-04]
 [1.35335270e-01 2.47873698e-03 1.83156239e-02 4.53847005e-05
  9.73051965e-08 0.00000000e+00 3.35447403e-04 1.00000000e+00
  6.12898247e-06 8.16298752e-07]]"
30,"[[6.12898247e-06 4.53847005e-05 0.00000000e+00 1.83156239e-02
  1.00000000e+00 8.16298752e-07 9.73051965e-08 1.35335270e-01
  3.35447403e-04 2.47873698e-03]
 [1.35335270e-01 4.53847005e-05 1.83156239e-02 8.16298752e-07
  0.00000000e+00 3.35447403e-04 2.47873698e-03 9.73051965e-08
  6.12898247e-06 1.00000000e+00]
 [3.35447403e-04 8.16298752e-07 4.53847005e-05 2.47873698e-03
  9.73051965e-08 1.35335270e-01 1.00000000e+00 6.12898247e-06
  1.83156239e-02 0.00000000e+00]
 [6.12898247e-06 1.83156239e-02 8.16298752e-07 9.73051965e-08
  2.47873698e-03 4.53847005e-05 1.00000000e+00 3.35447403e-04
  1.35335270e-01 0.00000000e+00]
 [1.83156239e-02 1.35335270e-01 6.12898247e-06 0.00000000e+00
  3.35447403e-04 4.53847005e-05 8.16298752e-07 9.73051965e-08
  2.47873698e-03 1.00000000e+00]
 [1.83156239e-02 1.35335270e-01 2.47873698e-03 0.00000000e+00
  3.35447403e-04 6.12898247e-06 8.16298752e-07 4.53847005e-05
  9.73051965e-08 1.00000000e+00]
 [0.00000000e+00 1.35335270e-01 6.12898247e-06 4.53847005e-05
  1.83156239e-02 1.00000000e+00 2.47873698e-03 8.16298752e-07
  3.35447403e-04 9.73051965e-08]
 [0.00000000e+00 9.73051965e-08 1.35335270e-01 1.00000000e+00
  1.83156239e-02 2.47873698e-03 4.53847005e-05 8.16298752e-07
  3.35447403e-04 6.12898247e-06]
 [0.00000000e+00 4.53847005e-05 3.35447403e-04 9.73051965e-08
  1.83156239e-02 1.00000000e+00 8.16298752e-07 1.35335270e-01
  6.12898247e-06 2.47873698e-03]
 [4.53847005e-05 3.35447403e-04 8.16298752e-07 0.00000000e+00
  9.73051965e-08 1.35335270e-01 6.12898247e-06 2.47873698e-03
  1.00000000e+00 1.83156239e-02]]"
31,"[[9.73051965e-08 1.35335270e-01 6.12898247e-06 1.00000000e+00
  2.47873698e-03 3.35447403e-04 1.83156239e-02 8.16298752e-07
  0.00000000e+00 4.53847005e-05]
 [2.47873698e-03 4.53847005e-05 3.35447403e-04 8.16298752e-07
  9.73051965e-08 1.35335270e-01 0.00000000e+00 1.83156239e-02
  6.12898247e-06 1.00000000e+00]
 [3.35447403e-04 0.00000000e+00 1.35335270e-01 1.00000000e+00
  1.83156239e-02 8.16298752e-07 6.12898247e-06 9.73051965e-08
  4.53847005e-05 2.47873698e-03]
 [1.35335270e-01 9.73051965e-08 1.83156239e-02 4.53847005e-05
  2.47873698e-03 8.16298752e-07 3.35447403e-04 1.00000000e+00
  6.12898247e-06 0.00000000e+00]
 [6.12898247e-06 2.47873698e-03 1.83156239e-02 0.00000000e+00
  8.16298752e-07 1.00000000e+00 1.35335270e-01 9.73051965e-08
  4.53847005e-05 3.35447403e-04]
 [4.53847005e-05 1.35335270e-01 9.73051965e-08 1.00000000e+00
  6.12898247e-06 2.47873698e-03 3.35447403e-04 8.16298752e-07
  1.83156239e-02 0.00000000e+00]
 [8.16298752e-07 4.53847005e-05 1.35335270e-01 3.35447403e-04
  6.12898247e-06 0.00000000e+00 2.47873698e-03 9.73051965e-08
  1.00000000e+00 1.83156239e-02]
 [2.47873698e-03 1.00000000e+00 8.16298752e-07 3.35447403e-04
  9.73051965e-08 1.35335270e-01 0.00000000e+00 6.12898247e-06
  4.53847005e-05 1.83156239e-02]
 [3.35447403e-04 1.35335270e-01 0.00000000e+00 8.16298752e-07
  1.00000000e+00 6.12898247e-06 9.73051965e-08 1.83156239e-02
  4.53847005e-05 2.47873698e-03]
 [0.00000000e+00 6.12898247e-06 1.83156239e-02 2.47873698e-03
  1.35335270e-01 9.73051965e-08 3.35447403e-04 1.00000000e+00
  8.16298752e-07 4.53847005e-05]]"
