,0
21,"[[0.63922167 0.87437818 0.92822667 0.96088743 0.78559703 0.
  0.9927124  0.98069718 1.         0.39788949]
 [0.         0.96088743 1.         0.98069718 0.87437818 0.39788949
  0.63922167 0.9927124  0.92822667 0.78559703]
 [0.78559703 1.         0.9927124  0.96088743 0.87437818 0.
  0.63922167 0.39788949 0.92822667 0.98069718]
 [0.78559703 0.96088743 0.39788949 0.         0.92822667 1.
  0.98069718 0.9927124  0.63922167 0.87437818]
 [0.96088743 0.9927124  0.92822667 0.78559703 0.87437818 0.
  0.98069718 0.39788949 0.63922167 1.        ]
 [0.98069718 0.92822667 0.9927124  0.87437818 0.63922167 0.96088743
  0.         0.78559703 1.         0.39788949]
 [0.96088743 1.         0.78559703 0.39788949 0.92822667 0.63922167
  0.87437818 0.         0.98069718 0.9927124 ]
 [0.63922167 1.         0.98069718 0.92822667 0.39788949 0.
  0.96088743 0.87437818 0.9927124  0.78559703]
 [1.         0.63922167 0.98069718 0.9927124  0.         0.39788949
  0.87437818 0.78559703 0.92822667 0.96088743]
 [0.         0.9927124  1.         0.96088743 0.98069718 0.63922167
  0.92822667 0.39788949 0.78559703 0.87437818]]"
22,"[[0.87437818 0.         0.9927124  0.63922167 0.92822667 0.39788949
  0.78559703 1.         0.98069718 0.96088743]
 [1.         0.39788949 0.9927124  0.87437818 0.78559703 0.
  0.63922167 0.92822667 0.98069718 0.96088743]
 [0.96088743 0.9927124  0.63922167 0.92822667 0.98069718 0.78559703
  0.87437818 0.         1.         0.39788949]
 [0.39788949 0.78559703 0.63922167 1.         0.9927124  0.96088743
  0.         0.98069718 0.92822667 0.87437818]
 [0.78559703 0.98069718 0.9927124  0.92822667 1.         0.
  0.39788949 0.87437818 0.96088743 0.63922167]
 [1.         0.         0.98069718 0.63922167 0.92822667 0.9927124
  0.87437818 0.78559703 0.96088743 0.39788949]
 [0.96088743 0.92822667 1.         0.98069718 0.87437818 0.9927124
  0.78559703 0.         0.39788949 0.63922167]
 [0.63922167 0.39788949 0.92822667 0.87437818 0.         0.78559703
  1.         0.98069718 0.9927124  0.96088743]
 [0.63922167 0.39788949 0.96088743 0.78559703 0.9927124  0.87437818
  1.         0.         0.92822667 0.98069718]
 [0.9927124  0.39788949 0.87437818 0.63922167 0.96088743 1.
  0.92822667 0.98069718 0.78559703 0.        ]]"
23,"[[1.         0.78559703 0.63922167 0.92822667 0.87437818 0.9927124
  0.96088743 0.39788949 0.         0.98069718]
 [0.         0.92822667 0.63922167 0.78559703 0.39788949 1.
  0.96088743 0.9927124  0.98069718 0.87437818]
 [0.9927124  0.63922167 0.         0.98069718 0.92822667 0.87437818
  0.96088743 1.         0.39788949 0.78559703]
 [1.         0.         0.63922167 0.92822667 0.98069718 0.9927124
  0.87437818 0.78559703 0.96088743 0.39788949]
 [0.96088743 0.63922167 1.         0.98069718 0.92822667 0.78559703
  0.39788949 0.         0.87437818 0.9927124 ]
 [0.87437818 0.78559703 0.39788949 0.         0.92822667 1.
  0.9927124  0.96088743 0.98069718 0.63922167]
 [0.         0.39788949 0.78559703 0.87437818 0.9927124  0.98069718
  0.96088743 0.92822667 1.         0.63922167]
 [0.78559703 0.39788949 1.         0.87437818 0.9927124  0.98069718
  0.         0.63922167 0.92822667 0.96088743]
 [0.         1.         0.87437818 0.78559703 0.98069718 0.96088743
  0.92822667 0.9927124  0.39788949 0.63922167]
 [0.96088743 0.78559703 0.         0.63922167 0.92822667 0.87437818
  0.9927124  0.98069718 0.39788949 1.        ]]"
24,"[[0.63922167 0.39788949 0.98069718 0.         0.92822667 0.87437818
  0.78559703 0.9927124  0.96088743 1.        ]
 [1.         0.39788949 0.92822667 0.78559703 0.9927124  0.96088743
  0.87437818 0.98069718 0.63922167 0.        ]
 [0.63922167 0.78559703 0.         0.87437818 0.96088743 0.92822667
  0.9927124  0.39788949 1.         0.98069718]
 [0.39788949 0.9927124  0.         0.92822667 0.96088743 0.87437818
  0.63922167 0.98069718 1.         0.78559703]
 [0.96088743 1.         0.98069718 0.78559703 0.9927124  0.87437818
  0.63922167 0.39788949 0.         0.92822667]
 [0.96088743 0.98069718 0.78559703 0.39788949 0.63922167 0.
  0.87437818 0.9927124  0.92822667 1.        ]
 [0.63922167 0.87437818 0.         0.78559703 0.96088743 0.98069718
  0.92822667 0.9927124  1.         0.39788949]
 [1.         0.78559703 0.         0.87437818 0.98069718 0.96088743
  0.39788949 0.92822667 0.9927124  0.63922167]
 [0.98069718 0.63922167 0.87437818 0.9927124  0.92822667 0.39788949
  0.         0.96088743 0.78559703 1.        ]
 [0.39788949 0.         1.         0.92822667 0.63922167 0.98069718
  0.96088743 0.87437818 0.9927124  0.78559703]]"
25,"[[0.         0.9927124  0.39788949 0.98069718 1.         0.63922167
  0.92822667 0.96088743 0.78559703 0.87437818]
 [0.63922167 0.9927124  0.92822667 1.         0.         0.96088743
  0.98069718 0.87437818 0.78559703 0.39788949]
 [0.39788949 0.87437818 0.63922167 0.96088743 0.9927124  0.98069718
  0.         0.92822667 1.         0.78559703]
 [0.96088743 0.78559703 0.39788949 0.         0.87437818 0.9927124
  0.98069718 1.         0.63922167 0.92822667]
 [0.39788949 1.         0.87437818 0.9927124  0.92822667 0.63922167
  0.98069718 0.96088743 0.78559703 0.        ]
 [0.98069718 1.         0.63922167 0.9927124  0.96088743 0.78559703
  0.         0.87437818 0.92822667 0.39788949]
 [0.98069718 0.78559703 0.96088743 0.9927124  1.         0.92822667
  0.63922167 0.         0.39788949 0.87437818]
 [0.         0.9927124  0.87437818 0.63922167 0.39788949 0.78559703
  0.92822667 1.         0.98069718 0.96088743]
 [0.98069718 0.39788949 0.92822667 0.63922167 0.96088743 0.9927124
  0.78559703 0.87437818 0.         1.        ]
 [0.98069718 0.96088743 0.87437818 0.92822667 0.78559703 0.63922167
  0.         1.         0.9927124  0.39788949]]"
26,"[[0.63922167 0.         1.         0.87437818 0.9927124  0.92822667
  0.98069718 0.78559703 0.39788949 0.96088743]
 [1.         0.96088743 0.9927124  0.92822667 0.87437818 0.39788949
  0.98069718 0.63922167 0.78559703 0.        ]
 [0.98069718 0.78559703 0.87437818 0.63922167 1.         0.96088743
  0.92822667 0.39788949 0.         0.9927124 ]
 [0.39788949 1.         0.         0.9927124  0.92822667 0.87437818
  0.78559703 0.98069718 0.96088743 0.63922167]
 [0.87437818 0.78559703 0.92822667 0.96088743 0.         0.63922167
  0.39788949 1.         0.98069718 0.9927124 ]
 [0.78559703 0.63922167 1.         0.98069718 0.87437818 0.9927124
  0.         0.96088743 0.39788949 0.92822667]
 [0.96088743 0.98069718 0.39788949 0.92822667 0.87437818 0.78559703
  1.         0.63922167 0.         0.9927124 ]
 [0.96088743 0.78559703 0.87437818 0.92822667 0.9927124  0.63922167
  0.         0.98069718 1.         0.39788949]
 [0.78559703 1.         0.87437818 0.96088743 0.         0.92822667
  0.9927124  0.39788949 0.98069718 0.63922167]
 [0.92822667 1.         0.39788949 0.98069718 0.96088743 0.87437818
  0.63922167 0.78559703 0.         0.9927124 ]]"
27,"[[0.39788949 0.96088743 1.         0.87437818 0.63922167 0.78559703
  0.98069718 0.         0.92822667 0.9927124 ]
 [0.87437818 0.63922167 0.96088743 0.98069718 0.9927124  0.92822667
  0.78559703 0.         0.39788949 1.        ]
 [0.96088743 0.78559703 0.87437818 0.         0.9927124  0.92822667
  0.98069718 1.         0.63922167 0.39788949]
 [0.87437818 0.39788949 0.63922167 0.96088743 0.98069718 0.92822667
  0.         1.         0.78559703 0.9927124 ]
 [1.         0.92822667 0.87437818 0.98069718 0.39788949 0.9927124
  0.63922167 0.78559703 0.         0.96088743]
 [0.         0.39788949 1.         0.78559703 0.9927124  0.63922167
  0.98069718 0.87437818 0.92822667 0.96088743]
 [0.96088743 0.9927124  0.92822667 0.63922167 0.98069718 0.
  0.39788949 0.78559703 1.         0.87437818]
 [0.78559703 0.96088743 0.9927124  1.         0.98069718 0.92822667
  0.87437818 0.39788949 0.63922167 0.        ]
 [0.         0.92822667 0.63922167 0.96088743 0.9927124  0.78559703
  0.98069718 0.39788949 1.         0.87437818]
 [0.63922167 0.78559703 0.96088743 0.87437818 0.92822667 0.9927124
  0.39788949 1.         0.98069718 0.        ]]"
28,"[[0.87437818 0.9927124  0.98069718 0.         0.96088743 0.78559703
  0.92822667 1.         0.63922167 0.39788949]
 [0.96088743 1.         0.39788949 0.63922167 0.         0.92822667
  0.78559703 0.9927124  0.87437818 0.98069718]
 [0.92822667 0.87437818 0.78559703 0.39788949 0.9927124  0.63922167
  1.         0.         0.96088743 0.98069718]
 [0.39788949 0.         0.63922167 0.96088743 1.         0.92822667
  0.78559703 0.9927124  0.87437818 0.98069718]
 [0.87437818 0.         1.         0.98069718 0.78559703 0.9927124
  0.63922167 0.39788949 0.96088743 0.92822667]
 [0.87437818 0.92822667 1.         0.9927124  0.98069718 0.63922167
  0.39788949 0.78559703 0.         0.96088743]
 [0.9927124  1.         0.87437818 0.98069718 0.63922167 0.
  0.92822667 0.78559703 0.39788949 0.96088743]
 [0.9927124  1.         0.         0.39788949 0.78559703 0.63922167
  0.98069718 0.92822667 0.96088743 0.87437818]
 [0.92822667 0.         0.9927124  0.78559703 0.87437818 0.39788949
  0.96088743 1.         0.98069718 0.63922167]
 [0.92822667 0.78559703 0.87437818 0.63922167 0.96088743 0.98069718
  0.39788949 1.         0.         0.9927124 ]]"
29,"[[1.         0.9927124  0.39788949 0.63922167 0.78559703 0.98069718
  0.87437818 0.96088743 0.92822667 0.        ]
 [0.87437818 0.96088743 0.39788949 0.78559703 0.9927124  0.92822667
  0.98069718 0.63922167 0.         1.        ]
 [0.9927124  0.87437818 0.78559703 0.98069718 0.96088743 1.
  0.         0.63922167 0.39788949 0.92822667]
 [0.9927124  0.39788949 0.98069718 0.78559703 0.63922167 0.92822667
  0.         0.87437818 0.96088743 1.        ]
 [1.         0.92822667 0.98069718 0.96088743 0.9927124  0.78559703
  0.63922167 0.39788949 0.87437818 0.        ]
 [0.87437818 0.96088743 0.39788949 1.         0.92822667 0.
  0.63922167 0.98069718 0.78559703 0.9927124 ]
 [0.63922167 0.98069718 0.         0.9927124  0.39788949 1.
  0.87437818 0.96088743 0.92822667 0.78559703]
 [0.87437818 0.         0.78559703 0.96088743 1.         0.98069718
  0.63922167 0.92822667 0.39788949 0.9927124 ]
 [0.96088743 0.         0.39788949 0.63922167 0.98069718 0.9927124
  0.78559703 1.         0.92822667 0.87437818]
 [0.92822667 0.78559703 0.9927124  0.96088743 0.39788949 0.87437818
  0.98069718 0.         1.         0.63922167]]"
30,"[[0.96088743 0.92822667 0.         0.39788949 0.87437818 0.9927124
  0.63922167 0.98069718 1.         0.78559703]
 [0.9927124  0.         0.63922167 0.78559703 0.98069718 0.39788949
  0.96088743 1.         0.92822667 0.87437818]
 [0.92822667 0.87437818 0.39788949 0.98069718 0.         0.78559703
  0.96088743 0.9927124  1.         0.63922167]
 [0.9927124  0.92822667 0.87437818 0.98069718 1.         0.39788949
  0.96088743 0.         0.78559703 0.63922167]
 [0.         0.87437818 0.92822667 0.9927124  0.78559703 0.98069718
  0.96088743 1.         0.63922167 0.39788949]
 [0.98069718 0.9927124  0.78559703 0.         0.87437818 0.92822667
  1.         0.63922167 0.39788949 0.96088743]
 [0.98069718 1.         0.96088743 0.         0.63922167 0.87437818
  0.9927124  0.78559703 0.92822667 0.39788949]
 [0.96088743 0.78559703 0.         0.9927124  0.63922167 1.
  0.39788949 0.98069718 0.87437818 0.92822667]
 [0.         0.39788949 0.78559703 0.92822667 0.87437818 0.96088743
  0.98069718 0.63922167 0.9927124  1.        ]
 [1.         0.87437818 0.98069718 0.         0.39788949 0.78559703
  0.92822667 0.96088743 0.63922167 0.9927124 ]]"
31,"[[0.87437818 0.9927124  0.         0.78559703 1.         0.63922167
  0.96088743 0.92822667 0.39788949 0.98069718]
 [0.39788949 0.96088743 0.9927124  0.87437818 0.78559703 0.98069718
  0.63922167 1.         0.92822667 0.        ]
 [0.9927124  0.39788949 0.96088743 0.98069718 0.92822667 0.87437818
  1.         0.         0.63922167 0.78559703]
 [0.96088743 0.78559703 0.63922167 1.         0.92822667 0.9927124
  0.39788949 0.98069718 0.87437818 0.        ]
 [0.96088743 0.9927124  1.         0.98069718 0.         0.87437818
  0.92822667 0.39788949 0.63922167 0.78559703]
 [0.9927124  0.92822667 1.         0.63922167 0.39788949 0.
  0.96088743 0.98069718 0.87437818 0.78559703]
 [0.92822667 0.39788949 0.98069718 0.96088743 0.63922167 1.
  0.78559703 0.87437818 0.9927124  0.        ]
 [0.98069718 0.87437818 0.9927124  0.39788949 0.78559703 1.
  0.         0.96088743 0.92822667 0.63922167]
 [0.63922167 0.78559703 0.9927124  1.         0.92822667 0.39788949
  0.96088743 0.98069718 0.         0.87437818]
 [0.98069718 0.9927124  1.         0.96088743 0.78559703 0.39788949
  0.63922167 0.         0.87437818 0.92822667]]"
32,"[[0.         0.87437818 0.9927124  0.98069718 1.         0.92822667
  0.96088743 0.78559703 0.63922167 0.39788949]
 [0.78559703 0.63922167 0.98069718 0.96088743 0.9927124  1.
  0.         0.39788949 0.92822667 0.87437818]
 [0.39788949 0.96088743 0.92822667 0.63922167 0.87437818 0.78559703
  0.         0.98069718 1.         0.9927124 ]
 [0.98069718 0.78559703 0.63922167 0.92822667 1.         0.9927124
  0.96088743 0.87437818 0.39788949 0.        ]
 [0.98069718 0.         0.9927124  0.96088743 0.87437818 0.78559703
  0.39788949 0.63922167 0.92822667 1.        ]
 [0.         0.96088743 0.87437818 0.92822667 0.39788949 0.78559703
  0.9927124  0.98069718 0.63922167 1.        ]
 [0.92822667 0.39788949 0.9927124  0.78559703 1.         0.96088743
  0.         0.87437818 0.98069718 0.63922167]
 [0.87437818 0.39788949 0.78559703 0.9927124  0.96088743 0.63922167
  0.         0.92822667 0.98069718 1.        ]
 [0.92822667 0.39788949 0.9927124  0.78559703 0.98069718 0.96088743
  0.63922167 1.         0.87437818 0.        ]
 [0.78559703 1.         0.96088743 0.39788949 0.87437818 0.98069718
  0.9927124  0.63922167 0.         0.92822667]]"
33,"[[1.         0.92822667 0.98069718 0.         0.87437818 0.39788949
  0.78559703 0.96088743 0.63922167 0.9927124 ]
 [0.98069718 0.9927124  0.63922167 0.78559703 1.         0.87437818
  0.96088743 0.39788949 0.         0.92822667]
 [1.         0.98069718 0.92822667 0.9927124  0.78559703 0.
  0.39788949 0.96088743 0.63922167 0.87437818]
 [0.78559703 0.98069718 1.         0.         0.9927124  0.96088743
  0.87437818 0.39788949 0.92822667 0.63922167]
 [0.39788949 0.63922167 0.96088743 1.         0.         0.78559703
  0.98069718 0.87437818 0.9927124  0.92822667]
 [0.63922167 0.96088743 0.87437818 0.78559703 1.         0.9927124
  0.98069718 0.39788949 0.92822667 0.        ]
 [0.9927124  0.92822667 0.98069718 0.39788949 0.87437818 0.
  1.         0.78559703 0.96088743 0.63922167]
 [0.63922167 1.         0.78559703 0.92822667 0.98069718 0.
  0.9927124  0.87437818 0.96088743 0.39788949]
 [1.         0.96088743 0.39788949 0.92822667 0.9927124  0.78559703
  0.63922167 0.         0.98069718 0.87437818]
 [0.98069718 0.96088743 0.63922167 0.         1.         0.9927124
  0.87437818 0.78559703 0.39788949 0.92822667]]"
34,"[[0.39788949 0.63922167 0.87437818 0.9927124  0.96088743 0.92822667
  0.         0.98069718 1.         0.78559703]
 [0.39788949 0.63922167 0.87437818 0.96088743 0.92822667 0.
  1.         0.98069718 0.9927124  0.78559703]
 [0.78559703 0.96088743 0.92822667 0.9927124  1.         0.39788949
  0.87437818 0.63922167 0.         0.98069718]
 [0.92822667 0.78559703 0.87437818 1.         0.39788949 0.9927124
  0.63922167 0.98069718 0.96088743 0.        ]
 [0.96088743 0.39788949 0.92822667 0.78559703 1.         0.98069718
  0.9927124  0.87437818 0.         0.63922167]
 [1.         0.78559703 0.98069718 0.92822667 0.96088743 0.39788949
  0.87437818 0.9927124  0.63922167 0.        ]
 [1.         0.9927124  0.         0.98069718 0.39788949 0.96088743
  0.78559703 0.92822667 0.87437818 0.63922167]
 [0.96088743 0.39788949 0.9927124  0.87437818 1.         0.98069718
  0.63922167 0.         0.92822667 0.78559703]
 [0.78559703 0.98069718 0.39788949 0.96088743 0.87437818 0.63922167
  0.         1.         0.9927124  0.92822667]
 [0.98069718 0.63922167 1.         0.87437818 0.78559703 0.96088743
  0.         0.9927124  0.39788949 0.92822667]]"
35,"[[1.         0.39788949 0.96088743 0.9927124  0.         0.87437818
  0.78559703 0.92822667 0.98069718 0.63922167]
 [0.63922167 0.92822667 0.9927124  0.39788949 0.98069718 1.
  0.96088743 0.78559703 0.87437818 0.        ]
 [0.92822667 0.         0.9927124  0.98069718 0.63922167 0.87437818
  0.96088743 0.78559703 0.39788949 1.        ]
 [0.92822667 0.98069718 0.96088743 1.         0.         0.39788949
  0.9927124  0.87437818 0.63922167 0.78559703]
 [0.98069718 0.92822667 0.96088743 0.63922167 0.39788949 1.
  0.9927124  0.         0.78559703 0.87437818]
 [0.96088743 0.9927124  0.87437818 0.39788949 0.63922167 0.78559703
  0.98069718 0.92822667 1.         0.        ]
 [0.39788949 0.         0.78559703 0.87437818 0.63922167 0.9927124
  0.96088743 0.98069718 1.         0.92822667]
 [0.39788949 0.78559703 0.9927124  0.92822667 0.63922167 1.
  0.87437818 0.         0.98069718 0.96088743]
 [0.78559703 0.87437818 0.39788949 0.63922167 0.9927124  0.98069718
  0.92822667 1.         0.         0.96088743]
 [0.         1.         0.87437818 0.39788949 0.9927124  0.78559703
  0.96088743 0.92822667 0.98069718 0.63922167]]"
36,"[[0.63922167 0.96088743 0.98069718 0.         0.9927124  0.78559703
  1.         0.92822667 0.87437818 0.39788949]
 [0.78559703 0.         0.87437818 0.96088743 0.98069718 0.39788949
  0.9927124  0.92822667 1.         0.63922167]
 [0.98069718 1.         0.96088743 0.92822667 0.9927124  0.
  0.39788949 0.63922167 0.78559703 0.87437818]
 [0.96088743 0.         0.78559703 1.         0.9927124  0.63922167
  0.98069718 0.87437818 0.39788949 0.92822667]
 [0.         0.87437818 0.98069718 0.78559703 0.96088743 0.39788949
  0.9927124  0.92822667 0.63922167 1.        ]
 [0.92822667 1.         0.9927124  0.96088743 0.78559703 0.63922167
  0.98069718 0.39788949 0.87437818 0.        ]
 [1.         0.         0.96088743 0.39788949 0.87437818 0.98069718
  0.63922167 0.9927124  0.78559703 0.92822667]
 [0.39788949 0.87437818 0.98069718 0.92822667 1.         0.96088743
  0.9927124  0.78559703 0.         0.63922167]
 [0.96088743 0.78559703 0.87437818 0.98069718 0.         0.9927124
  0.63922167 1.         0.92822667 0.39788949]
 [0.92822667 0.98069718 0.96088743 0.9927124  0.39788949 0.78559703
  0.87437818 0.63922167 1.         0.        ]]"
37,"[[0.39788949 0.9927124  0.87437818 0.         0.92822667 0.63922167
  1.         0.96088743 0.78559703 0.98069718]
 [0.96088743 1.         0.98069718 0.         0.9927124  0.92822667
  0.78559703 0.87437818 0.39788949 0.63922167]
 [0.78559703 0.92822667 0.87437818 0.98069718 1.         0.9927124
  0.         0.63922167 0.39788949 0.96088743]
 [0.63922167 0.96088743 0.92822667 1.         0.9927124  0.78559703
  0.         0.98069718 0.87437818 0.39788949]
 [0.63922167 0.9927124  0.78559703 0.         0.92822667 0.39788949
  0.87437818 0.98069718 0.96088743 1.        ]
 [1.         0.63922167 0.39788949 0.9927124  0.98069718 0.78559703
  0.92822667 0.87437818 0.         0.96088743]
 [0.92822667 0.         1.         0.39788949 0.9927124  0.87437818
  0.98069718 0.96088743 0.63922167 0.78559703]
 [0.78559703 0.98069718 0.92822667 0.         0.96088743 0.39788949
  0.87437818 1.         0.9927124  0.63922167]
 [0.87437818 0.63922167 0.98069718 0.96088743 0.9927124  0.92822667
  0.         1.         0.78559703 0.39788949]
 [0.96088743 1.         0.63922167 0.98069718 0.92822667 0.87437818
  0.9927124  0.78559703 0.         0.39788949]]"
38,"[[0.         0.87437818 0.96088743 0.92822667 0.63922167 0.78559703
  1.         0.9927124  0.98069718 0.39788949]
 [0.96088743 0.39788949 0.87437818 0.63922167 0.92822667 0.
  0.78559703 0.9927124  1.         0.98069718]
 [0.98069718 0.39788949 1.         0.92822667 0.         0.9927124
  0.78559703 0.63922167 0.96088743 0.87437818]
 [0.78559703 0.92822667 1.         0.         0.63922167 0.9927124
  0.98069718 0.39788949 0.87437818 0.96088743]
 [0.         0.78559703 0.92822667 1.         0.39788949 0.96088743
  0.9927124  0.63922167 0.87437818 0.98069718]
 [0.87437818 0.39788949 0.63922167 0.96088743 0.98069718 0.92822667
  1.         0.78559703 0.         0.9927124 ]
 [0.63922167 0.9927124  0.78559703 1.         0.98069718 0.96088743
  0.92822667 0.87437818 0.39788949 0.        ]
 [0.63922167 0.96088743 0.         0.39788949 0.87437818 1.
  0.98069718 0.9927124  0.92822667 0.78559703]
 [0.98069718 1.         0.96088743 0.63922167 0.39788949 0.87437818
  0.         0.92822667 0.78559703 0.9927124 ]
 [0.98069718 0.92822667 1.         0.         0.63922167 0.87437818
  0.9927124  0.39788949 0.96088743 0.78559703]]"
