,0
12,"[[0.01369944 0.16215674 0.38017958 0.08686401 0.35710024]
 [0.01369944 0.16215674 0.38017958 0.08686401 0.35710024]
 [0.01369944 0.16215674 0.38017958 0.08686401 0.35710024]
 [0.01369944 0.16215674 0.38017958 0.08686401 0.35710024]
 [0.01369944 0.16215674 0.38017958 0.08686401 0.35710024]]"
13,"[[0.0965051  0.26828527 0.4308863  0.05009459 0.15422873]
 [0.0965051  0.26828527 0.4308863  0.05009459 0.15422873]
 [0.0965051  0.26828527 0.4308863  0.05009459 0.15422873]
 [0.0965051  0.26828527 0.4308863  0.05009459 0.15422873]
 [0.0965051  0.26828527 0.4308863  0.05009459 0.15422873]]"
14,"[[0.11364839 0.127385   0.28601501 0.1672359  0.30571569]
 [0.11364839 0.127385   0.28601501 0.1672359  0.30571569]
 [0.11364839 0.127385   0.28601501 0.1672359  0.30571569]
 [0.11364839 0.127385   0.28601501 0.1672359  0.30571569]
 [0.11364839 0.127385   0.28601501 0.1672359  0.30571569]]"
15,"[[0.11636029 0.19027294 0.23922383 0.0443237  0.40981924]
 [0.11636029 0.19027294 0.23922383 0.0443237  0.40981924]
 [0.11636029 0.19027294 0.23922383 0.0443237  0.40981924]
 [0.11636029 0.19027294 0.23922383 0.0443237  0.40981924]
 [0.11636029 0.19027294 0.23922383 0.0443237  0.40981924]]"
16,"[[0.26456721 0.11014836 0.06525669 0.20307193 0.35695581]
 [0.26456721 0.11014836 0.06525669 0.20307193 0.35695581]
 [0.26456721 0.11014836 0.06525669 0.20307193 0.35695581]
 [0.26456721 0.11014836 0.06525669 0.20307193 0.35695581]
 [0.26456721 0.11014836 0.06525669 0.20307193 0.35695581]]"
17,"[[0.13954942 0.28172161 0.32996459 0.08290306 0.16586131]
 [0.13954942 0.28172161 0.32996459 0.08290306 0.16586131]
 [0.13954942 0.28172161 0.32996459 0.08290306 0.16586131]
 [0.13954942 0.28172161 0.32996459 0.08290306 0.16586131]
 [0.13954942 0.28172161 0.32996459 0.08290306 0.16586131]]"
18,"[[0.06409175 0.27365894 0.27304021 0.09247439 0.29673471]
 [0.06409175 0.27365894 0.27304021 0.09247439 0.29673471]
 [0.06409175 0.27365894 0.27304021 0.09247439 0.29673471]
 [0.06409175 0.27365894 0.27304021 0.09247439 0.29673471]
 [0.06409175 0.27365894 0.27304021 0.09247439 0.29673471]]"
19,"[[0.07245078 0.40156268 0.07780024 0.39871293 0.04947338]
 [0.07245078 0.40156268 0.07780024 0.39871293 0.04947338]
 [0.07245078 0.40156268 0.07780024 0.39871293 0.04947338]
 [0.07245078 0.40156268 0.07780024 0.39871293 0.04947338]
 [0.07245078 0.40156268 0.07780024 0.39871293 0.04947338]]"
20,"[[0.13269328 0.21933644 0.32152824 0.15041166 0.17603037]
 [0.13269328 0.21933644 0.32152824 0.15041166 0.17603037]
 [0.13269328 0.21933644 0.32152824 0.15041166 0.17603037]
 [0.13269328 0.21933644 0.32152824 0.15041166 0.17603037]
 [0.13269328 0.21933644 0.32152824 0.15041166 0.17603037]]"
21,"[[0.12821927 0.10895595 0.03974904 0.04095965 0.21664438 0.03387393
  0.0058063  0.10373058 0.21281785 0.10924305]
 [0.12821927 0.10895595 0.03974904 0.04095965 0.21664438 0.03387393
  0.0058063  0.10373058 0.21281785 0.10924305]
 [0.12821927 0.10895595 0.03974904 0.04095965 0.21664438 0.03387393
  0.0058063  0.10373058 0.21281785 0.10924305]
 [0.12821927 0.10895595 0.03974904 0.04095965 0.21664438 0.03387393
  0.0058063  0.10373058 0.21281785 0.10924305]
 [0.12821927 0.10895595 0.03974904 0.04095965 0.21664438 0.03387393
  0.0058063  0.10373058 0.21281785 0.10924305]
 [0.12821927 0.10895595 0.03974904 0.04095965 0.21664438 0.03387393
  0.0058063  0.10373058 0.21281785 0.10924305]
 [0.12821927 0.10895595 0.03974904 0.04095965 0.21664438 0.03387393
  0.0058063  0.10373058 0.21281785 0.10924305]
 [0.12821927 0.10895595 0.03974904 0.04095965 0.21664438 0.03387393
  0.0058063  0.10373058 0.21281785 0.10924305]
 [0.12821927 0.10895595 0.03974904 0.04095965 0.21664438 0.03387393
  0.0058063  0.10373058 0.21281785 0.10924305]
 [0.12821927 0.10895595 0.03974904 0.04095965 0.21664438 0.03387393
  0.0058063  0.10373058 0.21281785 0.10924305]]"
22,"[[0.08584383 0.06450955 0.1800309  0.00461325 0.20600064 0.1292384
  0.03208413 0.01100128 0.11734346 0.16933457]
 [0.08584383 0.06450955 0.1800309  0.00461325 0.20600064 0.1292384
  0.03208413 0.01100128 0.11734346 0.16933457]
 [0.08584383 0.06450955 0.1800309  0.00461325 0.20600064 0.1292384
  0.03208413 0.01100128 0.11734346 0.16933457]
 [0.08584383 0.06450955 0.1800309  0.00461325 0.20600064 0.1292384
  0.03208413 0.01100128 0.11734346 0.16933457]
 [0.08584383 0.06450955 0.1800309  0.00461325 0.20600064 0.1292384
  0.03208413 0.01100128 0.11734346 0.16933457]
 [0.08584383 0.06450955 0.1800309  0.00461325 0.20600064 0.1292384
  0.03208413 0.01100128 0.11734346 0.16933457]
 [0.08584383 0.06450955 0.1800309  0.00461325 0.20600064 0.1292384
  0.03208413 0.01100128 0.11734346 0.16933457]
 [0.08584383 0.06450955 0.1800309  0.00461325 0.20600064 0.1292384
  0.03208413 0.01100128 0.11734346 0.16933457]
 [0.08584383 0.06450955 0.1800309  0.00461325 0.20600064 0.1292384
  0.03208413 0.01100128 0.11734346 0.16933457]
 [0.08584383 0.06450955 0.1800309  0.00461325 0.20600064 0.1292384
  0.03208413 0.01100128 0.11734346 0.16933457]]"
23,"[[0.01441917 0.11314709 0.0727451  0.14350801 0.18390017 0.05409916
  0.1032735  0.14575873 0.09824756 0.07090151]
 [0.01441917 0.11314709 0.0727451  0.14350801 0.18390017 0.05409916
  0.1032735  0.14575873 0.09824756 0.07090151]
 [0.01441917 0.11314709 0.0727451  0.14350801 0.18390017 0.05409916
  0.1032735  0.14575873 0.09824756 0.07090151]
 [0.01441917 0.11314709 0.0727451  0.14350801 0.18390017 0.05409916
  0.1032735  0.14575873 0.09824756 0.07090151]
 [0.01441917 0.11314709 0.0727451  0.14350801 0.18390017 0.05409916
  0.1032735  0.14575873 0.09824756 0.07090151]
 [0.01441917 0.11314709 0.0727451  0.14350801 0.18390017 0.05409916
  0.1032735  0.14575873 0.09824756 0.07090151]
 [0.01441917 0.11314709 0.0727451  0.14350801 0.18390017 0.05409916
  0.1032735  0.14575873 0.09824756 0.07090151]
 [0.01441917 0.11314709 0.0727451  0.14350801 0.18390017 0.05409916
  0.1032735  0.14575873 0.09824756 0.07090151]
 [0.01441917 0.11314709 0.0727451  0.14350801 0.18390017 0.05409916
  0.1032735  0.14575873 0.09824756 0.07090151]
 [0.01441917 0.11314709 0.0727451  0.14350801 0.18390017 0.05409916
  0.1032735  0.14575873 0.09824756 0.07090151]]"
24,"[[0.11651602 0.14111708 0.01817663 0.10914677 0.0484969  0.13536744
  0.06337594 0.09376939 0.12088526 0.15314857]
 [0.11651602 0.14111708 0.01817663 0.10914677 0.0484969  0.13536744
  0.06337594 0.09376939 0.12088526 0.15314857]
 [0.11651602 0.14111708 0.01817663 0.10914677 0.0484969  0.13536744
  0.06337594 0.09376939 0.12088526 0.15314857]
 [0.11651602 0.14111708 0.01817663 0.10914677 0.0484969  0.13536744
  0.06337594 0.09376939 0.12088526 0.15314857]
 [0.11651602 0.14111708 0.01817663 0.10914677 0.0484969  0.13536744
  0.06337594 0.09376939 0.12088526 0.15314857]
 [0.11651602 0.14111708 0.01817663 0.10914677 0.0484969  0.13536744
  0.06337594 0.09376939 0.12088526 0.15314857]
 [0.11651602 0.14111708 0.01817663 0.10914677 0.0484969  0.13536744
  0.06337594 0.09376939 0.12088526 0.15314857]
 [0.11651602 0.14111708 0.01817663 0.10914677 0.0484969  0.13536744
  0.06337594 0.09376939 0.12088526 0.15314857]
 [0.11651602 0.14111708 0.01817663 0.10914677 0.0484969  0.13536744
  0.06337594 0.09376939 0.12088526 0.15314857]
 [0.11651602 0.14111708 0.01817663 0.10914677 0.0484969  0.13536744
  0.06337594 0.09376939 0.12088526 0.15314857]]"
25,"[[0.14075609 0.00073903 0.01524472 0.1625387  0.10517147 0.15307295
  0.13341937 0.05580598 0.13144517 0.10180653]
 [0.14075609 0.00073903 0.01524472 0.1625387  0.10517147 0.15307295
  0.13341937 0.05580598 0.13144517 0.10180653]
 [0.14075609 0.00073903 0.01524472 0.1625387  0.10517147 0.15307295
  0.13341937 0.05580598 0.13144517 0.10180653]
 [0.14075609 0.00073903 0.01524472 0.1625387  0.10517147 0.15307295
  0.13341937 0.05580598 0.13144517 0.10180653]
 [0.14075609 0.00073903 0.01524472 0.1625387  0.10517147 0.15307295
  0.13341937 0.05580598 0.13144517 0.10180653]
 [0.14075609 0.00073903 0.01524472 0.1625387  0.10517147 0.15307295
  0.13341937 0.05580598 0.13144517 0.10180653]
 [0.14075609 0.00073903 0.01524472 0.1625387  0.10517147 0.15307295
  0.13341937 0.05580598 0.13144517 0.10180653]
 [0.14075609 0.00073903 0.01524472 0.1625387  0.10517147 0.15307295
  0.13341937 0.05580598 0.13144517 0.10180653]
 [0.14075609 0.00073903 0.01524472 0.1625387  0.10517147 0.15307295
  0.13341937 0.05580598 0.13144517 0.10180653]
 [0.14075609 0.00073903 0.01524472 0.1625387  0.10517147 0.15307295
  0.13341937 0.05580598 0.13144517 0.10180653]]"
26,"[[0.14184942 0.12771513 0.1505301  0.0702009  0.08926764 0.06365637
  0.05315769 0.13179921 0.13948137 0.03234216]
 [0.14184942 0.12771513 0.1505301  0.0702009  0.08926764 0.06365637
  0.05315769 0.13179921 0.13948137 0.03234216]
 [0.14184942 0.12771513 0.1505301  0.0702009  0.08926764 0.06365637
  0.05315769 0.13179921 0.13948137 0.03234216]
 [0.14184942 0.12771513 0.1505301  0.0702009  0.08926764 0.06365637
  0.05315769 0.13179921 0.13948137 0.03234216]
 [0.14184942 0.12771513 0.1505301  0.0702009  0.08926764 0.06365637
  0.05315769 0.13179921 0.13948137 0.03234216]
 [0.14184942 0.12771513 0.1505301  0.0702009  0.08926764 0.06365637
  0.05315769 0.13179921 0.13948137 0.03234216]
 [0.14184942 0.12771513 0.1505301  0.0702009  0.08926764 0.06365637
  0.05315769 0.13179921 0.13948137 0.03234216]
 [0.14184942 0.12771513 0.1505301  0.0702009  0.08926764 0.06365637
  0.05315769 0.13179921 0.13948137 0.03234216]
 [0.14184942 0.12771513 0.1505301  0.0702009  0.08926764 0.06365637
  0.05315769 0.13179921 0.13948137 0.03234216]
 [0.14184942 0.12771513 0.1505301  0.0702009  0.08926764 0.06365637
  0.05315769 0.13179921 0.13948137 0.03234216]]"
27,"[[0.24411233 0.08688502 0.02180616 0.08685075 0.08650822 0.06386746
  0.13227998 0.07535507 0.07672989 0.12560513]
 [0.24411233 0.08688502 0.02180616 0.08685075 0.08650822 0.06386746
  0.13227998 0.07535507 0.07672989 0.12560513]
 [0.24411233 0.08688502 0.02180616 0.08685075 0.08650822 0.06386746
  0.13227998 0.07535507 0.07672989 0.12560513]
 [0.24411233 0.08688502 0.02180616 0.08685075 0.08650822 0.06386746
  0.13227998 0.07535507 0.07672989 0.12560513]
 [0.24411233 0.08688502 0.02180616 0.08685075 0.08650822 0.06386746
  0.13227998 0.07535507 0.07672989 0.12560513]
 [0.24411233 0.08688502 0.02180616 0.08685075 0.08650822 0.06386746
  0.13227998 0.07535507 0.07672989 0.12560513]
 [0.24411233 0.08688502 0.02180616 0.08685075 0.08650822 0.06386746
  0.13227998 0.07535507 0.07672989 0.12560513]
 [0.24411233 0.08688502 0.02180616 0.08685075 0.08650822 0.06386746
  0.13227998 0.07535507 0.07672989 0.12560513]
 [0.24411233 0.08688502 0.02180616 0.08685075 0.08650822 0.06386746
  0.13227998 0.07535507 0.07672989 0.12560513]
 [0.24411233 0.08688502 0.02180616 0.08685075 0.08650822 0.06386746
  0.13227998 0.07535507 0.07672989 0.12560513]]"
28,"[[0.05441405 0.11453891 0.14310961 0.03131043 0.17388203 0.09344472
  0.00060003 0.12647737 0.08245805 0.17976479]
 [0.05441405 0.11453891 0.14310961 0.03131043 0.17388203 0.09344472
  0.00060003 0.12647737 0.08245805 0.17976479]
 [0.05441405 0.11453891 0.14310961 0.03131043 0.17388203 0.09344472
  0.00060003 0.12647737 0.08245805 0.17976479]
 [0.05441405 0.11453891 0.14310961 0.03131043 0.17388203 0.09344472
  0.00060003 0.12647737 0.08245805 0.17976479]
 [0.05441405 0.11453891 0.14310961 0.03131043 0.17388203 0.09344472
  0.00060003 0.12647737 0.08245805 0.17976479]
 [0.05441405 0.11453891 0.14310961 0.03131043 0.17388203 0.09344472
  0.00060003 0.12647737 0.08245805 0.17976479]
 [0.05441405 0.11453891 0.14310961 0.03131043 0.17388203 0.09344472
  0.00060003 0.12647737 0.08245805 0.17976479]
 [0.05441405 0.11453891 0.14310961 0.03131043 0.17388203 0.09344472
  0.00060003 0.12647737 0.08245805 0.17976479]
 [0.05441405 0.11453891 0.14310961 0.03131043 0.17388203 0.09344472
  0.00060003 0.12647737 0.08245805 0.17976479]
 [0.05441405 0.11453891 0.14310961 0.03131043 0.17388203 0.09344472
  0.00060003 0.12647737 0.08245805 0.17976479]]"
29,"[[0.15946936 0.10804411 0.05798554 0.02329465 0.05255679 0.11307866
  0.04995075 0.10702423 0.15417624 0.17441969]
 [0.15946936 0.10804411 0.05798554 0.02329465 0.05255679 0.11307866
  0.04995075 0.10702423 0.15417624 0.17441969]
 [0.15946936 0.10804411 0.05798554 0.02329465 0.05255679 0.11307866
  0.04995075 0.10702423 0.15417624 0.17441969]
 [0.15946936 0.10804411 0.05798554 0.02329465 0.05255679 0.11307866
  0.04995075 0.10702423 0.15417624 0.17441969]
 [0.15946936 0.10804411 0.05798554 0.02329465 0.05255679 0.11307866
  0.04995075 0.10702423 0.15417624 0.17441969]
 [0.15946936 0.10804411 0.05798554 0.02329465 0.05255679 0.11307866
  0.04995075 0.10702423 0.15417624 0.17441969]
 [0.15946936 0.10804411 0.05798554 0.02329465 0.05255679 0.11307866
  0.04995075 0.10702423 0.15417624 0.17441969]
 [0.15946936 0.10804411 0.05798554 0.02329465 0.05255679 0.11307866
  0.04995075 0.10702423 0.15417624 0.17441969]
 [0.15946936 0.10804411 0.05798554 0.02329465 0.05255679 0.11307866
  0.04995075 0.10702423 0.15417624 0.17441969]
 [0.15946936 0.10804411 0.05798554 0.02329465 0.05255679 0.11307866
  0.04995075 0.10702423 0.15417624 0.17441969]]"
30,"[[0.19880891 0.10693417 0.08955321 0.07761514 0.02296331 0.08236446
  0.13381756 0.14489099 0.11022457 0.03282769]
 [0.19880891 0.10693417 0.08955321 0.07761514 0.02296331 0.08236446
  0.13381756 0.14489099 0.11022457 0.03282769]
 [0.19880891 0.10693417 0.08955321 0.07761514 0.02296331 0.08236446
  0.13381756 0.14489099 0.11022457 0.03282769]
 [0.19880891 0.10693417 0.08955321 0.07761514 0.02296331 0.08236446
  0.13381756 0.14489099 0.11022457 0.03282769]
 [0.19880891 0.10693417 0.08955321 0.07761514 0.02296331 0.08236446
  0.13381756 0.14489099 0.11022457 0.03282769]
 [0.19880891 0.10693417 0.08955321 0.07761514 0.02296331 0.08236446
  0.13381756 0.14489099 0.11022457 0.03282769]
 [0.19880891 0.10693417 0.08955321 0.07761514 0.02296331 0.08236446
  0.13381756 0.14489099 0.11022457 0.03282769]
 [0.19880891 0.10693417 0.08955321 0.07761514 0.02296331 0.08236446
  0.13381756 0.14489099 0.11022457 0.03282769]
 [0.19880891 0.10693417 0.08955321 0.07761514 0.02296331 0.08236446
  0.13381756 0.14489099 0.11022457 0.03282769]
 [0.19880891 0.10693417 0.08955321 0.07761514 0.02296331 0.08236446
  0.13381756 0.14489099 0.11022457 0.03282769]]"
31,"[[0.12069516 0.00408626 0.12224359 0.12572362 0.02935921 0.12051302
  0.04222504 0.16401716 0.06758929 0.20354765]
 [0.12069516 0.00408626 0.12224359 0.12572362 0.02935921 0.12051302
  0.04222504 0.16401716 0.06758929 0.20354765]
 [0.12069516 0.00408626 0.12224359 0.12572362 0.02935921 0.12051302
  0.04222504 0.16401716 0.06758929 0.20354765]
 [0.12069516 0.00408626 0.12224359 0.12572362 0.02935921 0.12051302
  0.04222504 0.16401716 0.06758929 0.20354765]
 [0.12069516 0.00408626 0.12224359 0.12572362 0.02935921 0.12051302
  0.04222504 0.16401716 0.06758929 0.20354765]
 [0.12069516 0.00408626 0.12224359 0.12572362 0.02935921 0.12051302
  0.04222504 0.16401716 0.06758929 0.20354765]
 [0.12069516 0.00408626 0.12224359 0.12572362 0.02935921 0.12051302
  0.04222504 0.16401716 0.06758929 0.20354765]
 [0.12069516 0.00408626 0.12224359 0.12572362 0.02935921 0.12051302
  0.04222504 0.16401716 0.06758929 0.20354765]
 [0.12069516 0.00408626 0.12224359 0.12572362 0.02935921 0.12051302
  0.04222504 0.16401716 0.06758929 0.20354765]
 [0.12069516 0.00408626 0.12224359 0.12572362 0.02935921 0.12051302
  0.04222504 0.16401716 0.06758929 0.20354765]]"
32,"[[0.14014779 0.02083587 0.09847721 0.0302137  0.14184319 0.14223029
  0.06148841 0.05305502 0.10783341 0.20387512]
 [0.14014779 0.02083587 0.09847721 0.0302137  0.14184319 0.14223029
  0.06148841 0.05305502 0.10783341 0.20387512]
 [0.14014779 0.02083587 0.09847721 0.0302137  0.14184319 0.14223029
  0.06148841 0.05305502 0.10783341 0.20387512]
 [0.14014779 0.02083587 0.09847721 0.0302137  0.14184319 0.14223029
  0.06148841 0.05305502 0.10783341 0.20387512]
 [0.14014779 0.02083587 0.09847721 0.0302137  0.14184319 0.14223029
  0.06148841 0.05305502 0.10783341 0.20387512]
 [0.14014779 0.02083587 0.09847721 0.0302137  0.14184319 0.14223029
  0.06148841 0.05305502 0.10783341 0.20387512]
 [0.14014779 0.02083587 0.09847721 0.0302137  0.14184319 0.14223029
  0.06148841 0.05305502 0.10783341 0.20387512]
 [0.14014779 0.02083587 0.09847721 0.0302137  0.14184319 0.14223029
  0.06148841 0.05305502 0.10783341 0.20387512]
 [0.14014779 0.02083587 0.09847721 0.0302137  0.14184319 0.14223029
  0.06148841 0.05305502 0.10783341 0.20387512]
 [0.14014779 0.02083587 0.09847721 0.0302137  0.14184319 0.14223029
  0.06148841 0.05305502 0.10783341 0.20387512]]"
33,"[[0.11263161 0.06666282 0.05839726 0.19714643 0.1850882  0.07261764
  0.01551702 0.18090892 0.06928041 0.0417497 ]
 [0.11263161 0.06666282 0.05839726 0.19714643 0.1850882  0.07261764
  0.01551702 0.18090892 0.06928041 0.0417497 ]
 [0.11263161 0.06666282 0.05839726 0.19714643 0.1850882  0.07261764
  0.01551702 0.18090892 0.06928041 0.0417497 ]
 [0.11263161 0.06666282 0.05839726 0.19714643 0.1850882  0.07261764
  0.01551702 0.18090892 0.06928041 0.0417497 ]
 [0.11263161 0.06666282 0.05839726 0.19714643 0.1850882  0.07261764
  0.01551702 0.18090892 0.06928041 0.0417497 ]
 [0.11263161 0.06666282 0.05839726 0.19714643 0.1850882  0.07261764
  0.01551702 0.18090892 0.06928041 0.0417497 ]
 [0.11263161 0.06666282 0.05839726 0.19714643 0.1850882  0.07261764
  0.01551702 0.18090892 0.06928041 0.0417497 ]
 [0.11263161 0.06666282 0.05839726 0.19714643 0.1850882  0.07261764
  0.01551702 0.18090892 0.06928041 0.0417497 ]
 [0.11263161 0.06666282 0.05839726 0.19714643 0.1850882  0.07261764
  0.01551702 0.18090892 0.06928041 0.0417497 ]
 [0.11263161 0.06666282 0.05839726 0.19714643 0.1850882  0.07261764
  0.01551702 0.18090892 0.06928041 0.0417497 ]]"
34,"[[0.16442478 0.18273518 0.1429386  0.01101415 0.18234367 0.03547153
  0.07890845 0.07173928 0.01442064 0.11600371]
 [0.16442478 0.18273518 0.1429386  0.01101415 0.18234367 0.03547153
  0.07890845 0.07173928 0.01442064 0.11600371]
 [0.16442478 0.18273518 0.1429386  0.01101415 0.18234367 0.03547153
  0.07890845 0.07173928 0.01442064 0.11600371]
 [0.16442478 0.18273518 0.1429386  0.01101415 0.18234367 0.03547153
  0.07890845 0.07173928 0.01442064 0.11600371]
 [0.16442478 0.18273518 0.1429386  0.01101415 0.18234367 0.03547153
  0.07890845 0.07173928 0.01442064 0.11600371]
 [0.16442478 0.18273518 0.1429386  0.01101415 0.18234367 0.03547153
  0.07890845 0.07173928 0.01442064 0.11600371]
 [0.16442478 0.18273518 0.1429386  0.01101415 0.18234367 0.03547153
  0.07890845 0.07173928 0.01442064 0.11600371]
 [0.16442478 0.18273518 0.1429386  0.01101415 0.18234367 0.03547153
  0.07890845 0.07173928 0.01442064 0.11600371]
 [0.16442478 0.18273518 0.1429386  0.01101415 0.18234367 0.03547153
  0.07890845 0.07173928 0.01442064 0.11600371]
 [0.16442478 0.18273518 0.1429386  0.01101415 0.18234367 0.03547153
  0.07890845 0.07173928 0.01442064 0.11600371]]"
35,"[[0.13509114 0.01805821 0.0596731  0.17536977 0.11394568 0.09917044
  0.09279672 0.08030291 0.10007092 0.12552111]
 [0.13509114 0.01805821 0.0596731  0.17536977 0.11394568 0.09917044
  0.09279672 0.08030291 0.10007092 0.12552111]
 [0.13509114 0.01805821 0.0596731  0.17536977 0.11394568 0.09917044
  0.09279672 0.08030291 0.10007092 0.12552111]
 [0.13509114 0.01805821 0.0596731  0.17536977 0.11394568 0.09917044
  0.09279672 0.08030291 0.10007092 0.12552111]
 [0.13509114 0.01805821 0.0596731  0.17536977 0.11394568 0.09917044
  0.09279672 0.08030291 0.10007092 0.12552111]
 [0.13509114 0.01805821 0.0596731  0.17536977 0.11394568 0.09917044
  0.09279672 0.08030291 0.10007092 0.12552111]
 [0.13509114 0.01805821 0.0596731  0.17536977 0.11394568 0.09917044
  0.09279672 0.08030291 0.10007092 0.12552111]
 [0.13509114 0.01805821 0.0596731  0.17536977 0.11394568 0.09917044
  0.09279672 0.08030291 0.10007092 0.12552111]
 [0.13509114 0.01805821 0.0596731  0.17536977 0.11394568 0.09917044
  0.09279672 0.08030291 0.10007092 0.12552111]
 [0.13509114 0.01805821 0.0596731  0.17536977 0.11394568 0.09917044
  0.09279672 0.08030291 0.10007092 0.12552111]]"
36,"[[0.06789454 0.06302274 0.11566576 0.18746646 0.05857072 0.18683584
  0.0298496  0.09738087 0.18286513 0.01044833]
 [0.06789454 0.06302274 0.11566576 0.18746646 0.05857072 0.18683584
  0.0298496  0.09738087 0.18286513 0.01044833]
 [0.06789454 0.06302274 0.11566576 0.18746646 0.05857072 0.18683584
  0.0298496  0.09738087 0.18286513 0.01044833]
 [0.06789454 0.06302274 0.11566576 0.18746646 0.05857072 0.18683584
  0.0298496  0.09738087 0.18286513 0.01044833]
 [0.06789454 0.06302274 0.11566576 0.18746646 0.05857072 0.18683584
  0.0298496  0.09738087 0.18286513 0.01044833]
 [0.06789454 0.06302274 0.11566576 0.18746646 0.05857072 0.18683584
  0.0298496  0.09738087 0.18286513 0.01044833]
 [0.06789454 0.06302274 0.11566576 0.18746646 0.05857072 0.18683584
  0.0298496  0.09738087 0.18286513 0.01044833]
 [0.06789454 0.06302274 0.11566576 0.18746646 0.05857072 0.18683584
  0.0298496  0.09738087 0.18286513 0.01044833]
 [0.06789454 0.06302274 0.11566576 0.18746646 0.05857072 0.18683584
  0.0298496  0.09738087 0.18286513 0.01044833]
 [0.06789454 0.06302274 0.11566576 0.18746646 0.05857072 0.18683584
  0.0298496  0.09738087 0.18286513 0.01044833]]"
