,0
11,"[[0.28631532 0.27713645 0.         0.18436252 0.2521857 ]
 [0.2521857  0.28631532 0.         0.18436252 0.27713645]
 [0.27713645 0.18436252 0.2521857  0.28631532 0.        ]
 [0.18436252 0.28631532 0.2521857  0.27713645 0.        ]
 [0.28631532 0.2521857  0.         0.18436252 0.27713645]]"
12,"[[0.         0.27713645 0.18436252 0.2521857  0.28631532]
 [0.28631532 0.         0.27713645 0.2521857  0.18436252]
 [0.         0.27713645 0.28631532 0.2521857  0.18436252]
 [0.2521857  0.27713645 0.         0.18436252 0.28631532]
 [0.2521857  0.27713645 0.28631532 0.         0.18436252]]"
13,"[[0.         0.27713645 0.28631532 0.2521857  0.18436252]
 [0.         0.18436252 0.2521857  0.27713645 0.28631532]
 [0.18436252 0.         0.2521857  0.28631532 0.27713645]
 [0.         0.27713645 0.18436252 0.28631532 0.2521857 ]
 [0.         0.18436252 0.27713645 0.2521857  0.28631532]]"
14,"[[0.28631532 0.2521857  0.27713645 0.18436252 0.        ]
 [0.2521857  0.28631532 0.         0.27713645 0.18436252]
 [0.27713645 0.18436252 0.2521857  0.28631532 0.        ]
 [0.2521857  0.         0.27713645 0.18436252 0.28631532]
 [0.28631532 0.27713645 0.2521857  0.         0.18436252]]"
15,"[[0.18436252 0.28631532 0.         0.27713645 0.2521857 ]
 [0.         0.18436252 0.2521857  0.28631532 0.27713645]
 [0.18436252 0.2521857  0.27713645 0.28631532 0.        ]
 [0.         0.2521857  0.27713645 0.28631532 0.18436252]
 [0.2521857  0.28631532 0.18436252 0.         0.27713645]]"
16,"[[0.18436252 0.28631532 0.27713645 0.         0.2521857 ]
 [0.28631532 0.2521857  0.18436252 0.27713645 0.        ]
 [0.27713645 0.2521857  0.28631532 0.         0.18436252]
 [0.2521857  0.27713645 0.28631532 0.18436252 0.        ]
 [0.27713645 0.         0.18436252 0.2521857  0.28631532]]"
17,"[[0.27713645 0.         0.2521857  0.18436252 0.28631532]
 [0.18436252 0.2521857  0.27713645 0.28631532 0.        ]
 [0.         0.28631532 0.2521857  0.27713645 0.18436252]
 [0.         0.2521857  0.27713645 0.18436252 0.28631532]
 [0.2521857  0.28631532 0.         0.27713645 0.18436252]]"
18,"[[0.         0.27713645 0.18436252 0.28631532 0.2521857 ]
 [0.         0.28631532 0.2521857  0.18436252 0.27713645]
 [0.27713645 0.         0.2521857  0.18436252 0.28631532]
 [0.         0.28631532 0.2521857  0.18436252 0.27713645]
 [0.28631532 0.18436252 0.         0.2521857  0.27713645]]"
19,"[[0.27713645 0.18436252 0.2521857  0.28631532 0.        ]
 [0.         0.27713645 0.18436252 0.28631532 0.2521857 ]
 [0.18436252 0.27713645 0.2521857  0.         0.28631532]
 [0.2521857  0.27713645 0.         0.28631532 0.18436252]
 [0.         0.18436252 0.27713645 0.2521857  0.28631532]]"
20,"[[0.2521857  0.28631532 0.         0.18436252 0.27713645]
 [0.27713645 0.18436252 0.2521857  0.28631532 0.        ]
 [0.27713645 0.18436252 0.2521857  0.28631532 0.        ]
 [0.28631532 0.27713645 0.18436252 0.2521857  0.        ]
 [0.27713645 0.18436252 0.         0.28631532 0.2521857 ]]"
21,"[[0.07509069 0.1186834  0.11875187 0.11287743 0.10271501 0.11799131
  0.11661597 0.11849727 0.11877706 0.        ]
 [0.11875187 0.11849727 0.10271501 0.07509069 0.11799131 0.11287743
  0.11661597 0.         0.11877706 0.1186834 ]
 [0.07509069 0.         0.11849727 0.11877706 0.11287743 0.1186834
  0.11661597 0.10271501 0.11875187 0.11799131]
 [0.1186834  0.11661597 0.11849727 0.11799131 0.         0.07509069
  0.11287743 0.10271501 0.11875187 0.11877706]
 [0.07509069 0.11877706 0.11875187 0.10271501 0.11799131 0.11287743
  0.11849727 0.11661597 0.         0.1186834 ]
 [0.11799131 0.         0.07509069 0.1186834  0.11287743 0.10271501
  0.11661597 0.11875187 0.11849727 0.11877706]
 [0.10271501 0.11287743 0.07509069 0.11875187 0.         0.11799131
  0.1186834  0.11877706 0.11849727 0.11661597]
 [0.11849727 0.07509069 0.11287743 0.1186834  0.11875187 0.
  0.11661597 0.11799131 0.11877706 0.10271501]
 [0.11875187 0.11877706 0.1186834  0.07509069 0.11287743 0.10271501
  0.         0.11849727 0.11661597 0.11799131]
 [0.11799131 0.11287743 0.1186834  0.11661597 0.11877706 0.10271501
  0.         0.11849727 0.07509069 0.11875187]]"
22,"[[0.11799131 0.11661597 0.11287743 0.11849727 0.10271501 0.11875187
  0.07509069 0.         0.11877706 0.1186834 ]
 [0.         0.11877706 0.11287743 0.07509069 0.1186834  0.11799131
  0.11849727 0.11661597 0.10271501 0.11875187]
 [0.11661597 0.         0.11877706 0.07509069 0.11849727 0.11287743
  0.10271501 0.11875187 0.1186834  0.11799131]
 [0.11877706 0.11849727 0.1186834  0.10271501 0.11875187 0.07509069
  0.11287743 0.11799131 0.         0.11661597]
 [0.07509069 0.11849727 0.10271501 0.11661597 0.11799131 0.11287743
  0.11877706 0.         0.1186834  0.11875187]
 [0.11661597 0.11849727 0.11799131 0.10271501 0.11287743 0.1186834
  0.11875187 0.         0.07509069 0.11877706]
 [0.11799131 0.11287743 0.11661597 0.10271501 0.1186834  0.
  0.11875187 0.11877706 0.11849727 0.07509069]
 [0.         0.10271501 0.11661597 0.11287743 0.11799131 0.07509069
  0.11875187 0.11877706 0.11849727 0.1186834 ]
 [0.11875187 0.11877706 0.11799131 0.11849727 0.11287743 0.
  0.07509069 0.1186834  0.10271501 0.11661597]
 [0.11875187 0.07509069 0.11799131 0.11287743 0.11849727 0.
  0.11661597 0.11877706 0.1186834  0.10271501]]"
23,"[[0.07509069 0.10271501 0.         0.11661597 0.11877706 0.1186834
  0.11849727 0.11287743 0.11875187 0.11799131]
 [0.11849727 0.11877706 0.11799131 0.         0.10271501 0.1186834
  0.07509069 0.11287743 0.11661597 0.11875187]
 [0.11877706 0.1186834  0.11849727 0.11875187 0.11661597 0.11287743
  0.07509069 0.11799131 0.10271501 0.        ]
 [0.10271501 0.07509069 0.11849727 0.1186834  0.11875187 0.11799131
  0.11287743 0.11877706 0.         0.11661597]
 [0.11287743 0.11799131 0.11877706 0.         0.10271501 0.1186834
  0.07509069 0.11661597 0.11875187 0.11849727]
 [0.11287743 0.11661597 0.11875187 0.11849727 0.07509069 0.1186834
  0.10271501 0.11877706 0.11799131 0.        ]
 [0.11799131 0.         0.11849727 0.11287743 0.10271501 0.07509069
  0.11661597 0.1186834  0.11877706 0.11875187]
 [0.1186834  0.11661597 0.11287743 0.07509069 0.         0.11875187
  0.11799131 0.11877706 0.10271501 0.11849727]
 [0.1186834  0.11875187 0.         0.11287743 0.10271501 0.11799131
  0.07509069 0.11661597 0.11877706 0.11849727]
 [0.07509069 0.11849727 0.11877706 0.11661597 0.11875187 0.
  0.1186834  0.10271501 0.11287743 0.11799131]]"
24,"[[0.1186834  0.11875187 0.10271501 0.11287743 0.11799131 0.11661597
  0.11849727 0.11877706 0.         0.07509069]
 [0.1186834  0.11877706 0.         0.11287743 0.11849727 0.11875187
  0.07509069 0.11661597 0.10271501 0.11799131]
 [0.11875187 0.1186834  0.10271501 0.         0.11661597 0.11799131
  0.11877706 0.07509069 0.11849727 0.11287743]
 [0.         0.07509069 0.11849727 0.11287743 0.10271501 0.11661597
  0.11875187 0.1186834  0.11799131 0.11877706]
 [0.11287743 0.11849727 0.10271501 0.11661597 0.11877706 0.07509069
  0.         0.1186834  0.11875187 0.11799131]
 [0.11661597 0.1186834  0.11799131 0.11877706 0.11287743 0.11875187
  0.10271501 0.         0.07509069 0.11849727]
 [0.         0.11875187 0.11287743 0.11661597 0.11799131 0.07509069
  0.10271501 0.11849727 0.11877706 0.1186834 ]
 [0.11849727 0.10271501 0.11877706 0.07509069 0.11287743 0.11661597
  0.         0.11875187 0.1186834  0.11799131]
 [0.11799131 0.11875187 0.11877706 0.11287743 0.11661597 0.1186834
  0.07509069 0.10271501 0.         0.11849727]
 [0.07509069 0.11661597 0.11799131 0.10271501 0.         0.11877706
  0.11875187 0.11287743 0.11849727 0.1186834 ]]"
25,"[[0.11661597 0.11875187 0.1186834  0.10271501 0.11877706 0.11799131
  0.         0.11849727 0.11287743 0.07509069]
 [0.1186834  0.         0.10271501 0.11877706 0.11661597 0.11849727
  0.07509069 0.11287743 0.11875187 0.11799131]
 [0.11799131 0.11287743 0.10271501 0.11849727 0.11875187 0.1186834
  0.         0.07509069 0.11661597 0.11877706]
 [0.1186834  0.07509069 0.11287743 0.11877706 0.11661597 0.11875187
  0.10271501 0.11799131 0.         0.11849727]
 [0.         0.11875187 0.11799131 0.11849727 0.11287743 0.1186834
  0.11877706 0.11661597 0.10271501 0.07509069]
 [0.11877706 0.07509069 0.11875187 0.         0.11849727 0.10271501
  0.11287743 0.11799131 0.1186834  0.11661597]
 [0.11287743 0.1186834  0.11877706 0.07509069 0.11799131 0.11661597
  0.10271501 0.         0.11849727 0.11875187]
 [0.11849727 0.11877706 0.07509069 0.         0.11875187 0.1186834
  0.11799131 0.11661597 0.11287743 0.10271501]
 [0.11287743 0.         0.11799131 0.11875187 0.1186834  0.07509069
  0.11849727 0.10271501 0.11661597 0.11877706]
 [0.11877706 0.         0.07509069 0.11875187 0.1186834  0.11799131
  0.11661597 0.10271501 0.11287743 0.11849727]]"
26,"[[0.11799131 0.11877706 0.11875187 0.         0.1186834  0.10271501
  0.07509069 0.11849727 0.11287743 0.11661597]
 [0.11287743 0.11877706 0.11661597 0.1186834  0.10271501 0.11875187
  0.07509069 0.         0.11799131 0.11849727]
 [0.11287743 0.11799131 0.11877706 0.11661597 0.         0.10271501
  0.11849727 0.1186834  0.11875187 0.07509069]
 [0.11799131 0.11287743 0.10271501 0.11661597 0.07509069 0.
  0.11875187 0.1186834  0.11849727 0.11877706]
 [0.07509069 0.11799131 0.1186834  0.11877706 0.11849727 0.10271501
  0.11287743 0.11661597 0.         0.11875187]
 [0.11849727 0.10271501 0.         0.11287743 0.11661597 0.07509069
  0.1186834  0.11799131 0.11877706 0.11875187]
 [0.11875187 0.11287743 0.11877706 0.11799131 0.11661597 0.11849727
  0.1186834  0.         0.10271501 0.07509069]
 [0.10271501 0.11875187 0.1186834  0.11877706 0.11661597 0.11849727
  0.07509069 0.11799131 0.         0.11287743]
 [0.11877706 0.1186834  0.11661597 0.11799131 0.11849727 0.11875187
  0.10271501 0.         0.11287743 0.07509069]
 [0.07509069 0.11875187 0.10271501 0.11799131 0.11849727 0.1186834
  0.11661597 0.11877706 0.11287743 0.        ]]"
27,"[[0.         0.11661597 0.10271501 0.07509069 0.11877706 0.1186834
  0.11875187 0.11287743 0.11799131 0.11849727]
 [0.11661597 0.1186834  0.         0.11877706 0.11849727 0.11799131
  0.11287743 0.10271501 0.11875187 0.07509069]
 [0.11849727 0.1186834  0.11799131 0.         0.11875187 0.11287743
  0.11661597 0.10271501 0.11877706 0.07509069]
 [0.11799131 0.11661597 0.11877706 0.07509069 0.11287743 0.11849727
  0.         0.11875187 0.10271501 0.1186834 ]
 [0.1186834  0.11877706 0.11799131 0.         0.10271501 0.11875187
  0.11849727 0.11661597 0.11287743 0.07509069]
 [0.11799131 0.1186834  0.11661597 0.10271501 0.11849727 0.11877706
  0.         0.07509069 0.11287743 0.11875187]
 [0.11799131 0.11877706 0.10271501 0.1186834  0.11849727 0.11661597
  0.11875187 0.         0.07509069 0.11287743]
 [0.10271501 0.1186834  0.11849727 0.11799131 0.         0.07509069
  0.11875187 0.11287743 0.11877706 0.11661597]
 [0.10271501 0.11877706 0.11661597 0.1186834  0.07509069 0.11875187
  0.11849727 0.11287743 0.         0.11799131]
 [0.11849727 0.11875187 0.10271501 0.         0.1186834  0.11661597
  0.07509069 0.11877706 0.11287743 0.11799131]]"
28,"[[0.07509069 0.11875187 0.11287743 0.1186834  0.11849727 0.11877706
  0.11661597 0.11799131 0.10271501 0.        ]
 [0.11799131 0.1186834  0.07509069 0.11875187 0.11877706 0.11661597
  0.10271501 0.11287743 0.11849727 0.        ]
 [0.11877706 0.11799131 0.10271501 0.1186834  0.11875187 0.07509069
  0.         0.11661597 0.11849727 0.11287743]
 [0.11875187 0.11877706 0.         0.11849727 0.07509069 0.10271501
  0.11287743 0.11799131 0.11661597 0.1186834 ]
 [0.11287743 0.11849727 0.11661597 0.10271501 0.1186834  0.
  0.11799131 0.11875187 0.07509069 0.11877706]
 [0.11799131 0.07509069 0.11661597 0.11875187 0.11287743 0.10271501
  0.11877706 0.1186834  0.11849727 0.        ]
 [0.11661597 0.11799131 0.11877706 0.11875187 0.         0.1186834
  0.11287743 0.11849727 0.07509069 0.10271501]
 [0.10271501 0.11661597 0.11799131 0.11287743 0.1186834  0.
  0.07509069 0.11877706 0.11875187 0.11849727]
 [0.         0.11799131 0.07509069 0.11877706 0.11875187 0.11287743
  0.11849727 0.11661597 0.10271501 0.1186834 ]
 [0.11877706 0.11661597 0.07509069 0.11287743 0.11799131 0.10271501
  0.1186834  0.11875187 0.         0.11849727]]"
29,"[[0.11849727 0.1186834  0.07509069 0.10271501 0.11875187 0.11287743
  0.11799131 0.11877706 0.         0.11661597]
 [0.07509069 0.11799131 0.         0.10271501 0.11877706 0.11661597
  0.11849727 0.11287743 0.1186834  0.11875187]
 [0.11287743 0.11877706 0.         0.1186834  0.11849727 0.11799131
  0.10271501 0.07509069 0.11661597 0.11875187]
 [0.1186834  0.11877706 0.11875187 0.10271501 0.11799131 0.11661597
  0.11849727 0.         0.07509069 0.11287743]
 [0.07509069 0.         0.11875187 0.10271501 0.11849727 0.1186834
  0.11799131 0.11661597 0.11877706 0.11287743]
 [0.07509069 0.         0.10271501 0.11849727 0.11661597 0.1186834
  0.11287743 0.11875187 0.11877706 0.11799131]
 [0.10271501 0.         0.11849727 0.11875187 0.11661597 0.11799131
  0.11877706 0.11287743 0.07509069 0.1186834 ]
 [0.11661597 0.11877706 0.07509069 0.11875187 0.11799131 0.
  0.11849727 0.11287743 0.1186834  0.10271501]
 [0.         0.11849727 0.11661597 0.07509069 0.10271501 0.11875187
  0.11799131 0.1186834  0.11287743 0.11877706]
 [0.07509069 0.11661597 0.         0.11799131 0.10271501 0.11849727
  0.1186834  0.11877706 0.11287743 0.11875187]]"
30,"[[0.07509069 0.11799131 0.11875187 0.1186834  0.11287743 0.11849727
  0.         0.11661597 0.11877706 0.10271501]
 [0.07509069 0.11287743 0.11849727 0.11799131 0.11877706 0.11661597
  0.11875187 0.         0.10271501 0.1186834 ]
 [0.11875187 0.11877706 0.07509069 0.11287743 0.         0.11849727
  0.11799131 0.1186834  0.11661597 0.10271501]
 [0.11877706 0.11287743 0.11875187 0.10271501 0.11799131 0.11661597
  0.11849727 0.07509069 0.1186834  0.        ]
 [0.11799131 0.07509069 0.11287743 0.1186834  0.11849727 0.11877706
  0.10271501 0.         0.11875187 0.11661597]
 [0.11877706 0.11661597 0.11799131 0.10271501 0.11849727 0.11287743
  0.07509069 0.1186834  0.11875187 0.        ]
 [0.11661597 0.         0.11875187 0.11877706 0.11287743 0.1186834
  0.11849727 0.11799131 0.10271501 0.07509069]
 [0.11661597 0.11875187 0.11287743 0.07509069 0.10271501 0.11877706
  0.         0.1186834  0.11849727 0.11799131]
 [0.11875187 0.1186834  0.11661597 0.11287743 0.07509069 0.
  0.11849727 0.10271501 0.11799131 0.11877706]
 [0.11875187 0.1186834  0.11661597 0.11877706 0.11799131 0.07509069
  0.         0.11849727 0.10271501 0.11287743]]"
31,"[[0.11661597 0.11877706 0.10271501 0.11849727 0.11799131 0.11287743
  0.         0.11875187 0.1186834  0.07509069]
 [0.07509069 0.11287743 0.         0.11849727 0.10271501 0.11661597
  0.1186834  0.11877706 0.11875187 0.11799131]
 [0.11287743 0.11877706 0.11849727 0.1186834  0.07509069 0.11661597
  0.10271501 0.11875187 0.         0.11799131]
 [0.11287743 0.11661597 0.07509069 0.10271501 0.11877706 0.11799131
  0.1186834  0.11875187 0.11849727 0.        ]
 [0.11287743 0.10271501 0.11661597 0.11849727 0.         0.11799131
  0.07509069 0.1186834  0.11875187 0.11877706]
 [0.11877706 0.11875187 0.10271501 0.07509069 0.1186834  0.11661597
  0.         0.11799131 0.11849727 0.11287743]
 [0.11287743 0.         0.11799131 0.11661597 0.11875187 0.07509069
  0.11877706 0.10271501 0.11849727 0.1186834 ]
 [0.07509069 0.11849727 0.11287743 0.11875187 0.11799131 0.11661597
  0.         0.1186834  0.10271501 0.11877706]
 [0.1186834  0.11875187 0.07509069 0.11661597 0.11849727 0.10271501
  0.         0.11287743 0.11877706 0.11799131]
 [0.         0.1186834  0.11877706 0.11875187 0.11287743 0.10271501
  0.07509069 0.11849727 0.11661597 0.11799131]]"
32,"[[0.11849727 0.11799131 0.11287743 0.07509069 0.11661597 0.1186834
  0.         0.11875187 0.11877706 0.10271501]
 [0.11287743 0.11661597 0.11799131 0.10271501 0.11877706 0.1186834
  0.07509069 0.11875187 0.         0.11849727]
 [0.11661597 0.1186834  0.11287743 0.         0.11849727 0.11875187
  0.11799131 0.10271501 0.11877706 0.07509069]
 [0.11875187 0.         0.10271501 0.07509069 0.11877706 0.11287743
  0.11849727 0.11799131 0.1186834  0.11661597]
 [0.1186834  0.10271501 0.11661597 0.11799131 0.         0.11287743
  0.11875187 0.07509069 0.11849727 0.11877706]
 [0.11287743 0.11661597 0.11799131 0.1186834  0.11849727 0.11877706
  0.10271501 0.         0.07509069 0.11875187]
 [0.         0.11849727 0.07509069 0.11287743 0.10271501 0.11799131
  0.11877706 0.11661597 0.1186834  0.11875187]
 [0.10271501 0.11877706 0.11287743 0.11849727 0.11875187 0.07509069
  0.11799131 0.         0.11661597 0.1186834 ]
 [0.11799131 0.11661597 0.11287743 0.07509069 0.         0.10271501
  0.11875187 0.1186834  0.11877706 0.11849727]
 [0.10271501 0.1186834  0.11875187 0.11799131 0.         0.11877706
  0.11661597 0.11849727 0.07509069 0.11287743]]"
33,"[[0.11877706 0.11875187 0.10271501 0.11849727 0.1186834  0.
  0.07509069 0.11287743 0.11799131 0.11661597]
 [0.11287743 0.11849727 0.11799131 0.1186834  0.         0.11875187
  0.11661597 0.07509069 0.11877706 0.10271501]
 [0.11287743 0.1186834  0.11849727 0.11799131 0.         0.11875187
  0.07509069 0.11877706 0.11661597 0.10271501]
 [0.11849727 0.07509069 0.10271501 0.11875187 0.11799131 0.11877706
  0.11287743 0.1186834  0.         0.11661597]
 [0.11875187 0.1186834  0.11287743 0.         0.07509069 0.11661597
  0.11877706 0.11799131 0.11849727 0.10271501]
 [0.11661597 0.         0.10271501 0.1186834  0.11287743 0.11875187
  0.11877706 0.07509069 0.11849727 0.11799131]
 [0.10271501 0.11661597 0.1186834  0.11849727 0.11799131 0.11875187
  0.07509069 0.         0.11877706 0.11287743]
 [0.11875187 0.11877706 0.1186834  0.11849727 0.10271501 0.11287743
  0.07509069 0.11661597 0.         0.11799131]
 [0.1186834  0.11799131 0.11849727 0.11875187 0.11287743 0.11661597
  0.10271501 0.07509069 0.         0.11877706]
 [0.11875187 0.11661597 0.11877706 0.11799131 0.10271501 0.
  0.1186834  0.11849727 0.07509069 0.11287743]]"
34,"[[0.11877706 0.1186834  0.11849727 0.11287743 0.07509069 0.
  0.10271501 0.11799131 0.11875187 0.11661597]
 [0.11875187 0.         0.11287743 0.11877706 0.11661597 0.11849727
  0.1186834  0.07509069 0.10271501 0.11799131]
 [0.11875187 0.10271501 0.07509069 0.11799131 0.11849727 0.
  0.1186834  0.11661597 0.11287743 0.11877706]
 [0.11877706 0.11875187 0.11799131 0.         0.11849727 0.11661597
  0.1186834  0.10271501 0.07509069 0.11287743]
 [0.11875187 0.         0.11799131 0.11849727 0.11287743 0.07509069
  0.1186834  0.10271501 0.11877706 0.11661597]
 [0.11875187 0.11287743 0.11799131 0.11877706 0.10271501 0.11661597
  0.11849727 0.07509069 0.         0.1186834 ]
 [0.11877706 0.1186834  0.07509069 0.11799131 0.11661597 0.11287743
  0.11875187 0.10271501 0.11849727 0.        ]
 [0.11661597 0.11875187 0.07509069 0.11877706 0.         0.1186834
  0.10271501 0.11799131 0.11849727 0.11287743]
 [0.11661597 0.1186834  0.11875187 0.11287743 0.11799131 0.11877706
  0.         0.11849727 0.10271501 0.07509069]
 [0.         0.1186834  0.11877706 0.11799131 0.11661597 0.11875187
  0.10271501 0.11849727 0.11287743 0.07509069]]"
35,"[[0.         0.11287743 0.11875187 0.11877706 0.11799131 0.11661597
  0.10271501 0.1186834  0.11849727 0.07509069]
 [0.11287743 0.11849727 0.11661597 0.11799131 0.07509069 0.
  0.11877706 0.11875187 0.10271501 0.1186834 ]
 [0.11875187 0.11849727 0.         0.1186834  0.07509069 0.11661597
  0.11287743 0.11799131 0.10271501 0.11877706]
 [0.11849727 0.07509069 0.         0.11799131 0.11875187 0.10271501
  0.1186834  0.11287743 0.11877706 0.11661597]
 [0.11799131 0.07509069 0.1186834  0.         0.11287743 0.11849727
  0.10271501 0.11877706 0.11875187 0.11661597]
 [0.1186834  0.11799131 0.11287743 0.11661597 0.         0.11849727
  0.07509069 0.10271501 0.11875187 0.11877706]
 [0.11287743 0.11661597 0.10271501 0.11799131 0.11875187 0.07509069
  0.11849727 0.         0.11877706 0.1186834 ]
 [0.11287743 0.11877706 0.11849727 0.11875187 0.11661597 0.
  0.07509069 0.11799131 0.10271501 0.1186834 ]
 [0.11877706 0.11287743 0.07509069 0.1186834  0.11849727 0.
  0.11799131 0.11875187 0.10271501 0.11661597]
 [0.11799131 0.         0.07509069 0.10271501 0.1186834  0.11877706
  0.11661597 0.11875187 0.11849727 0.11287743]]"
36,"[[0.11877706 0.11287743 0.11849727 0.10271501 0.         0.11661597
  0.07509069 0.11799131 0.11875187 0.1186834 ]
 [0.11849727 0.11799131 0.11661597 0.10271501 0.11877706 0.07509069
  0.11287743 0.         0.11875187 0.1186834 ]
 [0.1186834  0.10271501 0.07509069 0.11287743 0.11661597 0.11877706
  0.11799131 0.         0.11875187 0.11849727]
 [0.11799131 0.1186834  0.11287743 0.11877706 0.11849727 0.10271501
  0.07509069 0.11661597 0.11875187 0.        ]
 [0.11877706 0.1186834  0.11661597 0.11875187 0.07509069 0.
  0.11799131 0.10271501 0.11287743 0.11849727]
 [0.11877706 0.11799131 0.11661597 0.10271501 0.11287743 0.1186834
  0.         0.07509069 0.11875187 0.11849727]
 [0.11661597 0.11799131 0.07509069 0.         0.11849727 0.11877706
  0.10271501 0.11875187 0.11287743 0.1186834 ]
 [0.07509069 0.11799131 0.11849727 0.11287743 0.11875187 0.1186834
  0.11661597 0.11877706 0.10271501 0.        ]
 [0.11287743 0.11875187 0.11877706 0.10271501 0.1186834  0.11849727
  0.11799131 0.         0.11661597 0.07509069]
 [0.11799131 0.11849727 0.11877706 0.07509069 0.11875187 0.
  0.10271501 0.11287743 0.1186834  0.11661597]]"
37,"[[0.10271501 0.1186834  0.         0.11877706 0.11875187 0.07509069
  0.11849727 0.11799131 0.11287743 0.11661597]
 [0.         0.11877706 0.11875187 0.10271501 0.11799131 0.1186834
  0.11661597 0.11287743 0.07509069 0.11849727]
 [0.         0.1186834  0.11849727 0.11661597 0.11287743 0.11877706
  0.10271501 0.11799131 0.11875187 0.07509069]
 [0.11287743 0.07509069 0.11849727 0.10271501 0.11877706 0.1186834
  0.         0.11799131 0.11661597 0.11875187]
 [0.11875187 0.11287743 0.11849727 0.07509069 0.10271501 0.11661597
  0.1186834  0.         0.11799131 0.11877706]
 [0.11661597 0.11287743 0.10271501 0.         0.1186834  0.11875187
  0.07509069 0.11877706 0.11799131 0.11849727]
 [0.11877706 0.         0.11661597 0.11287743 0.1186834  0.11875187
  0.11849727 0.10271501 0.07509069 0.11799131]
 [0.10271501 0.11287743 0.1186834  0.11849727 0.11799131 0.
  0.11877706 0.11875187 0.11661597 0.07509069]
 [0.11661597 0.07509069 0.11849727 0.         0.11799131 0.11287743
  0.11875187 0.10271501 0.1186834  0.11877706]
 [0.11799131 0.10271501 0.07509069 0.         0.11287743 0.11877706
  0.11661597 0.11849727 0.11875187 0.1186834 ]]"
