,0
11,"[[ 0.11690444  0.86566945  0.01557011 -0.          0.001856  ]
 [ 0.86566945  0.11690444  0.01557011 -0.          0.001856  ]
 [ 0.01557011  0.001856    0.11690444  0.86566945 -0.        ]
 [ 0.86566945  0.001856   -0.          0.11690444  0.01557011]
 [ 0.001856    0.01557011 -0.          0.86566945  0.11690444]]"
12,"[[ 0.11690444  0.001856    0.01557011  0.86566945 -0.        ]
 [ 0.86566945  0.001856    0.01557011  0.11690444 -0.        ]
 [-0.          0.11690444  0.01557011  0.001856    0.86566945]
 [-0.          0.001856    0.86566945  0.11690444  0.01557011]
 [ 0.11690444  0.01557011  0.001856    0.86566945 -0.        ]]"
13,"[[ 0.11690444  0.01557011  0.86566945 -0.          0.001856  ]
 [-0.          0.001856    0.01557011  0.11690444  0.86566945]
 [ 0.001856    0.86566945  0.01557011 -0.          0.11690444]
 [ 0.001856    0.01557011  0.11690444 -0.          0.86566945]
 [ 0.01557011 -0.          0.001856    0.86566945  0.11690444]]"
14,"[[ 0.01557011 -0.          0.001856    0.11690444  0.86566945]
 [ 0.86566945  0.001856    0.01557011  0.11690444 -0.        ]
 [ 0.86566945 -0.          0.01557011  0.11690444  0.001856  ]
 [ 0.01557011 -0.          0.86566945  0.11690444  0.001856  ]
 [-0.          0.01557011  0.001856    0.86566945  0.11690444]]"
15,"[[ 0.11690444 -0.          0.001856    0.01557011  0.86566945]
 [ 0.01557011 -0.          0.86566945  0.001856    0.11690444]
 [ 0.11690444  0.86566945  0.001856    0.01557011 -0.        ]
 [-0.          0.11690444  0.001856    0.01557011  0.86566945]
 [ 0.11690444  0.001856    0.01557011 -0.          0.86566945]]"
16,"[[ 0.001856    0.01557011 -0.          0.11690444  0.86566945]
 [ 0.01557011  0.11690444  0.001856    0.86566945 -0.        ]
 [ 0.001856    0.11690444 -0.          0.86566945  0.01557011]
 [ 0.86566945 -0.          0.001856    0.11690444  0.01557011]
 [ 0.01557011  0.11690444 -0.          0.86566945  0.001856  ]]"
17,"[[ 0.11690444  0.86566945 -0.          0.001856    0.01557011]
 [ 0.01557011 -0.          0.86566945  0.001856    0.11690444]
 [-0.          0.01557011  0.001856    0.86566945  0.11690444]
 [ 0.01557011  0.11690444  0.86566945 -0.          0.001856  ]
 [-0.          0.86566945  0.11690444  0.01557011  0.001856  ]]"
18,"[[ 0.86566945  0.11690444 -0.          0.01557011  0.001856  ]
 [ 0.11690444  0.001856    0.01557011 -0.          0.86566945]
 [ 0.001856    0.86566945  0.01557011 -0.          0.11690444]
 [-0.          0.86566945  0.01557011  0.11690444  0.001856  ]
 [ 0.01557011  0.86566945 -0.          0.001856    0.11690444]]"
19,"[[ 0.86566945 -0.          0.01557011  0.001856    0.11690444]
 [ 0.01557011  0.001856   -0.          0.86566945  0.11690444]
 [ 0.86566945 -0.          0.01557011  0.11690444  0.001856  ]
 [-0.          0.001856    0.01557011  0.11690444  0.86566945]
 [ 0.01557011  0.001856   -0.          0.11690444  0.86566945]]"
20,"[[ 0.001856    0.01557011 -0.          0.11690444  0.86566945]
 [-0.          0.01557011  0.86566945  0.001856    0.11690444]
 [-0.          0.11690444  0.86566945  0.001856    0.01557011]
 [-0.          0.11690444  0.86566945  0.001856    0.01557011]
 [ 0.86566945  0.01557011  0.001856   -0.          0.11690444]]"
21,"[[ 1.58368757e-02  2.14327667e-03  7.05824813e-07  5.29951552e-06
   8.64664819e-01  1.17019647e-01  2.90049568e-04  8.41363801e-08
  -0.00000000e+00  3.92425538e-05]
 [ 8.41363801e-08  2.90049568e-04  3.92425538e-05  7.05824813e-07
   1.58368757e-02  8.64664819e-01  5.29951552e-06 -0.00000000e+00
   2.14327667e-03  1.17019647e-01]
 [-0.00000000e+00  3.92425538e-05  8.41363801e-08  2.90049568e-04
   2.14327667e-03  7.05824813e-07  8.64664819e-01  1.58368757e-02
   5.29951552e-06  1.17019647e-01]
 [ 7.05824813e-07  8.64664819e-01  8.41363801e-08  1.17019647e-01
   5.29951552e-06  1.58368757e-02 -0.00000000e+00  2.14327667e-03
   3.92425538e-05  2.90049568e-04]
 [ 3.92425538e-05  1.58368757e-02  8.41363801e-08  7.05824813e-07
   1.17019647e-01  5.29951552e-06  2.90049568e-04 -0.00000000e+00
   2.14327667e-03  8.64664819e-01]
 [ 7.05824813e-07  2.90049568e-04  1.17019647e-01  8.41363801e-08
   5.29951552e-06 -0.00000000e+00  3.92425538e-05  2.14327667e-03
   1.58368757e-02  8.64664819e-01]
 [ 5.29951552e-06  8.64664819e-01  2.90049568e-04  7.05824813e-07
   1.17019647e-01  1.58368757e-02  8.41363801e-08  2.14327667e-03
   3.92425538e-05 -0.00000000e+00]
 [ 8.41363801e-08  2.14327667e-03  1.17019647e-01  5.29951552e-06
   2.90049568e-04  8.64664819e-01  7.05824813e-07 -0.00000000e+00
   3.92425538e-05  1.58368757e-02]
 [ 1.58368757e-02  8.64664819e-01  7.05824813e-07  1.17019647e-01
   3.92425538e-05  2.14327667e-03  5.29951552e-06  2.90049568e-04
  -0.00000000e+00  8.41363801e-08]
 [ 7.05824813e-07  5.29951552e-06  1.58368757e-02  8.64664819e-01
   1.17019647e-01  8.41363801e-08  2.90049568e-04 -0.00000000e+00
   2.14327667e-03  3.92425538e-05]]"
22,"[[ 8.41363801e-08  1.17019647e-01  7.05824813e-07  5.29951552e-06
   2.90049568e-04 -0.00000000e+00  1.58368757e-02  3.92425538e-05
   8.64664819e-01  2.14327667e-03]
 [ 8.64664819e-01  2.14327667e-03  2.90049568e-04  5.29951552e-06
   8.41363801e-08  1.17019647e-01  7.05824813e-07  3.92425538e-05
   1.58368757e-02 -0.00000000e+00]
 [ 1.17019647e-01  8.64664819e-01  2.90049568e-04  2.14327667e-03
   5.29951552e-06  1.58368757e-02  7.05824813e-07  3.92425538e-05
  -0.00000000e+00  8.41363801e-08]
 [ 1.17019647e-01  8.41363801e-08  5.29951552e-06 -0.00000000e+00
   8.64664819e-01  7.05824813e-07  3.92425538e-05  2.14327667e-03
   2.90049568e-04  1.58368757e-02]
 [ 8.64664819e-01  2.14327667e-03  3.92425538e-05  2.90049568e-04
   1.17019647e-01  7.05824813e-07  1.58368757e-02  8.41363801e-08
   5.29951552e-06 -0.00000000e+00]
 [ 1.58368757e-02  7.05824813e-07  2.90049568e-04  8.41363801e-08
  -0.00000000e+00  5.29951552e-06  2.14327667e-03  1.17019647e-01
   3.92425538e-05  8.64664819e-01]
 [ 1.17019647e-01  7.05824813e-07  5.29951552e-06  3.92425538e-05
  -0.00000000e+00  2.90049568e-04  8.64664819e-01  1.58368757e-02
   8.41363801e-08  2.14327667e-03]
 [ 8.64664819e-01  7.05824813e-07 -0.00000000e+00  3.92425538e-05
   2.14327667e-03  1.58368757e-02  5.29951552e-06  1.17019647e-01
   2.90049568e-04  8.41363801e-08]
 [ 2.90049568e-04  3.92425538e-05  8.64664819e-01  5.29951552e-06
   2.14327667e-03  7.05824813e-07  1.17019647e-01  1.58368757e-02
  -0.00000000e+00  8.41363801e-08]
 [ 8.41363801e-08  8.64664819e-01  5.29951552e-06  2.14327667e-03
   1.17019647e-01 -0.00000000e+00  7.05824813e-07  3.92425538e-05
   2.90049568e-04  1.58368757e-02]]"
23,"[[ 8.64664819e-01  5.29951552e-06 -0.00000000e+00  8.41363801e-08
   1.58368757e-02  2.14327667e-03  3.92425538e-05  2.90049568e-04
   7.05824813e-07  1.17019647e-01]
 [-0.00000000e+00  8.64664819e-01  2.90049568e-04  2.14327667e-03
   3.92425538e-05  1.58368757e-02  7.05824813e-07  1.17019647e-01
   5.29951552e-06  8.41363801e-08]
 [ 2.90049568e-04  1.17019647e-01  7.05824813e-07  8.41363801e-08
   3.92425538e-05  5.29951552e-06  8.64664819e-01  1.58368757e-02
  -0.00000000e+00  2.14327667e-03]
 [ 3.92425538e-05  8.41363801e-08  1.17019647e-01  1.58368757e-02
   2.14327667e-03  2.90049568e-04  7.05824813e-07  5.29951552e-06
   8.64664819e-01 -0.00000000e+00]
 [ 5.29951552e-06  7.05824813e-07  8.41363801e-08  1.17019647e-01
   8.64664819e-01  3.92425538e-05 -0.00000000e+00  1.58368757e-02
   2.14327667e-03  2.90049568e-04]
 [ 8.41363801e-08  3.92425538e-05  2.14327667e-03  5.29951552e-06
  -0.00000000e+00  2.90049568e-04  8.64664819e-01  7.05824813e-07
   1.17019647e-01  1.58368757e-02]
 [ 2.90049568e-04  7.05824813e-07  3.92425538e-05  5.29951552e-06
   1.17019647e-01  2.14327667e-03  1.58368757e-02 -0.00000000e+00
   8.41363801e-08  8.64664819e-01]
 [ 3.92425538e-05  8.41363801e-08  2.14327667e-03  7.05824813e-07
   5.29951552e-06  2.90049568e-04  8.64664819e-01  1.17019647e-01
   1.58368757e-02 -0.00000000e+00]
 [ 7.05824813e-07  8.64664819e-01  8.41363801e-08  1.17019647e-01
   5.29951552e-06 -0.00000000e+00  1.58368757e-02  2.90049568e-04
   3.92425538e-05  2.14327667e-03]
 [ 1.58368757e-02  5.29951552e-06  8.64664819e-01  2.14327667e-03
   2.90049568e-04  8.41363801e-08  7.05824813e-07 -0.00000000e+00
   1.17019647e-01  3.92425538e-05]]"
24,"[[ 1.17019647e-01  1.58368757e-02 -0.00000000e+00  2.90049568e-04
   8.64664819e-01  5.29951552e-06  2.14327667e-03  7.05824813e-07
   8.41363801e-08  3.92425538e-05]
 [ 8.64664819e-01  7.05824813e-07 -0.00000000e+00  8.41363801e-08
   5.29951552e-06  2.90049568e-04  1.58368757e-02  2.14327667e-03
   1.17019647e-01  3.92425538e-05]
 [ 8.41363801e-08  7.05824813e-07  5.29951552e-06 -0.00000000e+00
   3.92425538e-05  2.14327667e-03  1.58368757e-02  2.90049568e-04
   8.64664819e-01  1.17019647e-01]
 [ 7.05824813e-07  2.90049568e-04  3.92425538e-05  8.41363801e-08
   1.58368757e-02  5.29951552e-06  1.17019647e-01 -0.00000000e+00
   8.64664819e-01  2.14327667e-03]
 [ 7.05824813e-07  1.17019647e-01  5.29951552e-06  3.92425538e-05
   8.64664819e-01  2.90049568e-04  2.14327667e-03 -0.00000000e+00
   1.58368757e-02  8.41363801e-08]
 [ 5.29951552e-06  8.41363801e-08  1.58368757e-02 -0.00000000e+00
   2.14327667e-03  1.17019647e-01  7.05824813e-07  3.92425538e-05
   8.64664819e-01  2.90049568e-04]
 [ 7.05824813e-07  2.14327667e-03  2.90049568e-04  5.29951552e-06
   1.58368757e-02  8.41363801e-08  3.92425538e-05  1.17019647e-01
   8.64664819e-01 -0.00000000e+00]
 [ 8.64664819e-01  1.17019647e-01  1.58368757e-02  5.29951552e-06
   7.05824813e-07  2.90049568e-04 -0.00000000e+00  3.92425538e-05
   8.41363801e-08  2.14327667e-03]
 [ 5.29951552e-06  7.05824813e-07  2.14327667e-03  3.92425538e-05
   2.90049568e-04  8.41363801e-08  1.58368757e-02  8.64664819e-01
  -0.00000000e+00  1.17019647e-01]
 [ 7.05824813e-07 -0.00000000e+00  8.64664819e-01  3.92425538e-05
   8.41363801e-08  1.17019647e-01  5.29951552e-06  2.90049568e-04
   1.58368757e-02  2.14327667e-03]]"
25,"[[ 5.29951552e-06  2.90049568e-04  2.14327667e-03  8.41363801e-08
   1.17019647e-01  1.58368757e-02  8.64664819e-01  7.05824813e-07
  -0.00000000e+00  3.92425538e-05]
 [ 5.29951552e-06  8.64664819e-01  2.14327667e-03  8.41363801e-08
   3.92425538e-05  7.05824813e-07  1.17019647e-01 -0.00000000e+00
   2.90049568e-04  1.58368757e-02]
 [ 1.58368757e-02 -0.00000000e+00  2.14327667e-03  8.64664819e-01
   5.29951552e-06  8.41363801e-08  2.90049568e-04  7.05824813e-07
   3.92425538e-05  1.17019647e-01]
 [ 8.41363801e-08  1.58368757e-02  8.64664819e-01  1.17019647e-01
   3.92425538e-05  2.14327667e-03  5.29951552e-06  7.05824813e-07
   2.90049568e-04 -0.00000000e+00]
 [ 3.92425538e-05  5.29951552e-06  2.90049568e-04  2.14327667e-03
  -0.00000000e+00  8.64664819e-01  7.05824813e-07  8.41363801e-08
   1.58368757e-02  1.17019647e-01]
 [ 8.64664819e-01  3.92425538e-05  1.58368757e-02  8.41363801e-08
   7.05824813e-07  2.14327667e-03  5.29951552e-06 -0.00000000e+00
   2.90049568e-04  1.17019647e-01]
 [ 2.14327667e-03 -0.00000000e+00  5.29951552e-06  1.17019647e-01
   1.58368757e-02  3.92425538e-05  2.90049568e-04  7.05824813e-07
   8.64664819e-01  8.41363801e-08]
 [ 8.41363801e-08  3.92425538e-05  7.05824813e-07  2.14327667e-03
   8.64664819e-01 -0.00000000e+00  2.90049568e-04  1.58368757e-02
   1.17019647e-01  5.29951552e-06]
 [ 8.41363801e-08 -0.00000000e+00  3.92425538e-05  2.14327667e-03
   1.17019647e-01  2.90049568e-04  1.58368757e-02  7.05824813e-07
   5.29951552e-06  8.64664819e-01]
 [ 8.41363801e-08  2.14327667e-03  3.92425538e-05 -0.00000000e+00
   8.64664819e-01  2.90049568e-04  1.17019647e-01  5.29951552e-06
   1.58368757e-02  7.05824813e-07]]"
26,"[[ 7.05824813e-07  2.14327667e-03  3.92425538e-05  1.17019647e-01
   8.64664819e-01  5.29951552e-06 -0.00000000e+00  1.58368757e-02
   8.41363801e-08  2.90049568e-04]
 [-0.00000000e+00  2.14327667e-03  7.05824813e-07  1.17019647e-01
   8.64664819e-01  5.29951552e-06  2.90049568e-04  1.58368757e-02
   8.41363801e-08  3.92425538e-05]
 [ 1.17019647e-01  8.64664819e-01 -0.00000000e+00  2.14327667e-03
   7.05824813e-07  8.41363801e-08  1.58368757e-02  2.90049568e-04
   5.29951552e-06  3.92425538e-05]
 [-0.00000000e+00  2.90049568e-04  8.41363801e-08  5.29951552e-06
   1.58368757e-02  2.14327667e-03  7.05824813e-07  3.92425538e-05
   1.17019647e-01  8.64664819e-01]
 [ 8.64664819e-01  2.90049568e-04  3.92425538e-05  7.05824813e-07
   5.29951552e-06 -0.00000000e+00  1.58368757e-02  8.41363801e-08
   1.17019647e-01  2.14327667e-03]
 [-0.00000000e+00  8.41363801e-08  1.58368757e-02  1.17019647e-01
   2.14327667e-03  3.92425538e-05  7.05824813e-07  8.64664819e-01
   5.29951552e-06  2.90049568e-04]
 [ 2.90049568e-04  1.58368757e-02  8.41363801e-08  1.17019647e-01
   3.92425538e-05  8.64664819e-01  5.29951552e-06  2.14327667e-03
   7.05824813e-07 -0.00000000e+00]
 [ 3.92425538e-05  5.29951552e-06  1.17019647e-01  2.14327667e-03
   2.90049568e-04  8.41363801e-08 -0.00000000e+00  7.05824813e-07
   1.58368757e-02  8.64664819e-01]
 [ 8.41363801e-08  2.14327667e-03  7.05824813e-07  1.58368757e-02
  -0.00000000e+00  8.64664819e-01  2.90049568e-04  1.17019647e-01
   5.29951552e-06  3.92425538e-05]
 [ 8.64664819e-01  7.05824813e-07  2.14327667e-03  5.29951552e-06
   3.92425538e-05 -0.00000000e+00  2.90049568e-04  1.17019647e-01
   8.41363801e-08  1.58368757e-02]]"
27,"[[ 2.14327667e-03  5.29951552e-06  1.58368757e-02  7.05824813e-07
   1.17019647e-01  8.64664819e-01 -0.00000000e+00  2.90049568e-04
   8.41363801e-08  3.92425538e-05]
 [ 7.05824813e-07  8.41363801e-08  5.29951552e-06  2.14327667e-03
   1.58368757e-02  3.92425538e-05  1.17019647e-01  2.90049568e-04
   8.64664819e-01 -0.00000000e+00]
 [ 1.58368757e-02  1.17019647e-01  8.64664819e-01 -0.00000000e+00
   2.14327667e-03  5.29951552e-06  3.92425538e-05  7.05824813e-07
   8.41363801e-08  2.90049568e-04]
 [-0.00000000e+00  3.92425538e-05  2.14327667e-03  8.41363801e-08
   7.05824813e-07  1.17019647e-01  8.64664819e-01  5.29951552e-06
   2.90049568e-04  1.58368757e-02]
 [ 3.92425538e-05  1.17019647e-01  1.58368757e-02  8.64664819e-01
   7.05824813e-07 -0.00000000e+00  8.41363801e-08  2.14327667e-03
   5.29951552e-06  2.90049568e-04]
 [ 8.64664819e-01  5.29951552e-06 -0.00000000e+00  2.90049568e-04
   1.58368757e-02  3.92425538e-05  7.05824813e-07  1.17019647e-01
   8.41363801e-08  2.14327667e-03]
 [ 1.17019647e-01  8.64664819e-01  1.58368757e-02  2.14327667e-03
   5.29951552e-06  3.92425538e-05  2.90049568e-04 -0.00000000e+00
   8.41363801e-08  7.05824813e-07]
 [ 7.05824813e-07  8.41363801e-08  2.90049568e-04  8.64664819e-01
   2.14327667e-03  1.17019647e-01  5.29951552e-06 -0.00000000e+00
   1.58368757e-02  3.92425538e-05]
 [ 8.41363801e-08  2.14327667e-03  1.58368757e-02  8.64664819e-01
   3.92425538e-05 -0.00000000e+00  1.17019647e-01  5.29951552e-06
   2.90049568e-04  7.05824813e-07]
 [ 1.58368757e-02  8.41363801e-08 -0.00000000e+00  5.29951552e-06
   1.17019647e-01  2.14327667e-03  3.92425538e-05  2.90049568e-04
   7.05824813e-07  8.64664819e-01]]"
28,"[[ 2.90049568e-04 -0.00000000e+00  7.05824813e-07  8.64664819e-01
   1.17019647e-01  1.58368757e-02  2.14327667e-03  8.41363801e-08
   3.92425538e-05  5.29951552e-06]
 [ 1.17019647e-01  1.58368757e-02  8.41363801e-08  2.90049568e-04
   8.64664819e-01  7.05824813e-07  5.29951552e-06 -0.00000000e+00
   2.14327667e-03  3.92425538e-05]
 [ 2.14327667e-03  7.05824813e-07  8.64664819e-01  2.90049568e-04
  -0.00000000e+00  8.41363801e-08  5.29951552e-06  1.58368757e-02
   3.92425538e-05  1.17019647e-01]
 [ 1.58368757e-02 -0.00000000e+00  8.64664819e-01  1.17019647e-01
   2.14327667e-03  2.90049568e-04  3.92425538e-05  8.41363801e-08
   5.29951552e-06  7.05824813e-07]
 [ 3.92425538e-05  2.14327667e-03  2.90049568e-04  7.05824813e-07
   8.64664819e-01  5.29951552e-06  1.58368757e-02 -0.00000000e+00
   8.41363801e-08  1.17019647e-01]
 [ 1.58368757e-02  2.90049568e-04  3.92425538e-05  5.29951552e-06
   8.41363801e-08  1.17019647e-01  7.05824813e-07  2.14327667e-03
  -0.00000000e+00  8.64664819e-01]
 [ 5.29951552e-06  8.41363801e-08  3.92425538e-05  7.05824813e-07
   1.17019647e-01  2.14327667e-03  2.90049568e-04  8.64664819e-01
  -0.00000000e+00  1.58368757e-02]
 [ 3.92425538e-05  1.58368757e-02  8.41363801e-08 -0.00000000e+00
   2.90049568e-04  1.17019647e-01  7.05824813e-07  2.14327667e-03
   8.64664819e-01  5.29951552e-06]
 [ 3.92425538e-05  8.41363801e-08 -0.00000000e+00  1.17019647e-01
   2.14327667e-03  1.58368757e-02  2.90049568e-04  7.05824813e-07
   5.29951552e-06  8.64664819e-01]
 [ 3.92425538e-05  2.90049568e-04  8.64664819e-01  7.05824813e-07
   8.41363801e-08  1.58368757e-02  1.17019647e-01  5.29951552e-06
   2.14327667e-03 -0.00000000e+00]]"
29,"[[ 2.14327667e-03  1.17019647e-01  1.58368757e-02  5.29951552e-06
  -0.00000000e+00  8.64664819e-01  3.92425538e-05  8.41363801e-08
   7.05824813e-07  2.90049568e-04]
 [ 1.58368757e-02  1.17019647e-01  8.41363801e-08 -0.00000000e+00
   8.64664819e-01  2.14327667e-03  5.29951552e-06  7.05824813e-07
   2.90049568e-04  3.92425538e-05]
 [ 3.92425538e-05  8.41363801e-08 -0.00000000e+00  5.29951552e-06
   1.17019647e-01  7.05824813e-07  8.64664819e-01  1.58368757e-02
   2.90049568e-04  2.14327667e-03]
 [ 2.14327667e-03  8.64664819e-01  2.90049568e-04  8.41363801e-08
   1.17019647e-01  7.05824813e-07  1.58368757e-02 -0.00000000e+00
   5.29951552e-06  3.92425538e-05]
 [ 8.64664819e-01 -0.00000000e+00  1.58368757e-02  2.14327667e-03
   2.90049568e-04  5.29951552e-06  7.05824813e-07  8.41363801e-08
   3.92425538e-05  1.17019647e-01]
 [ 8.64664819e-01  1.17019647e-01  2.14327667e-03  3.92425538e-05
  -0.00000000e+00  2.90049568e-04  7.05824813e-07  1.58368757e-02
   8.41363801e-08  5.29951552e-06]
 [ 7.05824813e-07  3.92425538e-05  5.29951552e-06  1.58368757e-02
  -0.00000000e+00  8.64664819e-01  2.14327667e-03  2.90049568e-04
   8.41363801e-08  1.17019647e-01]
 [ 2.90049568e-04  1.58368757e-02  1.17019647e-01  3.92425538e-05
  -0.00000000e+00  2.14327667e-03  7.05824813e-07  8.41363801e-08
   8.64664819e-01  5.29951552e-06]
 [ 2.90049568e-04 -0.00000000e+00  2.14327667e-03  7.05824813e-07
   1.58368757e-02  5.29951552e-06  8.64664819e-01  8.41363801e-08
   1.17019647e-01  3.92425538e-05]
 [ 1.17019647e-01  1.58368757e-02 -0.00000000e+00  2.14327667e-03
   8.41363801e-08  7.05824813e-07  8.64664819e-01  2.90049568e-04
   3.92425538e-05  5.29951552e-06]]"
30,"[[ 2.90049568e-04  2.14327667e-03  7.05824813e-07 -0.00000000e+00
   3.92425538e-05  8.64664819e-01  1.58368757e-02  8.41363801e-08
   5.29951552e-06  1.17019647e-01]
 [ 2.14327667e-03 -0.00000000e+00  8.64664819e-01  1.58368757e-02
   1.17019647e-01  3.92425538e-05  5.29951552e-06  2.90049568e-04
   7.05824813e-07  8.41363801e-08]
 [-0.00000000e+00  5.29951552e-06  2.14327667e-03  1.17019647e-01
   2.90049568e-04  1.58368757e-02  3.92425538e-05  8.41363801e-08
   7.05824813e-07  8.64664819e-01]
 [ 8.41363801e-08  2.90049568e-04  5.29951552e-06  3.92425538e-05
  -0.00000000e+00  1.58368757e-02  2.14327667e-03  1.17019647e-01
   8.64664819e-01  7.05824813e-07]
 [ 3.92425538e-05  2.14327667e-03  7.05824813e-07  1.17019647e-01
   5.29951552e-06 -0.00000000e+00  8.64664819e-01  2.90049568e-04
   8.41363801e-08  1.58368757e-02]
 [ 1.58368757e-02  7.05824813e-07  8.41363801e-08  2.14327667e-03
   2.90049568e-04  3.92425538e-05  8.64664819e-01 -0.00000000e+00
   1.17019647e-01  5.29951552e-06]
 [ 8.41363801e-08  5.29951552e-06  8.64664819e-01  1.17019647e-01
   3.92425538e-05  1.58368757e-02  2.14327667e-03  2.90049568e-04
   7.05824813e-07 -0.00000000e+00]
 [ 8.41363801e-08 -0.00000000e+00  8.64664819e-01  1.58368757e-02
   7.05824813e-07  3.92425538e-05  2.90049568e-04  5.29951552e-06
   1.17019647e-01  2.14327667e-03]
 [ 2.14327667e-03  5.29951552e-06  8.41363801e-08  1.17019647e-01
   1.58368757e-02  7.05824813e-07  8.64664819e-01  3.92425538e-05
   2.90049568e-04 -0.00000000e+00]
 [ 1.58368757e-02  2.90049568e-04  7.05824813e-07  8.41363801e-08
   1.17019647e-01  2.14327667e-03  3.92425538e-05  8.64664819e-01
  -0.00000000e+00  5.29951552e-06]]"
