,0
19,"[[4.99930932e-06 0.00000000e+00 4.54312721e-02 1.77527798e-02
  3.38679117e+01]
 [6.63707466e-06 0.00000000e+00 1.22147468e-01 2.55731550e-02
  4.22435179e-01]
 [4.15897994e-06 0.00000000e+00 2.75977455e-02 1.40941719e-02
  1.63603622e+00]
 [7.34833020e-06 0.00000000e+00 1.95906203e-01 2.92521268e-02
  2.47876744e-01]
 [8.76168052e-06 0.00000000e+00 6.11233413e-01 3.70747918e-02
  1.26874424e-01]]"
20,"[[1.00000000e+00 0.00000000e+00 1.81569442e-03 2.79867113e+01
  1.14562582e+00]
 [1.91754231e-01 0.00000000e+00 1.38026838e-03 6.55509655e+00
  7.40624894e-01]
 [9.13087083e-02 0.00000000e+00 1.13294095e-03 3.28289544e+00
  5.50819601e-01]
 [2.44121310e-02 0.00000000e+00 6.85641635e-04 9.26642713e-01
  2.72642632e-01]
 [1.87624579e-02 0.00000000e+00 6.04826362e-04 7.17249953e-01
  2.30738455e-01]]"
21,"[[7.29272262e-02 5.06767757e-03 2.03198154e-03 2.17566662e-05
  2.31257520e-02 8.45678156e-05 3.55119263e-03 2.06611897e-01
  0.00000000e+00 3.84071531e-01]
 [2.81736074e-01 4.32901208e-02 7.54828699e-03 1.36559450e-04
  1.98348335e-01 3.17571449e-04 3.43573857e-02 1.01229207e+01
  0.00000000e+00 7.13003149e+00]
 [3.86653370e-01 8.74342973e-02 1.02218394e-02 2.30280117e-04
  4.01689350e-01 4.31625145e-04 7.57439763e-02 1.82294317e+00
  0.00000000e+00 3.10707793e+01]
 [2.23751107e-01 2.79182506e-02 6.04611975e-03 9.62649091e-05
  1.27758940e-01 2.53776973e-04 2.13106443e-02 1.73981092e+03
  0.00000000e+00 3.50117700e+00]
 [1.07719357e+01 5.07988398e-02 1.96747112e-01 8.35397453e-04
  2.28898543e-01 9.12177204e-03 2.49303402e-02 8.89373748e-03
  0.00000000e+00 8.15208556e-01]
 [5.79466819e-01 2.96352058e-01 1.50113860e-02 5.00100038e-04
  1.37219243e+00 6.37367280e-04 3.39167639e-01 6.50329464e-01
  0.00000000e+00 7.76016723e+02]
 [4.33797483e-01 1.17797107e-01 1.14066909e-02 2.82880639e-04
  5.41982569e-01 4.82361599e-04 1.07256496e-01 1.27137039e+00
  0.00000000e+00 7.60840435e+01]
 [1.26493127e-01 1.10038668e-02 3.47858696e-03 4.36652240e-05
  5.02634204e-02 1.45302223e-04 7.93861054e-03 1.00000000e+00
  0.00000000e+00 9.77720931e-01]
 [9.64511688e-01 1.73559347e+01 2.42013545e-02 1.86913910e-03
  9.06285683e+01 1.03639842e-03 1.32176290e+01 2.96647288e-01
  0.00000000e+00 1.41636934e+01]
 [7.32791153e-02 5.10035136e-03 2.04157983e-03 2.18850899e-05
  2.32750063e-02 8.49696784e-05 3.57478256e-03 2.08858330e-01
  0.00000000e+00 3.86943865e-01]]"
22,"[[1.00000000e+00 3.29955497e-05 0.00000000e+00 9.31236667e-03
  5.84351077e-05 2.25010625e-02 3.68714449e-03 4.52095932e-04
  7.21010782e+00 5.70102248e-02]
 [9.92523266e-01 3.53434688e-05 0.00000000e+00 1.00283179e-02
  6.28727792e-05 1.92126865e-02 4.61048791e-03 4.86434663e-04
  9.18003589e+01 4.81392135e-02]
 [5.48890974e-03 2.22685114e-05 0.00000000e+00 6.11486365e-03
  3.85419857e-05 8.01284867e-02 1.31537947e-03 2.98170553e-04
  2.38121541e-01 2.37617024e-01]
 [1.03408442e-02 2.48351554e-05 0.00000000e+00 6.86837895e-03
  4.32416719e-05 5.13651502e-02 1.69605854e-03 3.34533706e-04
  4.12517673e-01 1.41913112e-01]
 [1.25763297e-03 1.50453342e-05 0.00000000e+00 4.03787325e-03
  2.55441526e-05 2.77283715e+01 5.96072286e-04 1.97606232e-04
  6.16236217e-02 1.52359888e+01]
 [4.80072189e-03 5.82035520e-05 0.00000000e+00 1.72643499e-02
  1.07443766e-04 7.47389257e-03 8.00784576e-02 8.31354230e-04
  3.53507304e-01 1.81186068e-02]
 [2.41816983e-03 7.35288596e-05 0.00000000e+00 2.23593206e-02
  1.38567378e-04 4.95086087e-03 1.00000000e+00 1.07223593e-03
  1.65452115e-01 1.20698865e-02]
 [1.00947645e-03 1.39083495e-05 0.00000000e+00 3.71733788e-03
  2.35318341e-05 3.58784323e+00 5.17244061e-04 1.82037580e-04
  5.00503862e-02 1.75862430e+00]
 [2.85586668e-03 1.92233241e-05 0.00000000e+00 5.23106323e-03
  3.30194163e-05 1.86031990e-01 9.58942784e-04 2.55441533e-04
  1.32159619e-01 6.76588525e-01]
 [1.46702343e-03 9.23521385e-05 0.00000000e+00 2.88600656e-02
  1.78018522e-04 3.14802787e-03 3.84586845e-02 1.37759544e-03
  9.70553967e-02 7.85925971e-03]]"
23,"[[4.63044859e-03 5.79008698e+00 1.02298676e-02 1.19482146e-02
  0.00000000e+00 1.20115796e-02 6.45112165e-03 1.30677994e-03
  9.19351545e-02 4.02536430e-01]
 [3.20517206e-04 9.73030810e-03 3.56875837e-04 7.97235692e-02
  0.00000000e+00 1.28821909e+00 4.67155343e-01 3.08702738e+00
  2.89106103e-04 8.68940105e-04]
 [6.73124337e-04 2.71789939e-02 1.33225706e-03 3.44145088e+01
  0.00000000e+00 1.41314183e+00 7.32250927e-01 7.56069441e-01
  7.92253979e-04 2.71157124e-03]
 [1.41607242e-02 1.01794252e+00 2.29564432e-03 6.16116663e-03
  1.15633707e-01 6.07698904e-03 3.32473407e-03 0.00000000e+00
  4.68547996e-02 1.95922587e-02]
 [2.30582195e-04 6.39875286e-03 2.18109382e-04 3.17003976e-02
  0.00000000e+00 3.02955999e-01 1.19088767e-01 4.50932848e-01
  1.91147097e-04 5.54650924e-04]
 [1.09268844e-03 5.88556470e-02 4.39911118e-03 2.20108026e-01
  0.00000000e+00 3.01998119e-01 1.42301430e-01 2.13255545e-01
  1.67724176e-03 6.77072002e-03]
 [1.51537331e-03 1.07465489e-01 1.49376675e-02 8.80608315e-02
  0.00000000e+00 1.60005615e-01 7.42548692e-02 1.18201785e-01
  2.98685821e-03 1.47073111e-02]
 [1.22387404e-03 7.18423473e-02 6.32607915e-03 1.52155532e-01
  0.00000000e+00 2.38078368e-01 1.11378627e-01 1.71881330e-01
  2.03214392e-03 8.68677521e-03]
 [6.16348614e-04 2.38666325e-02 1.11394186e-03 2.13425307e+01
  0.00000000e+00 2.32140288e+00 1.27077674e+00 1.07919252e+00
  6.97790776e-04 2.33874521e-03]
 [4.29785464e-04 1.43693257e-02 5.75187189e-04 2.66256991e-01
  0.00000000e+00 4.55380825e+01 8.58928046e+00 4.08392522e+01
  4.24335034e-04 1.32838111e-03]]"
24,"[[1.93479414e-01 3.05678179e-07 1.95897254e-02 2.00390197e-02
  4.82107671e-02 2.12490887e-01 6.80790721e-01 4.08545358e-02
  0.00000000e+00 2.25743317e-02]
 [1.66902733e+00 8.55168663e-07 6.99107236e-02 1.27478562e-01
  3.99616198e-01 5.43224518e+01 8.02090237e+00 8.21050293e-01
  0.00000000e+00 1.06118979e-01]
 [2.82012739e-01 3.80922524e-07 2.54629611e-02 2.82328397e-02
  6.99789066e-02 3.98827449e-01 1.49086213e+00 8.53562811e-02
  0.00000000e+00 3.05820961e-02]
 [4.63006621e+00 1.15213478e-06 1.04006907e-01 2.68444872e-01
  1.06386929e+00 2.32849089e+00 1.91977214e+00 1.58545225e-01
  0.00000000e+00 1.82144374e-01]
 [3.53195541e-01 4.31026179e-07 2.95620711e-02 3.45420247e-02
  8.73875941e-02 6.09915010e-01 2.64389895e+00 1.44330507e-01
  0.00000000e+00 3.64547232e-02]
 [3.24421331e-01 4.11668286e-07 2.79608742e-02 3.20186115e-02
  8.03597718e-02 5.16759445e-01 2.10308323e+00 1.17195865e-01
  0.00000000e+00 3.41335024e-02]
 [2.35128541e-01 3.43240333e-07 2.24784471e-02 2.39464354e-02
  5.84684866e-02 2.91232650e-01 1.00000000e+00 5.87745241e-02
  0.00000000e+00 2.64519915e-02]
 [2.53342900e+00 9.79067532e-07 8.35510526e-02 1.75129262e-01
  5.97951711e-01 7.06370874e+00 3.66655908e+00 3.26077943e-01
  0.00000000e+00 1.34571500e-01]
 [8.98949700e-01 6.74162764e-07 5.14813755e-02 7.73595247e-02
  2.18775073e-01 1.01984433e+01 5.56547536e+02 1.20353596e+02
  0.00000000e+00 7.16465038e-02]
 [3.59223507e-01 4.34943700e-07 2.98887649e-02 3.50662690e-02
  8.88583301e-02 6.30932887e-01 2.77316992e+00 1.50695558e-01
  0.00000000e+00 3.69325828e-02]]"
25,"[[0.00000000e+00 2.56837525e-05 6.23445508e-03 1.50072533e-02
  6.64321127e-03 1.00658882e-01 8.66519195e-04 1.13135549e-02
  4.99331597e-01 8.34610089e-01]
 [0.00000000e+00 1.22126491e-05 3.34223867e-03 4.89798884e-03
  4.20222740e-03 4.19197965e-02 3.37969162e-01 4.45541736e-03
  1.61781593e+02 2.70469263e+03]
 [0.00000000e+00 8.68667606e-06 2.48549573e-03 3.10633526e-03
  1.03402495e-03 2.85274920e-02 2.21758126e-03 2.98001534e-03
  2.39996244e+00 2.54621752e+00]
 [0.00000000e+00 2.09147828e-05 5.26620797e-03 1.07624952e-02
  3.53006719e-02 7.85408192e-02 1.62721315e-03 8.66417763e-03
  8.74981860e-01 1.53341261e+00]
 [0.00000000e+00 1.20650878e-05 3.30744278e-03 4.81675235e-03
  3.93214555e-03 4.13418963e-02 1.77431596e-01 4.39097576e-03
  3.39073116e+02 6.37876773e+02]
 [0.00000000e+00 5.27251286e-05 1.09809168e-02 6.25202833e-02
  8.61916412e-04 2.53289861e-01 2.37744344e-04 3.14211426e-02
  1.47760191e-01 2.34440528e-01]
 [0.00000000e+00 1.28534818e-05 3.49237870e-03 5.25732164e-03
  5.68503788e-03 4.44467220e-02 1.00000000e+00 4.73797450e-03
  3.09293949e+01 2.33064501e+02]
 [0.00000000e+00 1.47459755e-05 3.92703504e-03 6.38193950e-03
  1.70062273e-02 5.20703227e-02 1.53433118e-02 5.59790577e-03
  5.08818398e+00 1.22323948e+01]
 [0.00000000e+00 5.29888245e-05 1.10224633e-02 6.32859224e-02
  8.54708151e-04 2.55013163e-01 2.36146607e-04 3.16648140e-02
  1.46790063e-01 2.32876753e-01]
 [0.00000000e+00 6.89851847e-06 2.02781982e-03 2.31333651e-03
  5.37720838e-04 2.20825958e-02 7.69356243e-04 2.28444995e-03
  7.01734980e-01 8.45482281e-01]]"
26,"[[1.00000000e+00 8.91127158e-04 3.23736138e-03 0.00000000e+00
  1.33447089e-02 1.10596931e-04 3.02815476e-03 1.07221877e-02
  7.91061513e-03 7.12113054e-02]
 [4.14332715e-01 3.68570416e-03 4.25195730e-01 0.00000000e+00
  4.76609870e-01 4.01414343e-04 1.36099018e-02 5.72349280e-01
  4.43789223e-02 3.23818922e-01]
 [1.05545311e+00 2.54688671e-03 4.37228935e-02 0.00000000e+00
  2.33670975e+00 2.89159083e-04 9.14771134e-03 1.11067602e-01
  2.75754129e-02 2.16787492e-01]
 [1.87418146e+01 1.28399394e-03 6.51086034e-03 0.00000000e+00
  3.37484734e-02 1.55142699e-04 4.43407858e-03 2.06672565e-02
  1.20544097e-02 1.04504608e-01]
 [4.13831445e-01 3.68794250e-03 4.27952166e-01 0.00000000e+00
  4.74478919e-01 4.01628561e-04 1.36188499e-02 5.74562708e-01
  4.44146149e-02 3.24034175e-01]
 [6.82671660e+01 1.35894127e-03 7.34667373e-03 0.00000000e+00
  4.01437184e-02 1.63456991e-04 4.70591196e-03 2.31123094e-02
  1.28831525e-02 1.10953779e-01]
 [5.82243256e+00 1.82204495e-03 1.48474686e-02 0.00000000e+00
  1.25323192e-01 2.13722176e-04 6.40892579e-03 4.38097633e-02
  1.82657810e-02 1.51435394e-01]
 [1.52459641e+00 2.30288955e-03 3.01499171e-02 0.00000000e+00
  6.13271921e-01 2.64158430e-04 8.21639457e-03 8.13142929e-02
  2.43219808e-02 1.94532832e-01]
 [2.78989855e+00 2.02856121e-03 2.01045498e-02 0.00000000e+00
  2.27420330e-01 2.35584636e-04 7.18054120e-03 5.72852770e-02
  2.08089779e-02 1.69818115e-01]
 [2.55280735e-01 6.00030164e-04 1.68789718e-03 0.00000000e+00
  6.07758210e-03 7.63487367e-05 2.00943576e-03 5.74987591e-03
  5.06943927e-03 4.71612083e-02]]"
27,"[[8.16999251e-04 6.31556560e-01 5.78813556e-02 1.37942419e-02
  3.97019898e+00 3.04713935e-02 2.73467453e+00 3.34419807e-01
  1.43089109e+00 0.00000000e+00]
 [2.17680685e-03 4.65557868e-02 6.97545682e-02 6.12082254e-02
  6.04175695e-01 2.59190394e-01 2.77031400e-01 5.17955810e+00
  2.54515983e-01 0.00000000e+00]
 [1.49076018e-03 9.72122754e-02 1.00000000e+00 3.29497691e-02
  2.43785844e+00 9.72247453e-02 1.02020595e+00 1.32814171e+00
  1.07082902e+00 0.00000000e+00]
 [1.78295265e-03 6.79307177e-02 1.81814610e-01 4.37663120e-02
  1.11193809e+00 1.48929944e-01 4.94171056e-01 2.32377472e+00
  4.75029038e-01 0.00000000e+00]
 [3.81725727e-04 4.25338857e-01 5.95592520e-03 5.14886969e-03
  1.73445108e-01 9.49874249e-03 9.50934405e-02 9.34849577e-02
  6.78676755e-02 0.00000000e+00]
 [7.79664160e-04 8.20170915e-01 4.70077360e-02 1.29438185e-02
  2.76682972e+00 2.81618910e-02 1.81184605e+00 3.06026241e-01
  1.01441315e+00 0.00000000e+00]
 [2.08795918e-03 5.03632034e-02 8.21452447e-02 5.69615509e-02
  6.76404988e-01 2.28867632e-01 3.08647443e-01 4.28560211e+00
  2.85560996e-01 0.00000000e+00]
 [3.22007635e-04 1.93066663e-01 4.20888015e-03 4.17891569e-03
  1.16685556e-01 7.50652975e-03 6.33560991e-02 7.28053966e-02
  4.58318182e-02 0.00000000e+00]
 [2.20322202e-03 4.55050011e-02 6.66984640e-02 6.25080655e-02
  5.85391841e-01 2.68969047e-01 2.68763686e-01 5.48708355e+00
  2.46461998e-01 0.00000000e+00]
 [7.79780234e-04 8.19439338e-01 4.70376203e-02 1.29464302e-02
  2.76976879e+00 2.81689023e-02 1.81401332e+00 3.06111787e-01
  1.01544391e+00 0.00000000e+00]]"
28,"[[8.04743209e-04 9.39883337e+00 2.36380433e-01 1.55343360e-01
  1.73312747e+02 2.52188207e-01 9.37041965e-02 1.16768199e-01
  5.60022731e-02 0.00000000e+00]
 [1.20117717e-04 1.39005192e-01 4.43554578e-03 5.58169478e-02
  2.85959070e-01 3.41802187e-02 6.91803783e-03 1.42673214e-01
  7.38839058e-03 0.00000000e+00]
 [2.34621508e-04 3.93972443e-01 1.87548146e-02 5.88499435e-01
  1.03530824e+00 6.84617663e-02 1.58374435e-02 9.11726082e+00
  1.48997292e-02 0.00000000e+00]
 [2.00900460e-04 3.03988424e-01 1.27024828e-02 2.75200075e-01
  7.39243617e-01 5.82433280e-02 1.29992840e-02 1.51628375e+00
  1.26534175e-02 0.00000000e+00]
 [1.10928297e-04 1.24150635e-01 3.85125561e-03 4.63312129e-02
  2.50829737e-01 3.14852187e-02 6.29184434e-03 1.13271346e-01
  6.80121573e-03 0.00000000e+00]
 [1.06025451e-04 1.16521620e-01 3.56093694e-03 4.18592763e-02
  2.33165353e-01 3.00513404e-02 5.96342049e-03 1.00104213e-01
  6.48904244e-03 0.00000000e+00]
 [1.98103958e-04 2.97138801e-01 1.22898670e-02 2.59596440e-01
  7.18136376e-01 5.74001873e-02 1.27717911e-02 1.36159721e+00
  1.24683289e-02 0.00000000e+00]
 [1.89549999e-04 2.76736731e-01 1.10987455e-02 2.17802859e-01
  6.56448157e-01 5.48253994e-02 1.20834291e-02 1.00000000e+00
  1.19033582e-02 0.00000000e+00]
 [1.67708823e-04 2.28250766e-01 8.48740149e-03 1.41217030e-01
  5.16898725e-01 4.82807756e-02 1.03771704e-02 5.02622274e-01
  1.04690885e-02 0.00000000e+00]
 [1.60743917e-04 2.13831234e-01 7.76813483e-03 1.23332757e-01
  4.77305584e-01 4.62030586e-02 9.84864847e-03 4.12086465e-01
  1.00143071e-02 0.00000000e+00]]"
29,"[[1.00049739e-01 9.13843979e-01 4.81409777e+00 2.47313458e+01
  8.12284411e-02 8.33385736e+01 2.08064328e-04 2.59547166e-03
  6.85305622e-02 0.00000000e+00]
 [4.81338866e-02 3.73956022e-01 2.65676534e+00 8.74798210e+00
  5.96087630e-02 1.57185599e+01 1.53307173e-04 1.97931288e-03
  5.04389579e-02 0.00000000e+00]
 [6.68437055e-03 4.24794812e-02 4.53137845e-01 8.53396355e-01
  1.85725071e-02 9.67050249e-01 4.83148522e-05 6.90850862e-04
  1.58460306e-02 0.00000000e+00]
 [6.14900761e-03 3.89028063e-02 4.18993461e-01 7.79146107e-01
  1.75093305e-02 8.75978068e-01 4.55694998e-05 6.54328401e-04
  1.49437778e-02 0.00000000e+00]
 [1.94378122e-02 1.33829145e-01 1.20731213e+00 2.84701939e+00
  3.69641907e-02 3.77213038e+00 9.55761677e-05 1.29290664e-03
  3.13990947e-02 0.00000000e+00]
 [6.87503215e-03 4.37590741e-02 4.65234804e-01 8.80043620e-01
  1.89420997e-02 1.00000000e+00 4.92688228e-05 7.03493641e-04
  1.61595865e-02 0.00000000e+00]
 [2.92349738e-01 4.17941567e+00 1.05109335e+01 1.98496669e+02
  1.13881308e-01 1.30544662e+03 2.90225781e-04 3.47236224e-03
  9.57250791e-02 0.00000000e+00]
 [1.09856910e-02 7.20372804e-02 7.18948660e-01 1.47922755e+00
  2.59909233e-02 1.77567210e+00 6.74267176e-05 9.39857470e-04
  2.21310813e-02 0.00000000e+00]
 [2.06364370e-02 1.42952507e-01 1.27365003e+00 3.05497143e+00
  3.82693782e-02 4.10152603e+00 9.89159650e-05 1.33388291e-03
  3.24994566e-02 0.00000000e+00]
 [1.84832881e+00 7.45593763e+03 2.93494609e+01 5.82888553e+02
  1.58716700e-01 4.52294369e+01 4.02165433e-04 4.59657506e-03
  1.32854577e-01 0.00000000e+00]]"
