,0
20,"[[1.         0.75770281 0.15156315 0.19952962 0.        ]
 [0.82967302 0.99400241 0.12035204 1.         0.        ]
 [0.74579132 0.92026532 0.         1.         0.5610859 ]
 [1.         0.67078358 0.         0.89130756 0.15845909]
 [1.         0.46497307 0.         0.90339714 0.31181294]]"
21,"[[0.88812305 0.47515616 0.69943797 0.46840244 0.50618722 1.
  0.02137988 0.         0.31026502 0.29569283]
 [0.66024066 0.35541678 0.86134918 0.         0.74443025 0.88844239
  1.         0.88888781 0.40227703 0.904217  ]
 [0.74691053 1.         0.11815012 0.         0.43044394 0.72060445
  0.50037    0.06926234 0.41681485 0.55401345]
 [0.53764183 0.47304755 0.25715754 0.30992015 0.73836198 0.87172162
  1.         0.22860957 0.         0.59146873]
 [0.70159676 0.70314656 0.02488194 0.         0.53827498 1.
  0.5722044  0.04420182 0.39859458 0.29080023]
 [1.         0.46059581 0.10851799 0.         0.65770515 0.72701124
  0.62360307 0.27864358 0.40468766 0.69540378]
 [0.90033685 0.54595527 0.39338389 0.         0.43250928 1.
  0.65641887 0.63678651 0.26061864 0.63684512]
 [0.90185316 0.46898942 0.21868904 0.01243729 0.63442505 1.
  0.42482801 0.27433785 0.         0.40056968]
 [0.51180053 0.14983783 0.19165423 0.37768879 0.10946464 1.
  0.56100665 0.1971701  0.         0.46545947]
 [0.86931115 0.7150922  0.02386998 0.24988188 0.04890415 1.
  0.4289829  0.0111117  0.61414587 0.        ]]"
22,"[[0.05745026 0.         0.33723358 1.         0.47112104 0.20911305
  0.57517991 0.300105   0.03526238 0.47963065]
 [1.         0.03058405 0.55703575 0.66692806 0.         0.52887796
  0.74535856 0.88072269 0.28440416 0.34859051]
 [0.20317262 0.78272876 0.51594614 0.61240218 0.04773717 0.
  0.73768539 1.         0.70980768 0.42850192]
 [0.75138262 0.47894349 0.45355548 1.         0.         0.32896173
  0.93337884 0.25032045 0.63900957 0.18166988]
 [0.58968265 0.35181515 0.04371808 0.76518581 0.         0.22816333
  1.         0.18205072 0.43753585 0.33838378]
 [0.3353807  0.         0.14235609 0.65489825 0.10902666 0.14388664
  1.         0.12018523 0.64117603 0.61569169]
 [1.         0.3858958  0.37015376 0.64922327 0.04546562 0.84337847
  0.47579109 0.17592425 0.         0.61237212]
 [0.25454967 0.50809482 0.22063438 1.         0.2662505  0.30579151
  0.54320609 0.         0.07390065 0.50983396]
 [0.16479965 0.06169561 0.         1.         0.04514493 0.0477879
  0.34603883 0.85650324 0.69150265 0.52230888]
 [1.         0.83618801 0.         0.63902402 0.36893617 0.6721701
  0.57893333 0.78104102 0.64159431 0.44770564]]"
23,"[[1.         0.78201108 0.88312327 0.13637377 0.17112023 0.58148014
  0.         0.32086548 0.85330032 0.47169033]
 [0.58822559 1.         0.41628695 0.53446419 0.59558208 0.
  0.43810451 0.08366773 0.76700271 0.3337593 ]
 [1.         0.58443671 0.64485276 0.78014296 0.72913611 0.
  0.37513393 0.48514923 0.85349454 0.52049744]
 [0.74507744 1.         0.22563772 0.37988917 0.17007725 0.42787557
  0.         0.01765732 0.71837705 0.82753771]
 [1.         0.93217891 0.3442388  0.3468708  0.23771534 0.
  0.30475716 0.21330347 0.6400255  0.95121549]
 [0.55352965 0.41141361 0.81359123 0.74845921 0.66599957 0.07585759
  0.05965885 0.         1.         0.49644486]
 [0.43588197 1.         0.38326185 0.69715437 0.32544974 0.
  0.36533154 0.74619646 0.99146277 0.52108746]
 [0.67500108 0.8263618  0.23340795 0.53179312 0.00131908 0.4665567
  0.         0.11451022 0.95321715 1.        ]
 [1.         0.65480983 0.43926231 0.44324312 0.04449613 0.14901027
  0.         0.45731663 0.7489472  0.94044938]
 [1.         0.66439763 0.63315375 0.57395261 0.26494132 0.
  0.14256751 0.29449368 0.4025314  0.812894  ]]"
24,"[[0.18139946 0.18675658 0.0494963  0.62431168 1.         0.22529229
  0.1886263  0.54943215 0.         0.19607123]
 [0.27091021 0.94794392 0.74272415 0.         0.93102951 0.37326731
  0.96361483 1.         0.84074756 0.95448505]
 [0.21977737 1.         0.05120105 0.16025339 0.4005833  0.06915997
  0.06329434 0.40622189 0.72992446 0.        ]
 [0.0311043  0.73387401 0.63077493 0.31014445 0.77517835 0.892224
  0.26912693 0.47416768 1.         0.        ]
 [0.39915709 0.29291424 0.1193889  0.64540783 0.52924328 0.55638583
  0.39149037 0.         1.         0.20008234]
 [0.         0.51114308 0.73716129 0.29637739 0.70786458 0.21650088
  1.         0.70337187 0.73397717 0.85138897]
 [0.63665276 0.8476647  0.28243112 0.84568276 0.38041182 0.52831334
  0.         0.62799163 1.         0.41634691]
 [0.11819323 0.58373944 0.85762386 0.         0.58286304 0.97325127
  0.80568696 0.56181024 1.         0.72784414]
 [0.08986159 1.         0.38822708 0.65256045 0.70394775 0.37754173
  0.         0.58429371 0.93527097 0.12196097]
 [0.11813186 0.90103655 0.71937039 0.22485068 0.86603133 0.29772308
  0.         0.72069128 1.         0.53892197]]"
25,"[[1.         0.16597101 0.53279439 0.         0.55944162 0.95531387
  0.01743603 0.48724945 0.81969148 0.79141488]
 [0.64947747 0.         0.26354819 0.20521819 0.4610132  0.92369512
  0.39849213 0.57934784 1.         0.51647028]
 [1.         0.         0.51429023 0.42176018 0.26938224 0.81960955
  0.36197892 0.79531742 0.73680529 0.49063403]
 [0.74600764 0.57664533 0.45711204 0.07182557 0.57862233 0.82933242
  0.         1.         0.64345135 0.31489868]
 [0.55073989 0.24039913 0.80046282 0.         0.51143208 0.46775657
  0.12815857 0.27982355 1.         0.86021776]
 [1.         0.57584276 0.87493327 0.         0.42317235 0.62881234
  0.50312717 0.55371354 0.93912236 0.72722471]
 [0.66244241 0.3505511  0.85850986 0.         0.68302102 0.95668973
  0.27072189 0.49530463 1.         0.76563387]
 [1.         0.18130174 0.         0.07558768 0.83008208 0.82022798
  0.06096962 0.10631813 0.14463837 0.99300796]
 [0.85185483 0.05368632 0.35556625 0.         0.69221442 1.
  0.13672637 0.81558475 0.86475366 0.62535056]
 [0.68243313 0.55521761 0.32768472 0.04086152 0.99011383 1.
  0.         0.59132969 0.60598328 0.45081249]]"
26,"[[0.35874725 0.         1.         0.36840932 0.45351903 0.17512477
  0.92692311 0.02822252 0.39986792 0.11922379]
 [0.32004724 0.68120247 1.         0.39226746 0.6490856  0.47870908
  0.3261367  0.64213204 0.36472753 0.        ]
 [0.         0.54761555 1.         0.66853741 0.44821984 0.6166007
  0.72838652 0.61317293 0.75807181 0.34792169]
 [0.         0.62296366 1.         0.25442893 0.25126651 0.71540944
  0.69950087 0.17902696 0.75417884 0.0806107 ]
 [0.72745546 0.17039398 0.69059094 0.68844229 0.99050252 0.76484708
  1.         0.57312186 0.68389987 0.        ]
 [0.2474264  0.64208455 1.         0.81387519 0.2826923  0.59526247
  0.46560166 0.34359005 0.42769169 0.        ]
 [0.         0.10861718 1.         0.87948455 0.22621896 0.06581388
  0.35151219 0.53774869 0.52878315 0.27146358]
 [0.41598305 0.57706775 0.53866221 0.21977465 0.15382081 0.59294329
  0.86273998 0.3913589  1.         0.        ]
 [0.03239033 0.75420073 1.         0.49300641 0.09645781 0.
  0.55625657 0.25786403 0.73003388 0.07188256]
 [0.09310086 0.16147743 0.69826781 0.59960476 0.78983948 0.96995968
  1.         0.90222621 0.88549953 0.        ]]"
27,"[[1.         0.17499666 0.73159381 0.22878555 0.         0.63740359
  0.30569063 0.27731745 0.55276448 0.90790007]
 [0.80331298 0.48559224 0.5528258  0.06361847 0.35244871 0.42390021
  0.         0.27783106 0.69698101 1.        ]
 [0.51585766 0.         1.         0.0458581  0.50720558 0.40651571
  0.48084249 0.36098875 0.42487069 0.72339009]
 [0.68335837 0.17697245 0.64849988 0.         0.40785475 0.97187343
  0.0015249  0.78585525 0.2807172  1.        ]
 [1.         0.         0.90169254 0.22059036 0.10074282 0.96977278
  0.49873773 0.97764626 0.22513244 0.85277324]
 [0.62913427 0.19485896 0.85767112 0.60546742 0.36660289 0.69151566
  0.         0.37683694 1.         0.61642664]
 [0.94634786 0.54463443 0.55056761 0.24821408 0.         0.50263903
  0.38379094 0.88637698 0.23469182 1.        ]
 [0.65080695 0.11883406 1.         0.42794564 0.18731787 0.84636776
  0.         0.39733712 0.82806131 0.53225929]
 [1.         0.         0.81731762 0.31520495 0.02969398 0.21979715
  0.24787166 0.17804064 0.38764179 0.50407646]
 [1.         0.         0.73003249 0.49972193 0.19119941 0.55797154
  0.24313827 0.57695174 0.23044596 0.65213207]]"
28,"[[0.59963093 0.13357882 0.63782927 1.         0.82375191 0.95678881
  0.18701262 0.50584074 0.28540885 0.        ]
 [0.50178989 0.07325539 0.12360407 0.38265529 0.5219472  1.
  0.13926846 0.41378561 0.         0.39911571]
 [0.66329643 0.3113683  0.58179423 0.80030261 0.93706203 1.
  0.         0.20218122 0.3008301  0.3444088 ]
 [0.77906216 0.52087488 0.58963217 0.38282583 1.         0.56618962
  0.06227675 0.52814347 0.42729926 0.        ]
 [0.75050644 0.46922878 0.22293447 0.75029498 0.84670123 1.
  0.80608702 0.57301194 0.15625903 0.        ]
 [0.59485479 0.26732068 0.04667493 0.53177132 0.48224788 1.
  0.28226284 0.34261154 0.         0.28582085]
 [0.26870784 0.         0.31759306 0.9918257  1.         0.62181573
  0.48576424 0.77923382 0.22627405 0.55968117]
 [0.37987131 0.16414877 0.3689188  0.9509434  1.         0.90924377
  0.28358519 0.72397291 0.16197552 0.        ]
 [0.26646823 0.         0.34624483 1.         0.89619179 0.52234614
  0.21260743 0.55663408 0.51619279 0.06443116]
 [0.62743386 0.44381239 0.57013741 0.96316568 0.85432744 1.
  0.29671674 0.64849931 0.3153445  0.        ]]"
29,"[[0.97287828 0.10880968 1.         0.41353517 0.         0.63899372
  0.7852871  0.57871176 0.46873399 0.3884289 ]
 [0.82503182 0.73514053 0.80000419 0.65275768 0.         0.02648392
  0.72041493 1.         0.7350157  0.34727538]
 [0.65052298 0.00950702 0.51105205 0.25842028 0.         0.11476171
  0.52605363 1.         0.62279494 0.53606508]
 [0.51979618 0.80282893 0.53093181 0.84554802 0.16096813 0.62934954
  0.26196845 1.         0.79026313 0.        ]
 [0.59197464 0.62688016 0.73044004 0.35386449 0.         0.19641717
  0.69891104 1.         0.44432532 0.21048304]
 [0.64877321 0.88478367 0.59321821 0.93522687 0.35647579 0.1283211
  0.75050482 0.7314505  1.         0.        ]
 [0.39715932 0.7512111  1.         0.94625184 0.         0.80775973
  0.1639991  0.96345597 0.56540415 0.16613731]
 [0.7935424  0.         0.39998001 1.         0.21482351 0.86561177
  0.66808417 0.86455194 0.12521583 0.28906799]
 [0.52260051 0.2802977  1.         0.55663519 0.12268902 0.03642064
  0.         0.61049213 0.15044895 0.2443189 ]
 [0.74402071 0.21021878 1.         0.         0.20725295 0.19646451
  0.52371132 0.9017071  0.57523691 0.36361173]]"
30,"[[1.65566282e-01 7.00578649e-01 5.50577456e-01 1.00000000e+00
  5.41042344e-01 1.93992839e-01 2.67530591e-01 9.72683067e-01
  0.00000000e+00 7.27787221e-01]
 [1.14817219e-04 7.58556336e-01 3.81197191e-01 5.78700548e-01
  2.27118504e-01 0.00000000e+00 4.03100786e-01 1.00000000e+00
  2.50922295e-01 6.90575404e-01]
 [3.79094198e-01 2.68058572e-01 1.00000000e+00 8.11022167e-01
  6.90212549e-01 3.27982726e-01 0.00000000e+00 5.55782217e-01
  5.18864211e-01 8.87081630e-01]
 [5.15303145e-01 0.00000000e+00 6.06812917e-01 7.41403378e-01
  2.48988901e-02 1.74800838e-02 2.74905330e-01 6.91142132e-01
  3.94287413e-01 1.00000000e+00]
 [5.89754228e-01 3.62533825e-01 8.35360552e-01 1.00000000e+00
  5.85676464e-01 5.06211368e-01 0.00000000e+00 8.06394972e-01
  3.56362407e-01 5.56776929e-01]
 [1.79162565e-01 2.57667265e-01 4.06791880e-01 5.51743028e-01
  2.52026406e-01 0.00000000e+00 5.68496540e-01 7.99235205e-01
  5.06750890e-01 1.00000000e+00]
 [7.25672664e-03 1.63698045e-01 8.76591006e-01 1.00000000e+00
  1.99058874e-01 6.70452597e-01 0.00000000e+00 9.43684931e-01
  6.14072952e-01 9.36979063e-01]
 [2.58997201e-01 1.08112696e-01 7.24597751e-01 6.27329604e-01
  4.03824410e-01 1.31060401e-01 0.00000000e+00 8.84201474e-01
  8.89971719e-01 1.00000000e+00]
 [8.23777887e-01 1.40302633e-02 6.52360114e-01 8.32296940e-01
  6.75328566e-01 3.55702176e-01 0.00000000e+00 4.24255583e-01
  7.49661164e-01 1.00000000e+00]
 [1.99129309e-01 0.00000000e+00 3.16755037e-01 1.00000000e+00
  5.73660484e-01 5.52260179e-01 3.48615578e-01 4.49809627e-01
  5.43478250e-01 3.70662506e-01]]"
31,"[[1.         0.52838562 0.23432906 0.04582058 0.51386513 0.63198044
  0.49490338 0.37475483 0.01625322 0.        ]
 [1.         0.74414239 0.44337329 0.31143109 0.44612117 0.74955039
  0.68558219 0.         0.19725192 0.16708119]
 [1.         0.76239597 0.41553933 0.1694248  0.92448964 0.98226553
  0.13494437 0.         0.56055552 0.29592892]
 [1.         0.42016393 0.86962075 0.29585506 0.46662017 0.84849125
  0.17329798 0.         0.76528961 0.33682399]
 [0.85852777 0.37727271 0.39280543 0.16888244 0.65237492 1.
  0.77272131 0.         0.59181708 0.38277832]
 [1.         0.90841454 0.59679057 0.         0.29099624 0.28985187
  0.05989215 0.17334498 0.86003546 0.39699735]
 [0.98393468 0.53861665 0.92219003 0.08966047 1.         0.90095717
  0.61160232 0.         0.14521646 0.03992464]
 [1.         0.70253995 0.54838732 0.34753824 0.32491005 0.64865366
  0.19502021 0.23404627 0.         0.22812014]
 [1.         0.35818447 0.71903302 0.40611325 0.62935478 0.17020946
  0.13318332 0.33066274 0.42218317 0.        ]
 [0.99149369 0.73983223 0.92549237 0.68060506 0.41424008 1.
  0.44566631 0.         0.33345544 0.12193622]]"
32,"[[0.75114217 0.74906697 0.59415571 0.         0.5901399  0.53113167
  0.6294724  1.         0.38552675 0.56366792]
 [0.61271371 0.61432121 1.         0.56267038 0.98233618 0.56787417
  0.         0.21612481 0.00556644 0.73660124]
 [0.4380385  0.26255533 1.         0.29283241 0.54194749 0.66363031
  0.         0.83621567 0.4247413  0.9420833 ]
 [0.56947955 0.67592833 1.         0.69177776 0.80958238 0.54780904
  0.20481132 0.80045604 0.         0.86724771]
 [0.56054722 0.83315504 0.93453894 0.18511155 1.         0.99424777
  0.         0.57308414 0.53907763 0.7661638 ]
 [0.74762203 0.44209497 1.         0.31071048 0.53723513 0.47584632
  0.51047644 0.93100454 0.         0.47332437]
 [0.37267497 0.29206469 0.51938976 0.06674898 1.         0.57539822
  0.         0.76909274 0.35457312 0.56215396]
 [0.29121398 0.56058328 1.         0.48203915 0.68137925 0.4439003
  0.59959572 0.83826037 0.         0.75583562]
 [0.29305328 0.61305662 0.91671623 0.24270423 1.         0.49534786
  0.31758065 0.31764998 0.         0.49080459]
 [0.36957704 0.82316493 1.         0.2808543  0.6600809  0.91829761
  0.45857516 0.60391479 0.         0.49641824]]"
33,"[[0.83231666 0.15368237 0.69908108 0.56865719 0.3004912  0.
  0.82348088 0.9490576  0.45620054 1.        ]
 [0.70302093 0.51318333 0.94861903 0.         0.76358662 0.36871843
  0.96864643 0.36228843 0.02927935 1.        ]
 [0.80543159 0.15937761 0.80254258 0.08259321 0.66891035 0.
  1.         0.87322122 0.48608694 0.83428345]
 [0.51820964 0.35514657 0.42889858 0.42331446 0.44561707 0.
  1.         0.0801474  0.2154569  0.68812212]
 [1.         0.53578915 0.62343375 0.04735397 0.79792805 0.32267202
  0.9477547  0.71167571 0.         0.96106677]
 [0.83298297 0.15565106 1.         0.78920222 0.96900307 0.
  0.90609092 0.76312607 0.27166535 0.84499617]
 [0.99861907 0.81806261 1.         0.         0.64878111 0.10047553
  0.89498672 0.72586132 0.11578711 0.95777204]
 [1.         0.27323065 0.3578469  0.         0.3482439  0.12821923
  0.40910128 0.79076066 0.09704139 0.67710593]
 [0.85155233 0.0931023  0.84871691 0.         0.73616484 0.64089512
  1.         0.84528951 0.406639   0.95715237]
 [0.4975455  0.         0.64559128 0.39629397 0.44059972 0.50070038
  0.3905643  0.57323353 0.14953186 1.        ]]"
34,"[[7.62469437e-01 9.15665578e-01 2.94885717e-02 5.29797231e-01
  2.54579997e-01 1.00000000e+00 0.00000000e+00 1.40808887e-01
  3.61186241e-01 5.01974060e-01]
 [2.31409400e-05 5.51204590e-01 1.38298128e-01 4.06636580e-01
  8.15655261e-02 1.00000000e+00 7.73813186e-02 0.00000000e+00
  5.92661295e-01 7.77576446e-01]
 [7.11125626e-01 3.02750182e-01 2.82429687e-01 5.37425870e-01
  5.24731429e-01 1.00000000e+00 0.00000000e+00 1.07732115e-02
  4.37251163e-01 5.72831946e-01]
 [7.23901096e-01 6.77353328e-01 2.46252363e-01 2.81129034e-01
  7.41810298e-01 1.00000000e+00 0.00000000e+00 8.41789265e-01
  2.61609811e-01 3.77175302e-01]
 [4.36139622e-01 7.80191444e-01 6.38938908e-01 8.79217857e-01
  6.93440494e-01 8.89516875e-01 0.00000000e+00 7.35201996e-01
  7.96474513e-01 1.00000000e+00]
 [7.79355874e-01 1.00000000e+00 0.00000000e+00 3.74355773e-01
  2.07026685e-01 8.70932934e-01 9.05335535e-01 2.42406284e-01
  2.67806958e-01 9.87580558e-01]
 [6.03526234e-01 1.00000000e+00 1.96009642e-01 3.78632330e-01
  6.82078722e-01 6.55484390e-01 4.67772979e-01 0.00000000e+00
  2.84458665e-01 6.64741783e-01]
 [8.76798461e-01 9.64709231e-01 3.82360532e-01 6.27843703e-01
  5.66522587e-02 5.70676133e-01 4.12820707e-01 0.00000000e+00
  5.21156755e-01 1.00000000e+00]
 [8.25027930e-01 9.79396512e-01 7.69337780e-01 2.55892127e-01
  0.00000000e+00 8.06286072e-01 6.59719135e-01 7.64786340e-01
  5.01154418e-01 1.00000000e+00]
 [8.12860913e-01 3.44255220e-01 3.70998416e-02 5.03094494e-01
  3.82531941e-01 1.00000000e+00 4.79211525e-01 0.00000000e+00
  3.05956819e-01 1.88384592e-01]]"
35,"[[0.42972189 1.         0.38174296 0.         0.64032309 0.8298747
  0.82895606 0.53896674 0.3814392  0.49207987]
 [0.59192153 1.         0.44566714 0.42174043 0.         0.53960161
  0.52775896 0.59290617 0.64477435 0.59124393]
 [0.12766374 0.70326195 0.83281438 0.17709399 0.         0.71040476
  0.91233755 0.78489108 1.         0.48849936]
 [0.10578373 0.39704893 0.66149697 0.32138404 0.51129142 1.
  0.46632529 0.         0.67058595 0.13724304]
 [0.74033558 0.81651693 0.33534416 0.         0.07171817 0.61236918
  1.         0.07286574 0.86446642 0.58062722]
 [0.18252388 0.78683956 0.63421876 0.         0.07429788 1.
  0.87040165 0.2537385  0.77752041 0.44856873]
 [0.7957268  1.         0.83066101 0.         0.09242079 0.48947649
  0.92128198 0.43831921 0.28752144 0.0847616 ]
 [0.43187613 0.87650568 0.76942881 0.51254089 0.         0.71744279
  0.27830106 0.52861507 1.         0.23843951]
 [0.13595708 1.         0.40179372 0.         0.13057359 0.64385776
  0.47687557 0.08901302 0.11299871 0.52475852]
 [0.01294475 0.9140003  0.76887544 0.37635033 0.70557371 1.
  0.76457707 0.         0.80620145 0.53066148]]"
36,"[[0.         0.20724562 0.36372304 0.73540845 0.22983207 0.85451786
  1.         0.5986967  0.39437305 0.10068951]
 [0.14199254 0.62195548 0.18474226 0.86661274 0.68009255 0.9324917
  0.65939983 0.         1.         0.92017771]
 [0.21787011 0.55548088 0.44839215 0.30757901 0.         0.43551335
  0.86709099 0.56735935 1.         0.18604143]
 [0.         0.5321509  0.10290202 0.38257839 0.60879549 0.4708505
  1.         0.94659076 0.99500439 0.43004274]
 [0.16073883 0.43049284 0.32362201 0.22610833 0.         0.65763546
  1.         0.26896113 0.72399495 0.67925754]
 [0.         0.18311805 0.53472371 0.01000306 0.10467478 0.83460577
  0.71499785 1.         0.77605895 0.02610982]
 [0.         0.71999629 0.43233264 0.71043549 0.43364008 0.47481845
  0.75491642 1.         0.94555426 0.87553434]
 [0.102457   0.67568096 0.15650023 0.74020207 0.18559205 0.79077352
  1.         0.84794034 0.66788892 0.        ]
 [0.         0.60627831 0.58344213 0.51072864 0.77753033 0.37673855
  0.62767756 0.86115134 1.         0.69507324]
 [0.         0.33317944 0.63331875 0.63062275 0.55178487 0.36628807
  0.93124686 0.48944156 1.         0.40141819]]"
37,"[[1.         0.90463921 0.19646326 0.99350414 0.76355648 0.66948712
  0.9305488  0.         0.88078781 0.57353703]
 [0.32679664 0.44487731 0.76327535 0.72769959 0.74057203 0.05452846
  0.46165869 0.00764869 0.         1.        ]
 [0.98949208 1.         0.40783069 0.39024545 0.75130923 0.28193664
  0.63231483 0.         0.04984388 0.61611625]
 [0.42441729 0.83791947 0.8758184  0.67444438 1.         0.66133456
  0.         0.57138908 0.21231609 0.88624018]
 [0.80005182 0.50766744 0.31599942 1.         0.57476944 0.13304111
  0.56865025 0.         0.60092534 0.65576562]
 [0.49183741 0.59086127 0.84965232 0.58537144 0.56570123 0.79829561
  0.67628621 0.         0.60790256 1.        ]
 [0.77174062 0.2800799  0.51749137 0.81895205 0.83179034 0.26561421
  0.         0.53848049 0.5134704  1.        ]
 [0.49531457 0.93700317 0.67721627 0.33809276 0.71872476 0.
  0.10642754 0.04494488 0.07427295 1.        ]
 [0.85833416 0.36900048 0.7547045  1.         0.74858882 0.22345265
  0.19485286 0.         0.62558204 0.37074132]
 [0.5029293  0.87767205 0.43275946 0.46202857 0.59646232 0.78649043
  0.         0.47833508 0.50187792 1.        ]]"
