,0
11,"[[0.00710204 0.02698638 0.01397058 0.42984007 0.52210093]
 [0.01267186 0.03116498 0.02048764 0.49297984 0.44269568]
 [0.0034957  0.00961432 0.00595731 0.5464088  0.43452387]
 [0.01201136 0.02972652 0.01947803 0.49548474 0.44329936]
 [0.00694608 0.0181638  0.01156164 0.51895246 0.44437602]]"
12,"[[0.30624209 0.04103873 0.08461668 0.54792791 0.02017459]
 [0.29337249 0.0321365  0.06957967 0.5896232  0.01528813]
 [0.00183091 0.98439371 0.00728381 0.00141015 0.00508142]
 [0.02813873 0.52426478 0.07826254 0.02275662 0.34657733]
 [0.26041339 0.02058058 0.04786297 0.66178981 0.00935325]]"
13,"[[0.04426918 0.78276427 0.08382856 0.08209405 0.00704394]
 [0.02320577 0.00810664 0.01746269 0.01759275 0.93363215]
 [0.1217905  0.52301067 0.15523454 0.15412158 0.04584271]
 [0.01489119 0.93619017 0.02286257 0.02256014 0.00349592]
 [0.05302899 0.0203179  0.0410987  0.04137489 0.84417952]]"
14,"[[0.0415187  0.00525131 0.92275117 0.01863686 0.01184196]
 [0.10120732 0.04976342 0.40720515 0.29428077 0.14754333]
 [0.05833161 0.05345885 0.17496621 0.5137361  0.19950723]
 [0.04386494 0.04877871 0.12295147 0.58426964 0.20013524]
 [0.0327534  0.04287213 0.08726518 0.64435854 0.19275075]]"
15,"[[0.52151146 0.0406987  0.05252334 0.16688967 0.21837683]
 [0.33720889 0.20090897 0.07807666 0.17583673 0.20796875]
 [0.00529094 0.98441045 0.00233863 0.00380032 0.00415967]
 [0.43199234 0.0893927  0.06899548 0.18306317 0.2265563 ]
 [0.46086486 0.06898025 0.06398602 0.1798108  0.22635807]]"
16,"[[9.16749623e-02 6.95234725e-02 2.38089887e-02 2.02373064e-02
  7.94755270e-01]
 [1.76855239e-02 2.61170350e-02 5.35979881e-03 4.61564151e-03
  9.46222001e-01]
 [9.67678873e-01 3.24716167e-03 1.14823632e-02 8.62466115e-03
  8.96694103e-03]
 [2.22209865e-03 9.77336583e-01 1.02934486e-03 9.24571078e-04
  1.84874024e-02]
 [1.03933802e-01 6.06787069e-03 6.31016965e-01 2.47096394e-01
  1.18849680e-02]]"
17,"[[0.00287661 0.00142922 0.98752541 0.00329007 0.00487869]
 [0.05521887 0.0331282  0.77257683 0.06056379 0.0785123 ]
 [0.09228777 0.0380335  0.56569201 0.11059462 0.1933921 ]
 [0.03538845 0.01618402 0.84155506 0.04129321 0.06557925]
 [0.11319881 0.07657093 0.5429819  0.12117805 0.14607031]]"
18,"[[0.00259491 0.00192949 0.97369008 0.00610811 0.01567741]
 [0.04417115 0.0979817  0.6241234  0.0827719  0.15095185]
 [0.04819922 0.48622147 0.26986891 0.07762168 0.11808871]
 [0.00235499 0.98310124 0.00694383 0.00328528 0.00431466]
 [0.00415975 0.00203898 0.94506619 0.01123519 0.03749988]]"
19,"[[2.52496015e-01 1.65041473e-01 3.26217604e-02 2.72837984e-02
  5.22556953e-01]
 [2.32264497e-01 1.84210347e-01 6.27152903e-02 1.93080773e-01
  3.27729093e-01]
 [3.78236037e-03 1.26511730e-03 8.99416662e-05 2.88979237e-05
  9.94833683e-01]
 [1.56408704e-01 3.48283337e-02 1.76284449e-03 4.77602780e-04
  8.06522515e-01]
 [2.71507613e-01 5.26625353e-02 2.43537252e-03 6.34827895e-04
  6.72759651e-01]]"
20,"[[3.34181152e-05 3.88482495e-05 3.97557957e-05 9.99867726e-01
  2.02522074e-05]
 [1.88520636e-01 2.55127423e-01 2.67817492e-01 2.10156163e-01
  7.83782873e-02]
 [6.34795393e-03 7.46614854e-03 7.65492318e-03 9.74807836e-01
  3.72313855e-03]
 [1.18011414e-01 1.47778046e-01 1.53082067e-01 5.22387711e-01
  5.87407619e-02]
 [1.93551568e-01 2.65490773e-01 2.79357173e-01 1.83431394e-01
  7.81690914e-02]]"
21,"[[1.23668463e-02 4.72599062e-02 6.58219788e-03 1.04088593e-02
  9.43757887e-03 1.63737864e-02 6.41016843e-03 8.46996398e-01
  3.29790842e-02 1.11851743e-02]
 [1.27542211e-02 9.05399776e-02 5.86959250e-03 1.02570749e-02
  9.08153733e-03 1.84003504e-02 5.68784237e-03 8.24874522e-01
  1.13081133e-02 1.12267685e-02]
 [1.01491172e-01 3.38248999e-01 2.14609672e-02 6.14456483e-02
  4.77059105e-02 2.96437002e-01 2.03623317e-02 3.18242995e-02
  6.01086685e-03 7.50128033e-02]
 [2.85290046e-02 6.73340158e-01 1.11064163e-02 2.17102481e-02
  1.86958720e-02 4.60466026e-02 1.07058742e-02 1.54723940e-01
  1.08508148e-02 2.42910693e-02]
 [3.18841558e-02 8.79262387e-02 1.88108598e-02 2.76777477e-02
  2.55150201e-02 3.99499522e-02 1.83881136e-02 3.95385199e-01
  3.25093762e-01 2.93689513e-02]
 [7.13082686e-03 4.56750263e-02 3.34959576e-03 5.77238830e-03
  5.12808260e-03 1.01576537e-02 3.24807793e-03 9.06058292e-01
  7.17856699e-03 6.30149008e-03]
 [6.54621937e-03 9.46121237e-01 2.27635105e-03 4.79082475e-03
  4.04823177e-03 1.15069934e-02 2.18700125e-03 1.54857857e-02
  1.59424100e-03 5.44311429e-03]
 [5.60198414e-04 2.67522379e-03 2.81121011e-04 4.63022374e-04
  4.15816101e-04 7.67014910e-04 2.73211190e-04 9.93166488e-01
  8.96669777e-04 5.01234356e-04]
 [1.72973545e-01 8.08279740e-03 6.22865858e-03 4.17005901e-02
  2.43204684e-02 6.70146853e-01 5.75947170e-03 2.07680763e-03
  5.60242326e-04 6.81505661e-02]
 [1.74624418e-02 6.27261044e-02 9.46208790e-03 1.47779464e-02
  1.34378606e-02 2.28926857e-02 9.22067007e-03 7.78346122e-01
  5.58291380e-02 1.58449432e-02]]"
22,"[[1.68256025e-01 4.07206321e-03 5.66239882e-03 5.64699159e-03
  8.11827466e-02 7.64620229e-02 1.56320189e-02 2.35434374e-02
  2.67334995e-03 6.16868946e-01]
 [4.98212713e-03 3.72978446e-05 3.73631625e-05 5.32589659e-05
  3.55211138e-04 3.39594451e-04 9.28247988e-05 1.31954905e-04
  2.37439311e-05 9.93946624e-01]
 [7.79562076e-01 4.81640065e-03 2.60210690e-03 7.38916826e-03
  1.51745724e-02 1.47166133e-02 5.57790102e-03 7.36774813e-03
  2.85378591e-03 1.59939627e-01]
 [9.66538325e-05 1.85846783e-05 3.54901901e-04 2.29587697e-05
  5.36438522e-04 5.63524959e-04 9.92842116e-01 5.42814090e-03
  1.39139594e-05 1.22766434e-04]
 [4.28498277e-03 2.49405283e-05 2.39008918e-05 3.57695518e-05
  2.17189370e-04 2.07946211e-04 5.86359641e-05 8.28060159e-05
  1.58055748e-05 9.95048023e-01]
 [1.81557199e-04 3.31897187e-03 2.98448077e-05 9.95524957e-01
  7.51262297e-05 7.41736046e-05 4.66354928e-05 5.39184173e-05
  5.47086514e-04 1.47728826e-04]
 [5.26170653e-02 5.64105687e-04 6.09702443e-04 7.99687393e-04
  6.29414586e-03 6.00081258e-03 1.54912504e-03 2.22853683e-03
  3.61831513e-04 9.28974987e-01]
 [1.45728894e-02 3.58943803e-03 3.42667230e-01 4.33421868e-03
  4.92725929e-02 5.07899330e-02 3.65846648e-01 1.48591613e-01
  2.76345822e-03 1.75719780e-02]
 [1.63289935e-01 1.49365166e-01 1.38703074e-02 3.52908412e-01
  4.43235262e-02 4.35713207e-02 2.39113505e-02 2.87234381e-02
  6.27716455e-02 1.17264898e-01]
 [3.14010116e-01 8.58341888e-02 1.57743178e-02 1.61951277e-01
  5.88918569e-02 5.77117099e-02 2.88860759e-02 3.55721098e-02
  4.24293444e-02 1.98939004e-01]]"
23,"[[9.68988345e-01 3.55643109e-04 1.67355823e-04 8.38931902e-03
  7.64170371e-04 2.01081027e-04 3.71487692e-04 2.59695197e-04
  2.38159015e-03 1.81213126e-02]
 [6.02919574e-02 1.12077877e-02 1.86518916e-03 2.33121473e-02
  3.65530114e-02 2.17165271e-03 1.19184846e-02 7.30020122e-03
  5.85138361e-01 2.60241208e-01]
 [1.47264524e-02 6.92835367e-04 1.85110393e-04 3.58078727e-03
  1.79925394e-03 2.18185763e-04 7.29930170e-04 4.78522317e-04
  9.69084925e-03 9.67898073e-01]
 [9.23636114e-01 8.29349591e-04 3.76679639e-04 1.73425504e-02
  1.79976095e-03 4.51966089e-04 8.66703661e-04 6.03737646e-04
  5.74565186e-03 4.83474866e-02]
 [6.24673354e-03 3.11716795e-01 9.16032770e-04 4.27250654e-03
  1.35887153e-01 1.02541801e-03 4.53116415e-01 5.65881108e-02
  2.09773201e-02 9.25351433e-03]
 [1.03437363e-02 2.82010438e-04 8.61045604e-05 1.96747610e-03
  6.95686811e-04 1.01899785e-04 2.96442450e-04 1.97607821e-04
  3.16375358e-03 9.82865282e-01]
 [1.75389484e-03 5.10545925e-01 3.23391587e-04 1.27581485e-03
  1.41423679e-02 3.58865886e-04 2.84438914e-01 1.80264969e-01
  4.48481370e-03 2.41104266e-03]
 [4.36885736e-01 3.17038776e-03 2.17933995e-03 4.66588612e-01
  6.20609915e-03 2.66178303e-03 3.29674403e-03 2.38559191e-03
  1.57084446e-02 6.09172625e-02]
 [4.89063673e-02 1.03607762e-03 3.33504389e-04 8.20063609e-03
  2.50758983e-03 3.95344892e-04 1.08817560e-03 7.29980069e-04
  1.07576360e-02 9.26044688e-01]
 [8.94914029e-03 1.48883996e-01 2.09766025e-03 6.90660155e-03
  3.87537085e-02 2.30408289e-03 1.31233905e-01 6.31084132e-01
  1.82842858e-02 1.15024876e-02]]"
24,"[[2.72249669e-02 7.77008570e-02 2.04755936e-02 4.52064103e-01
  7.95007383e-02 5.92830014e-02 2.35438862e-02 2.10016174e-01
  9.37257896e-03 4.08181011e-02]
 [4.52112315e-04 6.81393738e-04 9.71426843e-01 2.39971818e-03
  5.78139485e-03 6.20603658e-04 4.22676079e-04 3.09896116e-03
  2.59450069e-04 1.48568465e-02]
 [4.65396887e-02 5.73845793e-01 6.04930084e-03 3.32658904e-02
  1.47161259e-02 2.45883253e-01 3.63160285e-02 2.43063872e-02
  9.32124490e-03 9.75628729e-03]
 [2.24594523e-03 5.22671912e-03 3.35994000e-03 8.52155710e-01
  1.96386339e-02 4.23894868e-03 1.98538398e-03 1.02377463e-01
  8.83298509e-04 7.88795825e-03]
 [1.93596008e-01 4.83294457e-02 4.90274584e-03 1.17659972e-02
  8.09548569e-03 6.03521818e-02 2.91378398e-01 1.02892296e-02
  3.64792526e-01 6.49798248e-03]
 [6.15355392e-05 1.24752393e-04 1.88988153e-04 7.34759207e-03
  2.51729407e-03 1.05184153e-04 5.52913562e-05 9.88990714e-01
  2.68531664e-05 5.81795426e-04]
 [2.39563288e-02 7.32305543e-01 2.17083252e-03 1.06480749e-02
  5.03162229e-03 1.92276506e-01 1.80758492e-02 8.00379820e-03
  4.11156922e-03 3.41987635e-03]
 [2.93576123e-01 1.53434321e-01 2.19129283e-03 7.45927526e-03
  4.30499550e-03 3.76957704e-01 1.41579882e-01 6.09001566e-03
  1.12275137e-02 3.17887709e-03]
 [2.57048670e-01 3.13277057e-02 2.18856612e-03 5.74290833e-03
  3.78332963e-03 4.20402879e-02 5.97710758e-01 4.93923161e-03
  5.22468161e-02 2.97172689e-03]
 [5.27774765e-02 1.90935522e-01 2.33857051e-02 2.63692947e-01
  7.43954297e-02 1.34938945e-01 4.46217211e-02 1.56559297e-01
  1.59586077e-02 4.27343495e-02]]"
25,"[[7.52185729e-02 4.46134531e-01 1.37954395e-02 5.15217908e-03
  4.28939891e-02 2.65662294e-01 1.18637164e-01 6.47171091e-03
  8.33034788e-03 1.77037721e-02]
 [6.13904833e-01 4.26332567e-03 6.93214065e-03 4.12172555e-04
  2.62818255e-01 3.66221857e-03 9.16023215e-02 1.94045342e-03
  2.86659113e-03 1.15976880e-02]
 [7.07854026e-02 4.36780405e-02 1.28710428e-01 1.89418942e-02
  8.05823754e-02 4.21079773e-02 6.55160652e-02 2.48532304e-01
  1.89031426e-01 1.12114087e-01]
 [3.25704117e-03 1.06820254e-03 3.77304178e-02 2.58430490e-04
  4.74511047e-03 9.93710423e-04 2.65412243e-03 4.32618354e-02
  8.89102980e-01 1.69281493e-02]
 [1.31590383e-01 2.97739148e-01 1.98363016e-02 5.98333476e-03
  6.88324579e-02 2.01462087e-01 2.28098872e-01 8.90850682e-03
  1.16130345e-02 2.59358752e-02]
 [2.94763509e-02 1.41355642e-02 8.77002351e-02 4.65062954e-03
  3.65580987e-02 1.34155371e-02 2.60302898e-02 5.04941423e-01
  2.16623761e-01 6.64681104e-02]
 [3.95462251e-03 1.46507532e-03 2.58013094e-02 3.86839432e-04
  5.44507613e-03 1.37109077e-03 3.31109706e-03 4.10986798e-01
  5.32442306e-01 1.48357858e-02]
 [2.00728133e-01 6.47095770e-02 1.53742775e-02 2.81998756e-03
  7.51177708e-02 5.02287313e-02 5.55405124e-01 6.14366422e-03
  8.27697262e-03 2.11957613e-02]
 [5.09870852e-02 6.89976661e-03 1.29968639e-01 1.07942340e-03
  1.39289546e-01 6.20563238e-03 3.27258652e-02 1.36192389e-02
  2.45080902e-02 5.94716713e-01]
 [6.09851363e-02 7.90901748e-03 1.31249664e-01 1.21919507e-03
  1.74254756e-01 7.10436161e-03 3.86189710e-02 1.47308008e-02
  2.62083458e-02 5.37719751e-01]]"
26,"[[5.01982853e-03 1.56397656e-03 3.42244680e-03 9.26660433e-03
  9.55311866e-01 3.60434034e-03 4.10845260e-03 3.82360934e-03
  1.83665581e-03 1.20422195e-02]
 [4.56933709e-02 5.92760745e-03 1.15248003e-02 1.10561085e-01
  7.04120071e-01 1.20252767e-02 3.50035877e-02 3.18782312e-02
  1.28777165e-02 3.03882534e-02]
 [3.66613153e-03 7.61309785e-04 1.56570887e-03 7.52676115e-03
  9.73325932e-01 1.64079362e-03 2.91964271e-03 2.69268912e-03
  1.20053931e-03 4.70049173e-03]
 [8.71917982e-06 1.30244391e-04 9.69348139e-01 1.12346249e-05
  2.57610291e-05 3.03240514e-02 7.94620216e-06 7.67665617e-06
  5.20286743e-06 1.31025013e-04]
 [1.30193421e-02 4.83299761e-03 1.09165193e-02 2.31319116e-02
  8.68825335e-01 1.15264856e-02 1.07658024e-02 1.00540997e-02
  4.97278997e-03 4.19547167e-02]
 [7.92495565e-03 1.51717657e-03 3.08671054e-03 1.66794039e-02
  9.43950586e-01 3.23201049e-03 6.27275848e-03 5.77353839e-03
  2.53301909e-03 9.02984085e-03]
 [1.07250874e-01 7.33009393e-03 1.34693027e-02 3.62810719e-01
  2.94787072e-01 1.39949858e-02 7.67500240e-02 6.84207382e-02
  2.36602649e-02 3.15259259e-02]
 [1.51439272e-07 3.12918469e-07 1.28660790e-06 2.14806275e-07
  7.94449128e-07 1.44013672e-06 1.33768636e-07 1.27800530e-07
  7.76210465e-08 9.99995460e-01]
 [8.31450487e-03 2.79768870e-03 6.20548503e-03 1.50852859e-02
  9.22086886e-01 6.54247028e-03 6.83650012e-03 6.37239404e-03
  3.10119704e-03 2.26575879e-02]
 [6.04959209e-02 6.92786143e-03 1.33011120e-02 1.54383656e-01
  6.13230920e-01 1.38655120e-02 4.58010567e-02 4.15552230e-02
  1.63173827e-02 3.41213552e-02]]"
27,"[[1.42386314e-01 3.71861840e-01 4.93019631e-03 2.80530155e-02
  1.83013091e-02 1.70117989e-02 4.58054741e-02 2.07032721e-01
  1.23786586e-02 1.52238672e-01]
 [5.61312972e-02 1.05046099e-01 4.58745925e-03 1.58116776e-02
  1.09640925e-02 1.02873508e-02 6.22176178e-02 6.63382545e-01
  1.27406053e-02 5.88312553e-02]
 [1.61588454e-02 2.07166484e-02 1.77760033e-02 8.43633957e-03
  6.74014805e-03 6.47154001e-03 6.88422093e-01 8.37005656e-02
  1.35088131e-01 1.64896853e-02]
 [3.85063770e-04 5.14932686e-04 2.41990494e-04 1.84538110e-04
  1.44076679e-04 1.37799375e-04 9.93635203e-01 3.12579144e-03
  1.23639208e-03 3.94212841e-04]
 [8.24785438e-03 1.14613372e-02 3.49406503e-03 3.67272879e-03
  2.81404882e-03 2.68304190e-03 8.32975085e-01 1.11422999e-01
  1.47607148e-02 8.46812480e-03]
 [2.79144732e-03 3.69226615e-03 1.99771725e-03 1.36714217e-03
  1.07351449e-03 1.02772741e-03 9.54196650e-01 1.99823561e-02
  1.10157743e-02 2.85540446e-03]
 [3.25025406e-01 1.02977336e-01 1.57508303e-04 3.17002487e-03
  1.65062079e-03 1.48618688e-03 8.88583601e-04 2.14000537e-03
  3.38513270e-04 5.62165815e-01]
 [1.12093332e-01 2.43500767e-01 5.85380762e-03 2.64990613e-02
  1.78050831e-02 1.66248946e-02 6.33291706e-02 3.80378678e-01
  1.53323761e-02 1.18582829e-01]
 [3.30715205e-01 1.06999118e-01 1.76836606e-03 1.48656773e-01
  5.05353452e-02 4.32716475e-02 7.84040138e-03 1.53758404e-02
  3.49107788e-03 2.91346225e-01]
 [1.36407311e-03 1.55052421e-03 9.69106276e-01 9.41084504e-04
  8.18125463e-04 7.97131492e-04 4.50530614e-03 2.76608916e-03
  1.67725892e-02 1.37880082e-03]]"
28,"[[2.28131004e-02 5.03249540e-01 3.40384313e-02 3.90065018e-02
  7.71575264e-03 3.46178795e-02 1.04177823e-01 3.87984718e-02
  1.57920693e-02 1.99790431e-01]
 [1.25341184e-01 1.43048254e-03 6.84076636e-04 7.23241314e-04
  7.99466429e-03 2.37484668e-02 1.01388490e-03 1.84361949e-02
  8.16578758e-01 4.04904696e-03]
 [2.50538011e-03 8.22767892e-01 1.44300122e-02 1.78458329e-02
  1.02887679e-03 3.44017409e-03 1.21686364e-01 3.74107778e-03
  1.87065965e-03 1.06837309e-02]
 [9.33957947e-01 5.67719326e-04 2.56713188e-04 2.72360962e-04
  1.85026996e-03 1.83269230e-02 3.90926634e-04 1.26108424e-02
  2.99368233e-02 1.82947377e-03]
 [2.24618255e-03 2.65591335e-03 6.36641780e-04 6.98672814e-04
  4.91056739e-04 4.55639069e-03 1.28274162e-03 5.64264660e-03
  1.28999291e-03 9.80499761e-01]
 [8.01193642e-04 4.23272174e-05 1.62441837e-05 1.74028647e-05
  4.59856265e-05 2.78187820e-02 2.67202894e-05 9.70790058e-01
  2.24120407e-04 2.17165301e-04]
 [2.54307458e-01 2.19632655e-03 1.04030359e-03 1.10052817e-03
  1.10840664e-02 4.02187878e-02 1.54906167e-03 3.07336718e-02
  6.51418835e-01 6.35096104e-03]
 [8.93343865e-01 8.31064006e-04 3.62249018e-04 3.85192800e-04
  2.01762054e-03 4.96270444e-02 5.61405621e-04 2.95775276e-02
  2.03578159e-02 2.93621527e-03]
 [9.20279091e-01 6.78518167e-04 3.07330065e-04 3.26029402e-04
  2.24350383e-03 2.13876589e-02 4.67629374e-04 1.47893772e-02
  3.73432185e-02 2.17764328e-03]
 [2.95374476e-01 2.61235919e-03 1.09243369e-03 1.16451934e-03
  4.73168262e-03 4.55578964e-01 1.72658703e-03 1.93148191e-01
  3.42520724e-02 1.03187151e-02]]"
29,"[[1.72501852e-01 4.23026010e-02 1.92876101e-02 1.92836165e-02
  2.87085298e-01 1.98547838e-01 2.10814828e-02 1.64805549e-01
  5.97528717e-02 1.53512803e-02]
 [1.14253653e-02 1.41960330e-01 5.03227462e-03 5.02967094e-03
  6.93935057e-03 9.69634856e-03 6.33462889e-03 1.21197441e-02
  7.98494574e-01 2.96771322e-03]
 [2.41958782e-01 8.26803714e-04 2.04957206e-04 2.04891600e-04
  9.70230279e-03 4.97182299e-02 2.35573028e-04 6.95147043e-01
  1.85593151e-03 1.45485162e-04]
 [1.16147834e-01 9.50872302e-03 3.36831730e-03 3.36744798e-03
  5.74379871e-01 1.67058679e-01 3.76553568e-03 1.04057501e-01
  1.58022750e-02 2.54381563e-03]
 [5.58950892e-01 6.38550825e-05 1.65716255e-05 1.65664429e-05
  1.17001223e-03 1.04936798e-02 1.89840599e-05 4.29120489e-01
  1.37101104e-04 1.18487131e-05]
 [6.87806114e-03 4.56426524e-02 1.81379564e-01 1.81033843e-01
  5.33968170e-03 6.34998615e-03 5.05314821e-01 7.07267746e-03
  2.04170935e-02 4.05716200e-02]
 [1.39194740e-01 8.19491119e-02 1.13768847e-02 1.13723346e-02
  6.12067867e-02 1.04629010e-01 1.35597685e-02 1.54935357e-01
  4.14299475e-01 7.47653140e-03]
 [1.50284204e-02 2.69488004e-01 7.51707463e-03 7.51308348e-03
  9.27876528e-03 1.28288931e-02 9.52324824e-03 1.59064787e-02
  6.48536351e-01 4.37968177e-03]
 [1.14026201e-02 1.41432757e-01 5.01906126e-03 5.01646474e-03
  6.92495127e-03 9.67675375e-03 6.31780030e-03 1.20957551e-02
  7.99153741e-01 2.96009519e-03]
 [1.76376326e-02 1.70236227e-01 1.67779845e-01 1.67566852e-01
  1.33464945e-02 1.61461358e-02 3.12158390e-01 1.81920549e-02
  6.16369889e-02 5.52993797e-02]]"
30,"[[0.1326158  0.02775832 0.25226621 0.21758789 0.02846877 0.08599815
  0.0300146  0.04429361 0.07521666 0.10578001]
 [0.1837251  0.02358025 0.53753076 0.06431952 0.02429669 0.03225308
  0.02587281 0.04153031 0.0290082  0.03788329]
 [0.13416071 0.06702463 0.05513282 0.00626813 0.07265157 0.00433134
  0.0866619  0.56495185 0.00407103 0.00474603]
 [0.021013   0.00657817 0.03144615 0.63239887 0.00671438 0.08807876
  0.00700746 0.00953008 0.0706024  0.12663073]
 [0.18169459 0.02690423 0.45881698 0.09258577 0.02768711 0.04441507
  0.02940431 0.04612763 0.03972823 0.05263608]
 [0.04979587 0.01401143 0.07883863 0.45913171 0.01432103 0.10976001
  0.01498927 0.0208556  0.09148446 0.14681199]
 [0.82629804 0.00344953 0.14874823 0.00192082 0.0036039  0.00118822
  0.0039549  0.0084025  0.00109895 0.00133491]
 [0.09724939 0.02330248 0.16917746 0.30342542 0.02386308 0.1030003
  0.02507856 0.03605532 0.08865712 0.13019087]
 [0.14726651 0.02880404 0.29414567 0.18430524 0.02956239 0.07684871
  0.03121522 0.04665008 0.06761597 0.09358619]
 [0.00429958 0.00146544 0.00617117 0.86334167 0.00149409 0.03554511
  0.00155556 0.00207615 0.0269382  0.05711303]]"
