42,36,93,40,25,58,53,16,75,89,55,48,39,57,35,82,90,84,56,8,69,5,83,22,54,100,28,12,30,95,50,4,18,9,76,10,52,64,11,34,88,49,23,70,74,65,7,29,62,14,17,26,97,77,3,2,63,13,92,38,59,19,44,33,96,27,43,78,41,91,24,94,80,72,85,37,68,47,45,87,67,66,79,32,60,15,20,46,31,6,71,98,86,1,51,21,61,73,81,99
41,38,90,36,24,58,50,17,78,89,55,48,37,57,35,80,91,84,56,10,70,3,79,21,54,99,29,14,31,95,51,2,13,9,77,8,53,62,11,34,88,52,26,69,73,66,7,28,63,15,22,27,100,75,5,4,64,19,94,40,60,16,44,33,96,25,43,76,39,92,23,93,82,72,85,45,68,47,42,86,67,65,81,30,61,12,18,46,32,6,71,97,87,1,49,20,59,74,83,98
44,36,90,39,24,58,51,16,75,91,54,49,34,56,35,81,89,84,57,8,72,3,80,23,55,100,27,13,29,98,46,1,15,11,78,9,53,62,10,38,88,52,22,68,74,64,7,31,60,14,20,28,97,79,5,4,65,17,94,40,59,18,43,30,96,26,48,73,37,92,25,93,83,71,85,41,67,45,42,82,66,69,76,32,63,12,19,47,33,6,70,95,87,2,50,21,61,77,86,99
41,37,93,38,25,57,51,17,77,89,55,50,36,59,35,80,87,83,56,7,69,3,82,22,54,100,24,12,31,92,49,2,14,11,74,9,53,62,13,33,90,52,23,71,76,65,6,29,64,16,20,28,99,78,5,1,63,19,96,40,58,15,45,32,95,27,42,75,39,91,26,94,81,72,85,43,66,47,44,86,70,67,79,30,61,10,18,46,34,8,68,97,88,4,48,21,60,73,84,98
44,37,94,40,27,56,51,15,75,88,55,48,35,58,33,76,91,84,57,6,69,4,81,20,54,100,25,14,32,95,50,2,17,8,78,12,53,67,10,36,87,52,19,70,79,64,7,29,63,13,22,28,99,77,5,1,62,18,93,39,59,16,45,34,96,26,41,73,38,89,23,90,82,72,86,42,65,46,43,85,68,66,80,30,60,11,24,47,31,9,71,97,92,3,49,21,61,74,83,98
40,35,91,41,23,58,52,17,76,87,53,45,37,56,34,81,89,84,57,8,69,4,80,24,55,100,27,13,32,94,50,3,14,10,78,9,54,63,11,36,92,51,22,73,75,65,6,28,61,15,20,29,98,77,5,2,64,19,93,39,59,16,47,30,96,26,42,72,38,90,25,95,82,74,86,46,66,49,43,85,68,67,79,31,62,12,18,44,33,7,71,97,88,1,48,21,60,70,83,99
39,37,91,41,25,58,52,17,76,89,55,46,36,57,34,79,90,85,56,9,73,5,82,24,54,98,27,13,28,93,51,1,14,10,78,8,50,63,11,35,87,53,22,75,74,65,3,29,62,15,20,30,97,77,6,4,64,18,95,40,60,16,47,33,99,26,42,72,38,92,23,94,81,71,84,43,68,44,45,86,67,66,80,31,59,12,19,49,32,7,70,96,88,2,48,21,61,69,83,100
43,36,89,40,26,55,51,19,75,93,56,48,37,58,32,79,91,83,57,7,70,3,82,22,54,99,27,13,31,97,50,5,14,10,78,9,52,63,12,35,86,53,23,71,74,65,6,29,62,16,21,28,100,77,4,1,64,20,94,39,59,15,44,33,95,25,41,76,38,88,24,92,81,73,87,42,66,47,46,85,69,68,80,30,61,11,18,45,34,8,67,96,90,2,49,17,60,72,84,98
41,36,92,39,25,59,46,17,75,89,55,49,38,57,35,79,91,84,56,8,69,2,81,22,54,100,27,12,32,93,51,3,14,13,77,9,53,63,10,31,86,52,21,70,76,66,6,29,62,16,20,28,99,78,5,4,65,19,90,40,58,15,42,34,96,24,43,73,37,94,23,95,82,72,85,44,64,47,45,87,68,67,80,30,61,11,18,50,33,7,71,98,88,1,48,26,60,74,83,97
41,37,92,39,23,58,49,17,78,89,55,50,36,56,34,80,90,82,57,8,71,4,79,24,52,100,27,15,30,94,54,2,12,10,76,7,53,64,11,35,88,51,22,66,75,65,9,32,62,18,21,28,98,77,6,3,63,19,95,40,59,13,45,31,97,26,42,74,38,91,25,93,83,73,86,43,68,48,44,87,67,69,81,29,61,14,20,46,33,5,70,96,84,1,47,16,60,72,85,99
44,37,91,39,24,56,51,17,80,93,57,46,36,58,35,78,88,86,55,11,72,5,79,22,52,100,27,13,33,95,50,3,10,12,77,8,54,62,9,29,87,53,23,70,76,66,4,30,64,16,18,28,97,74,6,2,63,19,92,41,60,15,47,34,96,26,40,75,38,90,25,94,82,73,89,43,65,48,42,85,69,68,81,31,59,14,20,45,32,7,67,98,84,1,49,21,61,71,83,99
43,37,90,41,24,57,49,15,76,89,53,47,36,56,34,78,95,85,55,9,67,5,81,22,59,100,27,13,30,94,50,3,14,10,79,8,54,63,11,35,87,52,25,73,75,64,6,32,61,16,21,28,99,77,4,2,65,19,93,39,58,17,42,33,98,26,40,70,38,92,23,91,83,69,84,45,66,46,44,86,71,68,80,29,60,12,18,48,31,7,72,96,88,1,51,20,62,74,82,97
41,38,92,40,20,58,52,15,73,90,55,48,37,57,34,79,83,84,56,9,68,4,78,25,54,100,26,13,27,96,50,8,14,10,81,7,51,63,11,35,89,49,31,74,75,65,2,29,61,16,19,28,99,77,5,3,64,21,94,39,59,17,47,33,95,24,42,72,36,91,23,93,82,71,86,43,67,45,44,88,69,66,80,30,62,12,18,46,32,6,70,97,87,1,53,22,60,76,85,98
40,37,92,39,25,60,50,18,76,89,57,49,35,56,33,78,91,85,58,9,69,3,79,22,54,100,27,14,30,97,52,5,12,7,80,10,53,61,13,36,87,51,23,70,74,64,4,28,62,15,21,29,99,77,6,2,63,17,90,41,59,16,44,34,94,26,42,75,38,93,24,96,81,72,84,45,65,48,43,86,67,66,82,32,68,11,20,47,31,8,71,95,88,1,46,19,55,73,83,98
41,40,92,38,25,59,50,17,75,89,54,51,36,57,34,80,91,83,55,8,69,4,82,20,56,100,26,11,29,93,52,3,13,14,78,9,53,60,12,35,88,48,22,72,77,65,6,30,62,16,19,28,99,76,5,1,64,18,98,39,58,15,44,31,95,27,42,73,37,90,24,94,86,71,87,43,66,47,45,84,68,67,79,33,63,10,21,46,32,7,70,96,85,2,49,23,61,74,81,97
40,34,93,38,27,58,51,20,77,89,55,48,37,57,35,83,90,85,56,9,69,4,80,21,53,100,24,12,32,97,50,2,15,10,76,8,54,64,14,36,88,52,26,73,74,63,6,28,61,13,19,29,99,78,5,3,65,18,96,41,59,16,47,33,98,25,42,72,39,91,23,92,81,70,82,43,66,49,44,86,68,67,79,30,60,11,17,46,31,7,71,94,87,1,45,22,62,75,84,95
44,38,92,40,27,58,50,17,76,89,55,48,35,57,34,79,90,85,56,8,71,6,80,23,53,100,28,12,30,94,52,5,13,10,78,9,54,64,11,36,88,51,19,70,75,65,7,29,62,16,20,25,99,77,4,2,63,21,93,39,59,15,45,32,97,26,41,73,37,91,24,95,82,72,86,42,66,46,43,84,68,69,81,31,61,14,18,47,33,3,67,96,87,1,49,22,60,74,83,98
41,38,93,40,23,56,53,15,74,88,58,48,37,57,30,77,89,80,54,6,73,3,81,19,55,100,28,12,31,95,52,4,14,9,82,10,51,63,11,35,86,50,22,71,76,65,8,29,61,16,18,24,97,78,7,1,64,21,94,36,59,20,44,34,96,26,43,72,39,91,27,92,83,75,84,42,66,45,46,87,70,67,79,32,62,13,17,47,33,5,68,99,90,2,49,25,60,69,85,98
37,35,90,40,26,57,52,18,78,88,54,46,34,58,36,79,89,84,56,9,69,4,83,22,55,100,28,13,31,93,50,2,14,8,77,10,53,63,11,38,87,51,23,71,76,65,7,29,62,17,20,25,99,75,6,3,64,21,96,39,59,15,45,33,95,27,42,74,41,91,24,94,81,72,85,44,67,48,43,86,66,68,80,30,61,12,16,47,32,5,70,97,92,1,49,19,60,73,82,98
41,37,92,39,25,58,50,15,73,87,55,47,36,57,32,79,89,82,56,7,69,11,80,22,54,100,28,10,31,96,48,3,13,8,75,9,53,64,12,35,90,52,23,71,77,62,4,29,66,17,19,30,99,78,5,1,63,21,94,42,59,16,49,34,97,27,40,74,38,91,24,93,81,72,85,44,65,46,43,86,67,68,84,26,61,14,18,45,33,6,70,95,88,2,51,20,60,76,83,98
42,36,94,37,26,58,52,17,76,88,57,49,38,55,33,78,89,82,60,9,70,5,81,22,54,100,24,12,32,96,48,4,14,10,79,8,53,63,11,35,90,51,21,69,74,66,2,31,61,15,19,28,99,77,6,3,64,18,95,40,56,16,45,30,93,27,43,73,39,92,25,91,84,75,85,44,68,47,46,86,67,65,80,29,59,13,20,41,34,7,71,97,87,1,50,23,62,72,83,98
42,36,92,38,25,56,50,18,76,89,59,48,35,57,37,81,90,84,55,6,69,4,86,22,54,100,26,12,27,96,49,3,14,9,74,10,51,64,13,34,88,53,24,71,75,61,8,20,62,16,19,31,99,78,5,2,65,21,95,39,58,15,45,33,97,32,40,77,41,91,28,93,79,72,85,43,66,47,44,83,67,70,80,29,63,11,17,46,30,7,68,94,87,1,52,23,60,73,82,98
40,36,94,38,27,57,54,17,75,89,55,49,39,58,34,79,90,82,56,7,71,4,83,20,53,100,31,11,30,96,52,3,16,13,77,8,51,63,10,37,88,50,23,73,74,66,9,28,61,18,24,26,99,78,6,1,64,15,93,43,59,14,45,33,98,25,41,72,35,91,22,92,81,70,84,42,67,47,44,86,68,65,80,29,62,12,21,46,32,5,69,95,87,2,48,19,60,76,85,97
41,37,92,40,25,59,47,18,75,90,56,50,36,57,34,78,91,84,55,9,70,5,80,23,54,99,26,15,31,95,53,2,14,11,76,4,52,63,12,35,85,51,24,72,77,66,6,29,62,13,20,27,97,81,7,1,64,19,98,39,58,17,44,33,100,30,42,74,38,89,21,93,83,73,86,43,65,45,46,87,68,67,79,28,61,10,16,48,32,8,69,94,88,3,49,22,60,71,82,96
40,38,94,37,28,58,50,18,77,88,57,49,35,56,39,78,90,84,54,6,68,8,79,22,55,99,26,16,34,95,52,3,14,11,81,10,51,64,9,27,89,53,23,73,71,67,7,29,63,12,17,30,100,76,4,2,62,20,91,41,59,15,44,32,97,24,42,74,36,92,25,93,82,75,87,46,72,48,43,86,65,66,80,33,61,13,21,45,31,5,69,96,85,1,47,19,60,70,83,98
43,37,92,39,24,61,50,17,72,89,55,48,38,58,34,81,91,84,57,8,69,2,79,20,54,100,29,12,32,96,51,3,15,10,78,7,53,62,14,36,88,52,23,73,75,64,9,27,60,16,21,28,98,76,6,4,66,19,93,40,56,13,46,33,99,26,41,77,35,90,25,94,80,71,85,45,65,49,42,87,68,67,82,31,63,11,18,47,30,5,70,95,86,1,44,22,59,74,83,97
41,36,91,39,25,57,50,20,78,88,54,48,37,56,33,76,90,83,59,10,71,4,82,23,52,100,27,13,30,94,49,5,14,9,79,8,55,63,12,34,89,51,21,72,75,65,7,29,62,15,19,28,97,77,2,3,64,16,93,40,58,17,44,31,98,26,43,74,38,92,24,95,81,70,85,42,67,46,45,86,66,68,80,35,61,11,18,47,32,6,69,96,87,1,53,22,60,73,84,99
40,36,91,39,24,59,52,17,78,87,53,48,37,57,34,80,90,84,56,9,68,5,81,23,55,100,28,13,29,94,50,3,15,10,79,8,51,63,11,35,89,54,21,71,75,65,7,26,60,14,25,31,99,77,6,2,64,19,97,43,58,16,45,33,98,22,42,74,38,92,27,93,83,72,85,41,66,46,44,88,69,67,82,30,62,12,18,47,32,4,70,95,86,1,49,20,61,73,76,96
42,38,92,39,26,59,51,17,76,89,56,49,36,57,34,79,91,86,54,6,69,5,82,20,55,97,27,14,31,95,52,3,16,10,78,9,53,63,12,35,90,50,24,71,75,65,7,29,62,11,21,28,100,77,4,2,64,19,94,40,61,15,47,32,99,25,41,74,37,93,23,88,80,72,87,43,67,46,44,83,68,66,81,30,60,13,18,45,33,8,70,98,85,1,48,22,58,73,84,96
41,37,90,39,25,59,48,17,76,93,56,49,35,58,34,79,89,84,57,8,69,3,83,23,54,100,27,13,32,95,51,7,14,12,77,10,52,66,9,36,88,53,22,71,75,67,5,30,62,15,20,29,97,78,4,2,63,21,92,40,55,18,46,28,96,26,42,73,38,98,24,91,81,72,85,44,64,45,43,86,68,65,82,31,61,11,16,47,33,6,70,99,87,1,50,19,60,74,80,94
40,38,89,39,22,55,50,16,77,90,56,49,34,58,37,80,91,87,57,8,69,4,81,20,53,100,27,13,30,94,48,3,14,10,78,9,54,61,11,33,86,51,24,72,74,65,6,35,63,15,21,28,98,76,5,2,66,19,96,41,59,18,46,32,95,26,42,75,36,92,25,93,83,73,82,44,64,47,43,85,68,67,79,29,62,12,17,45,31,7,71,97,88,1,52,23,60,70,84,99
40,36,91,38,25,60,49,16,76,89,55,51,37,57,33,77,90,84,56,9,68,4,81,23,54,100,28,12,32,97,50,3,14,10,79,8,53,63,13,35,88,52,21,72,78,65,6,27,62,17,22,30,99,73,7,2,64,20,93,39,58,15,43,34,96,26,42,75,41,92,24,94,82,70,87,44,66,48,46,85,69,67,80,31,59,11,19,47,29,5,71,95,86,1,45,18,61,74,83,98
41,37,91,40,24,59,54,14,77,89,57,47,36,55,34,80,90,84,56,9,69,4,81,20,53,100,28,15,31,96,50,2,12,11,75,10,52,63,13,35,88,51,25,70,74,66,5,29,62,16,21,27,99,79,6,3,65,18,94,39,58,19,43,33,97,26,44,71,38,92,23,93,82,73,85,42,67,48,46,86,68,64,78,30,61,7,17,45,32,8,72,95,87,1,49,22,60,76,83,98
40,37,92,39,24,58,53,17,76,89,54,44,35,57,34,80,90,79,55,9,70,4,82,21,52,100,25,14,31,95,49,2,13,10,78,8,56,65,11,38,91,51,22,69,74,66,6,28,62,15,20,27,99,77,5,3,64,19,94,41,60,16,46,33,96,29,42,73,36,88,26,93,83,72,86,43,68,48,45,85,67,63,81,30,61,12,18,47,32,7,71,98,87,1,50,23,59,75,84,97
41,37,92,39,23,58,51,17,76,89,57,48,35,56,34,80,91,84,55,8,74,6,79,22,54,100,26,12,32,95,50,2,14,10,78,7,53,63,11,38,86,52,25,70,73,68,3,30,62,16,20,28,99,77,5,4,64,19,93,40,59,15,44,31,97,27,42,72,36,90,24,94,82,71,88,43,66,46,47,85,67,69,81,29,61,13,18,45,33,9,65,96,87,1,49,21,60,75,83,98
41,38,94,39,24,58,51,18,77,90,56,50,36,57,32,83,89,82,54,9,70,4,79,22,55,100,28,14,31,95,49,1,12,13,78,8,53,64,10,35,85,52,23,71,74,65,5,27,60,15,20,29,99,76,6,3,63,19,93,40,59,17,45,33,97,26,44,75,37,91,25,92,80,72,86,43,67,46,42,87,69,66,81,30,62,11,16,47,34,7,68,96,88,2,48,21,61,73,84,98
42,34,92,37,25,59,49,16,75,87,57,50,36,56,35,81,91,84,55,10,70,6,82,21,54,100,26,13,30,94,51,2,14,7,78,9,53,62,12,38,88,52,24,72,71,64,5,31,61,17,20,28,99,77,3,4,65,19,93,40,58,15,45,33,97,27,41,76,39,86,22,95,79,73,85,43,66,47,44,89,67,69,80,29,60,11,18,46,32,8,68,96,90,1,48,23,63,74,83,98
42,37,92,38,21,55,51,19,75,87,54,47,33,57,35,80,91,84,58,8,74,6,81,23,52,99,27,13,30,94,50,4,14,11,78,5,53,63,9,39,90,56,25,70,76,66,3,32,62,15,18,28,97,77,7,2,61,20,95,40,59,17,43,31,98,26,41,73,36,88,24,93,82,71,85,45,65,48,44,86,67,68,79,29,64,12,16,46,34,10,69,96,89,1,49,22,60,72,83,100
42,39,94,38,25,57,52,17,76,89,54,47,37,55,34,81,93,83,58,9,68,3,82,22,53,99,27,14,31,95,49,5,16,6,79,10,51,60,12,35,88,50,23,69,78,65,4,30,63,11,19,29,100,75,7,2,64,21,92,40,61,13,41,33,98,28,43,73,36,91,24,90,80,74,85,45,66,48,44,86,71,67,77,26,62,15,18,46,32,8,70,96,87,1,56,20,59,72,84,97
43,36,91,39,24,57,51,17,76,88,55,48,31,56,35,79,89,82,59,7,68,3,83,20,54,99,27,15,29,95,50,4,14,10,78,9,52,62,12,37,87,53,26,75,74,64,6,30,63,13,19,28,98,77,5,2,65,21,93,40,58,18,45,33,97,22,41,71,38,92,25,94,81,72,85,49,66,44,42,90,70,67,80,34,61,11,16,47,32,8,73,96,86,1,46,23,60,69,84,100
41,39,91,38,24,57,51,17,77,89,56,48,36,55,33,79,90,83,58,6,74,3,80,22,52,99,27,13,32,95,50,5,15,11,78,9,53,62,10,35,87,54,26,70,75,66,7,31,63,14,20,28,98,76,4,1,64,23,93,40,59,16,44,34,96,25,43,72,37,94,21,92,84,71,85,46,65,49,42,86,68,67,82,30,61,12,18,45,29,8,69,97,88,2,47,19,60,73,81,100
41,37,91,40,26,59,50,18,76,92,57,45,36,58,35,80,89,84,55,8,70,6,83,24,54,99,27,11,30,96,49,3,13,10,77,9,53,64,12,34,87,51,21,71,75,65,5,29,61,17,22,25,98,79,4,2,63,20,95,39,56,15,46,33,97,28,43,72,38,90,23,93,78,69,85,44,66,48,42,86,67,68,81,31,62,16,14,47,32,7,73,94,88,1,52,19,60,74,82,100
42,35,92,38,24,57,49,17,77,89,55,45,39,56,34,80,90,85,53,6,73,5,81,18,58,98,26,13,30,95,51,3,15,10,78,9,54,63,11,36,88,52,22,70,74,69,7,31,62,14,21,28,99,79,4,2,64,20,94,40,59,16,46,33,97,27,43,75,37,91,25,96,82,71,84,41,65,48,44,86,66,67,76,29,61,12,19,47,32,8,68,93,87,1,50,23,60,72,83,100
43,40,92,38,27,60,51,16,77,89,55,48,35,57,30,76,90,88,56,6,68,3,80,22,54,97,28,13,33,96,50,2,14,8,79,10,53,63,11,34,87,52,25,71,75,65,7,31,61,15,21,29,100,78,4,9,64,20,95,39,58,17,45,36,98,24,41,74,37,91,23,93,81,72,85,42,66,47,44,86,67,70,83,32,59,12,18,46,26,5,69,94,82,1,49,19,62,73,84,99
42,39,87,40,25,58,52,17,75,90,55,48,35,57,30,80,93,84,56,6,69,9,77,22,49,98,26,13,32,95,50,2,14,7,78,8,53,64,12,34,86,54,24,72,82,60,10,29,63,15,21,27,100,76,5,4,65,19,94,37,61,16,45,33,97,28,41,74,36,91,23,92,83,73,85,43,66,47,44,89,67,68,79,31,62,11,18,46,38,3,70,96,88,1,51,20,59,71,81,99
42,38,92,40,31,56,51,15,76,89,55,50,36,58,33,79,90,85,53,6,70,5,80,20,57,100,26,16,34,93,49,3,9,11,77,8,54,64,12,35,87,52,23,71,75,66,10,30,62,13,19,27,99,78,7,2,65,21,94,43,59,17,47,29,97,25,41,73,37,91,24,96,82,72,84,39,63,48,44,86,68,67,81,28,61,14,18,45,32,4,74,95,88,1,46,22,60,69,83,98
41,38,85,40,27,56,47,19,76,90,54,50,36,57,35,79,91,86,58,8,69,4,81,21,52,100,25,11,30,93,51,3,13,9,78,10,55,63,15,33,88,53,24,72,75,66,5,29,61,14,18,28,98,77,6,2,64,17,94,37,62,16,45,32,99,23,42,74,39,92,26,95,82,70,84,43,67,48,44,87,65,68,80,31,60,12,20,46,34,7,71,96,89,1,49,22,59,73,83,97
41,37,91,39,26,61,51,16,78,88,57,46,36,54,34,79,89,85,56,7,68,6,80,24,55,99,27,12,32,95,50,3,13,11,72,9,53,66,10,35,92,52,22,71,76,64,4,29,62,15,20,28,98,82,5,1,60,19,94,40,58,17,44,33,96,25,43,73,38,90,23,93,81,75,86,42,65,48,45,84,67,70,77,30,63,14,18,47,31,8,69,97,87,2,49,21,59,74,83,100
41,37,93,38,23,58,51,13,72,89,55,49,36,56,34,80,90,85,57,9,68,5,81,21,54,99,27,11,30,94,48,3,15,10,78,8,52,64,14,35,88,53,25,70,76,65,4,29,61,16,20,28,100,77,6,1,62,19,96,40,59,17,44,32,97,24,45,69,39,91,26,92,83,71,82,42,66,47,43,87,75,67,79,31,63,7,18,46,33,12,73,98,86,2,50,22,60,74,84,95
41,38,91,39,23,58,52,17,76,88,51,48,33,56,34,79,89,83,57,8,68,4,81,21,55,100,30,14,31,95,49,3,16,10,77,9,54,62,11,36,87,53,24,73,75,65,6,27,64,13,20,29,99,78,5,1,63,18,94,40,60,19,46,35,97,26,42,74,37,90,25,93,82,71,85,43,66,47,44,86,67,69,80,28,61,12,15,45,32,7,70,96,92,2,50,22,59,72,84,98
38,44,94,34,25,58,52,17,73,89,55,49,37,57,31,81,93,83,56,9,66,5,77,22,54,100,33,13,35,91,50,4,15,10,78,6,53,65,11,36,88,51,23,70,76,62,7,28,63,14,16,26,96,79,1,3,64,19,99,40,59,18,46,32,95,27,41,75,39,92,24,90,80,74,85,43,67,48,42,86,69,68,82,29,61,12,20,45,30,8,72,98,87,2,47,21,60,71,84,97
42,36,92,40,26,58,50,17,75,90,55,46,38,57,35,80,88,85,56,7,69,5,81,22,54,99,27,13,32,95,51,4,12,11,78,9,53,64,10,34,87,52,23,70,79,66,8,28,61,15,21,30,100,77,3,2,63,20,96,39,59,16,44,33,94,24,41,74,37,91,25,93,82,71,86,45,67,48,47,89,65,68,76,31,62,14,19,43,29,6,72,97,84,1,49,18,60,73,83,98
41,38,92,40,25,58,51,16,76,89,53,48,36,56,35,79,91,86,57,8,71,5,80,22,52,100,27,12,33,94,50,6,13,11,78,14,54,63,10,34,88,55,23,65,75,66,4,30,64,15,19,31,99,77,3,2,61,18,93,39,59,17,45,28,96,26,42,74,37,90,24,95,81,70,84,43,68,47,46,85,67,69,82,29,62,9,21,44,32,7,72,97,87,1,49,20,60,73,83,98
42,39,93,36,27,58,51,16,74,89,53,47,37,57,35,79,90,82,55,10,69,5,83,22,54,100,25,11,31,98,50,3,13,9,77,6,52,61,12,34,88,56,23,72,75,64,4,28,63,15,19,29,99,78,7,2,66,17,92,40,59,18,46,33,96,26,41,73,38,91,24,94,80,70,86,45,65,48,43,84,67,68,81,30,62,14,20,44,32,8,71,95,87,1,49,21,60,76,85,97
38,35,97,40,22,53,51,17,76,88,56,50,37,59,36,79,90,83,57,7,69,4,81,24,54,100,27,13,31,95,49,3,14,11,78,9,55,64,10,32,89,52,25,71,75,66,5,30,62,16,20,28,98,77,6,2,63,19,93,41,60,12,44,34,99,23,43,74,39,91,26,92,82,73,84,42,65,47,45,86,68,67,80,29,58,15,18,46,33,8,70,96,87,1,48,21,61,72,85,94
41,40,93,38,25,58,56,17,76,89,55,47,33,53,35,77,90,84,57,9,70,5,82,21,54,100,27,13,31,94,50,4,16,12,79,10,51,63,8,36,85,52,23,71,75,68,6,29,62,14,24,28,98,78,3,2,64,19,92,39,59,18,48,34,97,26,43,73,37,91,22,95,81,74,86,45,66,46,42,87,67,65,80,30,61,11,15,44,32,7,69,99,88,1,49,20,60,72,83,96
40,36,92,39,26,59,51,15,77,89,55,50,35,57,30,81,90,84,56,6,72,4,82,22,53,100,24,13,32,93,49,3,17,9,78,8,54,62,11,38,87,52,25,70,75,65,7,29,61,14,18,28,99,76,2,1,64,20,95,41,58,16,46,33,97,27,42,73,37,91,23,94,80,69,85,44,68,45,43,86,66,67,79,31,63,12,19,48,34,10,74,96,88,5,47,21,60,71,83,98
41,38,91,39,25,57,51,18,78,90,56,50,37,55,32,77,93,83,58,8,69,3,80,24,54,98,27,12,29,97,49,6,14,10,82,9,52,62,11,35,88,53,21,71,74,65,7,33,63,15,20,28,99,76,5,2,64,19,95,40,61,17,45,34,100,26,43,73,36,89,23,94,81,72,85,42,66,46,44,86,68,67,79,30,59,13,16,47,31,4,70,92,87,1,48,22,60,75,84,96
41,37,90,40,27,59,50,17,75,91,56,51,36,57,35,78,87,85,55,6,71,4,81,22,53,99,26,15,30,96,48,8,14,12,80,7,54,62,13,34,88,52,23,70,77,65,5,28,61,16,18,33,98,74,2,3,64,21,95,39,60,11,46,32,97,25,42,76,38,93,20,92,82,72,86,43,66,45,44,83,67,68,79,29,63,10,19,47,31,9,69,94,89,1,49,24,58,73,84,100
41,40,90,39,26,57,50,16,77,88,55,48,38,56,35,79,92,85,58,7,70,4,80,22,53,100,27,14,29,95,51,3,12,10,72,9,52,62,13,34,89,54,23,69,75,65,6,31,63,18,20,30,99,78,5,2,64,19,94,36,60,15,45,32,98,24,42,76,33,91,25,93,83,73,86,43,68,47,44,81,67,66,82,28,59,11,17,46,37,8,71,96,87,1,49,21,61,74,84,97
