12,13,3,5,2,11,1,6,14,16,7,10,22,24,15,18,19,9,21,8,29,27,23,17,20,4,25,28,26,30,36,34,39,35,33,40,37,46,43,31,42,50,48,49,38,52,55,47,75,45,60,32,44,51,41,54,58,53,62,69,56,57,66,77,61,63,68,73,59,70,78,64,65,72,71,81,76,79,83,94,82,86,87,85,90,89,98,67,97,84,92,91,93,100,88,80,95,99,74,96
11,5,7,1,16,15,3,33,8,9,10,2,12,4,6,14,13,19,22,24,20,32,25,28,30,26,17,34,23,29,18,21,39,38,27,49,43,31,37,40,35,41,44,57,53,42,52,61,46,47,45,50,36,54,58,51,60,48,56,68,63,75,66,62,55,64,92,65,71,69,78,73,86,67,77,83,76,87,89,70,82,72,74,98,79,88,99,90,94,81,95,84,97,85,91,80,96,100,59,93
1,5,9,17,3,7,2,4,14,11,10,12,8,20,6,16,13,28,23,19,34,18,22,42,21,32,25,39,29,37,26,40,24,31,27,30,36,59,15,51,45,52,44,48,33,43,35,41,38,49,47,63,57,53,50,61,54,75,46,58,60,55,68,70,56,62,69,64,66,82,65,71,72,76,80,79,81,77,89,67,73,84,83,93,87,78,96,88,74,85,92,90,91,97,94,86,95,99,98,100
9,4,3,8,7,5,18,1,15,21,2,11,12,10,13,14,17,6,25,24,22,20,36,27,16,40,30,32,31,41,23,29,43,37,28,35,42,34,45,33,38,52,48,55,44,47,49,26,59,39,76,78,19,51,50,61,54,62,58,67,65,69,66,56,64,46,53,57,71,70,77,63,68,73,91,72,89,74,83,60,82,81,84,87,93,98,86,88,79,94,95,80,85,92,97,99,75,90,96,100
9,7,13,6,1,3,8,4,25,5,20,12,10,16,23,24,14,11,2,17,33,19,18,32,15,26,22,35,29,27,21,28,38,36,40,31,39,41,30,34,47,44,49,37,50,48,42,53,54,59,61,43,68,57,60,46,58,62,55,69,52,51,70,80,74,56,66,82,75,71,67,78,45,64,77,72,63,87,84,73,91,65,76,81,83,79,94,92,93,96,88,85,89,95,86,97,90,100,98,99
2,23,4,8,12,7,6,16,5,11,21,15,9,1,14,27,17,24,13,28,19,26,20,22,18,25,3,42,29,41,40,10,34,38,37,39,46,30,32,33,43,44,36,50,51,35,31,48,47,59,58,56,64,54,60,45,65,52,61,55,76,71,77,53,57,62,49,67,73,75,63,74,89,79,68,66,69,100,91,82,85,80,70,87,72,96,95,84,81,88,99,86,78,90,83,97,92,93,94,98
3,12,7,8,9,1,2,11,4,18,20,25,14,13,5,17,26,10,6,21,15,27,29,31,36,16,30,24,19,34,23,45,28,22,32,41,33,40,53,55,39,42,59,52,51,35,48,38,54,44,63,57,76,43,50,62,46,47,56,66,64,37,49,65,84,58,71,69,70,60,61,73,74,72,82,77,75,83,87,68,80,86,85,95,93,89,99,67,79,78,81,88,94,91,90,92,97,100,96,98
4,1,8,14,9,6,15,2,7,16,3,11,10,25,19,13,5,17,22,20,23,28,18,12,21,38,27,29,43,31,37,30,24,26,39,36,48,34,49,35,51,44,33,54,40,45,41,53,50,32,46,47,55,52,57,56,60,64,58,68,61,42,70,59,66,63,87,81,69,71,62,67,75,74,65,72,78,82,80,76,95,91,86,85,84,90,73,77,79,93,92,89,96,83,100,98,94,88,97,99
2,3,8,5,9,17,7,4,10,22,6,1,14,16,23,13,20,11,18,30,12,15,34,24,21,33,19,28,26,29,32,25,35,27,40,31,39,43,57,36,48,46,37,44,49,50,55,38,47,52,67,66,63,69,53,64,51,61,41,45,59,42,60,82,58,72,56,62,74,75,77,73,68,54,71,87,65,88,70,78,76,79,81,93,84,80,95,83,85,86,94,92,90,96,100,98,89,91,99,97
9,1,2,5,10,18,17,13,8,20,4,14,15,7,6,11,28,12,19,26,24,34,3,27,16,23,30,39,21,32,35,25,22,36,29,33,41,45,38,52,43,50,44,31,40,42,54,37,51,53,46,49,47,68,55,59,72,58,57,63,67,61,75,56,65,48,64,66,60,74,70,71,80,91,73,69,77,88,76,79,82,83,87,62,94,85,92,84,81,89,95,86,99,100,93,78,96,97,90,98
3,5,1,4,10,2,13,11,15,6,8,20,12,16,19,21,9,18,17,14,22,23,39,7,45,29,30,42,43,31,25,26,27,28,36,44,49,32,57,50,35,34,46,47,24,54,37,56,53,41,48,33,38,40,55,52,58,64,65,51,59,62,69,90,60,66,63,76,72,67,68,61,78,95,84,71,80,77,79,85,88,82,96,91,75,87,73,74,81,86,98,89,99,83,93,70,94,100,97,92
13,4,10,7,23,2,1,17,12,11,3,15,16,5,24,6,8,9,20,14,22,21,27,19,18,26,32,39,41,37,29,31,25,28,44,38,45,36,40,46,30,42,51,52,62,61,56,35,43,34,49,47,54,64,58,50,53,48,65,55,83,33,57,63,75,66,78,74,79,71,72,69,68,77,81,70,59,60,82,73,88,89,76,67,85,84,86,92,87,100,93,90,99,80,94,96,95,97,98,91
2,3,1,5,7,10,14,8,4,15,32,13,17,25,9,21,12,16,20,28,23,11,26,6,37,18,24,38,22,41,29,30,19,31,33,40,34,46,39,36,27,58,35,44,43,42,48,53,54,50,47,56,45,63,60,49,69,61,52,72,57,55,62,51,64,59,71,77,65,73,78,70,92,74,68,75,79,67,84,66,76,87,82,80,83,98,86,99,95,96,85,89,100,81,91,90,97,93,94,88
6,1,13,3,2,4,5,8,19,12,15,9,11,16,20,14,17,18,21,27,35,7,23,32,24,22,30,25,10,40,37,31,28,26,29,33,34,41,39,43,59,65,45,36,38,48,50,42,44,47,54,51,57,49,55,76,63,53,52,60,66,58,56,71,61,67,64,80,72,68,46,69,62,70,90,77,74,82,75,88,85,79,87,96,86,89,73,92,95,91,84,97,93,99,78,81,98,100,94,83
16,7,1,26,10,4,8,14,12,3,9,11,2,5,6,15,19,30,24,22,21,17,20,34,13,31,27,41,25,29,37,53,40,18,44,38,23,32,39,43,60,46,36,35,28,51,42,48,54,59,47,45,49,57,62,52,50,56,63,33,74,90,55,67,68,65,70,69,64,80,73,85,71,79,81,86,88,61,100,66,76,58,72,83,75,92,87,91,78,89,93,82,77,94,99,97,95,84,98,96
3,7,6,10,2,9,18,4,14,11,5,1,15,13,12,16,8,32,17,47,20,19,27,22,26,35,25,34,31,28,36,29,24,37,41,52,30,45,42,40,44,21,48,43,51,38,50,53,58,72,69,39,23,60,54,55,64,61,49,73,65,71,33,62,56,66,46,59,68,86,77,74,78,76,57,67,70,75,82,96,81,63,84,80,87,79,88,83,94,89,93,91,85,95,97,90,99,92,100,98
1,3,4,13,10,23,14,5,15,11,8,12,26,7,18,16,28,2,6,29,17,34,21,9,24,19,36,22,25,30,27,32,41,48,47,46,33,57,39,38,60,31,20,42,35,54,45,49,40,61,59,51,55,37,50,43,58,52,64,66,56,65,79,75,69,68,70,53,44,71,62,88,67,72,74,73,81,91,78,77,99,76,82,94,63,80,85,92,86,84,87,100,89,96,93,83,97,98,90,95
1,4,8,5,11,7,9,3,13,22,12,20,6,15,18,24,16,14,35,10,39,36,21,2,19,31,55,25,29,23,17,27,28,30,41,44,49,40,37,43,32,54,26,82,46,48,38,67,34,57,33,47,53,45,51,50,58,42,63,66,68,90,60,56,80,52,64,62,75,59,94,69,61,72,70,71,77,81,76,74,65,73,88,93,78,95,86,98,97,79,83,91,89,84,92,87,100,96,99,85
1,7,6,19,15,4,10,22,8,3,17,14,13,21,31,2,5,29,12,16,11,27,24,18,26,23,20,9,25,37,28,30,32,36,41,33,43,35,51,34,44,40,50,42,56,47,45,52,46,49,54,63,65,38,57,55,62,53,39,59,69,58,61,64,84,78,71,48,73,74,67,68,81,60,70,82,76,72,66,77,79,75,80,90,87,86,83,100,93,85,95,99,98,91,88,94,96,89,97,92
2,7,4,8,17,5,12,3,1,22,11,19,9,16,10,15,14,18,25,13,29,26,28,30,33,21,6,24,31,34,42,38,37,20,27,39,40,45,41,43,48,76,44,23,50,53,47,61,49,36,35,54,46,60,51,59,62,63,64,55,56,52,65,32,69,68,67,57,78,66,71,73,70,82,81,72,88,85,75,96,58,80,79,77,74,84,86,97,98,91,83,90,87,94,92,93,100,89,99,95
3,9,7,1,6,4,8,11,5,2,17,14,21,19,13,18,23,12,24,41,27,10,15,30,20,16,36,38,29,39,26,49,28,31,37,32,22,25,35,34,40,45,33,53,59,43,46,52,50,44,48,42,51,72,61,96,69,56,58,54,71,60,63,64,47,89,55,70,75,57,62,79,65,77,85,67,87,66,86,73,74,78,76,82,68,81,88,92,80,98,99,90,91,94,97,83,84,93,100,95
4,1,27,5,11,6,3,7,12,15,13,2,9,8,16,14,17,38,19,18,31,10,20,28,25,47,35,32,26,23,37,29,36,39,41,30,43,34,22,33,45,48,40,49,42,24,46,51,50,64,21,54,44,55,52,56,60,68,62,53,59,58,66,61,71,77,57,67,69,72,75,63,88,80,74,65,86,85,70,78,89,73,91,84,82,87,93,79,76,92,81,90,94,95,83,97,96,100,98,99
4,14,1,10,2,16,9,6,7,5,13,15,11,18,19,12,8,26,3,20,38,17,30,21,27,22,28,49,25,44,24,23,36,41,34,43,29,32,42,55,48,46,33,31,37,40,45,47,39,54,35,50,57,61,62,52,59,67,65,53,74,81,56,72,60,68,63,51,69,75,82,70,64,79,96,84,58,66,88,77,76,73,78,89,91,99,71,83,80,92,87,93,90,98,86,94,100,85,97,95
4,7,9,3,1,5,2,8,18,6,11,14,23,12,16,35,29,15,33,20,10,24,25,52,22,17,13,31,28,27,32,50,37,19,26,58,42,38,36,39,41,53,40,45,43,30,55,21,49,64,47,44,34,56,57,62,51,46,70,63,60,67,48,54,75,77,78,59,74,89,79,73,71,76,82,61,87,69,66,84,96,85,86,72,97,80,91,95,99,98,83,93,94,81,88,65,100,90,92,68
5,2,1,9,10,3,7,4,14,8,23,16,17,6,26,13,15,11,33,12,29,18,25,20,37,27,28,22,24,40,21,19,32,30,31,35,39,46,38,62,36,43,45,53,47,34,49,44,57,41,42,51,60,63,52,48,56,69,74,59,58,50,54,75,61,72,76,67,64,70,85,79,65,87,80,73,55,66,77,81,78,68,89,93,71,84,82,88,86,83,97,96,91,95,92,90,98,94,100,99
18,3,10,7,1,14,6,9,4,32,15,2,13,16,11,8,24,20,5,19,37,12,26,30,31,23,22,34,17,38,33,21,41,29,28,27,39,43,35,42,40,53,48,51,52,56,58,36,44,49,47,25,45,66,46,55,61,64,54,65,76,68,67,63,71,78,59,72,81,69,90,99,60,57,50,62,77,80,88,70,75,79,74,89,87,82,83,92,86,94,73,85,91,96,100,95,84,97,98,93
1,9,5,16,23,3,2,10,11,14,6,4,20,21,7,27,25,15,13,51,12,19,8,18,17,26,37,36,28,30,42,24,32,41,22,44,56,34,47,33,35,58,29,49,40,45,31,52,55,43,46,61,53,59,39,38,66,48,75,63,50,57,67,64,70,71,54,68,72,65,69,94,60,76,81,74,86,83,85,73,77,79,84,80,62,88,89,98,78,93,90,92,97,82,87,95,91,96,99,100
11,7,1,4,12,5,10,3,8,6,18,2,22,24,14,13,30,20,15,19,33,9,36,16,23,25,44,17,28,37,21,31,41,38,46,56,26,27,32,42,40,50,55,64,34,29,39,51,43,35,52,60,45,49,70,57,61,48,47,73,53,63,65,66,83,77,54,72,67,87,68,69,59,78,79,74,80,86,62,92,71,75,58,84,85,81,89,96,90,95,76,99,88,91,98,82,93,100,97,94
6,2,8,4,12,10,1,3,5,18,17,22,15,23,14,19,11,7,28,26,24,21,25,13,38,30,20,32,9,16,34,35,37,36,48,39,46,58,29,45,42,33,40,43,47,49,44,51,31,55,70,63,27,50,52,54,41,59,56,73,60,61,65,53,64,69,66,67,84,81,74,78,57,62,72,68,76,83,85,97,71,75,89,79,91,93,80,87,88,77,92,96,82,99,90,100,95,94,98,86
9,8,3,7,4,2,18,21,6,15,10,13,12,31,22,5,16,14,17,26,1,25,11,32,19,20,39,23,27,36,30,38,34,24,33,42,28,48,47,29,37,35,51,43,52,45,44,41,61,49,40,62,50,55,54,70,56,67,88,46,68,66,75,71,59,53,57,74,84,65,58,69,64,76,60,73,81,82,72,89,63,86,90,78,80,85,94,97,96,79,92,83,77,87,98,95,99,93,91,100
3,5,12,1,8,2,20,7,14,9,13,16,22,10,27,17,21,25,4,19,24,26,29,32,11,23,31,18,6,28,40,30,39,35,44,33,15,47,34,36,48,52,70,38,45,37,62,50,43,41,54,53,42,55,66,46,58,51,49,56,80,57,59,63,79,68,64,69,60,83,61,72,74,65,71,73,77,75,67,76,82,84,100,81,86,87,85,90,89,91,78,94,95,92,93,96,88,99,98,97
11,2,3,5,4,6,24,7,9,1,16,10,12,13,26,19,29,8,14,21,17,28,32,18,23,31,15,36,25,46,20,35,27,38,30,39,49,33,22,37,42,41,50,34,44,45,58,43,47,48,53,69,52,62,66,67,40,59,56,51,54,55,60,61,64,70,73,57,82,63,76,89,75,72,68,71,65,74,88,79,81,78,85,80,86,77,84,87,96,98,83,90,91,95,93,92,97,99,94,100
1,4,2,3,6,7,5,10,8,12,22,11,21,17,15,14,27,16,13,9,26,23,20,24,18,19,28,32,25,29,33,39,30,35,36,43,37,40,42,41,44,45,47,48,34,46,38,31,52,50,49,59,51,70,53,62,54,58,57,64,65,82,60,56,76,69,67,79,68,71,77,72,66,63,75,73,55,74,90,89,78,61,85,86,83,80,93,81,94,84,91,87,88,92,97,98,99,95,100,96
7,12,3,8,15,31,6,13,1,2,9,4,11,17,10,29,14,19,16,41,21,5,20,18,27,39,33,30,23,24,35,22,28,32,49,26,50,36,25,34,51,42,37,45,40,38,53,43,46,44,47,48,56,59,55,78,68,54,62,65,52,63,61,66,58,82,70,74,57,73,64,67,71,75,92,76,77,72,80,83,100,90,85,69,95,79,81,84,97,94,88,98,87,99,89,91,93,60,96,86
